Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadModifyWrite,1683658246.774484,1531180,7,1
1,ReadModifyWrite,1683658246.775028,502551,25,1
1,ReadModifyWrite,1683658246.776653,504437,15,1
1,ReadModifyWrite,1683658246.776740,44634,10,1
1,ReadModifyWrite,1683658246.777039,61599,18,1
1,ReadModifyWrite,1683658246.777040,1560204,31,1
1,ReadModifyWrite,1683658246.777063,500989,17,1
1,ReadModifyWrite,1683658246.777064,501880,16,1
1,ReadModifyWrite,1683658246.777091,522067,19,1
1,ReadModifyWrite,1683658246.777147,55357,8,1
1,ReadModifyWrite,1683658246.777159,504883,2,1
1,ReadModifyWrite,1683658246.777171,53621,4,1
1,ReadModifyWrite,1683658246.777247,52971,1,1
1,ReadModifyWrite,1683658246.777257,510213,5,1
1,ReadModifyWrite,1683658246.777304,1518023,0,1
1,ReadModifyWrite,1683658246.777358,70160,9,1
1,ReadModifyWrite,1683658246.777438,520356,29,1
1,ReadModifyWrite,1683658246.777781,1604109,14,1
1,ReadModifyWrite,1683658246.777788,1542701,6,1
1,ReadModifyWrite,1683658246.777811,521860,3,1
1,ReadModifyWrite,1683658246.777817,43352,13,1
1,ReadModifyWrite,1683658246.777911,1605362,12,1
1,ReadModifyWrite,1683658246.777973,70434,11,1
1,ReadModifyWrite,1683658246.780158,1540032,21,1
1,ReadModifyWrite,1683658246.780412,519321,20,1
1,ReadModifyWrite,1683658246.780420,1513181,22,1
1,ReadModifyWrite,1683658246.780708,1540455,23,1
1,ReadModifyWrite,1683658246.781002,1540026,26,1
1,ReadModifyWrite,1683658246.781794,1529209,27,1
1,ReadModifyWrite,1683658246.781804,484491,24,1
1,ReadModifyWrite,1683658246.781811,1601000,28,1
1,ReadModifyWrite,1683658246.781876,1550311,30,1
1,ReadModifyWrite,1683658246.821257,8414,13,1
1,ReadModifyWrite,1683658246.821397,450545,10,1
1,ReadModifyWrite,1683658246.829693,467241,13,1
1,ReadModifyWrite,1683658246.830245,441700,1,1
1,ReadModifyWrite,1683658246.830811,430556,4,1
1,ReadModifyWrite,1683658246.832529,1465273,8,1
1,ReadModifyWrite,1683658246.838655,422187,18,1
1,ReadModifyWrite,1683658246.847542,1446689,9,1
1,ReadModifyWrite,1683658246.848422,438089,11,1
1,ReadModifyWrite,1683658247.260867,1072124,18,1
1,ReadModifyWrite,1683658247.261387,32236,4,1
1,ReadModifyWrite,1683658247.266313,31059,24,1
1,ReadModifyWrite,1683658247.271966,1094104,10,1
1,ReadModifyWrite,1683658247.271966,1047554,1,1
1,ReadModifyWrite,1683658247.277611,1014898,25,1
1,ReadModifyWrite,1683658247.278079,1114959,17,1
1,ReadModifyWrite,1683658247.278990,1078946,16,1
1,ReadModifyWrite,1683658247.281106,30389,15,1
1,ReadModifyWrite,1683658247.282057,1042239,2,1
1,ReadModifyWrite,1683658247.286528,1106823,11,1
1,ReadModifyWrite,1683658247.287490,1095791,5,1
1,ReadModifyWrite,1683658247.293642,1067663,4,1
1,ReadModifyWrite,1683658247.296954,1026290,13,1
1,ReadModifyWrite,1683658247.297386,1004469,24,1
1,ReadModifyWrite,1683658247.297816,1035876,29,1
1,ReadModifyWrite,1683658247.299175,11139,19,1
1,ReadModifyWrite,1683658247.299686,1067267,3,1
1,ReadModifyWrite,1683658247.299758,1091540,20,1
1,ReadModifyWrite,1683658247.310338,1083325,19,1
1,ReadModifyWrite,1683658247.311512,1071580,15,1
1,ReadModifyWrite,1683658248.292536,65243,25,1
1,ReadModifyWrite,1683658248.293629,63375,22,1
1,ReadModifyWrite,1683658248.294248,92953,9,1
1,ReadModifyWrite,1683658248.295343,90525,0,1
1,ReadModifyWrite,1683658248.297818,1097285,8,1
1,ReadModifyWrite,1683658248.301868,85130,24,1
1,ReadModifyWrite,1683658248.305678,89951,7,1
1,ReadModifyWrite,1683658248.311020,81140,27,1
1,ReadModifyWrite,1683658248.319536,14531,1,1
1,ReadModifyWrite,1683658248.320245,64728,21,1
1,ReadModifyWrite,1683658248.320511,80780,6,1
1,ReadModifyWrite,1683658248.321050,49639,26,1
1,ReadModifyWrite,1683658248.321196,46004,23,1
1,ReadModifyWrite,1683658248.323268,24853,13,1
1,ReadModifyWrite,1683658248.324307,69241,2,1
1,ReadModifyWrite,1683658248.332207,19999,30,1
1,ReadModifyWrite,1683658248.333037,59794,18,1
1,ReadModifyWrite,1683658248.333708,53872,29,1
1,ReadModifyWrite,1683658248.334081,31443,1,1
1,ReadModifyWrite,1683658248.337278,73729,31,1
1,ReadModifyWrite,1683658248.348140,4730,13,1
1,ReadModifyWrite,1683658248.352223,36567,30,1
1,ReadModifyWrite,1683658248.352888,1046325,13,1
1,ReadModifyWrite,1683658248.357019,50527,22,1
1,ReadModifyWrite,1683658248.357795,2057683,25,1
1,ReadModifyWrite,1683658248.357952,36299,16,1
1,ReadModifyWrite,1683658248.361321,2092322,4,1
1,ReadModifyWrite,1683658248.365538,53404,1,1
1,ReadModifyWrite,1683658248.366083,34011,10,1
1,ReadModifyWrite,1683658248.366969,34641,3,1
1,ReadModifyWrite,1683658248.367215,1029708,23,1
1,ReadModifyWrite,1683658248.370700,45259,26,1
1,ReadModifyWrite,1683658248.381911,18760,14,1
1,ReadModifyWrite,1683658248.382863,32408,28,1
1,ReadModifyWrite,1683658248.383108,1036821,15,1
1,ReadModifyWrite,1683658248.383289,1041300,12,1
1,ReadModifyWrite,1683658248.383303,4062856,5,1
1,ReadModifyWrite,1683658248.384985,24375,21,1
1,ReadModifyWrite,1683658248.385883,1028930,0,1
1,ReadModifyWrite,1683658248.387014,4074439,24,1
1,ReadModifyWrite,1683658248.387217,1019094,9,1
1,ReadModifyWrite,1683658248.387595,4064010,29,1
1,ReadModifyWrite,1683658248.388806,1021227,30,1
1,ReadModifyWrite,1683658248.391313,2027458,20,1
1,ReadModifyWrite,1683658248.392176,4027804,27,1
1,ReadModifyWrite,1683658248.392848,24629,18,1
1,ReadModifyWrite,1683658248.393054,1015804,17,1
1,ReadModifyWrite,1683658248.393365,3033863,11,1
1,ReadModifyWrite,1683658248.393563,1007420,2,1
1,ReadModifyWrite,1683658248.393678,4043374,19,1
1,ReadModifyWrite,1683658248.394266,26348,16,1
1,ReadModifyWrite,1683658248.395653,4051049,7,1
1,ReadModifyWrite,1683658248.400106,1015534,10,1
1,ReadModifyWrite,1683658248.400686,4054930,14,1
1,ReadModifyWrite,1683658248.401306,1022591,6,1
1,ReadModifyWrite,1683658248.401657,1023124,3,1
1,ReadModifyWrite,1683658248.407560,6054240,22,1
1,ReadModifyWrite,1683658248.409378,2034506,21,1
1,ReadModifyWrite,1683658248.411020,4038846,31,1
1,ReadModifyWrite,1683658248.415284,12468,28,1
1,ReadModifyWrite,1683658248.415976,6041665,26,1
1,ReadModifyWrite,1683658248.417492,1014968,18,1
