Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1090,1090.000,19116,24355,26806,29540,29937,34775,39338,100142,124190
1,1191,1191.000,18080,23492,25693,26882,29224,32986,36376,45489,70100
2,1187,1187.000,18687,23446,25753,26860,28950,33107,36597,45288,59542
3,1191,1191.000,17471,23750,26124,26958,29405,32843,35074,40678,56146
4,1194,1194.000,17359,23722,26024,26827,28955,32271,35179,44186,58820
5,1171,1171.000,18060,23947,26337,27274,29573,33333,36485,43671,60314
6,1061,1061.000,18826,26413,29168,30267,32628,37173,40567,52210,70011
7,993,993.000,19839,26925,30092,32474,34321,40470,48033,83701,107309
8,1040,1040.000,18727,26678,29619,30453,33337,37172,40848,47663,65613
9,1045,1045.000,19730,26746,29538,30645,33070,37834,41801,49208,86773
10,1008,1008.000,20078,27333,30508,31883,34969,40774,44365,52081,67882
11,1022,1022.000,19045,26640,29651,31123,34025,39553,43283,56729,81507
12,1064,1064.000,19936,26753,29393,30091,32363,36221,39725,50136,63918
13,1027,1027.000,19230,27097,30052,31605,33993,39081,44225,76175,90626
14,1022,1022.000,14781,26471,29386,30914,33155,38368,44518,65128,89215
15,1038,1038.000,20387,26804,29682,30861,33477,38154,41922,51646,72006
16,1024,1024.000,19766,26867,29814,31060,34347,39038,42661,50783,60777
17,1052,1052.000,18982,26684,29413,30486,33125,37730,40910,49255,65287
18,1044,1044.000,19785,26556,29950,30602,33510,37460,40351,47646,65095
19,1007,1007.000,18237,27527,30775,31941,34945,40053,44310,52728,80258
20,976,976.000,19491,27225,30394,32673,34778,40555,47955,81252,126989
21,1035,1035.000,19296,26768,29729,30984,33656,38613,42723,49284,81622
22,1037,1037.000,19586,26790,29417,30760,33669,38077,41877,50618,66967
23,1033,1033.000,18990,27263,30274,31097,34040,38155,41154,48059,60750
24,1057,1057.000,19116,26657,29355,30210,32691,36972,39888,48193,59543
25,1062,1062.000,19579,26574,29098,30060,32617,36141,39609,49513,68244
26,1003,1003.000,16113,26915,30221,32113,34657,40536,48078,70043,85173
27,1034,1034.000,15950,26432,29633,30718,33965,38690,42112,48252,69805
28,1036,1036.000,19949,26930,29899,30870,33432,38149,41116,53523,62503
29,1021,1021.000,20434,26846,30456,31485,34710,39546,43046,50879,66584
30,1018,1018.000,19603,26765,30085,31352,34602,39677,43516,53314,67387
31,1024,1024.000,20496,26925,29917,31246,34127,39339,41993,51892,70954
32,1049,1049.000,20161,26698,29422,30605,33369,37876,41915,48064,62285
33,979,979.000,19484,27164,30346,32472,34446,39700,46709,80737,112488
34,1048,1048.000,21205,27409,29835,30681,32950,36815,39433,49148,65302
35,1038,1038.000,18875,27239,29810,30873,33408,37426,41405,52785,72012
36,1007,1007.000,20023,26971,30207,31637,34443,40415,45137,54671,87389
37,1051,1051.000,19836,26840,29537,30399,33074,36392,39184,48050,58667
38,1058,1058.000,20187,26490,29242,30306,33070,37381,40603,47382,65580
39,986,986.000,16356,26533,30137,32416,34801,42064,51513,78460,88884
40,1060,1060.000,20182,26675,29331,30252,32653,36672,39614,49359,86583
41,1035,1035.000,19473,26862,29840,30896,33370,37645,41300,52283,71914
42,1038,1038.000,21049,26990,29862,30886,33876,37836,41043,51874,66754
43,1020,1020.000,21148,27161,30126,31297,33601,38847,43034,54703,72561
44,1035,1035.000,20183,27148,29977,30967,33532,37762,41607,51282,66278
45,1035,1035.000,20085,26911,29806,30995,33549,38631,42487,53395,61939
46,950,950.000,21535,27217,30651,33292,35463,42274,50139,86522,95508
47,1071,1071.000,20106,26474,29166,30004,32598,36322,39195,51138,78474
48,1055,1055.000,19245,26515,29238,30575,32982,37391,42382,52749,76837
49,1028,1028.000,20474,26885,29896,30966,33997,38663,41883,48935,61753
50,1027,1027.000,20785,26892,29832,31120,33840,38680,42584,52531,61816
51,1040,1040.000,19796,26737,29707,30795,33563,38030,41543,49179,84261
52,1006,1006.000,14647,26159,29349,31760,33582,39669,47645,84065,92653
53,1051,1051.000,20084,26729,29402,30516,32931,37278,41293,51337,59012
54,1023,1023.000,20620,27261,30004,31108,33954,38102,42023,49700,65423
55,1053,1053.000,19996,26641,29308,30605,33143,37996,41542,48861,55636
56,1035,1035.000,19507,27216,29646,30740,33208,37133,40759,48338,70006
57,1027,1027.000,16637,26573,29642,31140,33857,39700,45641,55248,74007
58,1012,1012.000,20182,26915,29500,31601,33158,37964,44603,80317,88832
59,1057,1057.000,20819,26677,29448,30292,32817,36552,39932,47203,64722
60,1056,1056.000,20183,26750,29488,30424,32654,36994,39507,52757,71328
61,1026,1026.000,21441,27079,30119,31121,33907,38922,41719,49482,57395
62,974,974.000,20361,28914,31894,32814,35256,39169,44520,53868,87360
63,1040,1040.000,19318,27024,29656,30828,33384,38034,41476,49001,61583
64,1032,1032.000,20025,26880,29825,30827,33585,37716,41213,50809,65491
65,967,967.000,16314,26963,30600,33087,35140,43443,52883,84062,105206
66,1020,1020.000,18073,27322,30266,31558,34366,39327,44227,54379,75402
67,1024,1024.000,20659,27042,29976,31179,34271,38680,42030,51417,70293
68,1055,1055.000,19518,26445,29268,30342,32786,37329,40172,52230,73847
69,1035,1035.000,21012,27036,30041,30934,33592,38073,41375,49770,64496
70,1034,1034.000,20497,26667,29756,30999,33721,39172,42370,50676,72555
71,994,994.000,20193,27059,29756,32164,33759,39910,47634,77105,89516
72,1067,1067.000,19890,26529,28922,29870,32303,36521,39422,46549,68379
73,1037,1037.000,20574,26952,29602,30892,33352,37827,41970,52650,85804
74,1037,1037.000,20550,26785,29480,30738,32834,38300,42629,51816,67881
75,1044,1044.000,20060,26995,29632,30714,33404,37375,40264,49445,58861
76,1042,1042.000,20667,26582,29447,30895,33497,38841,42595,53480,83679
77,1044,1044.000,20306,26944,29647,30738,33053,38204,41087,49700,70319
78,1001,1001.000,19131,26590,29799,31813,34063,40280,46943,67900,95161
79,1042,1042.000,20670,26988,29625,30849,33466,37915,41484,49857,68837
80,1029,1029.000,19324,27118,30017,30922,33877,38294,40643,49179,66786
81,1030,1030.000,20135,26945,29745,30953,33419,38334,41886,50041,68254
82,1056,1056.000,19601,26626,29315,30497,32923,37505,42451,53234,72748
83,1025,1025.000,20235,26977,29882,31024,33853,38850,42966,49522,59673
84,996,996.000,20214,27208,30359,32290,34839,39757,45930,73813,99041
85,1024,1024.000,20004,27154,29852,31171,33784,38340,41761,55962,74708
86,1024,1024.000,18972,27067,30056,31181,33612,38432,42754,51870,76894
87,999,999.000,20828,27737,31162,32218,34665,40619,44224,56448,83934
88,1028,1028.000,21068,27269,29875,30897,33645,37423,40952,50173,71326
89,1033,1033.000,18332,27221,30139,30898,33652,37484,39681,47668,73868
90,1030,1030.000,15817,26273,29168,31619,33358,39746,47262,85054,102096
91,1026,1026.000,16375,27174,29874,30774,33547,37607,40395,48611,62500
92,1044,1044.000,19559,26770,29555,30637,33491,37722,41015,51481,63526
93,1035,1035.000,20096,27258,29955,30867,33292,37223,39768,47230,79320
94,1021,1021.000,21538,27449,30202,31513,34419,39514,43110,50555,59816
95,1040,1040.000,19955,27066,29537,30555,32847,36804,40897,50970,62717
96,1015,1015.000,19009,27108,30184,31620,34494,39524,44872,54543,72500
97,982,982.000,19693,26839,30087,32433,34673,40455,47747,79315,107171
98,1035,1035.000,20725,27012,29845,30987,33365,38735,41988,48827,62306
99,1028,1028.000,19021,26805,29929,31106,33870,39192,43404,52846,68478
100,1061,1061.000,19575,26804,29393,30333,32810,36921,40603,48945,70489
101,1038,1038.000,21041,26984,29799,30703,33373,37028,39562,50449,71608
102,1041,1041.000,19911,26664,29967,30782,33646,37840,40735,49511,68992
103,994,994.000,15167,26904,30045,32166,33992,39077,52743,79723,99889
104,1043,1043.000,20752,26902,29632,30632,32965,37227,41311,52988,65122
105,1054,1054.000,20663,26690,29341,30218,32901,36378,39514,47447,59907
106,1049,1049.000,19040,26713,29543,30630,33052,37790,40961,49707,71522
107,1010,1010.000,17791,27096,29972,31707,34528,41030,45057,58248,87216
108,1059,1059.000,20344,26848,29382,30233,32450,36571,39376,47008,85450
109,1052,1052.000,19965,26866,29589,30506,33071,37223,40438,49248,61863
110,978,978.000,20263,26904,30326,32571,33980,39976,47626,81737,109432
111,1023,1023.000,20032,26805,30286,31402,34673,39786,42932,50619,69924
112,1042,1042.000,20365,26704,29464,30606,33376,37294,39871,50266,71586
113,1035,1035.000,20059,27208,29930,30980,33668,37583,39673,47619,77800
114,1051,1051.000,21325,26763,29419,30415,32938,37097,40640,47689,66424
115,1046,1046.000,20979,26924,29554,30617,33175,37604,40746,51576,63304
116,981,981.000,14954,26786,29910,32472,34321,39851,51057,86996,103944
117,1018,1018.000,20621,27282,30274,31494,34373,39602,42664,54773,75394
118,1131,1131.000,18080,24537,27208,28227,30769,35342,38239,47237,58278
119,1097,1097.000,17320,23727,26664,28184,30792,37474,41483,50891,64191
