Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadModifyWrite,1683656691.411299,2071716,4,1
1,ReadModifyWrite,1683656691.411369,3067785,11,1
1,ReadModifyWrite,1683656691.411387,2067584,14,1
1,ReadModifyWrite,1683656691.411453,2066090,16,1
1,ReadModifyWrite,1683656691.411484,1064454,17,1
1,ReadModifyWrite,1683656691.411544,1069502,18,1
1,ReadModifyWrite,1683656691.411596,1053381,22,1
1,ReadModifyWrite,1683656691.411647,2064579,21,1
1,ReadModifyWrite,1683656691.411682,3078293,20,1
1,ReadModifyWrite,1683656691.411830,1059043,19,1
1,ReadModifyWrite,1683656691.411860,3082207,24,1
1,ReadModifyWrite,1683656691.411898,1050442,25,1
1,ReadModifyWrite,1683656691.411943,2064916,23,1
1,ReadModifyWrite,1683656691.411984,2066120,0,1
1,ReadModifyWrite,1683656691.412116,1067562,2,1
1,ReadModifyWrite,1683656691.412118,2067697,26,1
1,ReadModifyWrite,1683656691.412257,1068497,27,1
1,ReadModifyWrite,1683656691.412280,3080933,28,1
1,ReadModifyWrite,1683656691.412364,2068083,31,1
1,ReadModifyWrite,1683656691.412442,2069739,29,1
1,ReadModifyWrite,1683656691.412460,2071695,30,1
1,ReadModifyWrite,1683656691.413006,2059983,13,1
1,ReadModifyWrite,1683656691.413376,3078739,12,1
1,ReadModifyWrite,1683656691.413399,2067985,7,1
1,ReadModifyWrite,1683656691.413417,2066975,8,1
1,ReadModifyWrite,1683656691.413474,2069733,10,1
1,ReadModifyWrite,1683656691.413517,2066585,9,1
1,ReadModifyWrite,1683656691.413566,58280,5,1
1,ReadModifyWrite,1683656691.413613,49162,6,1
1,ReadModifyWrite,1683656691.414511,1068371,1,1
1,ReadModifyWrite,1683656691.414636,2066183,3,1
1,ReadModifyWrite,1683656691.414678,2059430,15,1
1,ReadModifyWrite,1683656691.462898,3018717,6,1
1,ReadModifyWrite,1683656691.471888,2007647,5,1
1,ReadModifyWrite,1683656692.462366,21236,25,1
1,ReadModifyWrite,1683656692.465003,2021379,22,1
1,ReadModifyWrite,1683656692.470903,1004493,19,1
1,ReadModifyWrite,1683656692.475966,6053284,17,1
1,ReadModifyWrite,1683656692.479727,7395,2,1
1,ReadModifyWrite,1683656692.480772,2000091,27,1
1,ReadModifyWrite,1683656692.481067,2002611,18,1
1,ReadModifyWrite,1683656692.482894,3011611,1,1
1,ReadModifyWrite,1683656692.483617,6046049,25,1
1,ReadModifyWrite,1683656692.487133,3008289,2,1
1,ReadModifyWrite,1683656693.473018,1003170,13,1
1,ReadModifyWrite,1683656693.474137,5054545,15,1
1,ReadModifyWrite,1683656693.475415,5053779,19,1
1,ReadModifyWrite,1683656693.476247,5027978,21,1
1,ReadModifyWrite,1683656693.476883,1002667,23,1
1,ReadModifyWrite,1683656693.477559,5036451,16,1
1,ReadModifyWrite,1683656693.478123,5035871,0,1
1,ReadModifyWrite,1683656693.478988,5041163,14,1
1,ReadModifyWrite,1683656693.479552,3019151,5,1
1,ReadModifyWrite,1683656693.479837,3015639,26,1
1,ReadModifyWrite,1683656693.480113,5049378,9,1
1,ReadModifyWrite,1683656693.480406,2014317,8,1
1,ReadModifyWrite,1683656693.480459,1002587,31,1
1,ReadModifyWrite,1683656693.480835,3014408,3,1
1,ReadModifyWrite,1683656693.481405,5033830,7,1
1,ReadModifyWrite,1683656693.482202,2014221,29,1
1,ReadModifyWrite,1683656693.483030,4015294,4,1
1,ReadModifyWrite,1683656693.483223,3019678,10,1
1,ReadModifyWrite,1683656693.484175,5018601,30,1
1,ReadModifyWrite,1683656694.476216,2021818,13,1
1,ReadModifyWrite,1683656694.479175,2018355,11,1
1,ReadModifyWrite,1683656694.479566,1019939,23,1
1,ReadModifyWrite,1683656694.480876,4049131,27,1
1,ReadModifyWrite,1683656694.481627,4032302,6,1
1,ReadModifyWrite,1683656694.483061,4031311,31,1
1,ReadModifyWrite,1683656694.483692,3015545,18,1
1,ReadModifyWrite,1683656694.486396,4035943,22,1
1,ReadModifyWrite,1683656694.489992,4048274,20,1
1,ReadModifyWrite,1683656694.492135,2004251,12,1
1,ReadModifyWrite,1683656694.493234,4037400,28,1
1,ReadModifyWrite,1683656694.494268,4006371,24,1
1,ReadModifyWrite,1683656695.494530,1002467,1,1
1,ReadModifyWrite,1683656695.494741,3026175,8,1
1,ReadModifyWrite,1683656695.495439,3033548,2,1
1,ReadModifyWrite,1683656695.496439,3035249,29,1
1,ReadModifyWrite,1683656695.499524,3029962,23,1
1,ReadModifyWrite,1683656696.495266,1004759,3,1
1,ReadModifyWrite,1683656696.495497,2034388,26,1
1,ReadModifyWrite,1683656696.496403,2017387,12,1
1,ReadModifyWrite,1683656696.497015,2040874,1,1
1,ReadModifyWrite,1683656696.497544,2030127,11,1
1,ReadModifyWrite,1683656696.498048,2021295,13,1
1,ReadModifyWrite,1683656696.498717,2014293,5,1
1,ReadModifyWrite,1683656696.503085,4030696,10,1
1,ReadModifyWrite,1683656697.498353,1024847,4,1
1,ReadModifyWrite,1683656697.499261,1032393,18,1
1,ReadModifyWrite,1683656697.500043,1029498,3,1
1,ReadModifyWrite,1683656698.500716,12332,24,1
1,ReadModifyWrite,1683656698.502807,1035878,30,1
1,ReadModifyWrite,1683656698.504244,35802,21,1
1,ReadModifyWrite,1683656698.513034,1019812,5,1
1,ReadModifyWrite,1683656698.513070,2033016,24,1
1,ReadModifyWrite,1683656698.513812,6612,12,1
1,ReadModifyWrite,1683656698.513944,21932,6,1
1,ReadModifyWrite,1683656698.514007,2019464,0,1
1,ReadModifyWrite,1683656698.514024,2018696,16,1
1,ReadModifyWrite,1683656698.514386,6601,31,1
1,ReadModifyWrite,1683656698.515249,2018183,7,1
1,ReadModifyWrite,1683656698.519360,1021169,13,1
1,ReadModifyWrite,1683656698.520165,1010411,14,1
1,ReadModifyWrite,1683656698.520435,1021595,12,1
1,ReadModifyWrite,1683656698.520926,2021243,8,1
1,ReadModifyWrite,1683656698.520998,1021442,31,1
1,ReadModifyWrite,1683656698.522356,2027293,22,1
1,ReadModifyWrite,1683656698.523210,1011932,4,1
1,ReadModifyWrite,1683656698.527691,2009576,11,1
1,ReadModifyWrite,1683656698.528699,1002404,15,1
1,ReadModifyWrite,1683656698.529033,2018843,2,1
1,ReadModifyWrite,1683656698.529209,2004821,19,1
1,ReadModifyWrite,1683656698.529265,1011677,17,1
1,ReadModifyWrite,1683656698.529501,2007928,23,1
1,ReadModifyWrite,1683656698.529505,4031350,9,1
1,ReadModifyWrite,1683656698.529552,1002253,3,1
1,ReadModifyWrite,1683656698.529679,1010462,25,1
