Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1120,1120.000,14690,21765,25408,28775,29978,38732,60798,89186,117924
1,1209,1209.000,16291,22669,25317,26585,28752,33521,38661,48713,65160
2,1081,1081.000,17833,24282,28118,29688,32767,39330,44108,58911,82709
3,998,998.000,16956,24604,28988,32044,37405,45823,51830,64468,80685
4,430,430.000,14170,28524,76440,82871,125422,156557,185398,286072,403375
5,529,529.000,14781,26612,33791,53382,50711,148431,197029,225210,301391
6,1098,1098.000,17987,25093,27828,29181,31478,35917,41074,56573,77066
7,1018,1018.000,18453,26640,29954,31810,34106,40184,46647,74610,90041
8,981,981.000,17010,26380,29587,32268,33780,39577,52350,84291,121987
9,1018,1018.000,19916,27315,29844,31286,33529,38590,43972,56258,74924
10,1013,1013.000,20858,27381,30267,31591,33678,39001,43786,56882,68915
11,1016,1016.000,20301,26627,30412,31777,34655,39669,45662,62334,124680
12,1009,1009.000,20034,27333,30083,31616,34137,39762,44409,58815,86233
13,896,896.000,20846,29661,34021,35536,39376,45422,51497,68090,87144
14,938,938.000,22561,29013,32691,34207,37594,43655,47967,60571,78963
15,762,762.000,14217,30275,35484,44362,52014,65715,85418,202845,220857
16,217,217.000,13409,84637,153537,138083,182034,207212,252444,353500,385318
17,1012,1012.000,19843,27216,30349,31769,34510,39701,44922,58454,79828
18,990,990.000,20454,27936,31191,32239,34998,39289,44374,55883,70955
19,1007,1007.000,20047,26972,30100,31789,34435,40081,46345,58434,77006
20,1002,1002.000,19562,27203,30274,31958,34477,40298,45274,62252,82729
21,993,993.000,15920,26866,29912,32145,34219,40608,48329,83616,117484
22,988,988.000,16169,26851,30088,32576,35168,42282,52248,76136,83599
23,958,958.000,20150,27280,30397,33325,35138,43543,56985,79204,103265
24,1027,1027.000,19771,26920,29934,31234,33953,39078,42975,55302,86881
25,987,987.000,18352,27514,30662,32365,35343,41101,46785,58543,82811
26,985,985.000,19863,27242,30579,32347,34484,40890,47945,65916,98001
27,1012,1012.000,19001,27048,30310,31765,34054,40860,45698,58752,82090
28,988,988.000,20920,27283,30792,32422,35488,41790,46272,59610,69380
29,967,967.000,15503,27308,30614,33056,35485,42875,51185,79397,114358
30,970,970.000,16702,26694,30635,32878,36918,44804,49649,66952,127768
31,1027,1027.000,20137,26912,29788,31107,33262,38049,42753,59323,80560
32,1008,1008.000,18890,26983,30197,31892,34398,40536,45531,62455,104294
33,987,987.000,20551,27349,30536,32385,34976,41428,47743,63145,81129
34,943,943.000,21670,28865,32397,33831,37068,42567,47321,61773,82344
35,916,916.000,20999,28993,33179,35179,38685,46885,54282,65028,90713
36,705,705.000,15267,28554,34173,49950,44543,90561,159080,256427,423415
37,139,139.000,13946,64443,152876,206860,204757,547787,621335,673627,752885
38,1003,1003.000,18538,27509,30362,31810,34605,39779,44502,56674,72093
39,1005,1005.000,20161,27365,30212,31772,34580,40299,45527,55829,73809
40,1004,1004.000,20216,27106,30143,31759,34575,40454,45529,58395,80615
41,1003,1003.000,19055,26764,30053,31976,34670,41084,48052,62787,85563
42,1015,1015.000,20580,27288,30285,31565,34035,39391,44254,56341,80985
43,966,966.000,21281,27686,31486,33005,36298,42852,48098,57709,75313
44,1001,1001.000,15619,27329,30266,32100,34227,39625,46151,73658,84233
45,1011,1011.000,19621,27616,30291,31655,34282,38681,42241,57440,73640
46,1011,1011.000,20148,26937,29925,31574,34321,39783,43805,58924,82075
47,986,986.000,19447,27266,30544,32631,35532,42477,48996,62721,109998
48,1008,1008.000,20287,26897,30359,31726,34717,40447,44495,56173,72467
49,1022,1022.000,19138,26807,29983,31232,33837,38852,43469,55466,71267
50,1009,1009.000,20264,27459,30386,32549,34212,38687,42659,58112,1035102
51,931,931.000,17906,26168,29428,33288,34138,45567,63695,84013,275969
52,1006,1006.000,18118,26665,30283,31851,34974,41275,47549,59337,97912
53,1018,1018.000,20492,26965,30012,31396,33880,39279,44041,55919,74706
54,1041,1041.000,20607,26577,29241,30794,32712,38751,43046,56420,88317
55,1047,1047.000,17825,26519,29432,30562,32830,37457,42681,52289,71651
56,1014,1014.000,20154,27092,30128,31659,34060,39331,45028,60582,77767
57,1004,1004.000,18752,26412,29436,32048,33073,38061,43171,57352,1032051
58,962,962.000,15752,27108,30918,33052,35845,42462,48468,72563,243670
59,988,988.000,20637,27178,30376,32308,35488,41933,47374,60994,81348
60,1002,1002.000,18105,27258,30462,31879,34703,40505,45189,57201,76104
61,1022,1022.000,19996,26955,29911,31260,33567,38936,44242,57425,85784
62,1015,1015.000,19074,26967,30177,31636,34261,39685,45160,57819,92398
63,1012,1012.000,19674,26927,29990,31756,34559,40993,45448,59130,78822
64,995,995.000,15932,27082,30202,32091,34233,40767,47710,74692,87090
65,958,958.000,18941,27191,30021,33233,34164,43275,56621,90203,110248
66,1022,1022.000,19892,27175,30192,31507,34271,39903,43801,54337,80354
67,911,911.000,15351,26245,30038,37246,35193,47463,70044,191803,1036861
68,892,892.000,17295,25500,28508,33480,33286,40257,55766,125816,599923
69,1006,1006.000,20289,27287,30217,31903,34536,40154,46389,61069,76474
70,995,995.000,21745,27687,30642,32212,34606,39920,46038,59367,72260
71,962,962.000,16665,27079,30428,32951,35330,42260,51690,77747,108088
72,743,743.000,21149,28647,33654,43527,52038,72427,86031,146889,194517
73,946,946.000,20539,27604,31469,33689,37140,43790,51578,63988,114278
74,991,991.000,20682,27140,30553,32348,34762,41640,47722,61950,80774
75,965,965.000,20591,27946,31321,33101,35776,42274,48539,66415,118966
76,971,971.000,20449,27761,31077,32994,35855,42891,48495,64928,92540
77,977,977.000,19792,27736,31035,32629,35530,41527,48819,58296,72992
78,994,994.000,18710,27467,30756,32426,34873,41253,46306,72182,90045
79,959,959.000,19289,27624,31081,33196,35575,41762,52898,72063,98434
80,976,976.000,19476,27644,31395,32854,35601,41655,47156,63909,112305
81,974,974.000,20377,27916,31232,32765,35608,41806,47336,57487,79956
82,1004,1004.000,20732,27407,30678,31956,34677,39783,44416,58222,75658
83,961,961.000,20634,27640,31151,33144,36632,43766,49732,61514,76476
84,954,954.000,20948,26918,30184,34701,34827,41796,47019,67577,1039106
85,892,892.000,14301,26569,29710,34620,35162,43175,56919,123847,409406
86,965,965.000,19358,26121,29714,33271,34653,44184,55305,107926,152103
87,997,997.000,17931,26827,29732,32607,34373,40016,46438,60910,1035961
88,991,991.000,17209,27156,30052,31924,34329,40843,46454,61277,135734
89,986,986.000,20479,27367,30323,32254,34410,41405,48253,60719,109783
90,985,985.000,17338,26923,30733,32599,35699,44721,51064,62507,87299
91,971,971.000,18202,27287,31035,32819,36179,43039,47765,65226,89910
92,981,981.000,15658,26954,30554,32782,34880,43033,52092,76194,95169
93,949,949.000,19712,27581,31271,33456,35883,44094,53309,70143,98122
94,1014,1014.000,19254,27281,30379,31622,34100,39460,44539,54462,69452
95,979,979.000,19145,27534,30717,32688,35619,42191,50177,62514,88780
96,985,985.000,19804,27390,30633,32380,35147,41314,47909,59845,71956
97,981,981.000,17606,27058,30805,32730,35797,43476,49757,64323,78136
98,976,976.000,22022,27725,30662,32759,35942,42582,48456,61509,70318
99,973,973.000,14782,27191,30459,32827,35171,41462,50244,80646,106376
100,1014,1014.000,20856,27478,30405,31849,33922,40213,45546,59514,71485
101,990,990.000,20004,26939,30157,31989,34952,40683,46614,62336,95319
102,979,979.000,20053,27839,30719,32713,35494,42397,48257,59073,84137
103,977,977.000,19713,27755,30830,32846,35660,41796,48942,63864,79909
104,981,981.000,20839,27695,30905,32539,35090,41103,47254,63092,103898
105,995,995.000,19279,27649,30849,32202,34960,40003,45125,58120,86326
106,970,970.000,15552,27280,30401,32958,35479,42898,49471,78446,106232
107,953,953.000,19155,27074,30685,33569,36697,45954,54646,77845,104974
108,995,995.000,19452,27368,30690,32320,35499,40836,45619,60308,75266
109,1009,1009.000,19183,26816,29992,31649,34481,40413,44533,59678,84710
110,975,975.000,19587,27368,30722,32817,36056,42444,48900,63627,78540
111,985,985.000,19704,27489,30931,32217,35522,40445,45620,58849,74896
112,988,988.000,20353,27536,30571,33472,35080,41525,46672,64259,1027102
113,957,957.000,14719,26471,29638,32564,34197,40221,47734,73235,749241
114,990,990.000,19649,27774,30730,32263,35134,40490,44419,59737,86993
115,958,958.000,20039,28060,31859,33469,36538,42953,48614,63130,78304
116,986,986.000,21148,27832,30696,32364,35214,39662,45089,61924,74272
117,983,983.000,19912,27285,30690,32480,35412,41210,47691,62283,86211
118,972,972.000,20031,28204,31302,33073,35587,42390,48178,58776,74761
119,957,957.000,19083,27119,30512,32115,34945,40285,47369,61653,70023
