Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,32,32.000,1063229,15679617,30740059,30775818,40826268,49890024,83009240,86027238,86027238
1,1,1.000,89985581,89985581,89985581,89985581,89985581,89985581,89985581,89985581,89985581
2,1,1.000,63314348,63314348,63314348,63314348,63314348,63314348,63314348,63314348,63314348
3,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1,1.000,86415036,86415036,86415036,86415036,86415036,86415036,86415036,86415036,86415036
5,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,1,1.000,81383626,81383626,81383626,81383626,81383626,81383626,81383626,81383626,81383626
7,1,1.000,82373741,82373741,82373741,82373741,82373741,82373741,82373741,82373741,82373741
8,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,1,1.000,63326112,63326112,63326112,63326112,63326112,63326112,63326112,63326112,63326112
10,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,1,1.000,65313355,65313355,65313355,65313355,65313355,65313355,65313355,65313355,65313355
12,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
13,1,1.000,77372171,77372171,77372171,77372171,77372171,77372171,77372171,77372171,77372171
14,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,1,1.000,54278845,54278845,54278845,54278845,54278845,54278845,54278845,54278845,54278845
16,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
17,1,1.000,66337579,66337579,66337579,66337579,66337579,66337579,66337579,66337579,66337579
18,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
19,1,1.000,45235402,45235402,45235402,45235402,45235402,45235402,45235402,45235402,45235402
20,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
21,1,1.000,26186998,26186998,26186998,26186998,26186998,26186998,26186998,26186998,26186998
22,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,1.000,51280985,51280985,51280985,51280985,51280985,51280985,51280985,51280985,51280985
24,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
25,1,1.000,34210554,34210554,34210554,34210554,34210554,34210554,34210554,34210554,34210554
26,1,1.000,17149071,17149071,17149071,17149071,17149071,17149071,17149071,17149071,17149071
27,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
28,1,1.000,42252998,42252998,42252998,42252998,42252998,42252998,42252998,42252998,42252998
29,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
30,2,2.000,27167951,27167951,48256743,37712347,48256743,48256743,48256743,48256743,48256743
31,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
32,1,1.000,45226581,45226581,45226581,45226581,45226581,45226581,45226581,45226581,45226581
33,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
34,1,1.000,19123596,19123596,19123596,19123596,19123596,19123596,19123596,19123596,19123596
35,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
36,2,2.000,24121918,24121918,26101906,25111912,26101906,26101906,26101906,26101906,26101906
37,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,2,2.000,7067006,7067006,13072416,10069711,13072416,13072416,13072416,13072416,13072416
39,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
40,2,2.000,15076809,15076809,27113986,21095397,27113986,27113986,27113986,27113986,27113986
41,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
42,2,2.000,67340391,67340391,67352761,67346576,67352761,67352761,67352761,67352761,67352761
43,1,1.000,62247791,62247791,62247791,62247791,62247791,62247791,62247791,62247791,62247791
44,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
45,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
46,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
47,1,1.000,71341845,71341845,71341845,71341845,71341845,71341845,71341845,71341845,71341845
48,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
49,1,1.000,60290406,60290406,60290406,60290406,60290406,60290406,60290406,60290406,60290406
50,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
51,1,1.000,62304980,62304980,62304980,62304980,62304980,62304980,62304980,62304980,62304980
52,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
53,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
54,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
55,1,1.000,42185140,42185140,42185140,42185140,42185140,42185140,42185140,42185140,42185140
56,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
57,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
58,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
59,1,1.000,41181432,41181432,41181432,41181432,41181432,41181432,41181432,41181432,41181432
60,1,1.000,38174561,38174561,38174561,38174561,38174561,38174561,38174561,38174561,38174561
61,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
62,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
63,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
64,1,1.000,27140054,27140054,27140054,27140054,27140054,27140054,27140054,27140054,27140054
65,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
66,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
67,1,1.000,27126795,27126795,27126795,27126795,27126795,27126795,27126795,27126795,27126795
68,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
69,1,1.000,39172793,39172793,39172793,39172793,39172793,39172793,39172793,39172793,39172793
70,1,1.000,37130211,37130211,37130211,37130211,37130211,37130211,37130211,37130211,37130211
71,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
72,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
73,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
74,1,1.000,28123872,28123872,28123872,28123872,28123872,28123872,28123872,28123872,28123872
75,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
76,1,1.000,20092227,20092227,20092227,20092227,20092227,20092227,20092227,20092227,20092227
77,1,1.000,32170558,32170558,32170558,32170558,32170558,32170558,32170558,32170558,32170558
78,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
79,1,1.000,33184404,33184404,33184404,33184404,33184404,33184404,33184404,33184404,33184404
80,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
81,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
82,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
83,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
84,1,1.000,26122953,26122953,26122953,26122953,26122953,26122953,26122953,26122953,26122953
85,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
86,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
87,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
88,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
89,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
90,1,1.000,14080502,14080502,14080502,14080502,14080502,14080502,14080502,14080502,14080502
91,3,3.000,2028112,2028112,19108667,15767763,26166512,26166512,26166512,26166512,26166512
92,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
93,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
94,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
95,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
96,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
97,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
98,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
100,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
101,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
102,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
103,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
104,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
105,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
106,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
107,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
108,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
109,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
110,1,1.000,5029416,5029416,5029416,5029416,5029416,5029416,5029416,5029416,5029416
