Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,2045,2045.000,11053,12350,13202,15703,15643,22261,26259,56759,86327
1,2266,2266.000,10830,12146,12706,14058,13658,20085,22151,27675,44626
2,2322,2322.000,10635,11884,12468,13783,13438,19904,21712,28094,48672
3,2321,2321.000,10558,11790,12353,13795,13429,20091,21996,28947,71225
4,2336,2336.000,10796,11797,12318,13698,13391,20069,22341,27389,45768
5,2298,2298.000,10563,11825,12395,13923,13472,20610,22543,28497,73024
6,2290,2290.000,10470,11929,12479,13969,13504,20411,22706,30205,41964
7,2296,2296.000,10643,11879,12466,13920,13465,20545,22812,28185,39601
8,2167,2167.000,10716,11825,12381,14760,13559,21060,23134,74947,91471
9,2255,2255.000,10692,11826,12466,14183,13927,21103,22958,30313,46218
10,2343,2343.000,10660,11752,12276,13672,13329,20244,22000,27845,37469
11,2319,2319.000,10741,11790,12410,13799,13386,20412,22531,28581,53504
12,2276,2276.000,10781,11898,12508,14083,13636,20538,23238,30016,72101
13,2285,2285.000,10779,11807,12383,13966,13602,20885,22912,28048,50282
14,2312,2312.000,10690,11801,12404,13828,13423,20118,22568,30548,59686
15,2317,2317.000,10714,11822,12357,13808,13453,20556,22441,27730,49878
16,2276,2276.000,10637,11927,12522,14041,13697,20881,22802,28367,59326
17,2203,2203.000,10662,11800,12414,14542,13692,20978,23093,60187,77764
18,2338,2338.000,10522,11737,12330,13687,13371,20221,22125,26723,39460
19,2304,2304.000,10793,11782,12367,13884,13558,20447,22382,28194,42111
20,2314,2314.000,10390,11755,12314,13801,13371,20309,22310,29305,48088
21,2343,2343.000,10536,11735,12357,13658,13501,19682,22335,26919,48225
22,2328,2328.000,10707,11776,12330,13754,13434,20257,22310,26670,58853
23,2326,2326.000,10710,11755,12342,13740,13296,20427,22145,28409,42881
24,2329,2329.000,10603,11730,12335,13753,13405,20409,22401,28682,50521
25,2287,2287.000,10675,11806,12443,13975,13698,20175,22638,27776,51665
26,2209,2209.000,10736,11806,12416,14473,13531,20833,23334,59198,78905
27,2328,2328.000,10610,11826,12393,13744,13358,19870,22115,29605,37638
28,2296,2296.000,10620,11792,12403,13933,13612,20459,22659,29874,48968
29,2283,2283.000,10690,11846,12432,14007,13545,21091,22947,29310,50022
30,2306,2306.000,10577,11763,12346,13864,13428,20240,22306,31334,68993
31,2317,2317.000,10644,11775,12343,13797,13476,20294,22353,28288,62610
32,2284,2284.000,10463,11881,12509,14016,13680,20713,22856,29159,42475
33,2295,2295.000,10731,11856,12463,13963,13663,20519,22371,28114,42473
34,2214,2214.000,10742,11830,12381,14427,13296,20527,23345,64737,80771
35,2267,2267.000,10641,11915,12573,14129,13830,20672,22961,29875,47199
36,2245,2245.000,10610,11899,12554,14215,14473,20581,22301,27643,39555
37,2325,2325.000,10750,11814,12342,13779,13362,20200,22557,28103,41642
38,2325,2325.000,10735,11799,12364,13756,13491,20549,22794,26726,61349
39,2309,2309.000,10573,11782,12302,13867,13318,20025,22371,32408,71269
40,2324,2324.000,10755,11868,12437,13737,13344,20308,22478,27500,43029
41,2336,2336.000,10735,11783,12307,14548,13278,19999,22819,28579,1017934
42,1828,1828.000,10362,11225,11681,16418,12557,19081,20735,30470,987588
43,2222,2222.000,10653,11735,12339,14379,13577,20647,23147,56636,71972
44,2329,2329.000,10609,11793,12391,13757,13401,20494,22459,27293,40744
45,2277,2277.000,10609,11859,12471,14065,13794,20878,22887,29204,40814
46,2268,2268.000,10675,11844,12506,14074,13892,20608,22716,30287,42657
47,2313,2313.000,10654,11808,12394,13873,13444,20466,22469,28155,64790
48,2299,2299.000,10450,11717,12276,13876,13478,20324,22491,29942,69609
49,2292,2292.000,10657,11876,12450,13969,13561,20589,22452,28409,43018
50,2283,2283.000,10782,11861,12492,14003,13589,20721,22659,27810,48003
51,2306,2306.000,10714,11881,12452,13896,13528,20767,22468,27382,38957
52,2173,2173.000,10610,11874,12469,14696,13615,20990,23561,68487,86971
53,2322,2322.000,10711,11797,12375,13811,13459,20247,22381,26783,50605
54,2330,2330.000,10702,11797,12339,13716,13304,20033,22255,28657,42563
55,2306,2306.000,10715,11818,12335,13877,13273,20457,22714,31078,47381
56,2232,2232.000,10632,11764,12416,14326,13921,21276,23422,32059,63784
57,2337,2337.000,10659,11785,12294,13685,13225,20126,22482,27709,69459
58,2240,2240.000,10626,11820,12440,14274,13902,21019,23218,30994,78845
59,2310,2310.000,10714,11813,12393,13885,13466,20582,22539,27636,52787
60,2326,2326.000,10650,11871,12448,13724,13407,19955,21782,26769,41432
61,2090,2090.000,10684,11922,12752,15339,15649,21084,24194,66755,86165
62,2315,2315.000,10654,11763,12330,13804,13383,20168,22458,29646,42661
63,2314,2314.000,10483,11790,12355,13811,13418,20512,22782,29361,48597
64,2337,2337.000,10613,11812,12356,13664,13261,20175,22335,26696,38706
65,2298,2298.000,10482,11760,12335,13962,13341,20526,22418,33747,75892
66,2296,2296.000,10786,11959,12593,13924,13670,20310,22247,27651,54286
67,2368,2368.000,10608,11755,12305,13536,13313,19735,21420,27177,35237
68,2342,2342.000,10689,11779,12317,13629,13305,19854,22406,26821,36747
69,2202,2202.000,10366,11775,12361,14578,13456,21127,23233,64833,78817
70,2264,2264.000,10690,11929,12636,14080,13977,20554,22993,29454,37782
71,2327,2327.000,10413,11807,12348,13770,13405,19976,22252,29902,47396
72,2293,2293.000,10655,11798,12377,13909,13583,20707,23211,28888,51425
73,2305,2305.000,10723,11849,12413,13914,13481,20612,22948,29798,49977
74,2292,2292.000,10641,11757,12325,13927,13428,20099,22848,31709,73593
75,2352,2352.000,10667,11742,12277,13601,13205,20168,22186,27873,44653
76,2295,2295.000,10718,11937,12592,13937,13587,20415,22542,28118,43764
77,2348,2348.000,10449,11720,12282,13671,13168,20620,22859,27928,44500
78,2125,2125.000,10722,11920,12503,15018,13804,21306,23835,76016,91696
79,2279,2279.000,10759,11882,12484,14065,13745,20925,22958,29893,35653
80,2324,2324.000,10667,11797,12420,13776,13457,20339,22495,26991,43226
81,2318,2318.000,10654,11811,12403,13792,13421,20462,22669,27857,38244
82,2334,2334.000,10654,11841,12388,13782,13394,20175,22504,27134,67638
83,2281,2281.000,10663,11739,12300,13958,13366,20600,23041,32433,90122
84,2247,2247.000,10678,11815,12395,14217,13585,21132,23954,30099,55095
85,2308,2308.000,10644,11900,12460,13887,13580,20272,22143,28556,61199
86,2221,2221.000,10706,12045,12696,14401,14139,21438,24290,31859,51164
87,2001,2001.000,10667,12253,13290,15959,15958,23288,27480,66368,83499
88,1282,1282.000,10910,13151,22253,25386,27517,50641,76173,103671,154392
89,1256,1256.000,10306,11294,11787,25085,24465,51862,80722,129201,154673
90,2309,2309.000,10618,11824,12367,13836,13329,20525,22379,28811,46357
91,2042,2042.000,10440,11379,11846,16046,12748,20028,30110,109714,243481
92,1913,1913.000,10270,11370,12083,16372,13365,20516,25234,142167,201637
93,1607,1607.000,10334,11849,13885,20013,18725,30316,48639,119660,156961
94,1879,1879.000,10412,11475,12221,16919,13949,25262,36572,107147,154962
95,2119,2119.000,10555,11887,12641,15085,14504,24305,29169,39492,76456
96,2245,2245.000,10569,11869,12469,14224,13708,21069,25147,33445,53914
97,2283,2283.000,10554,11766,12367,14034,13583,21066,24015,32811,50816
98,2186,2186.000,10639,11830,12411,14623,13650,21187,24380,61662,76075
99,2283,2283.000,10663,11890,12494,14003,13659,20866,23099,27129,39539
100,2288,2288.000,10785,11951,12513,14004,13670,20868,23135,27389,45787
101,2322,2322.000,10717,11819,12330,13763,13370,20175,22238,27681,48191
102,2330,2330.000,10560,11783,12408,13736,13415,20234,22247,26949,37117
103,2319,2319.000,10581,11712,12289,13796,13258,20329,22559,29043,80497
104,2265,2265.000,10753,11811,12442,14153,13694,21047,23093,29619,66997
105,2330,2330.000,10577,11770,12337,13699,13263,20289,22692,28009,40537
