Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadModifyWrite,1683597239.640576,83280,15,1
1,ReadModifyWrite,1683597239.640600,85771,3,1
1,ReadModifyWrite,1683597239.640716,84513,20,1
1,ReadModifyWrite,1683597239.640842,82406,19,1
1,ReadModifyWrite,1683597239.640955,83925,18,1
1,ReadModifyWrite,1683597239.641033,83537,16,1
1,ReadModifyWrite,1683597239.641103,83460,14,1
1,ReadModifyWrite,1683597239.641178,83743,2,1
1,ReadModifyWrite,1683597239.641253,83056,1,1
1,ReadModifyWrite,1683597239.641312,81563,13,1
1,ReadModifyWrite,1683597239.641379,84161,12,1
1,ReadModifyWrite,1683597239.641444,84452,11,1
1,ReadModifyWrite,1683597239.641501,79838,10,1
1,ReadModifyWrite,1683597239.641542,82693,17,1
1,ReadModifyWrite,1683597239.641571,80926,9,1
1,ReadModifyWrite,1683597239.641623,85181,21,1
1,ReadModifyWrite,1683597239.641652,81914,8,1
1,ReadModifyWrite,1683597239.641707,67011,22,1
1,ReadModifyWrite,1683597239.641720,82456,7,1
1,ReadModifyWrite,1683597239.641789,83434,0,1
1,ReadModifyWrite,1683597239.641799,81933,23,1
1,ReadModifyWrite,1683597239.641892,80279,24,1
1,ReadModifyWrite,1683597239.641955,82948,6,1
1,ReadModifyWrite,1683597239.642002,81976,5,1
1,ReadModifyWrite,1683597239.642298,87143,29,1
1,ReadModifyWrite,1683597239.642360,86072,27,1
1,ReadModifyWrite,1683597239.642389,84291,25,1
1,ReadModifyWrite,1683597239.642395,80871,26,1
1,ReadModifyWrite,1683597239.642435,86946,30,1
1,ReadModifyWrite,1683597239.642474,80044,28,1
1,ReadModifyWrite,1683597239.642529,82011,31,1
1,ReadModifyWrite,1683597239.708873,15095838,22,1
1,ReadModifyWrite,1683597239.721374,10316,10,1
1,ReadModifyWrite,1683597239.722197,7047491,24,1
1,ReadModifyWrite,1683597239.722517,9063322,9,1
1,ReadModifyWrite,1683597239.722538,13066854,28,1
1,ReadModifyWrite,1683597239.722901,5030239,13,1
1,ReadModifyWrite,1683597239.723274,29128601,19,1
1,ReadModifyWrite,1683597239.723287,11061565,26,1
1,ReadModifyWrite,1683597239.723590,26108260,8,1
1,ReadModifyWrite,1683597239.723757,6037860,23,1
1,ReadModifyWrite,1683597239.723887,33176593,15,1
1,ReadModifyWrite,1683597239.723999,21083919,5,1
1,ReadModifyWrite,1683597239.724192,40216848,7,1
1,ReadModifyWrite,1683597239.724267,3024024,17,1
1,ReadModifyWrite,1683597239.724331,19078927,1,1
1,ReadModifyWrite,1683597239.724555,38212169,31,1
1,ReadModifyWrite,1683597239.724580,32148806,14,1
1,ReadModifyWrite,1683597239.724589,23087969,16,1
1,ReadModifyWrite,1683597239.724897,31131862,18,1
1,ReadModifyWrite,1683597239.724915,37196117,6,1
1,ReadModifyWrite,1683597239.724937,8052900,2,1
1,ReadModifyWrite,1683597239.725240,36168750,0,1
1,ReadModifyWrite,1683597239.725244,17073557,20,1
1,ReadModifyWrite,1683597239.725571,34182453,12,1
1,ReadModifyWrite,1683597239.725914,42219802,11,1
1,ReadModifyWrite,1683597239.726394,49283002,3,1
1,ReadModifyWrite,1683597239.726726,43242052,25,1
1,ReadModifyWrite,1683597239.726821,14071202,21,1
1,ReadModifyWrite,1683597239.728108,25088760,4,1
1,ReadModifyWrite,1683597239.728456,28108013,27,1
1,ReadModifyWrite,1683597239.729406,45261406,30,1
1,ReadModifyWrite,1683597239.729461,47265591,29,1
1,ReadModifyWrite,1683597239.731713,1017264,10,1
1,ReadModifyWrite,1683597240.749004,43233726,10,1
1,ReadModifyWrite,1683597242.748318,50265161,17,1
1,ReadModifyWrite,1683597244.753168,84400776,13,1
1,ReadModifyWrite,1683597245.761647,68348939,23,1
1,ReadModifyWrite,1683597246.769745,68352673,24,1
1,ReadModifyWrite,1683597247.777868,65313521,2,1
1,ReadModifyWrite,1683597248.785865,73336707,9,1
1,ReadModifyWrite,1683597250.784883,55277515,26,1
1,ReadModifyWrite,1683597252.789421,48242422,28,1
1,ReadModifyWrite,1683597253.798054,70329147,21,1
1,ReadModifyWrite,1683597254.804742,33197388,22,1
1,ReadModifyWrite,1683597256.798829,42228450,20,1
1,ReadModifyWrite,1683597258.803315,58297067,1,1
1,ReadModifyWrite,1683597260.807942,67339588,5,1
1,ReadModifyWrite,1683597262.812593,63339839,16,1
1,ReadModifyWrite,1683597264.816893,30200809,4,1
1,ReadModifyWrite,1683597265.831876,31190722,8,1
1,ReadModifyWrite,1683597267.836489,43241016,27,1
1,ReadModifyWrite,1683597268.851904,34199786,19,1
1,ReadModifyWrite,1683597270.856784,36212083,18,1
1,ReadModifyWrite,1683597271.873415,32184312,14,1
1,ReadModifyWrite,1683597272.900571,47228727,15,1
1,ReadModifyWrite,1683597273.908054,45196743,12,1
1,ReadModifyWrite,1683597275.894018,36190922,0,1
1,ReadModifyWrite,1683597276.921061,25124572,6,1
1,ReadModifyWrite,1683597277.936755,47204325,31,1
1,ReadModifyWrite,1683597279.941068,35175662,7,1
1,ReadModifyWrite,1683597281.945745,27127478,11,1
1,ReadModifyWrite,1683597282.968814,8039914,25,1
1,ReadModifyWrite,1683597283.982760,47171388,10,1
1,ReadModifyWrite,1683597284.990840,46169417,30,1
1,ReadModifyWrite,1683597286.995082,71341566,29,1
1,ReadModifyWrite,1683597288.002168,63307731,22,1
1,ReadModifyWrite,1683597291.008754,59291482,25,1
1,ReadModifyWrite,1683597293.013513,60309675,17,1
1,ReadModifyWrite,1683597301.031873,31140365,28,1
1,ReadModifyWrite,1683597309.073253,30133299,11,1
1,ReadModifyWrite,1683597311.077572,44252550,27,1
1,ReadModifyWrite,1683597312.084970,29126333,0,1
1,ReadModifyWrite,1683597313.091419,37175001,2,1
1,ReadModifyWrite,1683597314.110614,33122456,23,1
1,ReadModifyWrite,1683597315.116762,37200102,7,1
1,ReadModifyWrite,1683597315.122441,29099799,24,1
1,ReadModifyWrite,1683597319.104870,17085684,12,1
1,ReadModifyWrite,1683597320.129321,25099627,15,1
1,ReadModifyWrite,1683597322.122637,20095075,9,1
1,ReadModifyWrite,1683597324.127226,11056170,21,1
1,ReadModifyWrite,1683597326.152462,11049839,16,1
1,ReadModifyWrite,1683597328.147559,20114770,5,1
1,ReadModifyWrite,1683597329.153979,5022725,13,1
1,ReadModifyWrite,1683597335.183484,21152933,21,1
