Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,64,64.000,10316,83056,1017264,12400065,26108260,38212169,43242052,49283002,49283002
1,1,1.000,43233726,43233726,43233726,43233726,43233726,43233726,43233726,43233726,43233726
2,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,1,1.000,50265161,50265161,50265161,50265161,50265161,50265161,50265161,50265161,50265161
4,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,1,1.000,84400776,84400776,84400776,84400776,84400776,84400776,84400776,84400776,84400776
6,1,1.000,68348939,68348939,68348939,68348939,68348939,68348939,68348939,68348939,68348939
7,1,1.000,68352673,68352673,68352673,68352673,68352673,68352673,68352673,68352673,68352673
8,1,1.000,65313521,65313521,65313521,65313521,65313521,65313521,65313521,65313521,65313521
9,1,1.000,73336707,73336707,73336707,73336707,73336707,73336707,73336707,73336707,73336707
10,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,1,1.000,55277515,55277515,55277515,55277515,55277515,55277515,55277515,55277515,55277515
12,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
13,1,1.000,48242422,48242422,48242422,48242422,48242422,48242422,48242422,48242422,48242422
14,1,1.000,70329147,70329147,70329147,70329147,70329147,70329147,70329147,70329147,70329147
15,1,1.000,33197388,33197388,33197388,33197388,33197388,33197388,33197388,33197388,33197388
16,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
17,1,1.000,42228450,42228450,42228450,42228450,42228450,42228450,42228450,42228450,42228450
18,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
19,1,1.000,58297067,58297067,58297067,58297067,58297067,58297067,58297067,58297067,58297067
20,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
21,1,1.000,67339588,67339588,67339588,67339588,67339588,67339588,67339588,67339588,67339588
22,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,1.000,63339839,63339839,63339839,63339839,63339839,63339839,63339839,63339839,63339839
24,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
25,1,1.000,30200809,30200809,30200809,30200809,30200809,30200809,30200809,30200809,30200809
26,1,1.000,31190722,31190722,31190722,31190722,31190722,31190722,31190722,31190722,31190722
27,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
28,1,1.000,43241016,43241016,43241016,43241016,43241016,43241016,43241016,43241016,43241016
29,1,1.000,34199786,34199786,34199786,34199786,34199786,34199786,34199786,34199786,34199786
30,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,1,1.000,36212083,36212083,36212083,36212083,36212083,36212083,36212083,36212083,36212083
32,1,1.000,32184312,32184312,32184312,32184312,32184312,32184312,32184312,32184312,32184312
33,1,1.000,47228727,47228727,47228727,47228727,47228727,47228727,47228727,47228727,47228727
34,1,1.000,45196743,45196743,45196743,45196743,45196743,45196743,45196743,45196743,45196743
35,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
36,1,1.000,36190922,36190922,36190922,36190922,36190922,36190922,36190922,36190922,36190922
37,1,1.000,25124572,25124572,25124572,25124572,25124572,25124572,25124572,25124572,25124572
38,1,1.000,47204325,47204325,47204325,47204325,47204325,47204325,47204325,47204325,47204325
39,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
40,1,1.000,35175662,35175662,35175662,35175662,35175662,35175662,35175662,35175662,35175662
41,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
42,1,1.000,27127478,27127478,27127478,27127478,27127478,27127478,27127478,27127478,27127478
43,1,1.000,8039914,8039914,8039914,8039914,8039914,8039914,8039914,8039914,8039914
44,1,1.000,47171388,47171388,47171388,47171388,47171388,47171388,47171388,47171388,47171388
45,1,1.000,46169417,46169417,46169417,46169417,46169417,46169417,46169417,46169417,46169417
46,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
47,1,1.000,71341566,71341566,71341566,71341566,71341566,71341566,71341566,71341566,71341566
48,1,1.000,63307731,63307731,63307731,63307731,63307731,63307731,63307731,63307731,63307731
49,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
50,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
51,1,1.000,59291482,59291482,59291482,59291482,59291482,59291482,59291482,59291482,59291482
52,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
53,1,1.000,60309675,60309675,60309675,60309675,60309675,60309675,60309675,60309675,60309675
54,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
55,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
56,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
57,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
58,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
59,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
60,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
61,1,1.000,31140365,31140365,31140365,31140365,31140365,31140365,31140365,31140365,31140365
62,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
63,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
64,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
65,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
66,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
67,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
68,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
69,1,1.000,30133299,30133299,30133299,30133299,30133299,30133299,30133299,30133299,30133299
70,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
71,1,1.000,44252550,44252550,44252550,44252550,44252550,44252550,44252550,44252550,44252550
72,1,1.000,29126333,29126333,29126333,29126333,29126333,29126333,29126333,29126333,29126333
73,1,1.000,37175001,37175001,37175001,37175001,37175001,37175001,37175001,37175001,37175001
74,1,1.000,33122456,33122456,33122456,33122456,33122456,33122456,33122456,33122456,33122456
75,2,2.000,29099799,29099799,37200102,33149950,37200102,37200102,37200102,37200102,37200102
76,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
77,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
78,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
79,1,1.000,17085684,17085684,17085684,17085684,17085684,17085684,17085684,17085684,17085684
80,1,1.000,25099627,25099627,25099627,25099627,25099627,25099627,25099627,25099627,25099627
81,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
82,1,1.000,20095075,20095075,20095075,20095075,20095075,20095075,20095075,20095075,20095075
83,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
84,1,1.000,11056170,11056170,11056170,11056170,11056170,11056170,11056170,11056170,11056170
85,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
86,1,1.000,11049839,11049839,11049839,11049839,11049839,11049839,11049839,11049839,11049839
87,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
88,1,1.000,20114770,20114770,20114770,20114770,20114770,20114770,20114770,20114770,20114770
89,1,1.000,5022725,5022725,5022725,5022725,5022725,5022725,5022725,5022725,5022725
90,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
91,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
92,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
93,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
94,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
95,1,1.000,21152933,21152933,21152933,21152933,21152933,21152933,21152933,21152933,21152933
