Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,35,35.000,47616,1068368,2068723,2290874,4069007,4070994,4074410,4076836,4076836
1,10,10.000,1004817,3007948,3019239,3112882,4018494,4020587,4020587,4020587,4020587
2,7,7.000,1012323,2015071,3012295,2443748,3015938,3019184,3019184,3019184,3019184
3,6,6.000,1016063,1018219,2016691,1683103,2017339,2018682,2018682,2018682,2018682
4,21,21.000,6655,1017656,1028063,1166046,1033891,2020682,2025993,4030659,4030659
5,36,36.000,6032,1003781,1023428,1297736,2011252,3018980,4009551,4022859,4022859
6,22,22.000,20803,2002070,3006004,2379761,3019933,3027670,3035986,5012743,5012743
7,9,9.000,1011749,2012953,2016672,1905404,2020448,2021723,2021723,2021723,2021723
8,10,10.000,1010145,1015131,1028526,1815645,3011213,4015357,4015357,4015357,4015357
9,28,28.000,6392,3004154,3021001,3158369,4019427,4025083,4026581,5022216,5022216
10,2,2.000,2002973,2002973,2012059,2007516,2012059,2012059,2012059,2012059,2012059
11,6,6.000,1002542,2010362,2013252,1845715,2017171,2018746,2018746,2018746,2018746
12,17,17.000,6436,1012124,1019362,1781548,3017157,3027975,3032254,3032254,3032254
13,24,24.000,5735,1011005,2012844,1930894,2022493,3028943,4021002,6030781,6030781
14,11,11.000,9513,1010431,2022705,2835236,5025610,5025703,5034060,5034060,5034060
15,24,24.000,9179,1006139,3006951,2553503,4018014,4026746,5016824,5022351,5022351
16,11,11.000,1001629,3015083,5025663,4023313,5035743,5036968,6043455,6043455,6043455
17,5,5.000,3015081,3016602,3019981,3622974,4021783,5041426,5041426,5041426,5041426
18,2,2.000,2013571,2013571,2019860,2016715,2019860,2019860,2019860,2019860,2019860
19,15,15.000,1001837,1004310,1017803,1748137,3018534,3031123,3037118,3037118,3037118
20,19,19.000,4541,1022363,2031856,1815303,2037989,3042097,3043842,3043842,3043842
21,15,15.000,5148,1002591,1029716,1219043,2023192,2029213,2036761,2036761,2036761
22,27,27.000,13144,1008247,1033013,1581667,2038664,3038612,3040441,5054293,5054293
23,21,21.000,4647,1002360,1020759,1401311,2030768,2050101,3032798,4033946,4033946
24,26,26.000,16669,1001540,1031705,1706327,3015177,4004170,4016082,4016154,4016154
