Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1574,1574.000,5257,17568,18654,20593,21578,27079,33794,66507,90084
1,1786,1786.000,4973,16357,17160,17761,18370,25820,27352,32285,38415
2,83,83.000,5041,16489,17654,402694,1019392,1020720,1021149,1022119,1022119
3,1798,1798.000,4879,15974,16551,16927,17501,24561,26200,30239,34213
4,1925,1925.000,4728,15455,16120,16617,16879,25407,26923,33051,34784
5,1864,1864.000,4784,15378,15927,33909,16810,25336,27269,1033472,1035661
6,56,56.000,3341,12946,15811,14310,16464,17473,18154,19409,19409
7,1939,1939.000,4683,15240,15829,16506,16749,24822,26432,34501,41221
8,1994,1994.000,4709,15082,15745,16034,16529,19531,25792,33627,44375
9,325,325.000,4760,15007,15836,212994,16652,18520,2027473,2028376,2028625
10,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,1602,1602.000,3732,14975,15667,16675,16563,26307,27359,32794,37460
12,974,974.000,4571,15049,15694,49415,16544,25456,26521,1025346,1026123
13,962,962.000,4733,15106,15789,16567,16765,24813,25864,33136,34843
14,1938,1938.000,3397,14841,15516,16501,16647,25717,26300,27480,37078
15,1852,1852.000,4722,15117,15752,17266,16658,26474,29049,48118,49492
16,1828,1828.000,4648,14895,15493,17482,16404,25831,29425,72392,78487
17,2000,2000.000,3229,14982,15556,15998,16277,24843,26554,28152,31826
18,1931,1931.000,4637,15014,15628,32754,16437,18927,27076,1041187,1048012
19,50,50.000,3477,13028,15931,14283,16687,17406,17552,19283,19283
20,1873,1873.000,4655,15042,15685,17117,17703,25266,26166,34389,35952
21,1382,1382.000,4683,15032,15574,37869,16219,24575,25922,980541,982436
22,639,639.000,4814,15514,16310,18261,24324,27180,28259,29941,31242
23,69,69.000,5083,15193,16399,482163,1022353,1026982,1027567,1028432,1028432
24,1755,1755.000,3336,15167,15874,17475,17274,26693,34077,44562,46895
25,1016,1016.000,4537,15304,16022,48431,18596,25742,27073,1027139,1028567
26,896,896.000,3298,14957,15563,16673,16451,26243,27069,36627,37836
27,765,765.000,4775,15348,16013,47399,16554,17952,24685,782782,793475
28,466,466.000,4758,14761,15292,84349,15951,16766,1026447,1037343,1037969
29,1301,1301.000,4775,15046,15556,15588,16087,18101,25866,27037,28477
30,2020,2020.000,4716,15159,15719,15807,16412,19080,26020,27533,38106
31,1961,1961.000,4771,15243,15778,16301,16613,25061,26693,29484,38527
32,1947,1947.000,4676,14960,15601,16452,16641,26004,26877,28091,29456
33,1558,1558.000,3368,15127,15766,37164,16708,26156,27546,1025214,1030696
34,415,415.000,4682,14782,15295,14566,15763,16521,17470,18399,19191
35,1969,1969.000,3825,15020,15772,16234,16746,25072,26780,28703,29997
36,473,473.000,4757,15049,15531,83685,16184,23506,1025296,1031195,1031972
37,1533,1533.000,4630,14841,15371,15930,15999,24157,26123,37211,39487
38,2138,2138.000,4661,14839,15376,14943,15943,16621,17741,26928,28007
39,2051,2051.000,4615,14674,15249,15598,15883,24543,25648,27376,29563
40,2052,2052.000,4590,14828,15401,15749,16111,21784,26561,27944,30857
41,1238,1238.000,4664,14823,15311,42505,16153,26860,36051,1028320,1040931
42,45,45.000,5315,28497,1026710,739838,1028243,1039663,1040392,1040850,1040850
43,591,591.000,4713,15042,15518,16670,16898,26467,26958,30535,32900
44,1834,1834.000,4602,14848,15468,17380,17631,26996,28009,38900,42516
45,1973,1973.000,4571,14896,15463,16231,16212,24111,27264,34406,38586
46,2049,2049.000,4655,14863,15410,15612,16030,22940,25335,26387,28072
47,1904,1904.000,4634,14969,15582,16776,16546,25822,26878,36562,38423
48,1874,1874.000,4669,14871,15470,17071,17050,26100,27405,32011,38707
49,1927,1927.000,4720,14823,15426,16590,16142,26401,28274,41325,42720
50,1961,1961.000,4601,15057,15635,16341,16369,20696,27497,49849,52812
51,1897,1897.000,3679,15075,15708,16851,16424,25836,32075,42730,58771
52,1992,1992.000,4679,14941,15545,16078,16277,18618,26458,48110,49835
53,638,638.000,4653,15018,15684,66568,16497,21477,1024298,1035704,1036854
54,1260,1260.000,3965,15336,16084,17040,17202,25936,27043,28731,30194
55,442,442.000,4805,15200,15892,88107,25861,27441,995843,997215,997505
56,1589,1589.000,4598,14748,15407,15757,16324,18768,26432,28562,39928
57,1914,1914.000,4728,14904,15416,16684,16153,25028,30535,43887,45541
58,1873,1873.000,3381,14904,15580,33603,16582,25485,27672,1025016,1026630
59,77,77.000,4885,14404,14826,14066,15252,15962,16483,16977,16977
60,1901,1901.000,4719,14984,15595,16861,16838,26017,27155,40245,42065
61,2088,2088.000,4539,14946,15491,15310,16045,17039,19533,29330,30464
62,887,887.000,4680,14902,15452,53065,16927,26619,27442,1036260,1036629
63,1019,1019.000,4637,14908,15484,16606,16185,26649,27331,28168,29274
