Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1645,1645.000,4987,16996,18424,19510,20998,24907,28030,67405,88363
1,1969,1969.000,4950,16181,16952,16272,17642,18328,18977,22093,32992
2,1959,1959.000,4995,15965,16562,16255,17427,19756,20759,23679,25101
3,2025,2025.000,4856,15751,16412,15840,17111,18439,19225,20976,30496
4,2094,2094.000,4819,15385,15904,15258,16440,17100,17763,23563,29699
5,2142,2142.000,4712,15322,15771,14956,16208,16657,17016,17823,20958
6,2121,2121.000,4685,15159,15707,15004,16250,16955,17635,19417,25025
7,2144,2144.000,4701,15151,15636,14929,16129,16723,17232,19251,24647
8,1961,1961.000,4948,15491,16007,16353,16616,17282,19409,77158,78564
9,2144,2144.000,4671,15095,15653,14900,16129,16678,17173,19194,22457
10,2120,2120.000,4807,15144,15738,15092,16330,17102,18013,20832,22708
11,2161,2161.000,4675,14921,15434,14784,16013,16662,17258,20046,23235
12,2120,2120.000,4702,15216,15747,15084,16279,16996,17795,20432,26403
13,2136,2136.000,4802,15207,15712,15000,16258,16904,17500,18820,23702
14,2185,2185.000,4730,14953,15452,14640,15921,16343,16683,17357,18762
15,2143,2143.000,4735,15109,15661,14935,16219,16817,17290,18735,22488
16,2175,2175.000,4643,14925,15455,14702,16000,16476,16868,17771,23745
17,2173,2173.000,4715,14964,15484,14745,15979,16581,17059,18395,19599
18,2137,2137.000,4658,15183,15681,14941,16169,16759,17144,18265,24660
19,2159,2159.000,4687,14974,15431,14812,15887,16417,16956,21939,27665
20,2162,2162.000,4649,14923,15472,14785,15994,16597,17332,19505,24121
21,2115,2115.000,4730,15227,15804,15147,16442,17020,17631,20788,23766
22,2169,2169.000,4629,14963,15448,14708,15926,16434,17018,18464,20584
23,2157,2157.000,4736,14980,15526,14833,16057,16653,17218,19205,24020
24,2175,2175.000,4669,14907,15431,14709,15947,16553,16954,18476,20383
25,2147,2147.000,4587,14823,15298,14874,15809,16468,17365,27695,29846
26,2195,2195.000,4602,14911,15375,14608,15831,16368,16676,17476,19895
