Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,853,853.000,21502,28983,32609,37969,38020,51819,65632,127533,193332
1,968,968.000,20398,27801,30901,33032,35854,43646,50328,64472,81705
2,982,982.000,19856,27487,30386,32821,35012,43349,51787,65568,88382
3,967,967.000,20241,27287,30382,32907,34987,44769,53857,66118,83632
4,963,963.000,20996,27598,30971,33129,35651,43003,50215,68214,95857
5,963,963.000,20542,27561,30809,33365,36266,44704,50625,67935,125519
6,927,927.000,20603,27424,30824,34515,36192,47731,62291,83713,106612
7,889,889.000,15983,24745,28203,37735,32804,41127,61324,369668,1034406
8,950,950.000,16610,26966,30283,32102,34371,41117,49891,61252,98146
9,928,928.000,18711,25902,29186,37355,33598,40304,50569,282854,1024885
10,868,868.000,16998,25458,29580,33599,34289,45255,52282,158783,359233
11,995,995.000,19534,26861,30030,32147,34163,40743,50102,68924,103785
12,991,991.000,19792,26866,30154,32358,34732,42140,50391,65666,121406
13,940,940.000,20477,27933,31847,34119,37544,45475,51754,71614,87563
14,966,966.000,14551,26288,30100,32970,34844,45305,54444,80126,111659
15,1001,1001.000,19545,26727,30070,31991,34745,41734,47332,62207,82325
16,956,956.000,18251,24661,27614,34624,32172,38419,45764,75680,1027520
17,965,965.000,17650,26226,29361,32112,34529,42133,51284,73751,130679
18,991,991.000,19482,27220,30230,33324,34312,42314,47985,63639,1033636
19,892,892.000,14534,26398,29621,34699,34279,44060,59676,87435,470371
20,963,963.000,20227,27550,30905,33115,36098,43075,51245,66563,80901
21,952,952.000,16477,27248,30593,33717,36333,44543,56728,79231,119150
22,990,990.000,19170,27126,30368,33359,34673,41730,50627,61636,1017577
23,774,774.000,16429,22935,27669,40044,34424,42283,52033,456896,947347
24,968,968.000,18361,27440,30542,33059,35644,44306,52521,68119,84088
25,992,992.000,20063,27039,29889,32280,34297,42320,51753,68154,87126
26,970,970.000,16276,27264,30492,33099,34786,43941,53894,76199,134774
27,982,982.000,19858,27105,30336,32454,34783,42379,51382,62863,76682
28,952,952.000,21463,27370,31228,33426,36248,45088,51789,64061,85968
29,963,963.000,18822,27625,31046,33395,35819,45116,52104,67018,91560
30,965,965.000,20848,27532,31089,33043,35532,43644,49498,67744,101563
31,961,961.000,14210,27179,30835,33442,36331,45520,52228,74171,99742
32,974,974.000,19102,27187,30565,32740,35406,43684,50370,65779,90544
33,928,928.000,19435,27872,31408,35079,36143,50265,61654,86493,121246
34,977,977.000,18730,27211,30267,32314,34754,41282,49478,61654,91293
35,971,971.000,17156,27044,30478,32659,35205,42908,51899,64008,78554
36,973,973.000,15757,27036,30576,33187,35348,45535,53200,75185,99224
37,977,977.000,19028,27394,30571,32587,34618,42265,48948,66503,88372
38,982,982.000,19279,27320,30381,32491,34882,42105,51207,65093,74213
39,968,968.000,18887,27823,31124,33219,35585,43079,50491,68890,97192
40,949,949.000,20018,27620,31090,33646,36437,45482,53084,68541,97040
