Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,2109,2109.000,10885,12232,13002,15206,14394,21578,25035,56267,92108
1,2272,2272.000,10783,12009,12699,14075,13779,20561,22812,28517,40195
2,2319,2319.000,10474,11661,12325,13805,13585,20581,22923,28449,43352
3,2323,2323.000,10475,11756,12388,13764,13401,20076,22608,28321,71332
4,2290,2290.000,10627,11757,12404,13976,13524,21121,23277,29363,47733
5,2230,2230.000,10547,11747,12324,14346,13505,20810,23087,54948,71373
6,2305,2305.000,10613,11709,12338,13929,13508,20753,22415,28121,53308
7,2286,2286.000,10689,11784,12491,13954,13617,20640,22870,30410,37538
8,2288,2288.000,10497,11711,12366,13963,13515,20516,22661,30773,103607
9,2306,2306.000,10348,11717,12320,13884,13410,20946,23164,31203,60469
10,2350,2350.000,10475,11721,12273,13620,13180,20321,22491,26548,45861
11,2361,2361.000,10539,11612,12160,13532,13177,19887,22272,27182,72076
12,2287,2287.000,10588,11815,12485,13998,13707,20818,23046,29254,40277
13,2244,2244.000,10325,11717,12323,14239,13477,20547,23024,50100,67058
14,2336,2336.000,10427,11751,12361,13680,13428,20164,22139,26536,39443
15,2331,2331.000,10557,11695,12317,13735,13461,20349,22200,26956,40725
16,2330,2330.000,10546,11647,12277,13732,13359,20399,22624,27876,39825
17,2325,2325.000,10455,11605,12216,13747,13382,20198,22892,29568,76505
18,2335,2335.000,10510,11658,12279,13709,13402,20285,22787,27283,52130
19,2333,2333.000,10568,11690,12230,13688,13317,20187,22520,29044,40336
20,2341,2341.000,10496,11665,12243,13705,13345,20267,22518,26922,65152
21,2351,2351.000,10364,11662,12270,13588,13269,20398,22563,26813,43534
22,2248,2248.000,10583,11662,12290,14230,13362,20392,23106,52874,78696
23,2344,2344.000,10295,11633,12251,13646,13398,19959,22048,26555,35873
24,2293,2293.000,10574,11760,12374,13969,13585,20860,23062,30772,41927
25,2319,2319.000,10452,11690,12308,13798,13511,20373,22686,27615,61919
26,2340,2340.000,10295,11674,12239,13636,13410,20039,22217,27121,41499
27,2336,2336.000,10447,11632,12227,13717,13465,20246,22547,29309,40440
28,2286,2286.000,10547,11749,12446,13978,13826,20926,22951,27723,39456
29,2323,2323.000,10604,11645,12249,13782,13334,20696,22996,29418,70185
30,2246,2246.000,10509,11607,12254,14242,13370,20907,23259,53247,69069
31,2326,2326.000,10480,11697,12291,13744,13480,20646,22633,26648,40300
32,2338,2338.000,10369,11652,12258,13698,13371,20251,22349,27611,42912
33,2341,2341.000,10502,11672,12240,13671,13387,20364,22834,26786,39396
34,2328,2328.000,10493,11627,12237,13716,13258,20320,22483,28481,71626
35,2330,2330.000,10373,11640,12238,13731,13276,20622,23034,28546,53112
36,2352,2352.000,10424,11642,12284,13598,13377,20030,22263,28186,38177
37,2323,2323.000,10269,11721,12341,13800,13600,20491,22348,26958,38256
38,2350,2350.000,10474,11590,12190,13598,13164,19991,22370,28358,89307
39,2200,2200.000,10482,11688,12371,14538,13693,21258,23363,58088,68993
40,2332,2332.000,10510,11674,12290,13741,13370,20472,22754,29341,48646
41,2360,2360.000,10355,11609,12218,13530,13324,19811,22227,27264,39603
42,2320,2320.000,10452,11652,12265,13759,13448,20184,22813,28994,39782
43,2309,2309.000,10359,11743,12329,13868,13483,20587,22459,28998,82929
44,2345,2345.000,10454,11661,12233,13660,13320,20184,22583,29878,45497
45,2336,2336.000,10572,11711,12304,13697,13407,20378,22493,26744,38776
46,2354,2354.000,10456,11682,12296,13601,13328,20197,22644,27058,37097
47,2315,2315.000,10247,11604,12220,13787,13324,20250,22652,29976,76237
48,2231,2231.000,10538,11691,12206,14373,13435,20981,23429,54073,82452
49,2338,2338.000,10436,11706,12322,13684,13522,20344,22424,26739,44405
50,2338,2338.000,10499,11615,12182,13677,13194,20503,22546,29384,43208
51,2325,2325.000,10558,11717,12338,13817,13397,20356,22368,27208,83734
52,2328,2328.000,10498,11659,12222,13653,13258,20223,22511,27757,46719
53,2326,2326.000,10419,11596,12274,13751,13687,19939,22198,27988,40912
54,2317,2317.000,10657,11768,12396,13821,13502,20798,23010,27849,52018
55,2300,2300.000,10433,11716,12458,13942,13755,20424,23096,30878,44334
56,2216,2216.000,10385,11640,12254,14387,13399,20479,23507,57725,78502
57,2301,2301.000,10417,11767,12422,13915,13584,20385,22660,29841,77592
58,2328,2328.000,10473,11659,12238,13733,13374,20362,22825,29679,47194
59,2336,2336.000,10407,11628,12286,13733,13489,20199,22582,25897,38721
60,2306,2306.000,10480,11710,12364,13863,13527,20405,22937,28183,81673
61,2323,2323.000,10399,11602,12234,13771,13450,20236,22778,30133,51722
62,2341,2341.000,10506,11670,12259,13659,13307,20057,22470,28150,37320
63,2341,2341.000,10420,11649,12240,13686,13355,20714,22531,27484,43024
64,2291,2291.000,10477,11728,12371,13953,13744,20686,22971,29789,45487
65,2249,2249.000,10543,11656,12199,14220,13234,20736,23133,52804,91708
66,2354,2354.000,10488,11624,12225,13601,13224,20304,22401,27094,43574
67,2332,2332.000,10234,11594,12238,13700,13329,20568,22880,27535,40254
68,2361,2361.000,10510,11650,12232,13562,13132,20282,22304,26424,41851
69,2318,2318.000,10441,11648,12265,13789,13382,20279,22821,30753,82910
70,2324,2324.000,10529,11732,12341,13752,13375,20277,22591,29846,46794
