Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadModifyWrite,1683657538.689670,50604,4,1
1,ReadModifyWrite,1683657538.689725,62851,26,1
1,ReadModifyWrite,1683657538.689758,2083832,30,1
1,ReadModifyWrite,1683657538.690091,1069475,29,1
1,ReadModifyWrite,1683657538.690717,1076425,28,1
1,ReadModifyWrite,1683657538.690796,2086588,25,1
1,ReadModifyWrite,1683657538.690841,1073965,24,1
1,ReadModifyWrite,1683657538.690888,1078091,23,1
1,ReadModifyWrite,1683657538.690942,1063649,20,1
1,ReadModifyWrite,1683657538.690966,1509782,22,1
1,ReadModifyWrite,1683657538.691061,1510273,21,1
1,ReadModifyWrite,1683657538.691082,1066410,19,1
1,ReadModifyWrite,1683657538.691086,2073948,31,1
1,ReadModifyWrite,1683657538.691156,1078082,18,1
1,ReadModifyWrite,1683657538.691168,1043365,16,1
1,ReadModifyWrite,1683657538.691182,1067041,15,1
1,ReadModifyWrite,1683657538.691232,57778,17,1
1,ReadModifyWrite,1683657538.691302,1078038,14,1
1,ReadModifyWrite,1683657538.691343,1071320,11,1
1,ReadModifyWrite,1683657538.691687,1040027,12,1
1,ReadModifyWrite,1683657538.691698,46689,13,1
1,ReadModifyWrite,1683657538.691709,2074062,9,1
1,ReadModifyWrite,1683657538.691800,2080797,10,1
1,ReadModifyWrite,1683657538.691820,1082642,8,1
1,ReadModifyWrite,1683657538.691829,1509485,7,1
1,ReadModifyWrite,1683657538.691907,1064738,0,1
1,ReadModifyWrite,1683657538.691949,2085560,2,1
1,ReadModifyWrite,1683657538.691967,1056516,1,1
1,ReadModifyWrite,1683657538.692026,2075840,3,1
1,ReadModifyWrite,1683657538.692076,1047757,6,1
1,ReadModifyWrite,1683657538.692081,1077334,5,1
1,ReadModifyWrite,1683657538.738478,13214,13,1
1,ReadModifyWrite,1683657538.740322,2035793,4,1
1,ReadModifyWrite,1683657538.749034,1450849,17,1
