Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadModifyWrite,1683657134.841149,1160410,3,1
1,ReadModifyWrite,1683657134.841151,1064528,1,1
1,ReadModifyWrite,1683657134.841989,144807,2,1
1,ReadModifyWrite,1683657134.841994,1159451,4,1
1,ReadModifyWrite,1683657134.842005,1065841,0,1
1,ReadModifyWrite,1683657134.842100,3796466,5,1
1,ReadModifyWrite,1683657134.842188,52699,8,1
1,ReadModifyWrite,1683657134.842205,51199,6,1
1,ReadModifyWrite,1683657134.842614,50964,7,1
1,ReadModifyWrite,1683657134.842627,147151,11,1
1,ReadModifyWrite,1683657134.842724,49112,10,1
1,ReadModifyWrite,1683657134.842765,151855,9,1
1,ReadModifyWrite,1683657134.844689,1072290,12,1
1,ReadModifyWrite,1683657134.846318,174280,13,1
1,ReadModifyWrite,1683657134.846378,141041,15,1
1,ReadModifyWrite,1683657134.846668,1059744,14,1
1,ReadModifyWrite,1683657134.846923,44927,16,1
1,ReadModifyWrite,1683657134.846937,173981,17,1
1,ReadModifyWrite,1683657134.847266,45117,18,1
1,ReadModifyWrite,1683657134.847532,146273,20,1
1,ReadModifyWrite,1683657134.847862,139272,19,1
1,ReadModifyWrite,1683657134.848119,146655,23,1
1,ReadModifyWrite,1683657134.848337,1150535,22,1
1,ReadModifyWrite,1683657134.848564,137390,21,1
1,ReadModifyWrite,1683657134.848773,1068653,26,1
1,ReadModifyWrite,1683657134.848970,1062349,25,1
1,ReadModifyWrite,1683657134.849222,137386,27,1
1,ReadModifyWrite,1683657134.849468,1144308,28,1
1,ReadModifyWrite,1683657134.849717,139512,24,1
1,ReadModifyWrite,1683657134.849972,1153683,31,1
1,ReadModifyWrite,1683657134.850208,169694,30,1
1,ReadModifyWrite,1683657134.891911,1015299,10,1
1,ReadModifyWrite,1683657134.891983,91468,16,1
1,ReadModifyWrite,1683657134.892403,102655,18,1
1,ReadModifyWrite,1683657134.893424,98420,6,1
1,ReadModifyWrite,1683657134.893628,14019,7,1
1,ReadModifyWrite,1683657134.894903,126119,8,1
1,ReadModifyWrite,1683657134.907669,1006331,7,1
1,ReadModifyWrite,1683657134.983472,1018011,16,1
1,ReadModifyWrite,1683657134.985981,1019016,21,1
1,ReadModifyWrite,1683657134.986628,1001864,27,1
1,ReadModifyWrite,1683657134.986814,1004693,2,1
1,ReadModifyWrite,1683657134.987155,1005050,19,1
1,ReadModifyWrite,1683657134.987439,3649301,15,1
1,ReadModifyWrite,1683657134.989250,1020998,24,1
1,ReadModifyWrite,1683657134.989791,1011005,11,1
1,ReadModifyWrite,1683657134.991858,1020109,6,1
