Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,57,57.000,14019,139272,1004693,950302,1065841,1987993,3796466,7623520,7623520
1,30,30.000,5886,1006869,3103089,2782048,4197882,6636167,6638606,7634062,7634062
2,11,11.000,1614816,2642983,3632595,3859180,5637375,6645425,6648169,6648169,6648169
3,5,5.000,1001753,1001831,2012291,1700871,2013928,2474556,2474556,2474556,2474556
4,11,11.000,1001612,1006355,2537687,2516262,4003398,4014980,5553793,5553793,5553793
5,18,18.000,534853,1001695,3541500,2914577,4032626,4546917,4564381,4564381,4564381
6,7,7.000,3009523,3021258,3025285,3175235,3553855,3562438,3562438,3562438,3562438
7,7,7.000,1001529,1001864,2017694,1733245,2028227,2043990,2043990,2043990,2043990
8,11,11.000,945089,1001441,1013072,1009166,1026718,1029124,1029584,1029584,1029584
9,72,72.000,4071,20693,39076,774157,1038925,2010720,3058619,6048479,6048479
10,24,24.000,2995,1014129,3027771,2819609,5037805,5046613,5048598,5071535,5071535
11,11,11.000,39806,2019762,4024398,2855458,4036803,4044076,4071048,4071048,4071048
12,9,9.000,3880,1001527,3015678,2234852,3024740,4025774,4025774,4025774,4025774
13,10,10.000,1001471,2011941,2025485,2616570,3019484,5036081,5036081,5036081,5036081
14,3,3.000,2014957,2014957,2018094,2020218,2027605,2027605,2027605,2027605,2027605
15,25,25.000,7554,1014938,2010948,1895314,3012758,3023371,3025479,3027925,3027925
16,13,13.000,1000952,1011369,2003429,1782127,2017250,3031271,3031624,3031624,3031624
17,16,16.000,1006401,1016454,2029048,1900464,2038696,3033677,3044592,3044592,3044592
18,19,19.000,1017089,1025853,1078756,1716580,2028487,4029723,4037166,4037166,4037166
19,20,20.000,3897,1010115,2007437,2013072,3018867,4010982,4019301,4019301,4019301
20,17,17.000,1950597,2013047,3009536,2887859,3023921,4027605,4964225,4964225,4964225
21,7,7.000,1003000,1007947,2006862,2300768,4017107,4026825,4026825,4026825,4026825
22,20,20.000,5231,1008051,1012440,1558644,3008916,3011328,3012755,3012755,3012755
23,16,16.000,1009147,2000513,2008668,1886726,2018945,2025033,3021229,3021229,3021229
24,7,7.000,1002803,1004894,1007846,1007737,1011856,1011910,1011910,1011910,1011910
25,14,14.000,8528,17116,1020215,801578,1030510,2007571,2028118,2028118,2028118
26,33,33.000,5147,13233,1020791,869851,1030416,2022479,2035210,2038125,2038125
27,37,37.000,4098,999309,1008323,904981,1019965,2010134,2018845,2020766,2020766
28,28,28.000,11489,1013411,2010866,2300618,3021189,4026286,6004650,6117034,6117034
29,15,15.000,9072,1002356,3010284,2618581,4023224,5003643,5125795,5125795,5125795
30,11,11.000,1007474,2003768,3015998,2881700,4126082,4129398,4148770,4148770,4148770
31,13,13.000,3695,3108740,3113660,2861950,4113868,4130863,4133987,4133987,4133987
32,9,9.000,990815,2113534,3118758,2650622,3129951,4134407,4134407,4134407,4134407
33,5,5.000,1106367,2126672,3113956,2525955,3128362,3154422,3154422,3154422,3154422
34,20,20.000,4114,1024003,2026834,1790534,2154279,3030775,3041840,3041840,3041840
35,17,17.000,3307,1011606,2004070,1480893,2011514,2020539,2021042,2021042,2021042
36,20,20.000,3009,1008447,1015105,966991,1033012,1051078,2032174,2032174,2032174
37,52,52.000,4169,19388,1016785,1308621,3015840,3035365,3043045,3069020,3069020
38,13,13.000,2006155,2014906,2020542,2024219,2027522,2046688,2052131,2052131,2052131
39,2,2.000,1034313,1034313,1034902,1034607,1034902,1034902,1034902,1034902,1034902
40,76,76.000,2755,14874,39921,574151,1024152,2014909,2024056,2029301,2029301
41,23,23.000,7098,1003652,1009931,2185995,3021461,6024115,6024836,7025136,7025136
42,27,27.000,9064,2016320,4021171,3756858,6019479,6027391,6029626,7982017,7982017
43,3,3.000,5007891,5007891,5017544,5664860,6969147,6969147,6969147,6969147,6969147
44,9,9.000,2936,4001793,4008843,3888627,5019716,6967932,6967932,6967932,6967932
45,3,3.000,3009300,3009300,3019161,3664350,4964591,4964591,4964591,4964591,4964591
46,2,2.000,2013897,2013897,4980518,3497207,4980518,4980518,4980518,4980518,4980518
47,8,8.000,1001175,1004676,2955962,2359521,3966752,3976488,3976488,3976488,3976488
48,21,21.000,1956982,1963493,1967126,2345575,2961395,2973583,2974230,2975558,2975558
49,1,1.000,1953417,1953417,1953417,1953417,1953417,1953417,1953417,1953417,1953417
50,25,25.000,3342,12513,1005199,728437,1012418,1016911,1017070,1017848,1017848
51,70,70.000,3264,13175,23246,564539,1035633,1047080,2039412,4044977,4044977
52,39,39.000,3066,44626,1030966,1836021,3045727,5006034,6006366,6007897,6007897
53,15,15.000,1001117,1999144,3001288,3341159,5013835,5016187,5019628,5019628,5019628
54,9,9.000,1001044,3001858,4011835,3790556,4021347,8023806,8023806,8023806,8023806
55,7,7.000,3395,999392,1007788,2438246,4010024,7029300,7029300,7029300,7029300
56,10,10.000,1001325,2015264,5019581,4517551,6020437,7035120,7035120,7035120,7035120
57,4,4.000,1002072,6021931,6031256,4771723,6031636,6031636,6031636,6031636,6031636
58,21,21.000,5825,4012219,5013672,4064686,5021347,5026557,5039159,7026637,7026637
59,2,2.000,4029360,4029360,6025724,5027542,6025724,6025724,6025724,6025724,6025724
60,1,1.000,5019099,5019099,5019099,5019099,5019099,5019099,5019099,5019099,5019099
61,4,4.000,1006770,2014319,2021666,3034308,7094480,7094480,7094480,7094480,7094480
62,11,11.000,2640,1001296,1017865,2112153,3014900,5080588,6081153,6081153,6081153
63,24,24.000,3112,2000723,3006452,3332887,5083863,5110591,7079326,7079609,7079609
64,6,6.000,3070031,4079194,4085202,4247161,4090101,6075521,6075521,6075521,6075521
65,10,10.000,3076717,3081805,4078490,3980937,5079926,5081751,5081751,5081751,5081751
66,2,2.000,2079899,2079899,4083016,3081457,4083016,4083016,4083016,4083016,4083016
67,3,3.000,1007900,1007900,1011673,1013722,1021593,1021593,1021593,1021593,1021593
68,28,28.000,2729,1997118,2006619,1650164,2008603,2012708,2013224,3015805,3015805
69,2,2.000,1011856,1011856,1015487,1013671,1015487,1015487,1015487,1015487,1015487
70,44,44.000,7285,25205,1012919,1508963,3001170,3012049,3995739,4024971,4024971
71,12,12.000,1004619,2011053,2017365,2345218,3013631,3016126,3019708,3019708,3019708
72,9,9.000,1007307,1014997,1020149,1462077,2018142,2032184,2032184,2032184,2032184
73,23,23.000,3605,1005757,1019064,932272,1033885,1037059,1037951,2025565,2025565
74,49,49.000,3258,28411,1022220,1342941,2029560,3009080,3011994,3014894,3014894
75,9,9.000,1000991,2002517,2009492,1788010,2018070,2022427,2022427,2022427,2022427
76,14,14.000,993679,998949,1009827,2081823,2000506,5035696,8043076,8043076,8043076
77,36,36.000,4392,1001398,3005926,2626992,4022418,7024450,8031392,8037076,8037076
78,10,10.000,2015213,3016012,5021364,4323433,6024228,7049966,7049966,7049966,7049966
79,1,1.000,2005738,2005738,2005738,2005738,2005738,2005738,2005738,2005738,2005738
80,10,10.000,1002670,1007694,5019550,3518324,5031258,6033947,6033947,6033947,6033947
81,13,13.000,5577,1005785,3010786,2551679,4018623,4026931,5039952,5039952,5039952
82,7,7.000,1001239,3009199,3026339,3163422,4029728,4031204,4031204,4031204,4031204
83,4,4.000,3028586,3031024,3034613,3032893,3037350,3037350,3037350,3037350,3037350
84,10,10.000,71319,1021725,2021102,1622491,2027973,2048115,2048115,2048115,2048115
85,16,16.000,1000796,1001395,1024683,1268688,1040508,2043864,3033712,3033712,3033712
86,46,46.000,2693,21985,1040699,1257230,2024202,3011965,3018071,3033231,3033231
87,10,10.000,12269,1001397,1967868,1410206,2021198,2036076,2036076,2036076,2036076
88,31,31.000,2834,10806,1008287,1105213,1999811,2009324,4010706,4015028,4015028
89,28,28.000,2302,1006918,3013612,2831003,4019668,5013707,5018870,5021141,5021141
90,10,10.000,1005366,2007923,3012563,3012978,4014357,6023554,6023554,6023554,6023554
91,3,3.000,2013680,2013680,3012634,4349787,8023048,8023048,8023048,8023048,8023048
92,11,11.000,7933,1008584,2008813,2193084,2011882,3024456,7023228,7023228,7023228
93,14,14.000,1004641,1013370,3011640,3522918,5014441,6026654,7162570,7162570,7162570
94,19,19.000,6284,2003341,5017927,4020452,5023196,6023898,6162131,6162131,6162131
95,3,3.000,4010206,4010206,5155211,5064194,6027165,6027165,6027165,6027165,6027165
96,7,7.000,1002356,3017432,4149884,3645437,4157724,5028965,5028965,5028965,5028965
97,4,4.000,1001434,3150279,3153125,2830860,4018603,4018603,4018603,4018603,4018603
98,3,3.000,2152990,2152990,3023228,2733204,3023396,3023396,3023396,3023396,3023396
99,16,16.000,2676,1143701,2012340,1905948,2018686,4030002,4039378,4039378,4039378
100,19,19.000,147997,874513,1017878,1572927,2892688,2899560,3913049,3913049,3913049
101,27,27.000,2278,2019186,2024983,2173169,3036913,4024678,4037785,4040875,4040875
102,2,2.000,8243,8243,1007591,507917,1007591,1007591,1007591,1007591,1007591
103,22,22.000,5211,1021362,2013630,1791887,2018888,2025254,4026913,7034591,7034591
104,18,18.000,6385,2013098,6017720,4405610,6023711,6031061,7021863,7021863,7021863
105,16,16.000,1007597,5027502,6019067,5337297,6024342,6030355,7030962,7030962,7030962
106,2,2.000,5022037,5022037,5028741,5025389,5028741,5028741,5028741,5028741,5028741
107,1,1.000,4018860,4018860,4018860,4018860,4018860,4018860,4018860,4018860,4018860
108,1,1.000,3010180,3010180,3010180,3010180,3010180,3010180,3010180,3010180,3010180
109,3,3.000,2010523,2010523,2020615,2019594,2027644,2027644,2027644,2027644,2027644
110,21,21.000,4125,1001853,1007711,1105660,1016967,3014876,3015082,3017628,3017628
111,41,41.000,3091,16941,1010069,1131827,2009718,2017471,3000251,4008344,4008344
112,15,15.000,3356,1010645,2002477,1747157,2076629,3016561,3019243,3019243,3019243
113,25,25.000,4243,1001313,1066949,1533251,2016942,3013150,3019847,4013504,4013504
114,17,17.000,3083,1007869,1942319,1651041,2010909,3025636,3026971,3026971,3026971
115,21,21.000,2822,1001592,1018550,1437235,2009074,3009622,3017044,3017374,3017374
116,9,9.000,998541,1011108,2006221,1565461,2015230,2017918,2017918,2017918,2017918
117,7,7.000,15893,21024,1003116,866879,1013139,2003615,2003615,2003615,2003615
118,6,6.000,2665,2822,6319,11623,6667,48040,48040,48040,48040
