Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadModifyWrite,1683658058.511083,76319,21,1
1,ReadModifyWrite,1683658058.511083,76482,31,1
1,ReadModifyWrite,1683658058.511083,72520,24,1
1,ReadModifyWrite,1683658058.511083,72214,23,1
1,ReadModifyWrite,1683658058.511153,73361,22,1
1,ReadModifyWrite,1683658058.511166,74246,20,1
1,ReadModifyWrite,1683658058.511176,72138,19,1
1,ReadModifyWrite,1683658058.511211,72976,25,1
1,ReadModifyWrite,1683658058.511232,74366,18,1
1,ReadModifyWrite,1683658058.511246,77272,16,1
1,ReadModifyWrite,1683658058.511262,72896,17,1
1,ReadModifyWrite,1683658058.511283,73843,15,1
1,ReadModifyWrite,1683658058.511322,69813,14,1
1,ReadModifyWrite,1683658058.511329,70809,26,1
1,ReadModifyWrite,1683658058.511336,71883,13,1
1,ReadModifyWrite,1683658058.511373,73720,27,1
1,ReadModifyWrite,1683658058.511380,70536,12,1
1,ReadModifyWrite,1683658058.511394,71062,11,1
1,ReadModifyWrite,1683658058.511407,72168,10,1
1,ReadModifyWrite,1683658058.511416,70623,29,1
1,ReadModifyWrite,1683658058.511419,72203,9,1
1,ReadModifyWrite,1683658058.511460,72406,7,1
1,ReadModifyWrite,1683658058.511506,77273,8,1
1,ReadModifyWrite,1683658058.511520,72973,6,1
1,ReadModifyWrite,1683658058.511574,72584,5,1
1,ReadModifyWrite,1683658058.511617,73200,4,1
1,ReadModifyWrite,1683658058.511627,71783,0,1
1,ReadModifyWrite,1683658058.511648,75367,1,1
1,ReadModifyWrite,1683658058.511664,51004,2,1
1,ReadModifyWrite,1683658058.511745,73151,28,1
1,ReadModifyWrite,1683658058.511820,72049,3,1
1,ReadModifyWrite,1683658058.512471,103509,30,1
1,ReadModifyWrite,1683658058.562738,10255,2,1
1,ReadModifyWrite,1683658058.573018,29280,2,1
1,ReadModifyWrite,1683658058.581163,30194,14,1
1,ReadModifyWrite,1683658058.581966,9194,12,1
1,ReadModifyWrite,1683658058.582062,28662,29,1
1,ReadModifyWrite,1683658058.582151,17639,26,1
1,ReadModifyWrite,1683658058.582478,27758,11,1
1,ReadModifyWrite,1683658058.583241,26972,13,1
1,ReadModifyWrite,1683658058.583309,27185,23,1
1,ReadModifyWrite,1683658058.583338,27159,19,1
1,ReadModifyWrite,1683658058.583788,27005,0,1
1,ReadModifyWrite,1683658058.583882,27925,7,1
1,ReadModifyWrite,1683658058.583882,27967,3,1
1,ReadModifyWrite,1683658058.584173,27881,5,1
1,ReadModifyWrite,1683658058.584173,26322,17,1
1,ReadModifyWrite,1683658058.584211,26274,25,1
1,ReadModifyWrite,1683658058.584383,26375,24,1
1,ReadModifyWrite,1683658058.584507,25714,6,1
1,ReadModifyWrite,1683658058.584538,26789,22,1
1,ReadModifyWrite,1683658058.584548,25138,9,1
1,ReadModifyWrite,1683658058.584672,26923,10,1
1,ReadModifyWrite,1683658058.584833,26929,4,1
1,ReadModifyWrite,1683658058.584914,25052,28,1
1,ReadModifyWrite,1683658058.585125,25874,27,1
1,ReadModifyWrite,1683658058.585142,24847,15,1
1,ReadModifyWrite,1683658058.585427,25620,20,1
1,ReadModifyWrite,1683658058.585612,25408,18,1
1,ReadModifyWrite,1683658058.587031,24558,1,1
1,ReadModifyWrite,1683658058.587422,24640,21,1
1,ReadModifyWrite,1683658058.587584,26513,31,1
1,ReadModifyWrite,1683658058.588535,22713,16,1
1,ReadModifyWrite,1683658058.588795,25554,8,1
1,ReadModifyWrite,1683658058.591174,29483,12,1
1,ReadModifyWrite,1683658058.599809,8441,26,1
1,ReadModifyWrite,1683658058.602318,27641,2,1
1,ReadModifyWrite,1683658058.608271,8975,26,1
1,ReadModifyWrite,1683658058.609712,29302,9,1
1,ReadModifyWrite,1683658058.609982,28759,28,1
1,ReadModifyWrite,1683658058.609998,29395,15,1
1,ReadModifyWrite,1683658058.610230,30005,13,1
1,ReadModifyWrite,1683658058.610231,29819,6,1
1,ReadModifyWrite,1683658058.610251,26533,11,1
1,ReadModifyWrite,1683658058.610501,27437,25,1
1,ReadModifyWrite,1683658058.610510,29014,17,1
1,ReadModifyWrite,1683658058.610512,27471,19,1
1,ReadModifyWrite,1683658058.610513,29725,23,1
1,ReadModifyWrite,1683658058.610739,28418,29,1
