Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,2002,2002.000,10717,11941,12576,16002,13913,24888,34823,69356,128985
1,2567,2567.000,10392,11449,11856,12468,12388,13286,17187,24319,33536
2,2631,2631.000,10389,11228,11589,12146,12100,12883,15306,23456,37778
3,2508,2508.000,10430,11222,11555,12749,12020,12791,16863,62163,79891
4,2634,2634.000,10421,11223,11584,12154,12112,13077,15187,22999,40809
5,2648,2648.000,10410,11258,11620,12076,12060,12692,13575,23598,34868
6,2572,2572.000,10401,11281,11654,12457,12263,13916,18642,25566,37117
7,2661,2661.000,10321,11144,11511,11984,11962,12614,13669,23643,35111
8,2665,2665.000,10348,11186,11523,12016,11980,12578,13649,23999,36757
9,2644,2644.000,10480,11249,11564,12080,12018,12787,14149,23649,38845
10,2551,2551.000,10219,11139,11437,12539,11822,12534,13989,62495,71021
11,2648,2648.000,10242,11184,11544,12068,11977,12755,15280,24436,34438
12,2658,2658.000,10265,11206,11528,12050,11977,12592,13619,23877,33260
13,2630,2630.000,10289,11149,11458,12132,11931,12889,16944,24629,35839
14,2613,2613.000,10397,11227,11583,12302,12070,13165,18636,24539,38350
15,2667,2667.000,10167,11134,11469,11960,11881,12560,13775,23415,33114
16,2685,2685.000,10353,11194,11513,11933,11946,12595,13217,22781,32438
17,2513,2513.000,10279,11166,11524,12718,12019,12782,17379,62483,80805
18,2688,2688.000,10143,11128,11463,11925,11927,12580,13950,22259,39188
19,2648,2648.000,10257,11197,11511,12064,11995,12775,14715,23565,36825
20,2648,2648.000,10363,11165,11505,12063,11968,12655,15401,24060,41908
21,2671,2671.000,10259,11181,11521,11967,11933,12644,14015,23101,37125
22,2661,2661.000,10369,11197,11511,12027,11970,12623,14077,23287,36468
23,2667,2667.000,10452,11167,11527,11990,11955,12613,13780,22968,29769
24,2499,2499.000,10353,11146,11468,12785,11874,12731,19781,61248,79325
25,2662,2662.000,10281,11170,11500,12042,11967,12722,15111,23012,37112
26,2657,2657.000,10376,11162,11502,12035,11941,12573,14069,23365,36008
27,2645,2645.000,10332,11147,11465,12095,11952,12839,16057,24349,44024
28,2668,2668.000,10400,11154,11475,11990,11921,12490,13834,24478,34371
29,2659,2659.000,10395,11179,11513,12108,11972,12700,17330,23450,36454
30,2620,2620.000,10330,11124,11492,12134,12029,13290,17699,22895,37384
31,2518,2518.000,10349,11137,11453,12698,11907,12813,17595,63183,85202
32,2632,2632.000,10355,11176,11525,12178,12012,12835,18018,24398,40033
33,2688,2688.000,10365,11090,11416,11865,11820,12332,13149,23059,33194
34,2639,2639.000,10251,11153,11517,12107,12040,12947,16424,24683,35405
35,2655,2655.000,10273,11121,11449,12055,11956,12924,16162,23162,33785
36,2662,2662.000,10312,11162,11505,12036,11953,12598,14360,23785,37862
37,2661,2661.000,10343,11174,11523,12027,11963,12607,13624,23978,39255
38,2531,2531.000,10312,11133,11459,12642,11921,12697,16474,64478,76399
39,2649,2649.000,10262,11221,11546,12057,11981,12804,14346,22481,32848
40,2631,2631.000,10343,11170,11525,12180,12010,12882,18740,23914,46522
41,2663,2663.000,10407,11135,11490,12011,11941,12613,13785,23601,36833
42,2661,2661.000,10240,11154,11514,12010,11963,12597,13913,23378,36275
43,2645,2645.000,10465,11167,11512,12082,11930,12671,15604,24903,36556
44,2652,2652.000,10242,11166,11521,12079,12031,12870,15094,24080,31180
45,2522,2522.000,10381,11149,11441,12661,11851,12380,16354,69082,92911
46,2673,2673.000,10358,11137,11460,11986,11903,12654,14213,23765,33153
47,2657,2657.000,10372,11145,11471,12028,11944,12647,14710,23499,36386
48,2643,2643.000,10261,11181,11549,12110,12072,13199,15569,23577,30294
49,2631,2631.000,10313,11286,11657,12220,12231,13246,14634,24384,39228
50,2593,2593.000,10385,11209,11550,12287,12054,13659,17490,24432,34681
51,2638,2638.000,10367,11245,11597,12128,12065,12942,15776,23735,32569
52,2494,2494.000,10313,11181,11536,12808,11934,12696,17902,69138,78338
53,2665,2665.000,10401,11167,11502,12009,11943,12573,13913,23314,33319
54,2652,2652.000,10384,11171,11508,12088,11984,12978,15904,23469,33764
55,2622,2622.000,10284,11085,11426,12184,11955,13537,18185,23258,40464
56,2676,2676.000,10322,11137,11478,11948,11903,12668,13664,22904,42423
57,2664,2664.000,10414,11192,11531,12027,11962,12663,13855,23209,32737
58,2632,2632.000,10397,11250,11609,12156,12133,12859,14542,23758,31544
59,2418,2418.000,10424,11377,11792,13227,12363,13390,19245,74286,86191
60,2615,2615.000,10418,11197,11554,12207,11999,12794,18011,24113,45292
61,2656,2656.000,10418,11163,11490,12044,11954,12732,14539,23869,34675
62,2610,2610.000,10350,11176,11515,12269,11953,13075,18760,24933,40365
63,2657,2657.000,10421,11221,11578,12032,11970,12592,13896,22623,30535
64,2658,2658.000,10480,11218,11567,12042,12014,12611,13854,22965,35525
65,2651,2651.000,10243,11212,11554,12091,12029,12915,15077,23313,35561
66,2508,2508.000,10281,11147,11494,12725,11992,12786,17626,63125,80315
67,2661,2661.000,10112,11206,11540,12018,11995,12661,14162,23004,42823
68,2615,2615.000,10401,11198,11554,12237,12017,13177,17504,23953,37231
69,2669,2669.000,10324,11152,11483,11989,11966,12662,14331,23539,33194
70,2665,2665.000,10369,11147,11489,12020,11938,12732,14929,23054,38762
71,2663,2663.000,10326,11151,11495,11989,11911,12506,13337,24698,38263
72,2692,2692.000,10366,11163,11495,11923,11932,12494,13477,22609,30583
73,2509,2509.000,10339,11124,11452,12725,11928,12824,17290,65775,87476
74,2656,2656.000,10393,11212,11569,12042,11991,12545,13592,23587,37643
75,2644,2644.000,10354,11151,11465,12114,11957,12816,17451,23998,38250
76,2669,2669.000,10389,11100,11425,11998,11823,12659,15235,24407,43156
77,2656,2656.000,10375,11163,11518,12018,11951,12661,13910,23407,39055
78,2696,2696.000,10273,11111,11427,11862,11854,12458,13154,22774,37386
79,2667,2667.000,10447,11161,11475,11990,11956,12694,13805,23423,33594
80,2555,2555.000,10401,11097,11405,12529,11875,12575,16541,59219,74567
81,2544,2544.000,10350,11275,11639,12564,12203,15374,19501,25674,40367
82,2661,2661.000,10277,11141,11459,12039,11957,12705,15099,24299,32139
