Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1584,1584.000,11401,13317,14989,20352,22360,31129,41171,97297,127321
1,1955,1955.000,10958,12991,14126,16325,19445,22773,25227,33208,44618
2,2029,2029.000,10987,12549,13598,15784,18910,22487,24390,30856,45033
3,1940,1940.000,10656,12517,13653,16472,19390,22881,25579,39535,104230
4,1816,1816.000,11177,12901,14278,17588,19601,23576,27677,80885,116192
5,2008,2008.000,10905,12738,13884,16008,19204,22787,24910,29714,41957
6,1899,1899.000,10769,12957,14292,16823,20366,25276,27395,34407,45195
7,1871,1871.000,10910,13160,14695,17071,21000,25046,27259,33002,47448
8,1805,1805.000,10442,12867,14232,17966,20595,25481,29207,76663,188356
9,1822,1822.000,11127,12917,14292,17354,21419,25473,29445,43225,60674
10,1936,1936.000,10991,12857,14077,16488,20272,24172,26247,32490,50198
11,1959,1959.000,10984,12767,14055,16359,19698,24048,26328,33756,51959
12,1808,1808.000,10621,12731,14124,17712,21022,25927,29262,59215,118276
13,1824,1824.000,10902,12754,14133,17482,20724,25175,28262,67173,89805
14,1884,1884.000,10908,12887,14298,17012,21138,24815,27067,37553,69023
15,1936,1936.000,10942,12831,14028,16531,20275,24476,27130,34172,50919
16,1922,1922.000,11092,12967,14317,16660,20422,24588,26533,30970,46526
17,1911,1911.000,10549,12787,14051,16691,20039,24164,26349,34625,95086
18,1925,1925.000,10894,12864,14183,16616,20690,24217,26161,32149,50728
19,1889,1889.000,10922,12804,14358,16940,20871,24995,27759,37502,56355
20,1950,1950.000,11044,12759,13956,16401,20358,24254,26310,32298,41677
21,1885,1885.000,10585,12849,14214,16989,21092,24564,26583,40136,86864
22,1791,1791.000,11125,13066,14688,17896,21285,25654,28002,70340,89308
23,1920,1920.000,10925,12893,14154,16645,20373,24520,26847,33872,48072
24,1944,1944.000,11143,12777,13989,16406,20155,24231,26253,31928,48257
25,1935,1935.000,11067,12773,14053,16545,20655,24203,26210,33186,52019
26,1925,1925.000,10581,12785,13984,16662,20324,24511,26687,36778,84074
27,1937,1937.000,11172,12817,14206,16506,20099,23954,26105,32176,44237
28,1900,1900.000,10699,12898,14235,16798,20631,24619,27229,34173,65339
29,1935,1935.000,10688,12754,13892,16553,19805,23989,26420,40016,87974
30,1768,1768.000,10944,13212,14695,18129,21139,25480,29457,68678,93452
31,1844,1844.000,11155,13463,15041,17366,21515,24678,26947,34150,47342
32,1854,1854.000,11227,13174,14832,17180,21117,24850,27152,31453,47490
33,1915,1915.000,11150,12963,14304,16712,20553,24209,26471,33965,46614
34,1895,1895.000,10852,12869,14164,16931,20581,24159,26695,44195,81401
35,1936,1936.000,10834,12842,14015,16497,20194,24314,26746,34367,59676
36,1926,1926.000,10996,12884,14083,16690,20940,24441,26625,34728,68167
37,1933,1933.000,10981,12696,13963,16432,20114,24053,26656,34706,50879
38,1883,1883.000,10483,12737,14058,17040,20812,25275,27518,42494,97523
39,1790,1790.000,10793,12897,14335,17866,20991,24836,27877,81768,100667
