Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,780,780.000,5365,28482,32654,235112,37855,48552,86876,5048238,6048033
1,1,1.000,5037875,5037875,5037875,5037875,5037875,5037875,5037875,5037875,5037875
2,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,1,1.000,3029320,3029320,3029320,3029320,3029320,3029320,3029320,3029320,3029320
4,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,27,27.000,1010002,1018717,1022861,1022689,1024508,1026216,1032209,1048241,1048241
6,50,50.000,8483,33192,1066458,2058875,4096491,5090999,5091952,5093116,5093116
7,12,12.000,1010038,4052679,4054678,4057413,5064209,5068264,5068717,5068717,5068717
8,1,1.000,4062067,4062067,4062067,4062067,4062067,4062067,4062067,4062067,4062067
9,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
10,12,12.000,1015861,2036706,2049069,1875142,2049922,2050817,2056468,2056468,2056468
11,18,18.000,1016466,1031073,1035442,1031247,1035630,1036796,1037701,1037701,1037701
12,18,18.000,13755,2053548,4096678,4192286,4099005,11139233,11139305,11139305,11139305
13,17,17.000,1010693,9122426,11138711,8821117,11146943,11147898,11148362,11148362,11148362
14,3,3.000,10122841,10122841,10130690,10130963,10139359,10139359,10139359,10139359,10139359
15,3,3.000,9099197,9099197,9107327,9107285,9115332,9115332,9115332,9115332,9115332
16,1,1.000,8090991,8090991,8090991,8090991,8090991,8090991,8090991,8090991,8090991
17,10,10.000,10051,2022306,7075215,5456647,9094134,9102791,9102791,9102791,9102791
18,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
19,2,2.000,7080999,7080999,7088833,7084916,7088833,7088833,7088833,7088833,7088833
20,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
21,1,1.000,5076726,5076726,5076726,5076726,5076726,5076726,5076726,5076726,5076726
22,2,2.000,4059169,4059169,4067520,4063344,4067520,4067520,4067520,4067520,4067520
23,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
24,25,25.000,14557,2072817,3083285,2552390,3084172,3086273,3086687,3086814,3086814
25,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
26,21,21.000,8045,1050988,1069895,2531928,2075177,8088852,8093063,8093743,8093743
27,23,23.000,4315,5047691,7072237,5756319,7072615,7073847,7074568,7081520,7081520
28,9,9.000,1010349,6042988,6054501,5380565,6055357,6065743,6065743,6065743,6065743
29,1,1.000,5046940,5046940,5046940,5046940,5046940,5046940,5046940,5046940,5046940
30,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,1,1.000,3041447,3041447,3041447,3041447,3041447,3041447,3041447,3041447,3041447
32,1,1.000,2034313,2034313,2034313,2034313,2034313,2034313,2034313,2034313,2034313
33,1,1.000,1026869,1026869,1026869,1026869,1026869,1026869,1026869,1026869,1026869
34,35,35.000,5659,3044701,4048640,3532837,4053070,4054873,6087565,6087623,6087623
35,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
36,1,1.000,4084509,4084509,4084509,4084509,4084509,4084509,4084509,4084509,4084509
37,10,10.000,1009971,1015858,3054570,2644988,3074062,4069875,4069875,4069875,4069875
38,21,21.000,1011766,3052200,3061177,3251559,4076346,4083377,4083848,4084735,4084735
39,1,1.000,3066997,3066997,3066997,3066997,3066997,3066997,3066997,3066997,3066997
40,13,13.000,1010467,2038143,2038408,1963842,2048205,2056405,2060268,2060268,2060268
41,9,9.000,1018733,1034839,1035700,1039928,1051156,1059384,1059384,1059384,1059384
42,67,67.000,3028,32806,49759,931576,2029568,2050971,2052888,5068130,5068130
43,13,13.000,1010864,1017199,1017945,2807189,6074007,6074974,6076140,6076140,6076140
44,31,31.000,3247,2016916,5060070,4887685,8072814,8073137,8073580,8074109,8074109
45,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
46,1,1.000,6058584,6058584,6058584,6058584,6058584,6058584,6058584,6058584,6058584
47,7,7.000,1010118,5041065,5042136,4466426,5043324,5043911,5043911,5043911,5043911
48,1,1.000,4035431,4035431,4035431,4035431,4035431,4035431,4035431,4035431,4035431
49,11,11.000,2005293,3025334,3025996,2933175,3026234,3026462,3028246,3028246,3028246
50,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
51,1,1.000,1023075,1023075,1023075,1023075,1023075,1023075,1023075,1023075,1023075
52,57,57.000,5039,15758,6004626,3434158,6012326,7023061,7024155,7025575,7025575
53,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
54,1,1.000,5038671,5038671,5038671,5038671,5038671,5038671,5038671,5038671,5038671
55,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
56,1,1.000,3033633,3033633,3033633,3033633,3033633,3033633,3033633,3033633,3033633
57,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
58,22,22.000,3484,1021506,4034351,2618909,4035243,4035586,4036326,4036691,4036691
