Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadModifyWrite,1683660072.247870,89897,31,1
1,ReadModifyWrite,1683660072.248629,57828,26,1
1,ReadModifyWrite,1683660072.248635,86715,30,1
1,ReadModifyWrite,1683660072.248642,85740,29,1
1,ReadModifyWrite,1683660072.248748,86980,28,1
1,ReadModifyWrite,1683660072.248763,85015,27,1
1,ReadModifyWrite,1683660072.248798,85167,22,1
1,ReadModifyWrite,1683660072.248882,85739,23,1
1,ReadModifyWrite,1683660072.249050,85040,24,1
1,ReadModifyWrite,1683660072.249140,85938,21,1
1,ReadModifyWrite,1683660072.249154,87536,20,1
1,ReadModifyWrite,1683660072.249231,96100,25,1
1,ReadModifyWrite,1683660072.249243,85359,19,1
1,ReadModifyWrite,1683660072.249319,87992,18,1
1,ReadModifyWrite,1683660072.249381,88304,17,1
1,ReadModifyWrite,1683660072.249395,84695,16,1
1,ReadModifyWrite,1683660072.249456,86876,15,1
1,ReadModifyWrite,1683660072.249466,85530,14,1
1,ReadModifyWrite,1683660072.249511,83563,12,1
1,ReadModifyWrite,1683660072.249559,84252,9,1
1,ReadModifyWrite,1683660072.249601,84659,11,1
1,ReadModifyWrite,1683660072.250171,81592,13,1
1,ReadModifyWrite,1683660072.250204,85440,10,1
1,ReadModifyWrite,1683660072.250211,83316,8,1
1,ReadModifyWrite,1683660072.250231,85137,7,1
1,ReadModifyWrite,1683660072.250248,84566,2,1
1,ReadModifyWrite,1683660072.250256,85790,5,1
1,ReadModifyWrite,1683660072.250334,86722,6,1
1,ReadModifyWrite,1683660072.250347,85296,0,1
1,ReadModifyWrite,1683660072.250366,84045,1,1
1,ReadModifyWrite,1683660072.250404,84496,3,1
1,ReadModifyWrite,1683660072.250448,83192,4,1
1,ReadModifyWrite,1683660072.306549,15799,26,1
1,ReadModifyWrite,1683660072.322373,39096,26,1
1,ReadModifyWrite,1683660072.331820,43242,13,1
1,ReadModifyWrite,1683660072.333155,41485,12,1
1,ReadModifyWrite,1683660072.333543,40289,8,1
1,ReadModifyWrite,1683660072.333670,38555,4,1
1,ReadModifyWrite,1683660072.333794,42024,27,1
1,ReadModifyWrite,1683660072.333822,13221,9,1
1,ReadModifyWrite,1683660072.333987,40130,22,1
1,ReadModifyWrite,1683660072.334103,39684,24,1
1,ReadModifyWrite,1683660072.334103,41674,16,1
1,ReadModifyWrite,1683660072.334276,22082,11,1
1,ReadModifyWrite,1683660072.334404,38991,29,1
1,ReadModifyWrite,1683660072.334426,40477,1,1
1,ReadModifyWrite,1683660072.334623,37742,19,1
1,ReadModifyWrite,1683660072.334648,42194,23,1
1,ReadModifyWrite,1683660072.334830,40747,2,1
1,ReadModifyWrite,1683660072.334921,36134,3,1
1,ReadModifyWrite,1683660072.335049,38809,14,1
1,ReadModifyWrite,1683660072.335093,40029,21,1
1,ReadModifyWrite,1683660072.335390,39169,7,1
1,ReadModifyWrite,1683660072.335413,41016,30,1
1,ReadModifyWrite,1683660072.335664,36822,10,1
1,ReadModifyWrite,1683660072.335664,39425,0,1
1,ReadModifyWrite,1683660072.335748,38205,28,1
1,ReadModifyWrite,1683660072.336061,37662,5,1
1,ReadModifyWrite,1683660072.336347,39491,15,1
1,ReadModifyWrite,1683660072.336705,36746,20,1
1,ReadModifyWrite,1683660072.337071,39011,6,1
1,ReadModifyWrite,1683660072.337325,36280,18,1
1,ReadModifyWrite,1683660072.337700,37871,17,1
1,ReadModifyWrite,1683660072.337783,38427,31,1
1,ReadModifyWrite,1683660072.345354,32677,25,1
1,ReadModifyWrite,1683660072.347059,45456,9,1
1,ReadModifyWrite,1683660072.356379,51910,11,1
1,ReadModifyWrite,1683660072.361488,46722,26,1
1,ReadModifyWrite,1683660072.371080,51929,3,1
1,ReadModifyWrite,1683660072.372243,49929,4,1
1,ReadModifyWrite,1683660072.372377,17957,19,1
1,ReadModifyWrite,1683660072.372502,49304,10,1
1,ReadModifyWrite,1683660072.373410,48552,29,1
1,ReadModifyWrite,1683660072.373463,48952,20,1
1,ReadModifyWrite,1683660072.373619,49527,18,1
1,ReadModifyWrite,1683660072.373740,49268,5,1
1,ReadModifyWrite,1683660072.373802,48622,24,1
1,ReadModifyWrite,1683660072.373846,32615,8,1
1,ReadModifyWrite,1683660072.373869,48811,14,1
1,ReadModifyWrite,1683660072.373967,49911,28,1
1,ReadModifyWrite,1683660072.374131,48252,22,1
1,ReadModifyWrite,1683660072.374573,47828,7,1
1,ReadModifyWrite,1683660072.374655,48482,12,1
1,ReadModifyWrite,1683660072.374917,47888,1,1
1,ReadModifyWrite,1683660072.375077,47112,13,1
1,ReadModifyWrite,1683660072.375103,48431,0,1
1,ReadModifyWrite,1683660072.375131,47463,21,1
1,ReadModifyWrite,1683660072.375586,47049,17,1
1,ReadModifyWrite,1683660072.375586,47252,2,1
1,ReadModifyWrite,1683660072.375791,47546,16,1
1,ReadModifyWrite,1683660072.375833,47899,27,1
1,ReadModifyWrite,1683660072.375849,46171,15,1
1,ReadModifyWrite,1683660072.376124,47257,6,1
1,ReadModifyWrite,1683660072.376234,46383,31,1
1,ReadModifyWrite,1683660072.376443,46755,30,1
1,ReadModifyWrite,1683660072.376857,44973,23,1
1,ReadModifyWrite,1683660072.378047,46567,25,1
1,ReadModifyWrite,1683660072.390355,50247,19,1
1,ReadModifyWrite,1683660072.392544,44928,9,1
1,ReadModifyWrite,1683660072.406478,13799,8,1
1,ReadModifyWrite,1683660072.408238,46122,26,1
1,ReadModifyWrite,1683660072.408314,46361,11,1
1,ReadModifyWrite,1683660072.420378,39861,8,1
1,ReadModifyWrite,1683660072.421828,39685,10,1
1,ReadModifyWrite,1683660072.421839,42399,23,1
1,ReadModifyWrite,1683660072.421979,41719,29,1
1,ReadModifyWrite,1683660072.422044,41393,15,1
1,ReadModifyWrite,1683660072.422200,39773,4,1
1,ReadModifyWrite,1683660072.422205,39804,13,1
1,ReadModifyWrite,1683660072.422397,38833,22,1
1,ReadModifyWrite,1683660072.422415,41637,7,1
1,ReadModifyWrite,1683660072.422426,30261,20,1
1,ReadModifyWrite,1683660072.422433,39738,24,1
1,ReadModifyWrite,1683660072.422607,39953,21,1
1,ReadModifyWrite,1683660072.422626,39231,31,1
1,ReadModifyWrite,1683660072.422649,39775,17,1
1,ReadModifyWrite,1683660072.422690,40135,14,1
1,ReadModifyWrite,1683660072.422818,40166,1,1
1,ReadModifyWrite,1683660072.422850,38720,2,1
1,ReadModifyWrite,1683660072.423022,39663,5,1
1,ReadModifyWrite,1683660072.423022,38809,3,1
1,ReadModifyWrite,1683660072.423152,38505,12,1
1,ReadModifyWrite,1683660072.423155,38546,18,1
1,ReadModifyWrite,1683660072.423214,39057,30,1
1,ReadModifyWrite,1683660072.423349,40496,16,1
1,ReadModifyWrite,1683660072.423395,38851,6,1
1,ReadModifyWrite,1683660072.423547,39595,0,1
1,ReadModifyWrite,1683660072.423754,40798,27,1
1,ReadModifyWrite,1683660072.423900,37351,28,1
1,ReadModifyWrite,1683660072.424631,52502,25,1
1,ReadModifyWrite,1683660072.437490,49563,9,1
1,ReadModifyWrite,1683660072.440623,33209,19,1
1,ReadModifyWrite,1683660072.452712,34044,20,1
1,ReadModifyWrite,1683660072.454382,33074,26,1
1,ReadModifyWrite,1683660072.454693,30853,11,1
1,ReadModifyWrite,1683660072.460261,11999,8,1
1,ReadModifyWrite,1683660072.461280,34234,28,1
1,ReadModifyWrite,1683660072.461280,33872,22,1
1,ReadModifyWrite,1683660072.461529,32234,10,1
1,ReadModifyWrite,1683660072.461587,32112,2,1
