Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,983,983.000,18042,25449,29975,33008,35567,44877,58777,83701,138029
1,1041,1041.000,17226,25537,29211,30697,34040,40264,45379,56282,66684
2,1107,1107.000,18709,24531,27514,29059,31576,36988,42609,55720,76524
3,1096,1096.000,18149,24452,27313,29057,31150,37551,43743,55449,89401
4,1099,1099.000,17307,24275,27588,29023,31920,37747,42407,55965,68606
5,1098,1098.000,17790,24410,27589,29207,31405,38094,45507,59268,70992
6,1021,1021.000,14675,25409,29037,31403,33618,41923,48979,80373,105910
7,957,957.000,19439,27893,31391,33467,35936,43258,51209,66584,82585
8,926,926.000,20086,27948,32216,34577,38000,46543,54496,70981,114192
9,958,958.000,20898,27761,30951,33435,36293,43813,50339,73310,89836
10,949,949.000,19931,27844,31496,33670,36455,43392,52021,69093,106800
11,939,939.000,21225,28244,31673,33886,36529,44070,52170,69794,99935
12,966,966.000,21457,28026,31258,33350,35745,43152,49544,64416,86912
13,892,892.000,15785,27032,30627,38225,35741,49504,62921,95586,1055531
14,906,906.000,17902,25445,28673,32841,32928,40720,49409,106069,548116
15,946,946.000,19885,27909,31197,36196,36294,43979,50208,72274,1069642
16,856,856.000,17290,24697,28171,35048,33283,40442,49066,238851,726923
17,987,987.000,20462,27247,30112,32307,34502,41749,49691,62615,81083
18,971,971.000,19801,27530,30589,32853,35438,42442,52557,65135,77476
19,967,967.000,19699,27567,30945,33081,36230,43756,49850,63101,94055
20,961,961.000,15486,27086,30303,33344,36129,45300,57110,79307,134573
21,1006,1006.000,19687,26298,29338,31920,34766,42776,49397,64467,85707
22,992,992.000,18345,26018,29108,34407,33720,41171,47352,65779,1034795
23,900,900.000,18418,23809,26832,32825,31161,39446,47735,143249,645196
24,987,987.000,20157,26506,29896,32531,34647,44040,51010,75904,109044
25,982,982.000,14719,26876,30300,32795,35333,44390,54222,69560,104325
26,1001,1001.000,19757,26550,29322,31852,33330,40017,46677,61495,263216
27,991,991.000,19727,26735,29959,32151,34743,41135,51087,68629,95380
28,961,961.000,20765,27495,30284,33359,35285,43033,54954,78861,108026
29,958,958.000,18409,25848,29370,35989,33884,41493,49690,68917,1024751
30,905,905.000,17168,23941,28159,32595,32677,40886,49551,109834,444234
31,978,978.000,20202,27409,30749,32701,35321,41909,46706,63298,89095
32,971,971.000,20202,27655,30699,32941,35890,43967,51430,63286,79227
33,972,972.000,15133,27060,30543,33030,35313,43457,53884,71552,119076
34,971,971.000,20274,27555,30520,32767,35118,43352,50567,65398,86585
35,975,975.000,19795,27573,30697,32948,35571,42758,48910,67974,81125
36,969,969.000,20095,27618,30715,32847,34903,42787,51488,66478,99804
37,982,982.000,21594,27525,30848,32695,35183,40853,47829,65635,119244
38,950,950.000,18038,27450,31429,33646,36314,44124,54102,70650,94449
39,985,985.000,20309,27397,30442,32609,35158,41755,50532,66441,78084
40,949,949.000,16396,27281,30819,33384,36129,44193,52701,81879,109606
41,931,931.000,18154,27969,31948,34795,38583,48992,56993,69102,84032
42,895,895.000,18188,28317,32573,35649,38461,49749,62032,77614,134272
43,984,984.000,20723,27071,30482,32524,35059,43133,48898,64726,88787
44,956,956.000,18526,27954,30863,33206,36050,42839,49953,69954,94555
45,975,975.000,20024,27459,30828,32980,35502,43274,50517,66296,89259
46,971,971.000,19843,27176,30528,32852,35626,44163,51371,64903,84231
47,956,956.000,16550,27399,31012,33555,35881,43894,54024,77323,97220
48,967,967.000,20311,27978,31266,33118,35822,41784,48208,67088,94553
49,982,982.000,19687,27014,30475,32432,35128,42508,50374,61316,91946
50,987,987.000,18657,27204,30413,32725,35547,43407,51095,65531,75531
51,966,966.000,20741,27413,30893,33147,36050,43661,50913,64924,106576
52,954,954.000,21137,27833,31190,33231,36097,43265,49631,64731,71376
53,957,957.000,20018,27882,31509,33506,36686,44659,50366,63175,93962
54,938,938.000,15852,28088,31524,34101,36319,44562,53775,69788,107060
55,948,948.000,20534,27599,30902,33783,36069,45717,56926,73827,96636
56,975,975.000,18941,27861,31011,32720,35189,41194,47568,65957,81096
57,950,950.000,19046,27627,31285,33632,36537,44538,51721,65133,92662
58,959,959.000,20418,27876,31243,33669,36613,43758,54343,71279,93228
59,961,961.000,20760,27573,30808,33087,35183,43840,50875,67390,91158
60,976,976.000,19525,27435,30926,32849,35957,42553,49521,60824,113785
61,976,976.000,21647,27767,30966,32929,35820,41992,46898,62523,126377
62,946,946.000,16621,27844,31491,33812,36815,44246,51717,73938,83958
63,947,947.000,20630,28217,31428,33696,36786,43190,51198,67932,85202
64,963,963.000,19087,27947,31242,33255,35749,42873,50934,64037,74173
65,974,974.000,19183,27786,30803,32695,35152,40851,47395,66051,112407
66,944,944.000,17048,27990,31204,34034,37258,45835,52925,69855,94326
67,959,959.000,21050,27817,31263,33358,36633,42730,49633,67865,93480
68,968,968.000,19845,27736,31158,32946,35695,42518,49048,61659,102758
