Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,129,129.000,8759,27407,36959,286863,83560,1034250,1035025,1037530,1038512
1,1271,1271.000,4939,16162,18114,21374,25762,35802,38868,45816,46998
2,1102,1102.000,4847,15475,16129,46928,18460,29189,34183,1029109,1030256
3,692,692.000,4887,15881,16545,17762,18337,26239,29970,37146,38524
4,1826,1826.000,3606,15562,16364,17513,18335,26356,27534,29320,31765
5,878,878.000,3556,14867,15470,54175,16247,33269,51137,1030488,1031874
6,218,218.000,4744,15945,23321,167847,26799,1024922,1032025,1033098,1033255
7,761,761.000,4788,14990,15541,15474,16187,17191,24510,28220,29181
8,1752,1752.000,2715,15032,15776,34991,16732,25130,33149,1026636,1027569
9,152,152.000,4697,15362,16429,17947,24652,25558,26471,28091,28242
10,602,602.000,4692,15255,15946,70348,17219,28060,1013802,1025183,1026186
11,1243,1243.000,2458,15255,15947,17439,17085,26120,32597,38603,39866
12,681,681.000,4559,15030,15775,66335,25499,33981,48176,1034147,1035505
13,1124,1124.000,4501,15208,15803,43967,16677,25483,30693,994494,995582
14,68,68.000,4930,15239,25635,347752,1032815,1038097,1041539,1043066,1043066
15,10,10.000,1011365,1016974,1017397,1020989,1030430,1032019,1032019,1032019,1032019
16,1703,1703.000,4423,15273,15948,18464,17127,27683,35653,63804,65168
17,995,995.000,4715,14933,15630,50521,20326,33382,37505,1046106,1049249
18,818,818.000,4653,15112,15789,16767,16549,25887,27134,37916,39602
19,854,854.000,4625,15328,16647,58617,27517,35840,37150,1026829,1029884
20,829,829.000,3154,14679,15454,16762,16622,26158,28214,38184,39396
21,778,778.000,4097,14893,15515,97941,17071,25853,28789,2038049,2040032
22,1,1.000,1027395,1027395,1027395,1027395,1027395,1027395,1027395,1027395,1027395
23,1149,1149.000,4557,14856,15520,16454,16471,24062,25277,39712,40514
24,149,149.000,4637,15216,18672,222168,25065,971824,972063,972948,974934
25,53,53.000,4867,15177,1010855,615785,1011524,1011992,1012391,1013443,1013443
26,513,513.000,4768,15488,16935,82127,24833,28389,1029615,1036463,1037452
27,1127,1127.000,3420,15455,16214,17684,21101,25504,29283,34551,37211
28,1420,1420.000,4728,15166,15710,38333,16260,17269,29824,1025605,1028304
29,550,550.000,4723,15058,15684,17485,20128,26894,30050,31487,37470
30,686,686.000,3294,15342,16519,64126,18833,27459,38356,1035848,1037009
31,1153,1153.000,3643,15162,15955,17442,17090,25689,34271,37648,39527
32,1871,1871.000,3018,14973,15665,17063,17462,25853,26925,32420,37469
33,1807,1807.000,3440,15429,16292,17633,18412,25853,26976,35503,41326
34,1903,1903.000,4576,15337,16005,16865,17001,25136,25926,32068,33160
35,520,520.000,4726,15129,15769,77998,16466,24354,1033279,1034455,1035382
36,44,44.000,5103,16252,1053277,769535,1057380,1058663,1058734,1059254,1059254
37,1262,1262.000,3463,15125,15809,17089,17106,26617,27779,29359,51325
38,1927,1927.000,3070,15076,15713,16614,16857,24622,26402,35191,40113
39,1260,1260.000,4685,15306,15872,41616,16713,25616,29416,1011746,1012993
40,204,204.000,5220,16359,17159,175869,20310,1028837,1032752,1034548,1036011
41,175,175.000,3035,15937,25350,204684,35341,1021709,1022497,1022795,1022925
42,238,238.000,4901,15244,15864,16319,16599,25586,26334,26985,27274
43,1590,1590.000,3850,15149,15843,37496,17309,26854,28254,1034513,1035404
44,272,272.000,4772,14963,15464,15703,15957,24876,25554,26049,26600
45,185,185.000,4833,15094,15986,193853,43976,1015357,1015892,1016589,1016861
46,886,886.000,4782,15475,16271,55689,25337,32922,34020,1042856,1044156
47,662,662.000,4736,15113,15736,16298,16634,25116,25997,27343,28023
48,100,100.000,5242,17371,18171,320823,967427,967930,968539,969104,969104
49,600,600.000,4788,15577,16396,122588,17441,26563,2032358,2033695,2034114
50,1,1.000,1025324,1025324,1025324,1025324,1025324,1025324,1025324,1025324,1025324
51,899,899.000,4850,15862,16640,54359,18497,26105,46098,1067663,1069679
52,116,116.000,5310,15906,16511,46287,127698,128663,128871,129909,130057
53,1198,1198.000,2720,15377,16209,49327,28053,40452,84549,1027581,1028620
54,223,223.000,3564,15840,18054,18981,24465,26979,27512,28077,28389
55,343,343.000,3344,15596,16499,110686,22823,28544,1024469,1025233,1025775
56,282,282.000,3202,15005,16358,132839,24958,1023651,1024583,1033005,1033951
57,216,216.000,4607,15965,23925,170418,34700,1026377,1029144,1031583,1031997
58,763,763.000,3202,14819,15725,59535,24045,26477,35045,1024073,1024734
59,138,138.000,4729,14496,15382,14895,16531,18002,18751,21529,21610
60,700,700.000,4418,15311,16563,63907,23561,25260,37393,1026101,1028373
61,1124,1124.000,3390,15409,16155,17092,17605,25372,27201,35035,36149
62,126,126.000,4901,15859,19412,273835,1011197,1025166,1025514,1025902,1025937
63,316,316.000,4712,14982,15500,118300,16287,1023398,1032182,1035185,1035817
64,689,689.000,4818,15056,15664,63838,22248,27230,36409,1026958,1027873
65,676,676.000,3131,15334,16322,17963,24203,25864,26658,28063,28896
66,1850,1850.000,3241,14945,15761,17457,18620,26064,32449,41959,54533
67,1367,1367.000,4657,15170,15862,40981,19208,30598,31866,1025456,1026497
68,248,248.000,4818,15135,16217,144115,24434,995841,1002066,1002911,1003619
69,239,239.000,5034,15774,16174,16396,16835,22915,23520,24296,24996
70,365,365.000,4788,15148,15558,103101,16131,17440,1023012,1024000,1024192
71,1373,1373.000,4751,15322,16175,19229,24254,30055,34279,57425,64122
72,1793,1793.000,2981,15040,15783,17856,24079,26077,28666,34505,35887
73,774,774.000,4720,15003,15615,59013,24394,26699,36050,1024964,1026059
74,534,534.000,4638,15188,15769,76551,16487,27316,1021743,1027594,1028317
75,331,331.000,3570,15188,16437,116714,26484,46451,1025704,1047204,1048264
76,195,195.000,4663,14705,15101,14899,15555,15963,25693,27227,27285
77,1407,1407.000,3211,15004,15666,37270,21861,26412,38827,878863,880335
78,678,678.000,4897,15303,15932,16757,16866,26241,27368,28221,29281
79,909,909.000,4720,15223,16420,124712,25555,33590,40598,3040658,3041351
80,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
81,1,1.000,1022876,1022876,1022876,1022876,1022876,1022876,1022876,1022876,1022876
82,624,624.000,4722,14977,15527,67827,16884,25446,1011133,1025394,1026219
83,219,219.000,3268,14784,15288,17377,18785,31297,32225,32957,33481
84,415,415.000,4901,15540,16508,98826,26821,55437,1034847,1035877,1037044
85,1192,1192.000,3422,15078,15829,18916,22492,26994,34011,69797,82605
86,376,376.000,4927,15106,15579,94732,16057,16833,956203,957114,957357
87,1163,1163.000,3239,15116,15845,45828,25126,27743,35280,1026100,1030037
88,424,424.000,2810,15026,15650,16494,16939,24572,25589,26382,26778
89,920,920.000,3254,15128,15827,51880,18024,25600,26876,1030066,1034210
90,483,483.000,3306,15141,15891,84548,23404,32896,1026955,1035828,1040688
