Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1969,1969.000,11037,12533,13298,16303,15642,23470,28893,64318,88513
1,2110,2110.000,10775,12207,12981,15195,14941,22537,25187,36517,77091
2,2069,2069.000,10602,11916,12590,15424,14984,22244,27011,55183,76477
3,2167,2167.000,10492,11887,12570,14760,14589,22104,24908,34923,48496
4,2145,2145.000,10668,11908,12546,14885,15101,22459,25535,33541,47965
5,2197,2197.000,10610,11833,12457,14602,14164,21742,25045,34514,62498
6,2123,2123.000,10472,12010,12751,15060,15132,22815,26117,34491,57741
7,2191,2191.000,10368,11793,12476,14610,14014,21892,24636,35606,78991
8,2200,2200.000,10619,11825,12504,14534,14158,21900,24554,34415,47749
9,2218,2218.000,10494,11752,12396,14405,14055,21989,24532,31517,41807
10,2226,2226.000,10464,11748,12398,14377,14016,21799,24180,32037,69016
11,2038,2038.000,10549,11851,12566,15679,14187,22695,26749,78384,103083
12,2192,2192.000,10569,11864,12589,14593,14071,22166,24892,32391,58090
13,2037,2037.000,10252,11714,12419,19222,14516,22181,25352,38927,1012591
14,1352,1352.000,10082,11069,11926,18369,14163,21160,25751,189413,658320
15,2235,2235.000,10501,11695,12367,14302,13881,21697,24036,31768,42162
16,2215,2215.000,10488,11809,12462,14457,14069,21866,24518,32299,47431
17,2203,2203.000,10436,11709,12397,14510,14146,22208,24810,33599,48068
18,2216,2216.000,10477,11804,12504,14455,14007,21894,24530,34325,45250
19,2203,2203.000,10420,11734,12374,14485,14212,21669,24656,34138,52451
20,2141,2141.000,10375,11763,12423,14967,14235,22117,26120,51675,75816
21,2203,2203.000,10485,11823,12538,14513,14078,22140,24378,31937,40499
22,2194,2194.000,10470,11747,12490,14599,14413,22091,25324,33615,45024
23,2245,2245.000,10450,11600,12206,14237,13458,21368,24053,32885,101526
24,2209,2209.000,10455,11697,12427,14493,14068,22147,24560,33977,48883
25,2174,2174.000,10461,11723,12470,14713,14319,22311,25992,35058,52557
26,2167,2167.000,10547,11815,12559,14745,14586,22432,25444,35159,48398
27,2242,2242.000,10489,11712,12343,14285,13779,21631,24339,31932,46185
28,2203,2203.000,10597,11746,12399,14508,14129,22198,25082,33719,61327
29,2074,2074.000,10620,11756,12369,15413,14047,22452,26499,73203,99423
30,2134,2134.000,10732,11899,12644,15006,15379,22512,25673,36016,49574
31,2204,2204.000,10524,11850,12527,14538,14033,22109,24764,33744,54951
32,2231,2231.000,10420,11658,12277,14306,13714,21584,24023,34803,85457
33,2189,2189.000,10410,11773,12502,14622,14484,21872,25133,34517,48601
34,2180,2180.000,10466,11835,12534,14666,14327,22170,24621,35268,51984
35,2173,2173.000,10567,11836,12539,14720,14621,22372,25080,33323,45582
36,2236,2236.000,10490,11685,12345,14301,13819,21643,24187,34186,60397
37,2175,2175.000,10530,11892,12615,14700,14256,22211,24841,33291,43984
38,2133,2133.000,10561,11663,12364,15002,14104,22208,26735,51774,72341
39,2192,2192.000,10422,11828,12542,14604,14399,21982,24744,33188,47492
40,2214,2214.000,10431,11793,12415,14496,14068,21704,24929,32989,71786
41,2217,2217.000,10386,11732,12377,14377,13765,21624,24378,33585,51032
42,2191,2191.000,10276,11746,12448,14592,14249,21930,24761,33566,78956
43,2208,2208.000,10545,11854,12631,14518,14047,21991,24593,32338,41454
44,2192,2192.000,10357,11746,12403,14577,13967,22157,25719,35742,46596
45,2165,2165.000,10551,12036,12801,14772,14389,22120,24792,33293,49159
46,2186,2186.000,10501,11769,12440,14637,14341,22383,25248,32747,55525
47,2097,2097.000,10238,11687,12348,15248,14272,22379,27194,54347,110150
48,2188,2188.000,10531,11846,12567,14646,14456,21987,24259,34629,48707
49,2212,2212.000,10394,11851,12488,14460,13916,21884,24736,34196,43104
50,2148,2148.000,10536,11859,12681,14889,15533,22194,25227,33508,49567
51,2186,2186.000,10547,11814,12430,14617,14022,21710,24096,34456,94352
52,2190,2190.000,10518,11853,12499,14612,14069,22484,24699,32389,53717
53,2215,2215.000,10558,11802,12482,14415,13981,21908,24221,32163,49911
54,2232,2232.000,10237,11718,12379,14371,13928,21858,24291,34040,47270
55,2170,2170.000,10439,11891,12716,14767,14769,22048,24691,33010,44575
56,2043,2043.000,10595,11800,12505,15585,14869,23285,27691,60568,81425
57,2212,2212.000,10455,11768,12477,14530,14043,21796,24614,32758,58697
58,2195,2195.000,10479,11805,12505,14548,14425,21802,24108,33366,40578
59,2172,2172.000,10603,11769,12491,14726,14452,22333,24745,34743,63643
60,2172,2172.000,10574,11829,12504,14707,14196,22086,24863,35603,76644
61,2176,2176.000,10407,11835,12574,14718,14572,22402,25041,33673,46808
62,2254,2254.000,10530,11792,12460,14204,13689,21490,24044,31345,46661
63,2206,2206.000,10452,11729,12412,14509,14071,22047,24704,33530,48652
64,2189,2189.000,10395,11769,12480,14594,14043,22389,25231,34351,46308
65,2197,2197.000,10552,11823,12527,15127,14242,22299,25500,54893,112743
66,2141,2141.000,10408,11735,12382,14372,13897,21292,23990,32752,66880
67,2131,2131.000,10626,11964,12725,15051,15233,23025,25997,35310,57572
68,2138,2138.000,10504,11868,12758,14921,14897,22255,25629,35419,45678
69,2215,2215.000,10291,11719,12397,14456,13908,21531,24400,33280,78955
70,2228,2228.000,10638,11798,12483,14360,13809,21731,23972,33128,51968
71,2145,2145.000,10314,11856,12526,14932,14779,22396,25520,37248,51634
72,2229,2229.000,10584,11800,12451,14353,13743,21576,24322,32775,51288
73,2173,2173.000,10360,11843,12584,14708,14460,22173,24918,33144,51505
74,2188,2188.000,10558,11913,12590,14598,14082,21899,24456,34062,66927
75,2090,2090.000,10451,11950,12584,15320,14099,22383,25932,60877,76645
76,2154,2154.000,10593,12009,12760,14827,14763,22212,24849,34226,41411
77,2204,2204.000,10495,11720,12421,14591,14314,22083,24736,34944,60218
78,2000,2000.000,10283,11519,12197,18345,13897,21668,24802,45903,1019506
79,1700,1700.000,10289,11377,12036,15970,13310,20666,23857,40824,472075
80,2185,2185.000,10506,11781,12496,14654,13992,22358,25606,34252,63474
81,2177,2177.000,10509,11851,12560,14696,14593,21701,24493,34959,57225
82,2110,2110.000,10500,12001,12839,15194,15756,22950,26795,36601,50470
83,2183,2183.000,10509,11840,12594,14635,14232,22216,25070,32616,53332
84,2114,2114.000,10620,11787,12486,15141,14377,22350,25207,56188,80307
85,2229,2229.000,10311,11682,12338,14341,13790,21751,24184,33566,67448
86,2178,2178.000,10350,11932,12625,14704,14465,22173,24554,32814,43826
87,2128,2128.000,10575,11929,12779,15033,14934,22721,26395,36160,63224
88,2186,2186.000,10535,11831,12493,14636,14055,21999,24423,35598,62107
89,2188,2188.000,10621,11883,12545,15485,14190,22143,24226,34030,1026942
90,1461,1461.000,10073,11160,11749,20661,13135,20237,23025,388684,813038
91,2193,2193.000,10433,11809,12510,14581,14216,22426,25173,33985,43059
92,2166,2166.000,10489,11944,12708,14715,14299,22267,24923,32896,54070
93,2088,2088.000,10380,11789,12530,15331,14537,22510,26394,57591,81808
94,2203,2203.000,10600,11781,12496,14532,14123,21772,24084,34156,63595
95,2178,2178.000,10408,11817,12570,14684,14287,22421,25364,34057,56333
96,2199,2199.000,10555,11806,12562,14569,14230,22184,24793,32831,46497
97,2191,2191.000,10552,11761,12436,14571,14197,22210,24724,34826,79116
98,2193,2193.000,10495,11764,12479,14640,14402,22360,25267,33305,49250
99,2168,2168.000,10487,11765,12459,14732,14581,22277,25577,33728,54041
100,2057,2057.000,10647,12056,12995,15556,15734,23903,27913,40109,66034
101,1184,1184.000,10185,11150,11944,29603,14307,22775,28904,719233,1059749
102,766,766.000,10423,19714,24186,40761,51327,79527,107176,159678,259375
103,1091,1091.000,10027,10971,11524,27856,17930,82057,124634,186399,236191
104,1488,1488.000,10232,11387,12200,21286,15387,37165,81883,146226,256841
105,1709,1709.000,10403,11796,12862,18620,15861,32369,48566,94281,134509
106,2001,2001.000,10477,11881,12782,15890,15357,26792,32801,44032,81283
107,1911,1911.000,10550,12163,13322,16924,17187,27943,35006,53722,75532
108,1745,1745.000,10337,11945,13161,18108,16623,32770,46222,68374,147154
109,1983,1983.000,10459,11977,13047,16156,15738,27385,34094,44671,59246
110,2102,2102.000,10426,11948,12788,15225,14869,24383,28361,36981,80085
111,2094,2094.000,10531,11965,12757,15301,14964,24876,28766,36497,55099
112,2149,2149.000,10417,11827,12572,14903,14311,23402,26568,36749,47882
113,2169,2169.000,10443,11837,12554,14719,14391,22324,25304,33840,57662
114,2082,2082.000,10570,11769,12445,15336,14437,22980,26600,64279,80056
115,1883,1883.000,10176,11425,12072,19445,13448,21413,24206,57034,1019229
116,1852,1852.000,10066,11475,12258,14858,14382,21898,25133,36268,224321
117,2116,2116.000,10491,11773,12521,15095,14624,23587,27722,36870,72707
118,2040,2040.000,10596,12189,13272,15659,15769,24393,28118,39087,51433
119,2178,2178.000,10475,11782,12414,14447,14023,21906,24899,32372,44609
