Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,2040,2040.000,10637,12110,12849,15796,14312,22573,29453,66784,102565
1,2380,2380.000,10411,11655,12219,13401,13193,16695,22352,29819,53446
2,2365,2365.000,10369,11540,12143,13538,13376,18619,22941,30167,41716
3,2424,2424.000,10452,11488,12076,13176,12900,15908,21787,28221,46398
4,2415,2415.000,10392,11508,12070,13277,12995,17137,21972,28507,69587
5,2400,2400.000,10238,11550,12143,13306,13109,17330,22369,28559,41692
6,2420,2420.000,10427,11531,12095,13215,13043,16727,21430,28136,41451
7,2454,2454.000,10499,11484,11997,13052,12897,15874,21178,26162,37514
8,2365,2365.000,10454,11458,11943,13493,12732,16522,22049,53348,65834
9,2469,2469.000,10350,11441,11961,12971,12801,16124,20498,26101,40264
10,2463,2463.000,10318,11463,11942,12984,12754,15534,20726,26676,38158
11,2473,2473.000,10420,11425,11932,12943,12741,16096,20746,25177,44838
12,2440,2440.000,10416,11396,11904,13128,12713,17032,21602,26793,77206
13,2492,2492.000,10324,11365,11882,12787,12698,14481,20350,24416,36485
14,2482,2482.000,10163,11352,11822,12901,12574,14628,20698,28780,66059
15,2490,2490.000,10320,11400,11875,12866,12562,14797,20943,26752,43974
16,2494,2494.000,10384,11326,11826,12839,12645,14766,20679,27757,45981
17,2354,2354.000,10211,11429,11963,13560,12836,18669,21733,51793,64235
18,2474,2474.000,10504,11466,11915,12951,12712,15922,20860,26216,38348
19,2471,2471.000,10417,11358,11875,12914,12726,15489,20676,26602,42134
20,2488,2488.000,10427,11437,11881,12886,12632,15895,20763,26025,33404
21,2510,2510.000,10425,11394,11865,12737,12585,14277,20011,24689,56221
22,2473,2473.000,10378,11474,11977,12926,12720,15122,20537,25848,36989
23,2468,2468.000,10458,11450,11919,12970,12687,15876,20804,27172,70916
24,2485,2485.000,10274,11367,11854,12851,12660,14672,20718,25961,44853
25,2391,2391.000,10448,11403,11842,13408,12595,18508,21668,51376,70434
26,2485,2485.000,10317,11461,11912,12869,12671,14574,20661,25913,41829
27,2485,2485.000,10361,11449,11918,12843,12671,15012,20191,26066,36112
28,2482,2482.000,10334,11433,11892,12898,12683,15064,20652,25644,40406
29,2468,2468.000,10446,11416,11852,12979,12631,15980,20986,26653,77392
30,2487,2487.000,10034,11315,11802,12858,12688,15917,20589,26487,36712
31,2457,2457.000,10426,11397,11895,13006,12692,16981,20831,29423,52554
32,2493,2493.000,10265,11449,11917,12835,12649,14333,20441,25346,39029
33,2421,2421.000,10279,11295,11743,13232,12503,14942,21672,49501,76956
34,2478,2478.000,10464,11398,11935,12922,12719,15228,20991,26641,35683
35,2414,2414.000,10333,11380,11924,13213,12814,19048,21162,26567,40670
36,2484,2484.000,10355,11413,11913,12867,12688,14559,20765,26838,39199
37,2481,2481.000,10405,11403,11918,12914,12658,15977,20561,26076,63912
38,2523,2523.000,10372,11351,11864,12705,12613,14322,19917,24621,38715
39,2476,2476.000,10371,11408,11916,12892,12721,15497,20961,24302,35395
40,2391,2391.000,10473,11424,11924,13363,13116,18972,21493,30396,56886
41,2375,2375.000,10324,11400,11930,13467,12762,18388,21778,52450,63688
42,2474,2474.000,10310,11398,11891,13065,12767,15909,20262,26128,443619
43,2441,2441.000,10385,11465,11942,13034,12787,17411,21002,25498,46087
44,2471,2471.000,10351,11372,11923,12896,12764,15680,20715,25298,40413
45,2443,2443.000,10297,11443,11967,13093,13029,16906,20952,26465,38617
46,2475,2475.000,10320,11379,11850,12919,12655,16717,20632,26128,84530
47,2461,2461.000,10389,11449,11991,13046,12866,16866,20816,26764,38809
48,2454,2454.000,10402,11433,11939,12984,12885,17077,20874,25161,50442
49,2472,2472.000,10268,11421,11869,12971,12638,15035,21172,27477,72249
50,2390,2390.000,10302,11367,11822,13334,12577,14826,21174,54802,81771
51,2487,2487.000,10358,11406,11906,12887,12726,14631,20507,25742,44973
52,2490,2490.000,10351,11413,11901,12842,12650,14255,20919,27039,35272
53,2436,2436.000,10461,11545,12102,13150,12962,17276,21067,26237,40908
54,2490,2490.000,10322,11380,11857,12823,12637,14563,20439,25677,73289
55,2467,2467.000,10437,11389,11847,12984,12631,18183,20885,25881,40154
56,2496,2496.000,10429,11367,11852,12812,12609,14678,20766,25883,36144
57,2491,2491.000,10453,11394,11865,12857,12657,14789,20684,25856,49316
58,2350,2350.000,10253,11422,11902,13631,12807,18702,21883,59276,75394
