Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1673,1673.000,11244,13223,15072,19268,22590,28181,34060,72754,92909
1,1661,1661.000,10943,12936,14710,19257,21929,28314,35869,72478,109864
2,1828,1828.000,10792,12591,14190,17466,21412,26214,30675,41685,66326
3,1822,1822.000,10902,12593,14194,17540,21244,26315,30566,43170,58757
4,1819,1819.000,11017,12718,14431,17610,21487,26124,30329,39898,55269
5,1734,1734.000,11021,12830,14716,18406,22827,27922,34294,43898,56730
6,1727,1727.000,10696,13037,14748,18526,23095,28733,33238,44242,64489
7,1684,1684.000,10873,13169,15431,19019,23874,29380,34424,45545,59813
8,1653,1653.000,10937,13099,15488,19406,24168,30276,35249,52573,71219
9,1732,1732.000,10895,12924,14590,18429,22870,28603,33795,49324,64180
10,1676,1676.000,11077,13212,15380,19107,23353,29059,34822,48775,73538
11,1687,1687.000,11065,13108,15211,18953,23818,28973,33503,45134,70749
12,1587,1587.000,10762,13116,15305,20174,23852,30795,39857,71667,133963
13,1684,1684.000,11091,13238,15390,18981,23749,28936,32666,46352,62584
14,1688,1688.000,10986,13129,15149,18939,23507,29295,35484,45070,62859
15,1673,1673.000,11012,12856,14665,22679,22706,28288,33720,49882,1036456
16,865,865.000,10416,12182,13843,30231,20317,27416,36960,566549,743827
17,1694,1694.000,11091,13288,15210,18887,23614,28658,32660,46008,64307
18,1682,1682.000,10862,13040,14849,18944,23705,30043,35601,46424,65965
19,1647,1647.000,10617,13216,15392,19411,24178,30113,35417,50702,87490
20,1690,1690.000,11068,13172,15319,18977,23612,29354,33790,44654,65963
21,1703,1703.000,10796,13047,14973,18753,23677,28839,33694,43476,60486
22,1719,1719.000,11020,12876,14878,18653,23515,28694,33231,45350,60925
23,1615,1615.000,10963,13067,15132,19778,23718,29935,38208,65579,118687
24,1646,1646.000,11033,13329,15481,19426,23857,31009,37197,47892,69256
25,1723,1723.000,11084,12982,14976,18651,23396,28827,33830,47001,59470
26,1720,1720.000,11055,13058,14978,18859,22913,28294,32609,46198,400809
27,1670,1670.000,10871,12836,14707,18808,22837,28707,33634,45354,217244
28,1591,1591.000,11091,13503,16046,20235,25447,32528,37785,51121,68988
29,1516,1516.000,10599,13691,17214,21052,25723,34029,40097,60624,92276
30,1068,1068.000,11001,14350,19700,32359,31423,53428,79881,230007,567819
31,797,797.000,11058,13383,19795,36814,37450,76398,154765,230152,412049
32,1015,1015.000,10419,12210,14380,34246,25414,84874,168202,267717,410117
33,489,489.000,10536,11223,11843,68483,134355,195106,243273,477494,602321
34,471,471.000,10583,11866,22693,62108,113266,167715,202061,276873,341022
35,374,374.000,16946,44159,57393,85439,130150,182995,198604,281341,359090
36,1075,1075.000,10743,12453,15249,28748,37414,56586,76357,141090,314172
37,1494,1494.000,10827,12666,14870,21291,27184,38323,46058,68503,111059
38,1566,1566.000,10706,12794,14893,20282,24940,32633,41405,68196,94972
39,1647,1647.000,10568,13011,15109,19451,24446,30987,37000,50059,69232
