Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1931,1931.000,3552,12879,15091,16590,18512,24267,26627,60391,70624
1,732,732.000,3430,12458,14735,60372,20254,29724,38006,1027063,1037761
2,1193,1193.000,2398,11802,12876,16525,18905,24872,28737,89728,102538
3,2466,2466.000,3227,11411,12100,13006,13544,18750,22208,29059,34518
4,2604,2604.000,2870,11051,11642,12234,12480,18884,19746,22511,30372
5,1329,1329.000,3306,11381,11826,32085,12518,14604,20077,854607,855621
6,1739,1739.000,3060,11088,11662,12387,12530,19597,20251,21246,23652
7,1904,1904.000,2253,11450,12344,16671,19879,26474,43686,54151,63919
8,1342,1342.000,3268,11245,11760,59384,12466,19095,20482,2035530,2037101
9,1,1.000,1029158,1029158,1029158,1029158,1029158,1029158,1029158,1029158,1029158
10,1223,1223.000,3423,11254,11728,12473,12396,18727,20790,28819,35930
11,2167,2167.000,3104,11155,11684,27477,12538,19928,23622,1009905,1019177
12,381,381.000,2261,10939,11380,11824,11948,12609,22236,31537,31894
13,2663,2663.000,3176,11077,11686,11990,12445,17819,19871,21377,27332
14,2628,2628.000,3115,11177,11730,12176,12528,19021,20100,21839,25945
15,2496,2496.000,3251,11149,11754,12810,12616,20179,21481,40660,41920
16,2577,2577.000,3087,11195,11732,12424,12544,20036,20813,22066,27538
17,2186,2186.000,3339,11371,12219,14628,17826,23530,29165,34189,41210
18,891,891.000,3195,11036,11560,47509,12203,13180,20736,1021235,1022683
19,1840,1840.000,3306,11223,11736,11764,12332,13479,19401,20604,21541
20,2492,2492.000,3274,11607,12198,25256,12975,17025,19699,1020274,1021728
21,73,73.000,3674,11790,12592,14126,18670,19271,19665,19827,19827
22,765,765.000,3336,11696,12752,58330,20152,30206,39329,1034063,1035878
23,1556,1556.000,3192,11142,11718,12453,12657,18726,19579,21373,28688
24,2437,2437.000,3121,11220,11804,24959,12595,18171,20546,998934,1000826
25,282,282.000,3495,11055,11493,11158,11973,12590,13111,20575,24277
26,1263,1263.000,3219,11193,11737,37501,12438,14507,21050,1021580,1022424
27,510,510.000,3523,11533,12658,77330,20761,37753,1002533,1003947,1004929
28,748,748.000,3355,11383,11852,12241,12356,19126,20637,27173,27838
29,2630,2630.000,3146,11269,11866,12168,12588,15849,20189,23445,31886
30,2504,2504.000,2886,11330,11948,12782,12966,20154,21303,28896,36525
31,2651,2651.000,3056,11157,11670,12051,12268,13806,21011,26945,28395
32,2064,2064.000,3072,11349,12138,15516,18347,23902,35772,63964,67257
33,396,396.000,3423,11287,11807,94032,12862,20202,1028714,1030087,1031592
34,2107,2107.000,3197,11222,11754,12685,12728,19674,20880,28382,29385
35,1977,1977.000,3354,11205,11784,25719,12458,14234,19976,870354,871723
36,1092,1092.000,3344,11111,11651,12051,12377,19325,20350,22411,23662
37,2005,2005.000,3270,11377,12202,15955,19487,26746,36451,48726,71509
38,2651,2651.000,3347,11253,11746,12111,12362,13776,19673,35958,37310
39,2445,2445.000,2887,11354,11902,13015,12928,20634,21193,28094,31105
40,2487,2487.000,3144,11348,11955,12871,13047,20835,21559,22899,30507
