Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,658,658.000,10354,12592,19861,59720,31735,52745,102503,827074,886200
1,485,485.000,9886,11614,17380,68910,26942,39718,757253,848632,893662
2,221,221.000,10259,11380,16855,151088,26978,925653,978166,1018620,1028003
3,414,414.000,9876,11201,16081,80818,25228,38782,810344,887718,943867
4,635,635.000,10068,11216,16208,52104,24962,33906,600175,737209,807757
5,953,953.000,10384,11644,17107,29159,26260,33321,39441,545837,718562
6,343,343.000,9755,10845,15055,156125,26867,520231,986185,2011125,2028813
7,93,93.000,10038,10471,10950,243842,85524,992557,1009213,1092962,1092962
8,501,501.000,9835,11206,16865,63537,26880,36904,719522,774194,798175
9,569,569.000,10172,11581,17706,47836,25210,33969,40799,950297,985185
10,208,208.000,10002,11021,16037,79499,23618,36708,855998,916886,921486
11,492,492.000,9752,11183,15722,76034,23941,35123,886031,1001565,1012401
12,636,636.000,9963,11091,14909,47189,23379,32514,438170,649856,805809
13,656,656.000,9861,11390,17291,56006,26870,55357,105259,754151,789970
14,368,368.000,10217,11582,16563,101529,26316,41815,974656,1004846,1022983
15,317,317.000,9982,11041,16853,115627,27673,884298,997200,1016824,1033305
16,252,252.000,9748,10917,12424,132452,25953,904685,946340,998707,1025304
17,524,524.000,9943,11267,14716,67901,23957,35555,802318,908115,1018979
18,245,245.000,9948,11063,15665,144844,26934,933510,995716,1022539,1031349
19,257,257.000,10192,11078,14836,100325,24929,39614,933447,1020983,1026300
20,212,212.000,10167,11241,16890,59056,24072,33685,349814,903281,908391
21,187,187.000,9751,10645,12189,171370,28450,887909,965514,1016478,1041056
22,777,777.000,9896,11459,18366,48466,26202,34403,45687,774049,798033
23,340,340.000,9859,11117,15547,105501,25890,42813,961349,1014799,1018214
24,493,493.000,9980,11231,15482,76426,24128,34600,888624,997090,1021938
25,624,624.000,9892,11391,17106,63814,26237,35717,726425,1005169,1134008
26,254,254.000,10048,10891,15767,70164,28059,138872,213713,1318279,1414346
27,118,118.000,10742,17364,21888,241924,174598,1073239,1248830,1374267,1469683
28,115,115.000,139560,174149,189454,257199,336295,445075,486184,575489,603103
29,125,125.000,83479,166886,181184,292222,355962,532422,692301,1014667,1106938
30,175,175.000,12236,61338,96488,163074,174630,435876,607285,775270,921514
31,485,485.000,9979,11290,18197,81971,30400,151061,795600,847519,861037
32,813,813.000,10267,11423,18035,45085,29319,44963,64639,997672,1033278
33,144,144.000,10029,11154,16319,154634,27779,904933,929402,946937,1835761
34,385,385.000,9935,11067,13279,63097,22897,36362,703729,866121,883132
35,334,334.000,9977,11384,16791,108394,27656,50771,965404,1010472,1023845
36,334,334.000,9806,10951,15209,104080,25488,50764,927524,980229,1005375
37,348,348.000,9829,10968,14379,97206,28362,74514,869881,945427,976124
38,254,254.000,9816,10805,13119,130423,25148,875212,931067,990225,1027132
39,309,309.000,9966,11121,16463,118857,28287,927973,993300,1021576,1027808
40,267,267.000,10112,10826,15588,133444,26668,937789,1000033,1019507,1028521
41,576,576.000,10015,11264,16604,61828,27769,50254,102051,1002636,1056824
42,185,185.000,9957,11148,16849,54270,26753,38834,180379,886890,914320
43,317,317.000,9909,11575,17315,112954,25785,872534,957905,1001010,1017045
44,461,461.000,9767,11078,16960,76561,26439,45278,638908,1001818,1020695
45,683,683.000,9866,11022,13105,58814,26024,43809,350132,827723,910010
46,500,500.000,9928,11289,16716,78035,24489,38217,921473,1003946,1033225
47,247,247.000,9976,10909,14807,151443,26717,823942,1000853,1837059,1857027
48,119,119.000,9925,10501,17560,184020,87024,847863,990129,1009766,1012443
49,130,130.000,9823,10531,16361,232320,391531,1010893,1038680,1057234,1057344
50,477,477.000,9987,11068,15870,41370,24865,42569,212400,605259,632029
51,512,512.000,9957,10979,15853,61780,25930,44543,626803,724442,829189
52,475,475.000,9961,11360,16757,83397,26223,38742,954440,1015863,1064585
53,446,446.000,9931,12049,27248,77164,75940,139319,530835,585515,624788
54,475,475.000,9673,11222,15883,77587,25996,37338,845779,919674,941371
55,404,404.000,9890,10902,13286,83292,25683,41373,832989,895063,932870
56,264,264.000,10001,11137,15075,127472,25754,898361,937888,1001128,1018081
57,337,337.000,9983,10974,16386,67042,24348,150220,236068,820544,991592
58,453,453.000,9958,10889,16082,88941,24605,39839,835187,968649,1014567
59,178,178.000,10423,12451,21881,65985,44067,104771,170654,921858,926671
60,358,358.000,9843,10885,15568,167093,28576,781356,974194,1011581,1030432
61,226,226.000,10549,11314,17839,18864,23057,31546,35412,42487,46927
62,258,258.000,9920,11014,16172,131869,26188,888469,975008,1014849,1018109
63,302,302.000,9992,11199,17547,120494,27433,905832,988097,1027287,1045303
64,383,383.000,9872,11042,17714,90030,27299,42398,839439,1000164,1037007
65,685,685.000,9655,11178,16121,64623,26613,61116,165712,1007994,1020858
66,470,470.000,10018,11145,15543,43523,24639,34782,140393,671669,730215
67,762,762.000,9796,11140,16207,34718,24911,33365,38425,587171,988931
68,378,378.000,9673,11240,17533,89426,26137,65083,800502,1008383,1019092
69,118,118.000,10115,10583,11504,221717,26972,985119,991571,1004534,1011685
70,254,254.000,10028,10831,14730,132685,26157,927538,956344,1004726,1017737
71,434,434.000,10026,11482,17810,102895,26417,40560,925646,1789254,1832644
72,129,129.000,10065,10463,10930,167713,25346,830929,865262,1011805,1024087
73,281,281.000,10054,11084,14270,123127,24861,859812,974195,1024274,1038065
74,348,348.000,10117,11696,18618,116561,27230,45017,1074947,1164974,1191313
75,495,495.000,10093,10972,18481,49025,35504,96101,138587,775596,1104434
76,277,277.000,9834,10613,11414,96438,25954,310505,694508,1011470,1049959
77,358,358.000,10139,10945,14511,102306,26202,43919,976180,1014958,1027670
78,437,437.000,9964,11341,16089,87328,25417,38526,945068,1021013,1035197
79,421,421.000,9846,11010,15369,85781,24986,39678,879351,1000635,1019534
80,650,650.000,9975,11133,15850,44106,24559,33924,42951,826586,961452
81,440,440.000,9890,11021,14433,41165,23886,41956,190426,640666,671455
82,372,372.000,9943,11079,15218,87576,24752,41277,805488,918206,948751
83,773,773.000,9856,11325,17384,56852,25915,35266,46510,990946,1025137
84,687,687.000,9753,11297,15869,56084,24255,35314,51015,921456,975388
85,617,617.000,9738,11692,17894,33763,26029,33752,39554,999503,1036568
86,102,102.000,10171,10950,13242,236096,30600,959809,980082,987134,999940
87,263,263.000,9944,10760,12641,139063,27781,950455,1004319,1119471,1128372
88,366,366.000,9734,11145,16443,99504,26161,47992,942541,1008085,1025195
89,998,998.000,9915,11405,17576,49374,25867,34754,41942,983500,1024903
90,264,264.000,10110,11339,18625,97738,27682,40823,970729,1011447,1036966
91,149,149.000,9844,10562,13288,80898,33264,83566,844851,943362,958052
92,260,260.000,9926,11315,15523,132591,26315,905116,973568,1031938,1035834
93,536,536.000,9980,11502,16556,65241,26033,37055,758805,829685,874498
94,840,840.000,9888,11189,15993,39507,24491,33543,40376,618608,768190
95,549,549.000,9862,11386,18609,73815,27265,39477,895544,1008518,1026003
96,311,311.000,9914,11161,15142,114346,25440,797282,958967,1012882,1039609
97,672,672.000,10387,11770,16574,19651,25712,33271,36455,48501,59723
98,1557,1557.000,10224,11837,17698,34190,26145,34024,40364,901490,995312
99,257,257.000,10231,11391,17104,42159,26579,35411,42040,861683,869539
100,353,353.000,9956,10806,14225,100782,26660,251827,765921,1006651,1028246
101,410,410.000,9904,10981,14562,74444,23470,41385,732997,845598,917735
102,387,387.000,9826,11115,15567,76865,25678,42358,727792,798256,835441
103,966,966.000,10041,11552,17968,50883,25245,33569,44127,1010300,1033489
104,617,617.000,9893,11546,16324,24140,25644,34984,52692,155213,183309
105,1132,1132.000,9726,11505,16720,35823,25347,36405,64066,590619,736723
106,305,305.000,9898,11123,18299,122276,29424,906799,979302,1006987,1972826
107,139,139.000,10112,10842,17003,231908,36688,988409,1007914,1019668,1028777
108,245,245.000,9906,10756,14068,135187,25062,893753,955632,1007982,1009259
109,453,453.000,9899,11184,16822,76624,25430,37025,821864,892225,938533
110,455,455.000,9983,11169,16702,83968,25721,35959,915133,1019586,1030219
111,328,328.000,10067,11215,17672,104996,26358,53562,998849,1024685,1026875
112,132,132.000,10419,11264,18518,129111,27712,942705,1010289,1020170,1032198
113,117,117.000,10115,10573,14243,174950,27536,935050,963920,997028,997830
114,304,304.000,9580,11192,17508,116906,26760,858258,987362,1002810,1031460
115,528,528.000,9844,11317,16768,76470,25750,35692,924805,1008199,1040403
116,467,467.000,9672,11185,16150,81257,24850,36984,926755,1020038,1037693
117,626,626.000,9990,10842,13011,50889,24268,34501,72100,1011575,1178283
118,237,237.000,9963,10625,12035,72325,23404,318314,377673,840307,1014220
119,423,423.000,10000,10728,12462,60059,22356,36586,632687,733125,744956
