Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadModifyWrite,1683064011.874248,56765,26,1
1,ReadModifyWrite,1683064011.874248,58952,25,1
1,ReadModifyWrite,1683064011.874249,59558,2,1
1,ReadModifyWrite,1683064011.874283,79021,29,1
1,ReadModifyWrite,1683064011.874315,57799,23,1
1,ReadModifyWrite,1683064011.874377,78845,21,1
1,ReadModifyWrite,1683064011.874388,59351,20,1
1,ReadModifyWrite,1683064011.874423,84428,28,1
1,ReadModifyWrite,1683064011.874454,58883,27,1
1,ReadModifyWrite,1683064011.874478,74919,30,1
1,ReadModifyWrite,1683064011.874507,81118,19,1
1,ReadModifyWrite,1683064011.874556,71233,31,1
1,ReadModifyWrite,1683064011.874620,62074,22,1
1,ReadModifyWrite,1683064011.874676,88444,17,1
1,ReadModifyWrite,1683064011.874690,55597,18,1
1,ReadModifyWrite,1683064011.874702,58426,15,1
1,ReadModifyWrite,1683064011.874732,61772,16,1
1,ReadModifyWrite,1683064011.874744,58384,14,1
1,ReadModifyWrite,1683064011.874746,61991,24,1
1,ReadModifyWrite,1683064011.874777,57064,13,1
1,ReadModifyWrite,1683064011.874796,72972,11,1
1,ReadModifyWrite,1683064011.874813,90840,12,1
1,ReadModifyWrite,1683064011.874847,63617,10,1
1,ReadModifyWrite,1683064011.874859,63595,8,1
1,ReadModifyWrite,1683064011.875012,68548,9,1
1,ReadModifyWrite,1683064011.875027,134909,7,1
1,ReadModifyWrite,1683064011.875130,91945,6,1
1,ReadModifyWrite,1683064011.875221,73141,4,1
1,ReadModifyWrite,1683064011.875235,91606,1,1
1,ReadModifyWrite,1683064011.875365,58932,3,1
1,ReadModifyWrite,1683064011.875585,60339,5,1
1,ReadModifyWrite,1683064011.875682,62108,0,1
1,ReadModifyWrite,1683064011.930414,38413,18,1
1,ReadModifyWrite,1683064011.931034,18020,26,1
1,ReadModifyWrite,1683064011.931858,26405,13,1
1,ReadModifyWrite,1683064011.932161,32526,23,1
1,ReadModifyWrite,1683064011.933150,35630,14,1
1,ReadModifyWrite,1683064011.933191,26411,15,1
1,ReadModifyWrite,1683064011.933221,21613,25,1
1,ReadModifyWrite,1683064011.933365,62267,27,1
1,ReadModifyWrite,1683064011.933764,18332,20,1
1,ReadModifyWrite,1683064011.933831,12929,2,1
1,ReadModifyWrite,1683064011.934319,16239,3,1
1,ReadModifyWrite,1683064011.935940,42872,5,1
1,ReadModifyWrite,1683064011.936521,16240,16,1
1,ReadModifyWrite,1683064011.936715,16336,22,1
1,ReadModifyWrite,1683064011.936747,32717,24,1
1,ReadModifyWrite,1683064011.937806,33403,0,1
1,ReadModifyWrite,1683064011.938480,62593,10,1
1,ReadModifyWrite,1683064011.938492,12983,8,1
1,ReadModifyWrite,1683064011.943584,31445,9,1
1,ReadModifyWrite,1683064011.945814,15109,31,1
1,ReadModifyWrite,1683064011.946775,58191,2,1
1,ReadModifyWrite,1683064011.947809,29022,11,1
1,ReadModifyWrite,1683064011.948383,37144,4,1
1,ReadModifyWrite,1683064011.949068,40942,26,1
1,ReadModifyWrite,1683064011.949418,16463,30,1
1,ReadModifyWrite,1683064011.950571,16068,3,1
1,ReadModifyWrite,1683064011.951489,14945,8,1
1,ReadModifyWrite,1683064011.952111,33252,20,1
1,ReadModifyWrite,1683064011.952776,33129,16,1
1,ReadModifyWrite,1683064011.953066,36578,22,1
1,ReadModifyWrite,1683064011.953319,33351,29,1
1,ReadModifyWrite,1683064011.953622,14227,21,1
1,ReadModifyWrite,1683064011.954849,29345,25,1
1,ReadModifyWrite,1683064011.955649,47392,19,1
1,ReadModifyWrite,1683064011.958277,60333,13,1
1,ReadModifyWrite,1683064011.958867,34381,28,1
1,ReadModifyWrite,1683064011.959616,36272,15,1
1,ReadModifyWrite,1683064011.960939,15036,31,1
1,ReadModifyWrite,1683064011.963136,14607,17,1
1,ReadModifyWrite,1683064011.964702,44948,23,1
1,ReadModifyWrite,1683064011.965669,22716,12,1
1,ReadModifyWrite,1683064011.965895,47788,30,1
1,ReadModifyWrite,1683064011.966453,13047,8,1
1,ReadModifyWrite,1683064011.966653,14017,3,1
1,ReadModifyWrite,1683064011.966857,19956,1,1
1,ReadModifyWrite,1683064011.967097,34549,6,1
1,ReadModifyWrite,1683064011.967864,39793,21,1
1,ReadModifyWrite,1683064011.968795,50903,14,1
1,ReadModifyWrite,1683064011.968844,12162,18,1
1,ReadModifyWrite,1683064011.969481,12020,24,1
1,ReadModifyWrite,1683064011.971225,13457,0,1
1,ReadModifyWrite,1683064011.975045,19209,9,1
1,ReadModifyWrite,1683064011.975990,13233,31,1
1,ReadModifyWrite,1683064011.976846,12775,11,1
1,ReadModifyWrite,1683064011.977759,39527,17,1
1,ReadModifyWrite,1683064011.981700,33893,24,1
1,ReadModifyWrite,1683064011.981715,13847,18,1
1,ReadModifyWrite,1683064011.981721,37433,3,1
1,ReadModifyWrite,1683064011.981977,53964,5,1
1,ReadModifyWrite,1683064011.981981,24938,8,1
1,ReadModifyWrite,1683064011.984211,13095,25,1
1,ReadModifyWrite,1683064011.984698,23917,0,1
1,ReadModifyWrite,1683064011.985379,22970,20,1
1,ReadModifyWrite,1683064011.985541,32796,4,1
1,ReadModifyWrite,1683064011.985920,12381,16,1
1,ReadModifyWrite,1683064011.986686,18951,29,1
1,ReadModifyWrite,1683064011.986828,13006,1,1
1,ReadModifyWrite,1683064011.988409,33444,12,1
1,ReadModifyWrite,1683064011.989238,27797,31,1
1,ReadModifyWrite,1683064011.989642,34428,11,1
1,ReadModifyWrite,1683064011.989661,12467,22,1
1,ReadModifyWrite,1683064011.990025,12181,26,1
1,ReadModifyWrite,1683064011.993265,26778,28,1
1,ReadModifyWrite,1683064011.994269,41870,9,1
1,ReadModifyWrite,1683064011.995582,20876,18,1
1,ReadModifyWrite,1683064011.995644,22814,27,1
1,ReadModifyWrite,1683064011.995903,13178,15,1
1,ReadModifyWrite,1683064011.997321,13480,25,1
1,ReadModifyWrite,1683064011.998313,24069,16,1
1,ReadModifyWrite,1683064011.999849,28083,1,1
1,ReadModifyWrite,1683064012.001089,33839,10,1
1,ReadModifyWrite,1683064012.001661,23296,6,1
1,ReadModifyWrite,1683064012.002142,19072,22,1
1,ReadModifyWrite,1683064012.002219,22972,26,1
1,ReadModifyWrite,1683064012.003056,27808,19,1
1,ReadModifyWrite,1683064012.004990,13296,2,1
1,ReadModifyWrite,1683064012.005652,32477,29,1
1,ReadModifyWrite,1683064012.006935,26885,8,1
1,ReadModifyWrite,1683064012.007672,33972,21,1
1,ReadModifyWrite,1683064012.008364,36747,20,1
1,ReadModifyWrite,1683064012.008630,21627,0,1
1,ReadModifyWrite,1683064012.009097,31193,15,1
1,ReadModifyWrite,1683064012.009671,52348,23,1
1,ReadModifyWrite,1683064012.009949,20918,7,1
1,ReadModifyWrite,1683064012.010815,15335,25,1
1,ReadModifyWrite,1683064012.013708,12007,30,1
1,ReadModifyWrite,1683064012.015613,12293,24,1
1,ReadModifyWrite,1683064012.016479,22403,18,1
1,ReadModifyWrite,1683064012.017051,58445,31,1
1,ReadModifyWrite,1683064012.017301,21025,17,1
1,ReadModifyWrite,1683064012.018301,12699,2,1
1,ReadModifyWrite,1683064012.018353,28257,4,1
1,ReadModifyWrite,1683064012.018471,12411,27,1
1,ReadModifyWrite,1683064012.018623,14582,13,1
1,ReadModifyWrite,1683064012.019169,12634,3,1
1,ReadModifyWrite,1683064012.019713,34570,14,1
1,ReadModifyWrite,1683064012.020057,22508,28,1
1,ReadModifyWrite,1683064012.021231,25241,22,1
1,ReadModifyWrite,1683064012.021869,24717,12,1
1,ReadModifyWrite,1683064012.022422,12488,16,1
1,ReadModifyWrite,1683064012.024101,33398,11,1
1,ReadModifyWrite,1683064012.024972,24796,6,1
1,ReadModifyWrite,1683064012.025209,31515,26,1
1,ReadModifyWrite,1683064012.025731,12549,30,1
1,ReadModifyWrite,1683064012.026165,12235,25,1
1,ReadModifyWrite,1683064012.027922,51494,24,1
1,ReadModifyWrite,1683064012.027950,47583,1,1
1,ReadModifyWrite,1683064012.030275,19556,0,1
1,ReadModifyWrite,1683064012.030880,15557,7,1
1,ReadModifyWrite,1683064012.030880,50044,19,1
1,ReadModifyWrite,1683064012.030898,12324,27,1
1,ReadModifyWrite,1683064012.031017,27930,2,1
1,ReadModifyWrite,1683064012.031817,21506,3,1
1,ReadModifyWrite,1683064012.033220,21580,13,1
1,ReadModifyWrite,1683064012.033835,40481,8,1
1,ReadModifyWrite,1683064012.034926,26203,16,1
1,ReadModifyWrite,1683064012.034941,12486,10,1
1,ReadModifyWrite,1683064012.035964,32293,5,1
1,ReadModifyWrite,1683064012.036162,14104,9,1
1,ReadModifyWrite,1683064012.038146,29043,29,1
1,ReadModifyWrite,1683064012.038318,32362,30,1
1,ReadModifyWrite,1683064012.038342,12956,17,1
1,ReadModifyWrite,1683064012.038410,19448,25,1
1,ReadModifyWrite,1683064012.038898,27324,18,1
1,ReadModifyWrite,1683064012.040323,14176,15,1
1,ReadModifyWrite,1683064012.041660,17015,21,1
1,ReadModifyWrite,1683064012.042581,31091,28,1
1,ReadModifyWrite,1683064012.043238,13637,27,1
1,ReadModifyWrite,1683064012.045125,19191,20,1
1,ReadModifyWrite,1683064012.046459,46246,7,1
1,ReadModifyWrite,1683064012.046485,18472,22,1
1,ReadModifyWrite,1683064012.046599,12986,12,1
1,ReadModifyWrite,1683064012.046625,24853,4,1
1,ReadModifyWrite,1683064012.047442,24907,10,1
1,ReadModifyWrite,1683064012.049784,39004,6,1
1,ReadModifyWrite,1683064012.049854,44434,0,1
1,ReadModifyWrite,1683064012.050282,33227,9,1
1,ReadModifyWrite,1683064012.051313,31362,17,1
1,ReadModifyWrite,1683064012.053337,13372,3,1
1,ReadModifyWrite,1683064012.054298,21945,14,1
1,ReadModifyWrite,1683064012.054513,35914,15,1
1,ReadModifyWrite,1683064012.054816,29189,13,1
1,ReadModifyWrite,1683064012.056745,47416,26,1
1,ReadModifyWrite,1683064012.056886,12482,27,1
1,ReadModifyWrite,1683064012.057514,13159,11,1
1,ReadModifyWrite,1683064012.057873,20113,25,1
1,ReadModifyWrite,1683064012.058690,38539,21,1
1,ReadModifyWrite,1683064012.058962,43032,2,1
1,ReadModifyWrite,1683064012.059627,28394,12,1
1,ReadModifyWrite,1683064012.061146,53121,16,1
1,ReadModifyWrite,1683064012.062041,17939,23,1
1,ReadModifyWrite,1683064012.064334,12433,20,1
1,ReadModifyWrite,1683064012.064970,13694,22,1
1,ReadModifyWrite,1683064012.066264,21782,18,1
1,ReadModifyWrite,1683064012.066730,44190,3,1
1,ReadModifyWrite,1683064012.067206,33989,29,1
1,ReadModifyWrite,1683064012.068268,13441,5,1
1,ReadModifyWrite,1683064012.069380,28097,27,1
1,ReadModifyWrite,1683064012.070689,40911,11,1
1,ReadModifyWrite,1683064012.070689,13853,30,1
1,ReadModifyWrite,1683064012.071491,15205,4,1
1,ReadModifyWrite,1683064012.072363,14400,10,1
1,ReadModifyWrite,1683064012.073685,31447,28,1
1,ReadModifyWrite,1683064012.074363,30644,8,1
1,ReadModifyWrite,1683064012.075511,27670,31,1
1,ReadModifyWrite,1683064012.075545,12932,1,1
1,ReadModifyWrite,1683064012.076261,12843,14,1
1,ReadModifyWrite,1683064012.076783,19619,20,1
1,ReadModifyWrite,1683064012.078003,37148,25,1
1,ReadModifyWrite,1683064012.078685,13163,22,1
1,ReadModifyWrite,1683064012.079431,17729,24,1
1,ReadModifyWrite,1683064012.079995,26276,23,1
1,ReadModifyWrite,1683064012.080939,28115,19,1
1,ReadModifyWrite,1683064012.081724,12342,5,1
1,ReadModifyWrite,1683064012.082699,34194,17,1
1,ReadModifyWrite,1683064012.083546,43659,9,1
1,ReadModifyWrite,1683064012.084019,13731,13,1
1,ReadModifyWrite,1683064012.084557,14010,30,1
1,ReadModifyWrite,1683064012.086711,16282,4,1
1,ReadModifyWrite,1683064012.086776,13255,10,1
1,ReadModifyWrite,1683064012.088037,15539,12,1
1,ReadModifyWrite,1683064012.088057,12898,18,1
1,ReadModifyWrite,1683064012.088494,20546,1,1
1,ReadModifyWrite,1683064012.088802,41359,6,1
1,ReadModifyWrite,1683064012.089124,23231,14,1
1,ReadModifyWrite,1683064012.090442,36977,15,1
1,ReadModifyWrite,1683064012.091869,42006,22,1
1,ReadModifyWrite,1683064012.092720,11854,7,1
1,ReadModifyWrite,1683064012.094082,23793,5,1
1,ReadModifyWrite,1683064012.094302,44574,0,1
1,ReadModifyWrite,1683064012.096418,33971,20,1
1,ReadModifyWrite,1683064012.097176,25716,24,1
1,ReadModifyWrite,1683064012.097244,15907,21,1
1,ReadModifyWrite,1683064012.097517,13414,27,1
1,ReadModifyWrite,1683064012.097766,12061,13,1
1,ReadModifyWrite,1683064012.098583,18405,30,1
1,ReadModifyWrite,1683064012.100046,13332,10,1
1,ReadModifyWrite,1683064012.100971,23988,18,1
1,ReadModifyWrite,1683064012.101209,31357,29,1
1,ReadModifyWrite,1683064012.102010,37596,2,1
1,ReadModifyWrite,1683064012.103067,19331,4,1
1,ReadModifyWrite,1683064012.103197,21111,31,1
1,ReadModifyWrite,1683064012.103601,14314,12,1
1,ReadModifyWrite,1683064012.104176,28985,26,1
1,ReadModifyWrite,1683064012.104590,24072,7,1
1,ReadModifyWrite,1683064012.105049,19403,8,1
1,ReadModifyWrite,1683064012.105146,15171,28,1
1,ReadModifyWrite,1683064012.106304,12402,23,1
1,ReadModifyWrite,1683064012.109053,13897,1,1
1,ReadModifyWrite,1683064012.109068,19255,19,1
1,ReadModifyWrite,1683064012.109839,33717,13,1
1,ReadModifyWrite,1683064012.110943,19371,3,1
1,ReadModifyWrite,1683064012.110948,13965,27,1
1,ReadModifyWrite,1683064012.111621,12636,11,1
1,ReadModifyWrite,1683064012.112372,27981,14,1
1,ReadModifyWrite,1683064012.113168,31255,21,1
1,ReadModifyWrite,1683064012.113393,32041,10,1
1,ReadModifyWrite,1683064012.114282,24588,16,1
1,ReadModifyWrite,1683064012.115189,40114,25,1
1,ReadModifyWrite,1683064012.116905,13862,17,1
1,ReadModifyWrite,1683064012.117003,13913,30,1
1,ReadModifyWrite,1683064012.117886,43764,5,1
1,ReadModifyWrite,1683064012.117928,19221,12,1
1,ReadModifyWrite,1683064012.118722,32234,23,1
1,ReadModifyWrite,1683064012.120333,13244,28,1
1,ReadModifyWrite,1683064012.122413,14169,4,1
1,ReadModifyWrite,1683064012.122907,31901,24,1
1,ReadModifyWrite,1683064012.122963,12537,1,1
1,ReadModifyWrite,1683064012.124273,25541,11,1
1,ReadModifyWrite,1683064012.124319,35844,31,1
1,ReadModifyWrite,1683064012.124466,13447,8,1
1,ReadModifyWrite,1683064012.124934,14073,27,1
1,ReadModifyWrite,1683064012.124974,13932,18,1
1,ReadModifyWrite,1683064012.127218,32498,9,1
1,ReadModifyWrite,1683064012.127431,38250,15,1
1,ReadModifyWrite,1683064012.128342,13250,19,1
1,ReadModifyWrite,1683064012.128678,12118,7,1
1,ReadModifyWrite,1683064012.130182,18399,6,1
1,ReadModifyWrite,1683064012.130328,19765,3,1
1,ReadModifyWrite,1683064012.130405,28700,20,1
1,ReadModifyWrite,1683064012.130785,11667,17,1
1,ReadModifyWrite,1683064012.130930,12506,30,1
1,ReadModifyWrite,1683064012.132581,16118,29,1
1,ReadModifyWrite,1683064012.133176,24081,26,1
1,ReadModifyWrite,1683064012.133593,14556,28,1
1,ReadModifyWrite,1683064012.133889,21511,22,1
1,ReadModifyWrite,1683064012.135519,14998,1,1
1,ReadModifyWrite,1683064012.136595,36868,4,1
1,ReadModifyWrite,1683064012.137172,38626,12,1
1,ReadModifyWrite,1683064012.137928,37835,8,1
