Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,947,947.000,10362,12314,19371,55060,29778,44190,63595,1010134,1025821
1,299,299.000,10481,11153,16005,111202,25470,793025,899244,1008741,1014600
2,545,545.000,10574,11788,18068,22681,26938,33391,36914,45384,785749
3,435,435.000,10130,11124,15018,126035,25871,639428,927605,1001806,1016971
4,361,361.000,10541,11481,18186,53925,24656,32542,42405,905858,952203
5,420,420.000,10218,11236,15427,97904,25705,47588,956170,1007040,1034900
6,191,191.000,10292,11230,12248,63686,24188,32086,843216,925840,1032475
7,239,239.000,10096,10854,14520,134322,25460,914665,954178,999153,1025023
8,274,274.000,10064,11010,14735,120583,25920,832911,924396,1000368,1008251
9,505,505.000,10161,11171,14919,63549,26679,36123,681612,805931,912248
10,484,484.000,10035,11706,18198,83557,28057,39470,964785,1013742,1021677
11,217,217.000,10034,11185,14987,159141,27491,974420,1011789,1031939,1046204
12,326,326.000,10187,10924,11976,107387,25074,123943,952745,1008663,1032198
13,497,497.000,10251,11589,14969,74635,24274,37559,869853,936857,984329
14,487,487.000,10436,11870,16355,72179,25282,34593,874717,984197,1014210
15,211,211.000,10175,11291,16824,146790,30118,981663,1013848,1029284,1033175
16,132,132.000,10148,11082,12275,64254,23039,33600,860827,931349,983141
17,145,145.000,10489,11455,18461,225514,35185,966766,985217,1013009,1019192
18,583,583.000,10178,11439,15029,61705,25289,36107,736554,859072,879651
19,400,400.000,10142,11308,15715,89004,24518,37272,897352,979713,987741
20,674,674.000,10016,11286,15916,54136,24169,32607,46975,897116,1078766
21,310,310.000,10143,10888,14634,113882,26527,602236,711211,751667,782873
22,259,259.000,10172,11236,18044,139587,25676,935925,1003119,1020516,2008721
23,326,326.000,9887,11078,15544,96182,24816,43103,841256,951101,1008168
