Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1422,1422.000,11374,14309,21752,22809,26686,32092,39318,85829,142892
1,1544,1544.000,11165,14189,20597,20594,24935,29275,32858,43631,70903
2,1603,1603.000,11178,13681,19546,20014,24550,28181,32462,44356,59435
3,1480,1480.000,10974,14107,20918,21582,25803,30203,37964,62788,84640
4,1519,1519.000,10963,14102,20991,21010,25260,29594,34869,43828,73211
5,1582,1582.000,11174,13848,20604,20246,24787,28442,31785,39887,56472
6,1423,1423.000,11154,14416,23038,22539,27629,32466,36493,51631,68854
7,1422,1422.000,11337,14394,23075,22451,27552,32286,36530,49822,75190
8,1397,1397.000,11381,14654,23304,22892,27892,33046,37283,54360,84256
9,1384,1384.000,11530,14895,23264,23158,28624,33859,39031,53873,86820
10,1410,1410.000,11085,14359,22247,22702,27744,34260,39830,56963,76419
11,1397,1397.000,11420,14964,23291,22975,28005,33131,37655,53199,68755
12,1409,1409.000,11103,14762,22926,22655,27693,33135,37082,49426,67237
13,1420,1420.000,11345,14631,23154,22533,27804,32005,36607,48350,67886
14,1404,1404.000,10515,14727,22504,22818,27466,32736,38848,62929,95855
15,1370,1370.000,11193,14800,22659,23251,27418,32911,40279,74147,91243
16,1397,1397.000,11295,14840,23043,22931,28334,33670,37214,49443,92221
17,1419,1419.000,11242,14532,22351,22588,27742,33922,38593,49539,71897
18,1420,1420.000,10890,14639,22036,22502,27919,33034,37593,52934,80302
19,1447,1447.000,11250,14362,22078,22065,27797,32528,36430,49117,60329
20,1390,1390.000,10943,14826,23368,23029,27997,33681,38158,51946,87204
21,1451,1451.000,10960,14350,21503,22081,27301,32937,37179,48466,82017
22,1411,1411.000,10960,14149,21882,22595,27887,33475,38120,60860,94089
23,1389,1389.000,11341,14882,23129,23120,28718,33637,37898,50839,57876
24,1398,1398.000,11115,14430,23203,22952,28237,33789,38582,51312,70141
25,1343,1343.000,10619,15019,23308,23725,28663,34748,40182,62944,84440
26,1342,1342.000,11319,14802,23673,24138,29417,35477,42655,62525,89598
27,1408,1408.000,11332,14600,22696,22521,28502,32993,36150,46607,67710
28,1407,1407.000,11227,14809,22419,22663,28068,32922,37443,50516,66677
29,1412,1412.000,11301,14781,22734,22717,28067,33086,37163,50556,71610
30,1431,1431.000,11219,14539,22614,22388,27401,32300,37459,51084,73650
31,1423,1423.000,11017,14514,22625,22412,27884,32956,37124,46587,70586
32,1457,1457.000,11273,14228,21874,21915,27206,32145,36351,47743,73059
33,1390,1390.000,10776,14101,21870,23073,28315,34707,41961,70053,93744
34,1371,1371.000,11196,15333,23488,23345,28284,33852,38491,51474,69013
35,1419,1419.000,11495,14814,23099,22468,27479,32257,35754,46836,55149
36,1433,1433.000,11144,14530,22815,22374,27765,32366,36892,46871,58282
37,1416,1416.000,10323,14298,22487,22579,27682,32972,38861,56224,78613
38,1341,1341.000,11331,15024,23493,23904,28871,35085,42068,62560,89159
39,1370,1370.000,11095,15375,23429,23285,28274,33517,37242,51828,69073
40,1418,1418.000,11299,14455,22727,22556,27979,33210,37032,49750,59098
41,1420,1420.000,11128,14711,22827,22548,27539,32453,36963,52421,88259
42,1405,1405.000,11141,14529,23295,22764,27998,33672,38538,50667,74503
43,1439,1439.000,11443,14662,22604,22219,27527,31977,36174,46773,61117
44,1385,1385.000,11345,14966,22960,23142,28700,34609,38542,50772,76820
45,1390,1390.000,10496,14285,22663,23022,27655,33082,38912,70948,119832
46,1407,1407.000,11197,14728,23225,22764,28243,33656,37130,46154,62106
47,1417,1417.000,10950,14384,22536,22560,27987,33466,38434,51522,76446
48,1367,1367.000,10349,14544,22162,23413,28048,35146,41133,80069,108445
49,1400,1400.000,11452,14758,23082,22867,28499,33384,37997,49424,61035
50,1331,1331.000,11117,14664,23326,23970,28300,34868,43183,70835,108463
51,1388,1388.000,11216,14567,23079,23098,28361,34566,39733,53022,99411
52,1437,1437.000,11138,14482,22357,22209,27533,32636,37246,46654,78547
53,1419,1419.000,11083,14764,22831,22531,28017,32606,36819,48257,59886
54,1393,1393.000,10907,15043,23186,23052,28374,33702,38522,51202,68573
55,1448,1448.000,11237,14428,22679,22057,27889,31932,34806,45179,55618
56,1407,1407.000,10420,14538,22126,22762,27289,33225,39874,62944,104204
57,1403,1403.000,10991,14835,23020,22770,27898,33285,37793,47935,66774
58,1402,1402.000,11083,14867,23141,22805,28180,33322,37300,48035,57718
59,1396,1396.000,11382,14772,22991,23042,28419,33747,38437,51029,70635
60,1386,1386.000,10629,14475,22725,22929,27864,33299,41208,58734,103956
61,1397,1397.000,11206,14480,22626,23014,27532,33142,40479,66750,97521
62,1431,1431.000,11417,14358,22015,22282,27608,33121,38118,49584,69921
63,1413,1413.000,11313,14738,22351,22659,27952,33285,38442,51814,68012
