Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,434,434.000,5839,23839,29887,106298,40416,71275,1034395,1036831,1045413
1,102,102.000,5407,17933,31547,337729,1021257,1027445,1032141,1040929,1041272
2,92,92.000,4801,26748,28677,377052,1034743,1038560,1039856,1048093,1048093
3,450,450.000,3543,18081,25676,28784,33485,45190,76277,84883,87504
4,305,305.000,3533,17915,27629,130778,36929,1016084,1023600,1039724,1048239
5,93,93.000,3325,16826,23232,366002,1026005,1034371,1035632,1037620,1037620
6,299,299.000,3065,15809,18841,232281,25842,2037107,2039056,2053016,2054928
7,1,1.000,1040843,1040843,1040843,1040843,1040843,1040843,1040843,1040843,1040843
8,135,135.000,3714,15937,17032,257229,32483,1033581,1035250,1036927,1036938
9,307,307.000,4825,15597,19623,228985,33076,1995721,2006110,2006866,2007447
10,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,35,35.000,4919,1005724,1006072,920526,1006626,1007109,1007576,1007918,1007918
12,55,55.000,5139,16220,1024411,606576,1033910,1042609,1043191,1043709,1043709
13,224,224.000,4983,17196,23495,22033,25926,32391,33493,41319,41903
14,70,70.000,5075,16295,18147,477289,1026528,1028496,1029238,1030449,1030449
15,550,550.000,3053,15487,16572,76798,26194,35231,1013369,1014900,1015420
16,163,163.000,4886,16982,27061,226168,39894,1050993,1054321,1056364,1057830
17,63,63.000,5176,26776,1009046,533156,1021557,1030600,1030778,1031436,1031436
18,514,514.000,4075,16361,17380,82883,24565,35492,1024448,1043194,1044740
19,103,103.000,5164,15896,18217,334594,1017422,1043732,1044432,1046702,1048144
20,47,47.000,3074,13030,16210,17999,26029,26643,26980,27616,27616
21,427,427.000,3025,15752,25106,99233,34299,58766,1022323,1028085,1029170
22,114,114.000,5468,22457,35373,769375,2020251,3065797,3073175,3077034,3077633
23,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
