Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadModifyWrite,1683660072.935679,5141960,24,1
1,ReadModifyWrite,1683660072.935681,84069,31,1
1,ReadModifyWrite,1683660072.935724,85212,26,1
1,ReadModifyWrite,1683660072.935738,88064,25,1
1,ReadModifyWrite,1683660072.935800,5144480,23,1
1,ReadModifyWrite,1683660072.935835,86773,22,1
1,ReadModifyWrite,1683660072.935869,84475,21,1
1,ReadModifyWrite,1683660072.935888,131891,20,1
1,ReadModifyWrite,1683660072.935894,78138,19,1
1,ReadModifyWrite,1683660072.935933,89566,17,1
1,ReadModifyWrite,1683660072.936152,4128870,18,1
1,ReadModifyWrite,1683660072.936203,5142897,27,1
1,ReadModifyWrite,1683660072.936210,83132,16,1
1,ReadModifyWrite,1683660072.936213,88963,28,1
1,ReadModifyWrite,1683660072.936219,84480,15,1
1,ReadModifyWrite,1683660072.936225,5144709,29,1
1,ReadModifyWrite,1683660072.936272,85740,14,1
1,ReadModifyWrite,1683660072.936409,5142853,12,1
1,ReadModifyWrite,1683660072.939242,81399,13,1
1,ReadModifyWrite,1683660072.940412,81306,11,1
1,ReadModifyWrite,1683660072.940435,79415,8,1
1,ReadModifyWrite,1683660072.940479,79570,10,1
1,ReadModifyWrite,1683660072.940493,83014,4,1
1,ReadModifyWrite,1683660072.940590,82311,9,1
1,ReadModifyWrite,1683660072.940697,5140477,7,1
1,ReadModifyWrite,1683660072.941963,55025,6,1
1,ReadModifyWrite,1683660072.942000,78345,5,1
1,ReadModifyWrite,1683660072.942252,78869,1,1
1,ReadModifyWrite,1683660072.942262,77785,0,1
1,ReadModifyWrite,1683660072.942323,77086,2,1
1,ReadModifyWrite,1683660072.942584,78830,3,1
1,ReadModifyWrite,1683660072.942594,78641,30,1
1,ReadModifyWrite,1683660072.997156,6104459,6,1
1,ReadModifyWrite,1683660073.014063,5062820,19,1
1,ReadModifyWrite,1683660073.019364,2041451,16,1
1,ReadModifyWrite,1683660073.019441,6103189,2,1
1,ReadModifyWrite,1683660073.019772,6099072,31,1
1,ReadModifyWrite,1683660073.019865,6099527,8,1
1,ReadModifyWrite,1683660073.020069,6102662,0,1
1,ReadModifyWrite,1683660073.020069,6099239,10,1
1,ReadModifyWrite,1683660073.020359,6103496,21,1
1,ReadModifyWrite,1683660073.020361,6099310,5,1
1,ReadModifyWrite,1683660073.020657,6103383,13,1
1,ReadModifyWrite,1683660073.020714,6104338,15,1
1,ReadModifyWrite,1683660073.020949,6102559,26,1
1,ReadModifyWrite,1683660073.021140,6097957,1,1
1,ReadModifyWrite,1683660073.021251,6101818,30,1
1,ReadModifyWrite,1683660073.021433,6093265,3,1
1,ReadModifyWrite,1683660073.021738,6101209,11,1
1,ReadModifyWrite,1683660073.022025,6101258,14,1
1,ReadModifyWrite,1683660073.022622,6096307,22,1
1,ReadModifyWrite,1683660073.022915,6098093,9,1
1,ReadModifyWrite,1683660073.023529,6099876,4,1
1,ReadModifyWrite,1683660073.023818,6099749,25,1
1,ReadModifyWrite,1683660073.025195,6093989,28,1
1,ReadModifyWrite,1683660073.025515,6092343,17,1
1,ReadModifyWrite,1683660073.067800,6053914,20,1
1,ReadModifyWrite,1683660075.060840,4058350,16,1
1,ReadModifyWrite,1683660077.065049,2053377,18,1
1,ReadModifyWrite,1683660078.076921,1014464,19,1
1,ReadModifyWrite,1683660078.077661,1042940,24,1
1,ReadModifyWrite,1683660078.079292,1040894,27,1
1,ReadModifyWrite,1683660078.079373,1040628,12,1
1,ReadModifyWrite,1683660078.080297,1043634,23,1
1,ReadModifyWrite,1683660078.080954,1042762,29,1
1,ReadModifyWrite,1683660078.081189,1043697,7,1
1,ReadModifyWrite,1683660079.091421,1057770,19,1
1,ReadModifyWrite,1683660079.101637,1056380,6,1
1,ReadModifyWrite,1683660079.114718,1044811,3,1
1,ReadModifyWrite,1683660079.117872,1038413,17,1
1,ReadModifyWrite,1683660079.118444,1036333,18,1
1,ReadModifyWrite,1683660079.118877,1027624,31,1
1,ReadModifyWrite,1683660079.118947,1027829,22,1
1,ReadModifyWrite,1683660079.119113,1029511,1,1
1,ReadModifyWrite,1683660079.119203,1026490,28,1
1,ReadModifyWrite,1683660079.119209,1025580,16,1
1,ReadModifyWrite,1683660079.119321,1026495,10,1
1,ReadModifyWrite,1683660079.119405,1030259,8,1
1,ReadModifyWrite,1683660079.119683,1035075,5,1
1,ReadModifyWrite,1683660079.120014,1033531,12,1
1,ReadModifyWrite,1683660079.120200,11002,27,1
1,ReadModifyWrite,1683660079.120614,1034433,24,1
1,ReadModifyWrite,1683660079.121060,1035673,9,1
1,ReadModifyWrite,1683660079.121727,1036688,20,1
1,ReadModifyWrite,1683660079.122643,1033378,2,1
1,ReadModifyWrite,1683660079.122771,1036938,0,1
1,ReadModifyWrite,1683660079.122960,1034440,11,1
1,ReadModifyWrite,1683660079.123082,1033587,30,1
1,ReadModifyWrite,1683660079.123305,1035822,14,1
1,ReadModifyWrite,1683660079.123416,1034240,4,1
1,ReadModifyWrite,1683660079.123521,1034356,26,1
1,ReadModifyWrite,1683660079.123577,1034917,25,1
1,ReadModifyWrite,1683660079.123728,1035004,29,1
1,ReadModifyWrite,1683660079.123869,1034762,21,1
1,ReadModifyWrite,1683660079.123943,1035369,23,1
1,ReadModifyWrite,1683660079.124059,1034735,13,1
1,ReadModifyWrite,1683660079.124900,1034310,7,1
1,ReadModifyWrite,1683660079.125066,1031889,15,1
1,ReadModifyWrite,1683660079.131212,1028173,27,1
1,ReadModifyWrite,1683660080.144876,14471,16,1
1,ReadModifyWrite,1683660080.145715,3044096,28,1
1,ReadModifyWrite,1683660080.145837,11098,10,1
1,ReadModifyWrite,1683660080.146521,3044962,31,1
1,ReadModifyWrite,1683660080.146790,3045574,22,1
1,ReadModifyWrite,1683660080.148638,3057286,1,1
