Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,57,57.000,55025,83132,5140477,3235502,6099239,6102662,6103496,6104459,6104459
1,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,1,1.000,4058350,4058350,4058350,4058350,4058350,4058350,4058350,4058350,4058350
3,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1,1.000,2053377,2053377,2053377,2053377,2053377,2053377,2053377,2053377,2053377
5,7,7.000,1014464,1040628,1042762,1038431,1043634,1043697,1043697,1043697,1043697
6,33,33.000,11002,1030259,1034433,1003812,1035673,1038413,1056380,1057770,1057770
7,35,35.000,11098,3047295,5078446,3863321,5084748,5085663,5086798,5087257,5087257
8,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,1,1.000,3065301,3065301,3065301,3065301,3065301,3065301,3065301,3065301,3065301
10,13,13.000,11781,2039945,2056826,2124233,3062055,3063690,3064070,3064070,3064070
11,2,2.000,2043274,2043274,2050354,2046814,2050354,2050354,2050354,2050354,2050354
12,26,26.000,10337,2040282,2043025,1849181,2046049,2046928,2048538,2053485,2053485
13,10,10.000,1015276,1019943,1022937,1430076,1033277,3060972,3060972,3060972,3060972
14,34,34.000,3268,2034731,2042484,1772529,2044037,2044879,2045589,2045986,2045986
15,1,1.000,1027534,1027534,1027534,1027534,1027534,1027534,1027534,1027534,1027534
16,35,35.000,4224,2022638,5038240,3716887,5039403,5040523,5040909,5041440,5041440
17,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
18,10,10.000,1009619,3031196,5033847,4230186,5034066,5037122,5037122,5037122,5037122
19,1,1.000,4031052,4031052,4031052,4031052,4031052,4031052,4031052,4031052,4031052
20,1,1.000,3024499,3024499,3024499,3024499,3024499,3024499,3024499,3024499,3024499
21,24,24.000,5015,2017862,3036535,2614300,3040736,3041446,3042088,3043083,3043083
22,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,16,16.000,1028154,1032020,2068599,1555292,2080406,2082144,2082152,2082152,2082152
24,25,25.000,4949,2075764,2077769,2150284,3084125,3085333,3086119,3086753,3086753
25,12,12.000,1008709,2034531,2038354,1873314,2041267,2073595,2081437,2081437,2081437
26,14,14.000,1011675,1018997,1020529,1020444,1021492,1022574,1033488,1033488,1033488
27,42,42.000,3298,1017427,4028362,4102414,6043046,7052277,7053462,7054705,7054705
28,1,1.000,6048961,6048961,6048961,6048961,6048961,6048961,6048961,6048961,6048961
29,1,1.000,5038430,5038430,5038430,5038430,5038430,5038430,5038430,5038430,5038430
30,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,10,10.000,1009738,3036015,3036484,3436530,5044377,5049550,5049550,5049550,5049550
32,1,1.000,4042038,4042038,4042038,4042038,4042038,4042038,4042038,4042038,4042038
33,12,12.000,1013409,3021803,3025817,2523399,3026626,3027121,3029020,3029020,3029020
34,19,19.000,2009531,2013476,2014430,2018918,2026755,2028098,2033624,2033624,2033624
35,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
36,56,56.000,2704,18403,1016783,1169932,3047628,3048878,3049457,3051885,3051885
37,17,17.000,9022,2036532,2037534,2458382,4076294,4081693,4083942,4083942,4083942
38,1,1.000,3069663,3069663,3069663,3069663,3069663,3069663,3069663,3069663,3069663
39,34,34.000,2274,1028207,2049957,1481641,2054940,2060378,2061299,2063800,2063800
40,3,3.000,1026425,1026425,1030533,1031161,1036527,1036527,1036527,1036527,1036527
41,81,81.000,4554,18852,30937,1631931,4058776,5075391,7085780,7087403,7087403
42,2,2.000,6066924,6066924,6073978,6070451,6073978,6073978,6073978,6073978,6073978
43,9,9.000,1007929,8059570,8060736,6943889,8061311,8063207,8063207,8063207,8063207
44,1,1.000,7055362,7055362,7055362,7055362,7055362,7055362,7055362,7055362,7055362
45,12,12.000,1010365,6040894,6044942,5624770,6045623,6049055,12075721,12075721,12075721
46,2,2.000,11060995,11060995,11067005,11064000,11067005,11067005,11067005,11067005,11067005
47,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
48,13,13.000,1009517,3019783,9049364,8280612,13081767,13083075,13083726,13083726,13083726
49,1,1.000,7028700,7028700,7028700,7028700,7028700,7028700,7028700,7028700,7028700
50,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
51,21,21.000,2666,6033376,10065409,8250112,11094776,11096679,11097882,11098045,11098045
52,1,1.000,10089432,10089432,10089432,10089432,10089432,10089432,10089432,10089432,10089432
53,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
54,1,1.000,8084674,8084674,8084674,8084674,8084674,8084674,8084674,8084674,8084674
55,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
56,1,1.000,6079594,6079594,6079594,6079594,6079594,6079594,6079594,6079594,6079594
57,10,10.000,1008543,6075961,6076361,5164133,6076671,6078497,6078497,6078497,6078497
58,1,1.000,5071207,5071207,5071207,5071207,5071207,5071207,5071207,5071207,5071207
59,1,1.000,4059927,4059927,4059927,4059927,4059927,4059927,4059927,4059927,4059927
60,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
61,13,13.000,1015991,2047679,2047971,1969179,2048225,2048892,2054957,2054957,2054957
62,1,1.000,1034215,1034215,1034215,1034215,1034215,1034215,1034215,1034215,1034215
63,9,9.000,1008670,6064545,6064821,5503387,6065651,6066513,6066513,6066513,6066513
64,25,25.000,5259,6065363,6067027,5702538,7080313,7081094,7081122,7081209,7081209
65,1,1.000,6074541,6074541,6074541,6074541,6074541,6074541,6074541,6074541,6074541
66,1,1.000,5068165,5068165,5068165,5068165,5068165,5068165,5068165,5068165,5068165
67,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
68,1,1.000,3062481,3062481,3062481,3062481,3062481,3062481,3062481,3062481,3062481
69,9,9.000,1010875,2042519,2043326,1927238,2044214,2044723,2044723,2044723,2044723
70,12,12.000,1009233,5051173,5054665,4298291,5055012,5055190,5055368,5055368,5055368
71,23,23.000,13006,5040876,5047189,4656256,5054339,5060245,5060593,8079024,8079024
72,1,1.000,7073428,7073428,7073428,7073428,7073428,7073428,7073428,7073428,7073428
73,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
74,1,1.000,2034779,2034779,2034779,2034779,2034779,2034779,2034779,2034779,2034779
75,12,12.000,1009268,3046701,4054952,3212127,4056400,4057210,4058840,4058840,4058840
76,22,22.000,4856,3049583,4051199,5283051,8077065,8077775,8077787,8078371,8078371
77,2,2.000,7063392,7063392,7071604,7067498,7071604,7071604,7071604,7071604,7071604
78,1,1.000,6056855,6056855,6056855,6056855,6056855,6056855,6056855,6056855,6056855
79,13,13.000,1009213,5046724,5047035,4426247,5048265,5048786,5050631,5050631,5050631
80,8,8.000,1009167,4032162,4040068,3407261,4041279,4041739,4041739,4041739,4041739
81,1,1.000,3034099,3034099,3034099,3034099,3034099,3034099,3034099,3034099,3034099
82,1,1.000,2026060,2026060,2026060,2026060,2026060,2026060,2026060,2026060,2026060
83,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
84,35,35.000,3791,3013503,3014199,3504651,3015141,7045073,7050006,7052919,7052919
85,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
86,1,1.000,5056762,5056762,5056762,5056762,5056762,5056762,5056762,5056762,5056762
87,25,25.000,4980,4037825,4042343,4004950,4055460,5062009,5062579,5062990,5062990
88,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
89,1,1.000,3059994,3059994,3059994,3059994,3059994,3059994,3059994,3059994,3059994
90,1,1.000,2049540,2049540,2049540,2049540,2049540,2049540,2049540,2049540,2049540
91,35,35.000,1935,15549,1027965,1080409,2029871,2030493,2031318,2031542,2031542
92,20,20.000,1010279,2044939,2045245,1891895,2046236,2047896,2048068,2048068,2048068
93,16,16.000,10279,1044099,1048882,981618,1050748,1051145,1051379,1051379,1051379
94,41,41.000,1858,3012976,3045317,3625854,3051849,10083466,10084428,10087069,10087069
95,1,1.000,8066446,8066446,8066446,8066446,8066446,8066446,8066446,8066446,8066446
96,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
97,24,24.000,4339,7053733,7061771,6982100,9076616,11111868,11112440,11119415,11119415
98,1,1.000,10105886,10105886,10105886,10105886,10105886,10105886,10105886,10105886,10105886
99,1,1.000,9098789,9098789,9098789,9098789,9098789,9098789,9098789,9098789,9098789
100,1,1.000,8093480,8093480,8093480,8093480,8093480,8093480,8093480,8093480,8093480
101,1,1.000,7086438,7086438,7086438,7086438,7086438,7086438,7086438,7086438,7086438
102,1,1.000,6079762,6079762,6079762,6079762,6079762,6079762,6079762,6079762,6079762
103,1,1.000,5073135,5073135,5073135,5073135,5073135,5073135,5073135,5073135,5073135
104,32,32.000,1940,11766,4060140,2449139,4073403,4075290,4076225,4076304,4076304
105,1,1.000,3063247,3063247,3063247,3063247,3063247,3063247,3063247,3063247,3063247
106,1,1.000,2056707,2056707,2056707,2056707,2056707,2056707,2056707,2056707,2056707
107,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
108,35,35.000,4459,7035424,7053673,6189845,7055988,9078388,9079582,9080261,9080261
109,1,1.000,8075286,8075286,8075286,8075286,8075286,8075286,8075286,8075286,8075286
110,1,1.000,7067319,7067319,7067319,7067319,7067319,7067319,7067319,7067319,7067319
111,1,1.000,6060926,6060926,6060926,6060926,6060926,6060926,6060926,6060926,6060926
112,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
113,1,1.000,4056569,4056569,4056569,4056569,4056569,4056569,4056569,4056569,4056569
114,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
115,22,22.000,2204,3034,22547,888458,2044140,2044819,2045113,2051788,2051788
116,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
117,1,1.000,1008616,1008616,1008616,1008616,1008616,1008616,1008616,1008616,1008616
