Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,615,615.000,11126,16721,26514,77342,47515,85814,451636,911908,980032
1,369,369.000,10347,11919,17414,65357,27432,38728,726162,929620,942916
2,413,413.000,10534,11489,15422,67304,25297,40360,716829,840359,945227
3,238,238.000,10281,11107,15369,224313,29538,929495,981798,1844894,1849421
4,208,208.000,10138,11606,14467,34501,24563,30933,38496,833446,895782
5,543,543.000,10198,11421,18006,66428,27711,38162,647975,887839,1722071
6,156,156.000,10193,10844,14399,189211,25762,962750,1002251,1009815,1013050
7,307,307.000,10302,11194,15803,112633,25477,868356,920379,1008463,1026450
8,220,220.000,10175,11052,15972,151786,27436,914503,966198,1012010,1021422
9,445,445.000,10346,11663,18314,88670,27739,41794,967251,1014236,1021128
10,521,521.000,10119,11480,16627,69408,26256,34442,824341,878798,923036
11,402,402.000,10295,11369,16615,88648,27115,45509,873210,937850,1024495
12,336,336.000,10207,11354,14659,103553,25515,64284,944258,1010397,1031370
13,373,373.000,10295,11835,17927,25004,26267,35135,41250,53077,973376
14,337,337.000,10101,10998,12800,91946,23554,41747,834506,923503,941603
15,219,219.000,10319,11608,18212,155521,35166,921590,974467,1010424,1016424
16,403,403.000,10336,11478,15684,99887,25899,39879,886865,1026529,1990594
17,147,147.000,10233,11096,12428,202293,62272,960064,999112,1029265,1106879
18,583,583.000,10063,11643,17254,61397,25882,34617,738433,845144,894246
19,322,322.000,10230,11339,15719,108573,24505,44414,934984,1017436,1029592
20,402,402.000,10123,11172,12511,90562,24185,151469,863868,1009167,1028691
21,604,604.000,10516,11674,17255,49906,25620,34016,43899,810637,927599
22,465,465.000,10021,11595,16763,70339,25836,33691,715755,1004010,1028544
23,173,173.000,10225,11136,13786,81204,27319,68859,882765,960629,985691
24,499,499.000,10155,11489,16006,73625,25231,37091,795083,1015231,1035877
25,326,326.000,10136,11753,18623,111413,31381,174823,851790,1004948,1870348
26,160,160.000,10161,10629,11398,184929,25476,967935,995684,1097252,1113960
27,439,439.000,10034,10640,11804,71084,35877,235306,351569,656025,775152
28,314,314.000,10048,10563,11103,104721,23660,376449,612294,1015380,1057664
29,391,391.000,10105,10957,14840,124353,28529,492497,888121,1022515,1492799
30,273,273.000,10257,11344,18107,105800,26877,62018,980095,1017966,1078130
31,117,117.000,10187,11035,12233,107092,65003,123037,923381,1013966,1021519
32,596,596.000,10253,11856,19146,69616,29400,42946,829568,1011768,1031946
33,251,251.000,10373,11233,15743,135634,28303,890749,965982,1034925,1042878
34,506,506.000,10299,11717,17085,77240,28326,39132,900447,994818,1032122
35,530,530.000,10129,11376,16574,68432,26829,41313,803427,874578,925822
36,335,335.000,10369,11770,18064,162853,27866,51954,1933501,1987912,2009620
37,35,35.000,10340,10731,11003,400607,946095,1084418,1877731,1882437,1882437
38,179,179.000,10518,11919,18543,20474,27042,35250,38585,47855,49669
39,428,428.000,10348,11636,17150,75893,26678,37940,761443,837909,942137
40,535,535.000,10201,11779,15329,70469,24968,38985,801971,974436,1056369
41,470,470.000,10190,11806,16013,71880,26840,43107,760062,852145,934757
42,531,531.000,10262,11534,14176,71531,23520,35138,821493,1005926,1033559
43,223,223.000,10256,10882,12642,151193,26546,920183,994991,1019700,1029414
44,462,462.000,9893,11406,14819,56424,24635,59317,263598,1015458,1038527
45,134,134.000,10268,11211,15030,166703,44012,869851,951517,980014,981284
46,378,378.000,10357,11582,18069,178941,26065,43161,1936866,2007206,2020328
47,1,1.000,1026561,1026561,1026561,1026561,1026561,1026561,1026561,1026561,1026561
48,525,525.000,10065,11159,16447,89781,28085,289017,884272,964267,1029818
49,314,314.000,9914,11187,16134,98364,27227,647841,815787,856607,881095
50,374,374.000,10015,11138,16111,88526,24767,62831,818400,946699,976116
51,303,303.000,10323,11618,15651,120773,28187,886138,1004769,1022484,1049197
52,334,334.000,10594,11516,17054,74908,25337,48662,991439,1031873,1121905
53,82,82.000,10069,11280,17946,177582,34333,952278,966268,988317,988317
54,306,306.000,10279,11464,16375,113398,25659,781494,962889,1015351,1027294
55,231,231.000,10128,10838,11503,145429,27604,923413,962723,1009004,1010362
56,547,547.000,10294,11655,17995,70897,28273,39978,749700,1003592,1038898
57,277,277.000,10236,11179,15090,215088,29742,1687389,1757249,1798172,1896069
58,16,16.000,10246,10432,10669,160796,19274,780333,984971,984971,984971
59,227,227.000,10272,10968,17058,148966,35512,849450,972401,1020155,1033552
60,368,368.000,10197,11315,15362,92220,25041,47193,859931,944568,957117
61,643,643.000,10235,11612,15615,60155,25438,34882,58351,927972,1000284
62,304,304.000,10415,11495,16131,117602,27954,900886,957295,1014031,1044452
63,433,433.000,10534,11909,17654,42050,25580,32268,38838,1008412,1023997
64,109,109.000,10185,11311,17211,213815,31418,958621,969796,984110,1016532
65,176,176.000,10092,11108,12325,182071,29873,956898,1006247,1019289,1209960
66,425,425.000,10006,11117,16020,80071,28005,120097,767493,806125,822896
67,443,443.000,10149,11723,17634,86778,27138,42478,924204,1006332,1026158
68,734,734.000,10335,11883,18535,54416,28886,42446,76296,832903,901860
69,223,223.000,10284,11365,15263,150654,28342,913627,967866,1006673,1013574
