Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1340,1340.000,4491,14654,19311,24105,27820,45932,58572,94017,120527
1,1234,1234.000,3276,13923,21077,25676,28556,42527,63999,131507,240775
2,1330,1330.000,2673,14819,20963,25053,26996,39955,59029,112168,351701
3,1143,1143.000,3362,13881,21536,26936,28398,43449,70395,179028,241024
4,1412,1412.000,3628,16013,22502,22622,28916,35121,39394,50732,70464
5,1319,1319.000,3944,17172,23102,24324,29683,38150,47742,78144,129719
6,1375,1375.000,2705,13126,21656,23328,28004,36724,50226,90393,134935
7,1457,1457.000,3573,16011,22186,22011,27927,34151,38636,51711,75948
8,1404,1404.000,3443,16566,21970,22705,28559,37348,45091,53351,77121
9,1422,1422.000,3372,15892,22662,22464,29218,35430,40097,47751,81722
10,1494,1494.000,3792,16106,22121,21405,27083,32204,36096,44053,54047
11,1453,1453.000,3317,16198,22379,21976,28232,34240,38467,48083,66285
12,1437,1437.000,3414,16263,22261,22363,28539,35391,40457,51785,74226
13,1382,1382.000,3933,16711,22893,23156,28771,37277,41559,53232,121607
14,1437,1437.000,3431,16043,22261,22135,28133,35259,39816,51316,60515
15,1370,1370.000,3587,15975,21873,24164,29087,39062,45527,93268,112693
16,1377,1377.000,2813,14948,21633,22563,27927,36537,42951,77452,121316
17,1362,1362.000,2482,15920,22012,23314,29167,37089,43217,84131,101594
18,1454,1454.000,3608,16750,22327,22115,27851,34685,39371,47216,64697
19,1487,1487.000,3217,15384,22078,21523,27671,33818,37905,48508,61881
20,1487,1487.000,3372,16226,22225,21469,27485,32763,36293,44968,62426
21,1480,1480.000,3503,14603,22308,21715,28254,34233,38504,49195,68398
22,1462,1462.000,3429,16223,22021,21880,28153,34177,37871,47921,61352
23,1446,1446.000,3821,16545,23071,22085,28147,33741,37629,47358,73420
24,1467,1467.000,3751,15981,22200,21727,27860,33628,37737,46360,67054
25,1377,1377.000,3484,16665,22701,23236,28334,35033,40682,85928,101334
26,1491,1491.000,2989,15689,21475,21453,26342,32825,37339,66793,90979
27,1443,1443.000,3210,15209,21337,22227,27066,34719,42368,85349,98319
28,1442,1442.000,3271,16546,21660,22159,27830,34848,41030,51541,70898
29,1435,1435.000,3731,16970,21962,22276,28034,34483,38593,50645,75882
30,1474,1474.000,3843,16696,22052,21696,27355,33569,37555,45275,60769
31,1494,1494.000,3394,15917,21500,21402,27636,33345,37019,46803,62262
32,1533,1533.000,3895,16001,21647,20969,26544,31572,34866,43258,60721
33,1532,1532.000,3735,15892,21771,20790,26320,30800,34245,41648,52038
34,1474,1474.000,3758,16365,22432,21678,27676,32829,37023,48028,65902
35,1368,1368.000,3641,16536,22341,23364,28513,35037,40526,92806,114842
36,1509,1509.000,3616,14993,21961,21342,27506,33185,37479,47860,56461
37,1366,1366.000,2636,14591,21469,23355,27957,36077,45982,98147,136537
38,1437,1437.000,3821,16057,22417,22334,28977,35286,39641,50043,74826
39,1385,1385.000,3258,16515,22683,22984,29713,36421,42371,58043,74608
40,1461,1461.000,3335,15089,22025,21919,27731,35239,39869,49905,76903
41,1462,1462.000,3510,16619,22541,22013,28192,34268,38421,48468,75025
42,1499,1499.000,3474,15213,22229,21295,27278,32790,36504,45391,64765
43,1437,1437.000,3141,15872,22716,22126,28634,34552,38545,48465,72745
44,1445,1445.000,3558,15950,21985,22119,28328,35275,39757,50954,64550
45,1396,1396.000,3344,16983,22254,23066,28200,35052,41684,73605,92307
46,1483,1483.000,3594,15770,21789,21515,27178,33483,38300,47914,66295
47,1346,1346.000,2800,16187,22350,23786,28601,37061,48363,87359,115576
48,1414,1414.000,3707,16706,23006,22705,28915,35168,40494,49178,62862
49,1457,1457.000,3341,16665,22151,21883,28128,33659,37465,45756,62226
50,1453,1453.000,3722,16358,21976,22013,27952,34450,39041,49604,72151
51,1431,1431.000,3538,15659,22390,22423,29179,35860,41915,52325,75423
52,1433,1433.000,3941,16358,21974,22234,28152,35774,41216,48777,62995
53,1426,1426.000,3467,16240,22703,22543,28828,35810,40532,51037,72310
54,1443,1443.000,3888,15281,22192,22051,28459,35529,40312,48900,68306
55,1388,1388.000,3625,16083,22262,23144,28488,35884,42258,75918,102697
56,1422,1422.000,3471,16518,22622,22441,28400,35133,38828,50384,64982
57,1384,1384.000,2374,15312,22113,23129,28260,36076,43837,84098,100874
58,1428,1428.000,3456,16517,22567,22420,28810,35160,40110,50272,63134
59,1447,1447.000,3319,15983,22437,22025,28356,34770,38665,45182,58180
60,1471,1471.000,3481,15507,22253,21791,28111,33572,38560,48936,68060
61,1422,1422.000,3899,17007,22725,22507,28697,34830,39610,46725,66177
62,1415,1415.000,3541,16687,22691,22638,28802,35858,40822,48707,54473
63,1386,1386.000,3110,16818,23229,23108,29280,36688,42461,54852,78447
64,1424,1424.000,3509,15765,22902,22519,29102,35985,40698,49722,58015
65,1127,1127.000,3461,17364,23902,28380,33907,50667,72249,101754,197858
