Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadModifyWrite,1683064880.459563,92082,4,1
1,ReadModifyWrite,1683064880.459965,56348,1,1
1,ReadModifyWrite,1683064880.460703,60251,3,1
1,ReadModifyWrite,1683064880.460863,87820,0,1
1,ReadModifyWrite,1683064880.460874,56499,2,1
1,ReadModifyWrite,1683064880.460967,66815,6,1
1,ReadModifyWrite,1683064880.461025,53876,8,1
1,ReadModifyWrite,1683064880.461041,73925,10,1
1,ReadModifyWrite,1683064880.461196,69609,15,1
1,ReadModifyWrite,1683064880.461353,114899,14,1
1,ReadModifyWrite,1683064880.461374,64868,5,1
1,ReadModifyWrite,1683064880.461385,57518,9,1
1,ReadModifyWrite,1683064880.461561,86256,7,1
1,ReadModifyWrite,1683064880.461577,58823,12,1
1,ReadModifyWrite,1683064880.461705,60813,13,1
1,ReadModifyWrite,1683064880.462187,52600,17,1
1,ReadModifyWrite,1683064880.462221,52570,18,1
1,ReadModifyWrite,1683064880.462258,60281,19,1
1,ReadModifyWrite,1683064880.462303,76419,20,1
1,ReadModifyWrite,1683064880.462324,99425,22,1
1,ReadModifyWrite,1683064880.462406,56866,21,1
1,ReadModifyWrite,1683064880.462428,63814,23,1
1,ReadModifyWrite,1683064880.462524,58078,24,1
1,ReadModifyWrite,1683064880.462750,90434,26,1
1,ReadModifyWrite,1683064880.462858,55201,27,1
1,ReadModifyWrite,1683064880.462897,78574,29,1
1,ReadModifyWrite,1683064880.462966,91274,25,1
1,ReadModifyWrite,1683064880.463515,76585,16,1
1,ReadModifyWrite,1683064880.463894,54709,28,1
1,ReadModifyWrite,1683064880.463915,69028,30,1
1,ReadModifyWrite,1683064880.463924,60730,31,1
1,ReadModifyWrite,1683064880.514898,32513,17,1
1,ReadModifyWrite,1683064880.514924,15424,8,1
1,ReadModifyWrite,1683064880.515056,13981,18,1
1,ReadModifyWrite,1683064880.516338,18394,1,1
1,ReadModifyWrite,1683064880.517391,14064,2,1
1,ReadModifyWrite,1683064880.518077,19070,27,1
1,ReadModifyWrite,1683064880.518619,15753,28,1
1,ReadModifyWrite,1683064880.518927,24016,9,1
1,ReadModifyWrite,1683064880.519300,52966,21,1
1,ReadModifyWrite,1683064880.520227,42765,11,1
1,ReadModifyWrite,1683064880.520426,36701,12,1
1,ReadModifyWrite,1683064880.520618,22328,24,1
1,ReadModifyWrite,1683064880.520970,13138,3,1
1,ReadModifyWrite,1683064880.522535,22318,13,1
1,ReadModifyWrite,1683064880.522568,17806,19,1
1,ReadModifyWrite,1683064880.524671,21330,31,1
1,ReadModifyWrite,1683064880.526261,23541,5,1
1,ReadModifyWrite,1683064880.526262,22298,23,1
1,ReadModifyWrite,1683064880.527806,15376,6,1
1,ReadModifyWrite,1683064880.529053,17132,18,1
1,ReadModifyWrite,1683064880.530366,16925,8,1
1,ReadModifyWrite,1683064880.530850,38163,15,1
1,ReadModifyWrite,1683064880.531470,16179,2,1
1,ReadModifyWrite,1683064880.532960,18482,30,1
1,ReadModifyWrite,1683064880.534146,15706,3,1
1,ReadModifyWrite,1683064880.534392,16642,28,1
1,ReadModifyWrite,1683064880.534746,628023,1,1
1,ReadModifyWrite,1683064880.534983,16022,10,1
1,ReadModifyWrite,1683064880.537170,34333,27,1
1,ReadModifyWrite,1683064880.538745,16939,20,1
