Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1581,1581.000,10719,13423,19110,20418,22920,28334,35780,71594,99658
1,1687,1687.000,11119,13132,18968,19024,22570,27127,30439,39569,59825
2,1600,1600.000,10751,13327,20228,19952,24437,28188,31315,45849,58389
3,1638,1638.000,10785,13462,19216,19513,24114,27993,31058,40496,62101
4,1568,1568.000,10660,13754,20154,20436,24897,29090,33519,46996,62557
5,1543,1543.000,10670,13832,20488,20735,24842,29496,34190,48502,86491
6,1566,1566.000,10585,13458,20376,20388,24775,29175,34176,45785,59304
7,1573,1573.000,10720,13425,20211,20343,24991,28990,33505,45861,64535
8,1481,1481.000,11025,13902,21857,21647,27183,31806,35326,46578,64507
9,1455,1455.000,11043,14185,22196,21932,27260,31907,35543,48421,68375
10,1466,1466.000,10837,14108,22431,21894,27005,31894,36401,47051,56075
11,1464,1464.000,10780,14252,21879,21782,27113,31468,34877,44523,69719
12,1394,1394.000,10901,14131,22556,23034,27677,34194,41287,67155,84041
13,1439,1439.000,10812,14088,22730,22109,27409,31722,36857,49115,58023
14,1418,1418.000,11030,14240,23200,22614,28342,32728,37757,48263,63542
15,1384,1384.000,10593,14344,23095,23246,28557,35627,40538,53455,73678
16,1442,1442.000,10751,14213,21839,22057,27106,32609,36822,50770,80018
17,1457,1457.000,10766,13752,21869,21957,27062,31780,36483,56059,93286
18,1437,1437.000,10381,14132,22627,22256,27545,33092,37833,49920,65869
19,1406,1406.000,10880,14629,23375,22821,28345,33728,38568,47984,62654
20,1432,1432.000,10743,14101,22689,22325,27755,32450,37166,49772,65104
21,1461,1461.000,10767,13774,22072,21879,27463,32765,36263,48797,69421
22,1443,1443.000,10772,13980,22328,22152,27395,32580,37049,50184,70063
23,1454,1454.000,10895,14009,22189,22089,27586,32352,37065,46114,74522
24,1388,1388.000,10974,14427,22597,23013,27677,32739,39898,66804,104952
25,1401,1401.000,10952,14504,23062,22785,28004,33748,38343,47707,66330
26,1490,1490.000,10967,13682,21847,21546,26634,31609,36195,51569,82262
27,1430,1430.000,10193,13749,22298,22333,27023,32053,38830,65680,107723
28,1428,1428.000,10907,13961,22180,22385,27385,32927,38583,58218,77010
29,1464,1464.000,10478,13762,22279,21898,27572,32020,36825,51265,76764
30,1456,1456.000,10954,13877,22165,21956,27739,32501,36021,47799,65149
31,1475,1475.000,10882,13739,22096,21661,26871,31641,36887,47579,69073
32,1438,1438.000,10787,13852,22619,22274,27636,33238,36125,49761,66314
33,1448,1448.000,10665,14334,22101,22104,27532,32530,37158,48498,62775
34,1444,1444.000,10868,14066,21938,22085,27439,32484,37625,49878,65139
35,1355,1355.000,10974,14437,23281,23572,28410,34039,43709,65528,88246
36,1423,1423.000,10741,14243,23323,22551,28335,33139,36687,45954,60118
37,1457,1457.000,10796,14131,22549,21976,27463,31389,35998,46735,68092
38,1381,1381.000,10762,14590,23724,23212,28791,33892,38047,51435,81024
39,1366,1366.000,10891,14717,23340,23455,28699,34975,41507,53303,70736
40,1403,1403.000,10446,13964,22489,22676,27627,33959,38242,59236,104513
41,1437,1437.000,11130,14019,22578,22274,27793,33755,37727,52341,76877
42,1452,1452.000,11046,14234,22429,22103,27279,32098,35843,49201,68174
43,1458,1458.000,11075,13908,22551,21919,27331,32031,35923,47858,63868
44,1459,1459.000,10627,14111,22002,21972,27034,32336,36372,50294,71302
45,1436,1436.000,10835,14136,22987,22262,27595,32119,35794,49641,71979
46,1440,1440.000,10698,13540,22106,22136,27502,34022,39036,52296,67185
47,1406,1406.000,10846,14176,22419,22780,27525,33145,38885,64686,90187
48,1449,1449.000,10961,14394,22311,22096,27275,32104,36115,47628,61260
49,1423,1423.000,11268,14318,22491,22525,27581,33483,37621,50429,72572
50,1384,1384.000,9854,14345,22361,23029,27566,32849,39225,78757,120440
51,1440,1440.000,10442,13655,21974,22221,27741,32679,37746,60123,95712
52,1401,1401.000,10669,14561,23155,22972,27959,34134,38970,50472,66300
53,1466,1466.000,10947,13916,21921,21692,27090,31811,35190,47524,60746
54,1451,1451.000,10939,14043,22033,22071,27398,33189,36954,48793,68163
55,1419,1419.000,11147,13878,22888,22507,28424,33130,37657,48775,76154
56,1405,1405.000,11019,14656,23036,22821,28440,33466,37408,48367,67007
57,1460,1460.000,10883,14033,22539,21983,27601,32078,35902,47396,64257
58,1417,1417.000,11007,14010,22146,22510,27001,33379,40407,60789,81974
59,1421,1421.000,11011,14404,22717,22477,27899,32563,36889,50769,62413
60,1412,1412.000,10705,14003,22937,22714,28337,33690,38807,51239,96021
