Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1573,1573.000,10909,13612,18923,20467,22366,28076,35994,66300,85444
1,1668,1668.000,10781,13930,18724,19158,22365,26764,30096,39562,61254
2,1601,1601.000,10630,13501,19772,19981,24302,28150,30778,49904,75181
3,1648,1648.000,10150,13142,19062,19432,23667,26998,29949,49296,88616
4,1669,1669.000,10665,13469,19251,19142,23581,26847,29193,36077,41641
5,1669,1669.000,10874,13147,18968,19187,23641,27294,29840,37258,59915
6,1689,1689.000,10654,13125,18288,18890,23438,27592,29482,36251,46826
7,1663,1663.000,10442,13102,18888,19263,24113,27747,30715,36703,54344
8,1555,1555.000,10903,13642,20858,20594,26089,29827,32909,38606,55204
9,1505,1505.000,10668,14028,22156,21227,26507,30192,33031,39217,51667
10,1519,1519.000,10530,13869,22035,21149,26630,30419,33045,41585,57728
11,1551,1551.000,10813,13529,21049,20613,25733,29640,32697,43258,63130
12,1433,1433.000,10889,13907,22061,22883,27057,31757,37071,62594,1031442
13,1363,1363.000,10609,14077,22565,22841,27841,32918,37810,51310,656500
14,1533,1533.000,10741,13895,21323,20828,25939,29697,32417,39164,58895
15,1467,1467.000,10246,13972,21486,21837,26855,31441,35896,60638,95114
16,1511,1511.000,10588,13803,21185,21148,26289,30687,33931,48812,77196
17,1547,1547.000,10706,14056,21344,20783,26033,29639,32151,39293,59127
18,1506,1506.000,10766,13760,21593,21105,26680,30581,32813,40466,57471
19,1524,1524.000,10754,13893,21236,21069,26445,30753,33836,40986,55643
20,1553,1553.000,10627,13671,20394,20563,25932,30318,33058,39053,52844
21,1536,1536.000,10869,13643,21926,20921,26621,30430,32552,38738,52403
22,1499,1499.000,11034,13861,21105,21452,26380,30303,34400,58488,78232
23,1497,1497.000,10897,13474,21432,21177,26296,31630,35614,42643,57674
24,1497,1497.000,10858,13879,21564,21377,26702,31177,35522,44531,56945
25,1524,1524.000,10909,14100,20977,21034,26448,30752,33386,42182,57644
26,1549,1549.000,10531,13474,20003,20689,25796,30006,33729,55456,78062
27,1508,1508.000,10214,13676,21426,21158,25647,29613,33740,61218,93897
28,1479,1479.000,10821,14019,22241,21716,27026,31688,35489,43305,88477
29,1371,1371.000,11106,14384,23683,23287,29567,34736,39081,51591,68860
30,1402,1402.000,10571,14099,23162,22855,28992,35104,38778,48641,78502
31,675,675.000,11075,17008,29291,49966,50041,152243,178029,228360,313381
32,756,756.000,9986,13535,21720,39816,35933,114570,153334,206037,309992
33,1536,1536.000,10794,13678,21036,20877,26107,30233,33537,41630,57059
34,1468,1468.000,11017,14391,22487,22261,27083,31733,35570,60780,84107
35,1421,1421.000,11015,14233,22153,21939,27062,31007,35461,56411,64190
36,1347,1347.000,10725,13605,22592,23922,31926,37967,42524,57809,85189
37,1403,1403.000,10379,13865,22505,22676,28300,33316,39109,62618,90387
38,1136,1136.000,10390,14519,23118,29067,31996,45836,56001,185395,213065
39,314,314.000,12351,51153,73959,98808,169549,193694,207142,231878,289362
40,1543,1543.000,10919,13843,21248,20740,25872,29537,32255,39690,59618
41,1523,1523.000,10589,13386,21432,21013,26265,30991,34206,42495,57679
42,1546,1546.000,10624,13825,21547,20690,25758,29068,31589,40256,53490
43,1576,1576.000,10997,13630,20487,20321,25653,29264,32030,37367,51607
44,1439,1439.000,10727,13827,21595,22210,28667,34008,37652,47189,62601
45,1419,1419.000,10803,14266,23495,22649,28764,33418,36048,45334,82334
46,1383,1383.000,10742,13481,21007,23944,29175,39579,44771,81200,244998
47,308,308.000,13413,48937,78538,103547,158756,199058,207353,258382,355982
48,1245,1245.000,10907,14170,22872,24710,27173,33879,66986,81267,104958
49,1547,1547.000,10900,13672,21383,20695,25754,29743,32565,40851,59988
50,1523,1523.000,10182,13553,20466,21066,25720,30186,35277,58087,89496
51,1505,1505.000,10228,13882,21277,21211,26035,30199,33421,59699,81735
52,1546,1546.000,10907,13868,21510,20766,26050,29618,32263,38888,59170
53,1451,1451.000,10744,14308,22289,21965,26977,31406,34998,50224,59221
54,1558,1558.000,10732,13554,20921,20543,25903,29668,33271,41851,59269
55,1525,1525.000,10656,13860,20927,20988,26254,30771,34153,43440,64314
56,1557,1557.000,11073,13828,20875,20548,25612,29510,32751,38182,53724
57,1522,1522.000,10785,13985,21634,21085,26191,30237,32818,42062,72011
58,1457,1457.000,11001,14262,21823,21909,27374,32535,36693,45160,71548
59,1484,1484.000,10695,14044,20901,21574,26121,31167,36443,58831,75184
60,1480,1480.000,10881,13982,22075,21580,26579,30483,34034,46637,66146
61,1492,1492.000,10312,13655,21340,21541,26126,30869,36361,66376,78107
62,1532,1532.000,10711,13535,21371,20821,26014,30609,33858,42643,53287
63,1515,1515.000,10806,13796,21739,21060,26471,30759,33423,39424,52081
64,1519,1519.000,10622,13663,21485,21053,26066,30394,34539,46802,59287
65,1522,1522.000,10936,13958,21576,21046,26326,30418,33605,41745,65234
66,1519,1519.000,11118,13727,21332,21103,25752,30493,34271,51587,68037
67,1535,1535.000,10818,13702,21052,20803,25866,30063,33886,41536,77870
68,1536,1536.000,10962,13705,21302,20807,26240,30241,32729,39055,54380
69,1465,1465.000,10836,13975,21458,21855,26707,30935,36044,60877,75629
70,1529,1529.000,10931,13866,21240,20952,26306,30485,33090,39939,52524
71,1528,1528.000,10339,13816,20361,20972,25702,30098,34231,54539,80854
72,1513,1513.000,10581,13733,21489,21124,26172,30034,33432,47886,74489
73,1509,1509.000,10799,13914,21628,21165,26729,30746,33797,42330,60877
74,1541,1541.000,10779,13825,21238,20785,26050,29999,32713,41663,56753
75,1491,1491.000,10768,13965,21736,21444,26345,31418,35513,45034,64508
76,1504,1504.000,10945,14069,21664,21298,26558,30782,33427,40745,56623
77,1502,1502.000,11015,13849,21746,21248,26463,30926,33931,41125,57660
78,1508,1508.000,10834,13961,22047,21259,26544,30372,33212,41275,67958
79,1515,1515.000,10785,13545,21215,21108,25787,30362,33575,57973,70859
80,1534,1534.000,10951,13803,21075,20852,25978,30146,33356,46524,56784
81,1544,1544.000,10648,13774,21236,20731,26008,29527,32689,39115,56007
82,1499,1499.000,10162,13689,21093,21337,25677,30203,33510,74390,120445
83,1541,1541.000,10506,13718,21002,20754,25972,30119,33012,42847,65059
84,1564,1564.000,10923,13624,20564,20474,25968,30043,32559,39631,51101
85,1525,1525.000,10663,13758,22140,21070,26196,29815,32757,40615,55370
86,1531,1531.000,10968,13983,20563,20749,25753,29632,33584,41688,59493
87,1532,1532.000,10765,13651,20621,20922,26425,31374,34321,40829,66662
88,1574,1574.000,10996,13650,20363,20326,25473,29059,32352,39075,51752
89,1536,1536.000,10882,13881,21531,21567,26367,30341,33996,63547,84508
90,1465,1465.000,10727,13836,22145,21081,26314,30033,32721,40041,58494
91,1507,1507.000,11098,13928,21749,21251,26458,31308,33884,41699,55037
92,1504,1504.000,10982,13979,21300,21323,26341,31258,35171,43876,82104
93,1464,1464.000,10347,13687,21160,21777,26478,30727,35937,72419,107456
94,1531,1531.000,10762,13684,21687,20937,26311,30027,32920,40830,55692
95,1540,1540.000,11080,13807,20708,20746,26314,30218,32971,42186,53294
96,1574,1574.000,10727,13511,20549,20296,25629,29400,32336,41039,57597
97,1504,1504.000,10537,13887,21904,21293,26886,31129,33440,40888,52669
98,1550,1550.000,10785,13573,20703,20651,26172,29973,32965,41972,57017
99,1567,1567.000,10645,13659,20413,20454,25520,29469,32665,41952,55240
100,1452,1452.000,10991,13977,21956,22052,26730,30919,35370,67053,99267
101,1522,1522.000,10855,13989,21501,20990,26233,29958,32581,41241,74195
102,1536,1536.000,10608,13564,20828,20776,25995,30590,33220,42862,52829
103,1535,1535.000,11082,13787,21386,20883,26146,29773,32860,42315,55047
104,1513,1513.000,10310,13671,20727,21135,25673,29626,33422,65116,85418
105,1559,1559.000,10681,13687,21476,20534,25621,29231,31597,39036,58282
106,1536,1536.000,10830,13828,21287,20802,26018,29829,33240,41609,51599
107,1540,1540.000,10792,13807,20744,20801,25846,29933,34142,43530,61827
108,1505,1505.000,10913,13825,21657,21253,26463,30807,34113,44160,67550
109,1535,1535.000,10808,13810,20984,20783,26410,29947,32637,39944,55591
110,1540,1540.000,10810,13780,20848,20821,25998,29887,33507,41512,54413
111,1473,1473.000,11084,14026,21447,21734,26460,30776,34502,60244,75973
112,1498,1498.000,10800,14044,21864,21331,26546,31031,33962,40661,54068
113,1502,1502.000,10900,13685,21443,21383,27058,31606,35508,43081,66042
114,1519,1519.000,10618,13696,21563,21017,26425,30776,33813,40301,59553
115,1507,1507.000,10427,13888,20579,21247,25916,29700,33790,66924,84548
116,1523,1523.000,10923,13860,21577,20935,26119,30044,32994,41275,75325
117,1509,1509.000,10812,13808,21571,21294,26500,30800,34119,49246,63697
118,1486,1486.000,10942,13955,21205,21484,26896,32202,35660,44561,65078
119,1468,1468.000,10865,14105,21803,21227,26279,30438,33283,41864,63494
