Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,345.200,96.296,9.941,12.427,19.520,31.119,89.469,832.035,973.270,1910.690,0.010
5,696.600,45.803,9.878,12.992,20.091,29.637,41.104,51.351,924.691,1042.882,0.022
10,457.800,67.525,9.728,12.408,19.302,28.918,44.537,726.581,943.199,1032.834,0.015
15,606.400,58.041,9.921,12.854,20.517,30.587,45.114,61.988,935.371,1040.476,0.017
20,738.200,38.986,9.912,13.279,20.955,30.522,42.134,52.498,892.277,1033.116,0.026
25,637.200,50.247,9.897,12.781,20.319,29.459,42.298,55.613,982.515,1080.318,0.020
30,399.800,80.754,9.828,12.807,20.371,30.764,46.375,857.628,1008.095,1190.318,0.012
35,406.200,90.777,9.781,12.101,18.677,30.138,53.326,846.405,1008.919,1911.596,0.011
40,361.800,77.107,9.792,12.057,19.007,28.660,45.401,773.157,956.556,1031.347,0.013
45,452.000,70.367,9.812,12.564,20.078,30.259,47.229,783.412,938.524,1027.263,0.014
50,432.200,72.006,9.960,12.362,19.150,28.466,46.440,771.189,968.357,1089.064,0.014
55,485.800,68.791,9.972,12.451,19.789,30.146,47.642,735.756,999.551,1066.441,0.015
60,415.400,73.648,9.863,12.091,18.916,28.472,43.096,738.978,979.660,2011.150,0.014
65,563.000,61.351,9.865,12.883,20.295,30.100,44.248,67.585,968.835,1051.263,0.016
70,502.000,66.784,9.906,12.653,19.929,30.200,46.995,720.217,978.666,1047.742,0.015
75,735.000,38.373,9.775,12.930,20.962,30.703,42.079,51.501,867.975,1025.297,0.026
80,503.000,67.486,9.962,12.756,20.262,30.012,44.516,738.303,977.717,1912.898,0.015
85,444.200,88.994,9.974,12.675,20.590,31.189,51.673,913.960,1922.593,2030.059,0.011
90,422.800,52.486,9.976,12.584,19.732,29.429,44.205,77.695,916.256,1035.232,0.019
95,422.200,77.817,9.862,12.503,19.701,29.590,46.687,822.473,992.408,2036.871,0.013
100,426.800,72.948,9.812,11.999,18.418,28.349,45.846,816.601,1000.124,1053.562,0.014
105,440.200,72.773,9.858,12.120,19.319,28.887,46.121,814.983,979.385,1038.976,0.014
110,700.600,45.644,9.823,12.481,19.091,28.216,39.512,50.227,924.032,1050.089,0.022
115,1047.000,30.386,9.990,11.913,17.572,25.140,33.233,38.897,818.518,1010.907,0.033
