Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,445,445.000,10378,12239,20039,101907,43727,564333,677498,917191,1033029
1,325,325.000,10211,12171,19813,135328,32294,727002,889231,946065,1910690
2,252,252.000,10434,11979,18278,113849,27236,765472,908279,1005093,1014270
3,281,281.000,10136,13007,20270,36690,29164,39934,51727,821008,834099
4,423,423.000,9941,12544,19252,89541,29212,51797,892290,1014195,1037419
5,980,980.000,10057,13067,20270,50861,30517,41115,51723,971661,1042882
6,271,271.000,10151,12507,19794,30384,32183,47406,55164,106598,816286
7,1004,1004.000,10083,13307,21072,50767,30574,44106,53163,899581,1000868
8,557,557.000,10881,13334,21008,23234,29237,38250,43118,56214,68282
9,671,671.000,9878,12116,16696,55948,25108,36894,55628,935834,1036416
10,209,209.000,10032,12008,19102,139967,27651,797841,821780,872121,899262
11,482,482.000,9728,11981,17801,67472,25695,39486,690199,841998,890192
12,428,428.000,10003,11861,18860,88977,31599,58625,901142,982304,1023165
13,298,298.000,10311,11671,18200,113856,28419,793082,921114,979373,1032834
14,872,872.000,10694,13891,21310,23826,29598,39633,46714,62452,90975
15,853,853.000,9921,13430,21338,55286,32034,45454,56573,933316,1026847
16,710,710.000,10663,12892,20417,23516,29750,41473,47618,60340,74951
17,388,388.000,10121,12854,20510,82619,30178,45496,747462,824366,860767
18,734,734.000,9983,12912,20931,60199,31358,47755,68674,960520,1033899
19,347,347.000,9980,11758,18535,103401,29328,57127,912307,1007667,1040476
20,672,672.000,10541,13165,20730,23652,29827,41690,47522,60935,72805
21,288,288.000,10049,12712,20494,119362,31674,807722,911159,992495,1017153
22,1056,1056.000,9912,12783,20595,48977,30033,43097,60559,950350,1033116
23,347,347.000,10833,13762,22126,28497,31317,41525,48421,73312,745127
24,1328,1328.000,10735,13515,21165,24110,31062,40304,47156,62041,84147
25,379,379.000,9919,12241,19161,97776,28264,54534,900956,1022494,1041464
26,1146,1146.000,10637,13148,20906,23599,29919,40259,48624,59129,95093
27,527,527.000,9897,12668,19962,76901,29718,47663,871106,1004375,1080318
28,834,834.000,10160,12551,20185,57855,28575,41191,56152,1004225,1049271
29,300,300.000,10211,13182,20820,24026,30071,43036,51851,64319,75057
30,841,841.000,9828,13197,21423,56111,30700,41467,53501,912750,973960
31,177,177.000,10169,11689,19325,188891,32400,950360,995974,1116401,1171677
32,292,292.000,9917,11317,18080,134488,31289,922332,1014806,1152343,1190318
33,350,350.000,10985,12688,20421,22601,28767,37313,42629,54514,65045
34,339,339.000,10054,13176,21381,99177,31812,54899,841524,899111,965820
35,582,582.000,9781,12362,18835,76222,31410,57771,776624,935774,1895301
36,157,157.000,9796,11026,15797,188621,31854,962252,986759,1024403,1040908
37,426,426.000,9871,11977,18014,80382,28969,49869,804378,866853,905611
38,558,558.000,9936,12284,19579,68105,29245,45038,766964,921296,1018237
39,308,308.000,9821,12301,18427,123852,30190,821566,990114,1018691,1911596
40,174,174.000,10013,10919,16519,154230,30966,796625,839697,870661,970361
41,482,482.000,10471,12762,20592,29181,29960,39812,46498,64689,1031347
42,258,258.000,9792,11923,18578,112964,30581,805031,861718,897958,917034
43,587,587.000,9956,11924,17058,58571,26242,39641,615203,853918,1030971
44,308,308.000,10203,12040,19607,113828,28947,826190,941714,1003224,1009350
45,309,309.000,10207,13183,20873,111249,32096,830261,866616,932178,970684
46,602,602.000,9812,12591,19956,70085,29447,51149,823650,979349,1017272
47,588,588.000,10181,12769,19757,53005,29468,41901,52948,934619,950637
48,272,272.000,10245,12419,20847,54615,30897,45166,61203,837875,888043
49,489,489.000,10183,12349,19479,74517,30964,49272,763812,927623,1027263
50,328,328.000,9960,12262,19141,109000,28238,46698,932147,1021761,1089064
51,185,185.000,10041,10799,15415,176972,43197,914354,952361,1033154,1037086
52,517,517.000,10039,12431,19370,76497,28320,61819,856453,942659,980974
53,654,654.000,10897,13440,21454,23672,29842,39508,46345,57660,99277
54,477,477.000,10012,11694,16607,67258,25000,41351,682172,831417,893268
55,273,273.000,10120,12146,20064,129993,34258,891420,930079,1011358,1029070
56,852,852.000,10128,12689,19667,58012,29999,43369,59741,1018867,1066441
57,428,428.000,10158,12762,20330,60317,30849,47583,84108,931159,999551
58,279,279.000,9972,12387,20706,61625,30579,47566,720252,833478,846306
59,597,597.000,10070,12130,18979,65609,28638,44238,682469,980257,1024391
60,535,535.000,9879,12185,20167,72254,29404,45308,803912,932228,978546
61,377,377.000,9974,11891,17234,85161,27466,44263,784434,902016,958511
62,453,453.000,9863,12242,19150,114286,29870,44886,975971,1969533,2011150
63,178,178.000,9983,10580,11610,101252,18662,704406,837036,954105,968068
64,534,534.000,10244,12734,20334,23240,30444,39577,46056,61033,91331
65,902,902.000,9865,13711,20801,50979,31578,44831,60717,821664,921036
66,644,644.000,10401,12747,20281,60908,28957,43088,62951,976063,1051263
67,365,365.000,10121,13509,21161,29125,29472,39258,45139,77399,780477
68,629,629.000,10069,12540,19431,65072,30802,43898,755246,895600,976637
69,275,275.000,9892,11902,19279,130665,29166,918137,995626,1037624,1044684
70,397,397.000,10172,12737,20137,94982,32898,59350,907445,1008821,1041588
71,453,453.000,10201,12959,20178,86829,31052,50884,878939,1011413,1047742
72,184,184.000,10170,11187,16532,37462,26565,75380,180427,215920,914909
73,311,311.000,10015,12107,19261,100288,28823,70799,825402,892228,920386
74,1165,1165.000,9906,12785,20316,45066,30144,43435,51660,852552,1019420
75,473,473.000,10647,12637,20845,24309,31560,45294,52850,62564,75964
76,1322,1322.000,10556,13232,21425,29945,31018,41358,49111,67719,1025297
77,244,244.000,10012,11366,15897,100190,23825,71740,875436,928210,979801
78,1318,1318.000,9775,13414,21608,24287,30821,41164,46856,67870,97544
79,318,318.000,9845,12439,18874,105273,30498,778270,867063,915024,958842
80,411,411.000,10186,12093,19607,85207,28260,43928,808878,911525,1030942
81,1109,1109.000,10353,13211,21474,42497,30743,42846,50772,976133,1038181
82,190,190.000,9962,12675,19581,64588,29399,42393,684437,898884,902738
83,591,591.000,10011,12977,20194,74448,30010,48723,866238,1011458,1912898
84,214,214.000,10127,11308,17878,146289,29336,879967,923917,948028,980424
85,456,456.000,10187,12675,20496,90040,30582,65137,954328,1019591,1052270
86,501,501.000,10938,12966,21264,23246,29452,40191,46821,56687,74926
87,384,384.000,10121,13293,21446,100915,34218,60475,940930,1025088,1046210
88,340,340.000,9974,12415,19675,110368,31541,58028,980147,1023615,1031435
89,540,540.000,10097,12572,20054,127174,32737,67349,1004119,2006732,2030059
90,24,24.000,10274,10808,16179,297878,931643,1012776,1023163,1035232,1035232
91,333,333.000,10716,12997,20486,23766,29593,43470,47743,62181,85293
92,590,590.000,10161,12846,20071,67049,29775,42947,760170,913086,1034412
93,605,605.000,9976,12096,18914,71078,27841,71473,744428,952494,1009268
94,562,562.000,10436,12700,19793,23718,30445,41909,50069,78231,110308
95,802,802.000,9862,12906,20492,57792,30325,45007,62119,985517,1016719
96,360,360.000,9962,12307,19660,110734,32057,216461,962987,992408,1015816
97,396,396.000,10369,12310,19308,66505,28065,42094,820687,921720,942989
98,357,357.000,9954,12443,19351,49116,28579,39654,50788,788271,1018706
99,196,196.000,10063,12095,18354,174422,29560,926006,965039,1903040,2036871
100,219,219.000,10011,11299,16912,137030,24999,853028,936894,1019546,1042555
101,858,858.000,9879,12714,20234,57244,30757,45133,62548,984188,1053562
102,500,500.000,10179,12100,18068,59178,26802,43096,67691,995923,1046803
103,365,365.000,9812,11324,15119,59359,25280,39520,68642,1006843,1039662
104,192,192.000,9980,11179,16446,131723,29350,849101,918212,960188,963056
105,211,211.000,10126,11543,16935,156187,27914,917467,956316,995773,1000639
106,533,533.000,10027,12640,19345,71733,28834,43965,758979,957990,1028458
107,319,319.000,9858,11334,16723,105306,25505,656153,889369,1012088,1038976
108,502,502.000,10012,11913,19944,80930,29746,52524,861172,1010275,1038180
109,636,636.000,10719,12900,20566,23212,29695,38614,46522,63632,74800
110,662,662.000,9823,12785,20315,63753,30562,43884,63265,997192,1050089
111,939,939.000,10305,13007,20367,22980,28788,38135,45303,60036,124622
112,585,585.000,9837,12177,19581,68387,30245,46582,730576,970560,1040044
113,748,748.000,10053,12159,18135,59687,27858,40800,65121,945930,1047585
114,569,569.000,10368,12108,17768,20129,25874,34229,37785,47412,55389
115,1017,1017.000,10174,12053,17625,47042,24913,34032,41303,939291,1010907
116,770,770.000,10533,12103,17947,20901,26622,35514,40425,51640,66836
117,1617,1617.000,10347,11927,17575,19773,24899,32554,37238,46215,59425
118,1064,1064.000,9990,11646,17217,45200,25099,33231,40520,940354,1009857
119,767,767.000,10497,11975,17693,19646,24803,31479,35857,43944,63149
