Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadModifyWrite,1683658246.015708,115062,11,1
1,ReadModifyWrite,1683658246.015708,96893,10,1
1,ReadModifyWrite,1683658246.015709,59845,19,1
1,ReadModifyWrite,1683658246.015791,92004,20,1
1,ReadModifyWrite,1683658246.015840,78948,0,1
1,ReadModifyWrite,1683658246.015862,48283,21,1
1,ReadModifyWrite,1683658246.015877,125376,1,1
1,ReadModifyWrite,1683658246.015902,72334,18,1
1,ReadModifyWrite,1683658246.015906,79108,2,1
1,ReadModifyWrite,1683658246.015936,70463,4,1
1,ReadModifyWrite,1683658246.015946,103475,17,1
1,ReadModifyWrite,1683658246.015964,95782,3,1
1,ReadModifyWrite,1683658246.015984,81687,16,1
1,ReadModifyWrite,1683658246.016001,62055,5,1
1,ReadModifyWrite,1683658246.016043,87533,6,1
1,ReadModifyWrite,1683658246.016054,101765,8,1
1,ReadModifyWrite,1683658246.016085,112035,7,1
1,ReadModifyWrite,1683658246.016106,78681,9,1
1,ReadModifyWrite,1683658246.016492,100425,22,1
1,ReadModifyWrite,1683658246.016614,102469,23,1
1,ReadModifyWrite,1683658246.016640,105606,26,1
1,ReadModifyWrite,1683658246.016763,83448,24,1
1,ReadModifyWrite,1683658246.016834,60126,25,1
1,ReadModifyWrite,1683658246.016905,107340,29,1
1,ReadModifyWrite,1683658246.016980,95318,28,1
1,ReadModifyWrite,1683658246.017182,62000,27,1
1,ReadModifyWrite,1683658246.017265,94460,30,1
1,ReadModifyWrite,1683658246.017326,81787,31,1
1,ReadModifyWrite,1683658246.018511,76797,15,1
1,ReadModifyWrite,1683658246.018668,73806,14,1
1,ReadModifyWrite,1683658246.018779,84294,13,1
1,ReadModifyWrite,1683658246.018855,90670,12,1
1,ReadModifyWrite,1683658246.064337,23231,21,1
1,ReadModifyWrite,1683658246.075581,22706,19,1
1,ReadModifyWrite,1683658246.076981,24822,25,1
1,ReadModifyWrite,1683658246.078085,11926,5,1
1,ReadModifyWrite,1683658246.079216,12211,27,1
1,ReadModifyWrite,1683658246.086423,16000,4,1
1,ReadModifyWrite,1683658246.087587,56970,21,1
1,ReadModifyWrite,1683658246.088254,18798,18,1
1,ReadModifyWrite,1683658246.090028,65519,5,1
1,ReadModifyWrite,1683658246.091443,28206,27,1
1,ReadModifyWrite,1683658246.092498,21187,14,1
1,ReadModifyWrite,1683658246.094805,67600,0,1
1,ReadModifyWrite,1683658246.094806,59743,9,1
1,ReadModifyWrite,1683658246.095067,66401,2,1
1,ReadModifyWrite,1683658246.095326,41950,15,1
1,ReadModifyWrite,1683658246.097693,42790,16,1
1,ReadModifyWrite,1683658246.098303,57067,19,1
1,ReadModifyWrite,1683658246.099139,58503,31,1
1,ReadModifyWrite,1683658246.100229,44163,24,1
1,ReadModifyWrite,1683658246.101819,25536,25,1
1,ReadModifyWrite,1683658246.102438,15755,4,1
1,ReadModifyWrite,1683658246.103089,20012,13,1
1,ReadModifyWrite,1683658246.103597,69794,6,1
1,ReadModifyWrite,1683658246.107072,35166,18,1
1,ReadModifyWrite,1683658246.107815,13505,20,1
1,ReadModifyWrite,1683658246.109544,45805,12,1
1,ReadModifyWrite,1683658246.111749,44722,30,1
1,ReadModifyWrite,1683658246.111758,16252,3,1
1,ReadModifyWrite,1683658246.112322,42077,28,1
1,ReadModifyWrite,1683658246.112617,32056,10,1
1,ReadModifyWrite,1683658246.113701,30735,14,1
1,ReadModifyWrite,1683658246.116935,22497,22,1
1,ReadModifyWrite,1683658246.117843,44901,8,1
1,ReadModifyWrite,1683658246.118210,8883,4,1
1,ReadModifyWrite,1683658246.119114,26337,23,1
1,ReadModifyWrite,1683658246.119444,27856,17,1
1,ReadModifyWrite,1683658246.119665,16991,27,1
1,ReadModifyWrite,1683658246.121375,16034,20,1
1,ReadModifyWrite,1683658246.122268,11886,26,1
1,ReadModifyWrite,1683658246.123118,35017,13,1
1,ReadModifyWrite,1683658246.124268,31774,29,1
1,ReadModifyWrite,1683658246.127107,27365,4,1
1,ReadModifyWrite,1683658246.127371,47229,25,1
1,ReadModifyWrite,1683658246.128037,46664,3,1
1,ReadModifyWrite,1683658246.130800,29720,11,1
1,ReadModifyWrite,1683658246.133216,13553,7,1
1,ReadModifyWrite,1683658246.134179,12443,26,1
1,ReadModifyWrite,1683658246.136678,23250,27,1
1,ReadModifyWrite,1683658246.137293,18844,15,1
1,ReadModifyWrite,1683658246.137424,53645,20,1
1,ReadModifyWrite,1683658246.139450,48014,22,1
1,ReadModifyWrite,1683658246.140500,13118,16,1
1,ReadModifyWrite,1683658246.141268,21210,1,1
1,ReadModifyWrite,1683658246.142301,47649,18,1
1,ReadModifyWrite,1683658246.144408,44150,24,1
1,ReadModifyWrite,1683658246.144456,21254,14,1
1,ReadModifyWrite,1683658246.144579,32653,21,1
1,ReadModifyWrite,1683658246.144688,33005,10,1
1,ReadModifyWrite,1683658246.145468,50819,23,1
1,ReadModifyWrite,1683658246.146638,39817,26,1
1,ReadModifyWrite,1683658246.146785,45826,7,1
1,ReadModifyWrite,1683658246.147316,32130,17,1
1,ReadModifyWrite,1683658246.153641,20023,16,1
1,ReadModifyWrite,1683658246.154452,24332,28,1
1,ReadModifyWrite,1683658246.154486,20087,4,1
1,ReadModifyWrite,1683658246.154575,18832,9,1
1,ReadModifyWrite,1683658246.155373,40119,12,1
1,ReadModifyWrite,1683658246.155388,17009,19,1
1,ReadModifyWrite,1683658246.155564,43881,5,1
1,ReadModifyWrite,1683658246.156057,22880,29,1
1,ReadModifyWrite,1683658246.156154,20231,15,1
1,ReadModifyWrite,1683658246.156490,17540,30,1
1,ReadModifyWrite,1683658246.157665,38907,31,1
1,ReadModifyWrite,1683658246.158158,40313,13,1
1,ReadModifyWrite,1683658246.159958,25933,27,1
1,ReadModifyWrite,1683658246.160570,40731,11,1
1,ReadModifyWrite,1683658246.161483,39889,2,1
1,ReadModifyWrite,1683658246.162421,71018,0,1
1,ReadModifyWrite,1683658246.162495,24565,1,1
1,ReadModifyWrite,1683658246.162759,33648,8,1
1,ReadModifyWrite,1683658246.165729,43874,14,1
1,ReadModifyWrite,1683658246.172416,16829,19,1
1,ReadModifyWrite,1683658246.173413,60903,6,1
1,ReadModifyWrite,1683658246.173417,84586,9,1
