Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadModifyWrite,1683660073.435124,3084483,31,1
1,ReadModifyWrite,1683660073.435199,5660887,29,1
1,ReadModifyWrite,1683660073.435266,5660242,28,1
1,ReadModifyWrite,1683660073.435278,5661987,27,1
1,ReadModifyWrite,1683660073.435340,5660948,24,1
1,ReadModifyWrite,1683660073.435390,5659338,25,1
1,ReadModifyWrite,1683660073.435429,5660978,30,1
1,ReadModifyWrite,1683660073.435893,5659947,22,1
1,ReadModifyWrite,1683660073.435911,5659767,21,1
1,ReadModifyWrite,1683660073.435984,5659881,23,1
1,ReadModifyWrite,1683660073.435994,5659154,20,1
1,ReadModifyWrite,1683660073.436013,5662442,19,1
1,ReadModifyWrite,1683660073.436020,5659820,17,1
1,ReadModifyWrite,1683660073.436082,5660871,18,1
1,ReadModifyWrite,1683660073.436092,5660915,15,1
1,ReadModifyWrite,1683660073.436105,5660886,16,1
1,ReadModifyWrite,1683660073.436663,5659986,14,1
1,ReadModifyWrite,1683660073.436679,5658908,13,1
1,ReadModifyWrite,1683660073.436707,2062772,12,1
1,ReadModifyWrite,1683660073.436790,5659894,10,1
1,ReadModifyWrite,1683660073.436802,5661138,11,1
1,ReadModifyWrite,1683660073.437867,5659660,9,1
1,ReadModifyWrite,1683660073.437882,4634893,8,1
1,ReadModifyWrite,1683660073.438245,4629565,7,1
1,ReadModifyWrite,1683660073.438263,2065954,6,1
1,ReadModifyWrite,1683660073.438271,5657231,4,1
1,ReadModifyWrite,1683660073.438598,5658874,5,1
1,ReadModifyWrite,1683660073.438745,5658531,3,1
1,ReadModifyWrite,1683660073.438983,5657037,0,1
1,ReadModifyWrite,1683660073.438994,5654640,1,1
1,ReadModifyWrite,1683660073.439107,5659555,2,1
1,ReadModifyWrite,1683660074.495648,4600732,26,1
1,ReadModifyWrite,1683660075.499632,3596484,12,1
1,ReadModifyWrite,1683660075.504267,3610210,6,1
1,ReadModifyWrite,1683660076.519636,2594926,31,1
1,ReadModifyWrite,1683660078.067861,1046094,7,1
1,ReadModifyWrite,1683660078.072796,2069103,8,1
1,ReadModifyWrite,1683660079.093668,1052256,1,1
1,ReadModifyWrite,1683660079.094754,1044866,25,1
1,ReadModifyWrite,1683660079.095177,11978,20,1
1,ReadModifyWrite,1683660079.095529,1065383,28,1
1,ReadModifyWrite,1683660079.095539,16115,4,1
1,ReadModifyWrite,1683660079.095606,1069048,13,1
1,ReadModifyWrite,1683660079.095730,1047470,21,1
1,ReadModifyWrite,1683660079.095854,1064605,17,1
1,ReadModifyWrite,1683660079.095863,1069259,22,1
1,ReadModifyWrite,1683660079.095880,29642,23,1
1,ReadModifyWrite,1683660079.096033,1065375,0,1
1,ReadModifyWrite,1683660079.096102,1064371,29,1
1,ReadModifyWrite,1683660079.096125,1049544,12,1
1,ReadModifyWrite,1683660079.096302,1047075,24,1
1,ReadModifyWrite,1683660079.096399,1048508,26,1
1,ReadModifyWrite,1683660079.096448,1065195,30,1
1,ReadModifyWrite,1683660079.096669,1038241,14,1
1,ReadModifyWrite,1683660079.096698,1063173,10,1
1,ReadModifyWrite,1683660079.096973,1048453,18,1
1,ReadModifyWrite,1683660079.097013,1045926,16,1
1,ReadModifyWrite,1683660079.097023,1063781,15,1
1,ReadModifyWrite,1683660079.097279,1047840,27,1
1,ReadModifyWrite,1683660079.097297,1063139,3,1
1,ReadModifyWrite,1683660079.097487,1062614,5,1
1,ReadModifyWrite,1683660079.097583,1045364,9,1
1,ReadModifyWrite,1683660079.097955,1063226,11,1
1,ReadModifyWrite,1683660079.098474,1044006,19,1
1,ReadModifyWrite,1683660079.098678,1061540,2,1
1,ReadModifyWrite,1683660079.107176,1054056,20,1
1,ReadModifyWrite,1683660079.111673,1049205,4,1
1,ReadModifyWrite,1683660079.113974,1049436,7,1
