Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,31,31.000,2062772,5657231,5659767,5278425,5660886,5660978,5661987,5662442,5662442
1,1,1.000,4600732,4600732,4600732,4600732,4600732,4600732,4600732,4600732,4600732
2,2,2.000,3596484,3596484,3610210,3603347,3610210,3610210,3610210,3610210,3610210
3,1,1.000,2594926,2594926,2594926,2594926,2594926,2594926,2594926,2594926,2594926
4,2,2.000,1046094,1046094,2069103,1557598,2069103,2069103,2069103,2069103,2069103
5,34,34.000,11978,1047075,1049544,1052085,1063781,1065383,1069259,4062768,4062768
6,32,32.000,15759,3036449,3038190,3009344,3051899,4054501,4057565,4057652,4057652
7,1,1.000,3046930,3046930,3046930,3046930,3046930,3046930,3046930,3046930,3046930
8,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,28,28.000,13386,2047400,2049420,1833621,2054436,2055992,2056911,2057500,2057500
10,9,9.000,1012588,1030164,1031118,1253180,1032437,2044591,2044591,2044591,2044591
11,30,30.000,1011781,1025426,1028803,1195539,1030032,2038671,2039095,2040503,2040503
12,28,28.000,7050,1024390,1028468,1279529,1032867,3048932,3049084,3050611,3050611
13,30,30.000,6911,2030196,7066817,4884724,7069615,7071361,7074878,9090710,9090710
14,1,1.000,8081082,8081082,8081082,8081082,8081082,8081082,8081082,8081082,8081082
15,14,14.000,11374,5045884,7063014,5552590,7064105,7066657,7071633,7071633,7071633
16,1,1.000,6052467,6052467,6052467,6052467,6052467,6052467,6052467,6052467,6052467
17,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
18,1,1.000,4042368,4042368,4042368,4042368,4042368,4042368,4042368,4042368,4042368
19,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
20,20,20.000,1011331,2028932,2029728,2080526,2030550,2035392,4063713,4063713,4063713
21,1,1.000,1019439,1019439,1019439,1019439,1019439,1019439,1019439,1019439,1019439
22,34,34.000,5896,2033333,2038674,1804479,2058299,2060867,2063932,2069516,2069516
23,2,2.000,1048909,1048909,1056279,1052594,1056279,1056279,1056279,1056279,1056279
24,20,20.000,4620,33188,35012,184139,36837,1049010,1049432,1049432,1049432
25,29,29.000,1012382,1023907,2039786,1550708,2041513,2042591,2043882,2049091,2049091
26,18,18.000,12209,1027174,7063244,4214131,7065401,7070879,8076990,8076990,8076990
27,23,23.000,9476,6041854,7059892,6311743,7063578,7064897,9065888,9074812,9074812
28,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
29,1,1.000,7060555,7060555,7060555,7060555,7060555,7060555,7060555,7060555,7060555
30,1,1.000,6053291,6053291,6053291,6053291,6053291,6053291,6053291,6053291,6053291
31,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
32,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
33,17,17.000,1023987,3035468,3037884,2683029,3039838,3042024,3043450,3043450,3043450
34,14,14.000,1010193,2020131,2020618,1949071,2021556,2022197,2035489,2035489,2035489
35,1,1.000,1028019,1028019,1028019,1028019,1028019,1028019,1028019,1028019,1028019
36,58,58.000,6458,23989,1025870,1441232,3030781,3035778,4058237,4059285,4059285
37,9,9.000,2016866,2043136,3053955,2945095,3054158,4098411,4098411,4098411,4098411
38,1,1.000,3089887,3089887,3089887,3089887,3089887,3089887,3089887,3089887,3089887
39,21,21.000,4879,2073609,2076725,1833037,2087949,2095805,2096082,2096886,2096886
40,12,12.000,1011317,1067222,1068207,1064307,1070850,1073601,1073683,1073683,1073683
41,47,47.000,8012,31175,2042055,3672733,2065215,13131812,13132482,13133096,13133096
42,2,2.000,12114781,12114781,12124359,12119570,12124359,12124359,12124359,12124359,12124359
43,19,19.000,1009896,8062618,11096411,10824374,18125611,18139328,18139617,18139617,18139617
44,1,1.000,17130919,17130919,17130919,17130919,17130919,17130919,17130919,17130919,17130919
45,2,2.000,16115089,16115089,16123358,16119223,16123358,16123358,16123358,16123358,16123358
46,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
47,1,1.000,13078917,13078917,13078917,13078917,13078917,13078917,13078917,13078917,13078917
48,1,1.000,13096866,13096866,13096866,13096866,13096866,13096866,13096866,13096866,13096866
49,1,1.000,12083938,12083938,12083938,12083938,12083938,12083938,12083938,12083938,12083938
50,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
51,2,2.000,10070747,10070747,10078954,10074850,10078954,10078954,10078954,10078954,10078954
52,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
53,1,1.000,8063768,8063768,8063768,8063768,8063768,8063768,8063768,8063768,8063768
54,19,19.000,5623,4013891,7045813,6149098,8068507,9083118,10091706,10091706,10091706
