Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,53,53.000,11840,70602,1076782,1488841,2089729,3031028,3102859,6599133,6599133
1,6,6.000,2015632,2025691,3605584,3572164,5595094,5597488,5597488,5597488,5597488
2,14,14.000,7870,1009557,2060382,2267293,4590476,4605032,4615060,4615060,4615060
3,22,22.000,7214,1049403,3576789,2796446,5045990,5602307,5605619,5616795,5616795
4,17,17.000,5341,2537676,4017384,3337334,4574007,5037780,5053658,5053658,5053658
5,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,15,15.000,15232,2012174,2027936,2652463,3036622,6114713,6125025,6125025,6125025
7,5,5.000,1002059,1025123,2012662,1624848,2032716,2051681,2051681,2051681,2051681
8,26,26.000,6044,1027804,4085711,3250205,5029230,5093801,5100142,8090819,8090819
9,12,12.000,4980,3083813,5066997,4320137,6078370,7061272,7072929,7072929,7072929
10,1,1.000,4013637,4013637,4013637,4013637,4013637,4013637,4013637,4013637,4013637
11,5,5.000,3009948,3998566,5004379,4406536,5009485,5010302,5010302,5010302,5010302
12,11,11.000,9360,2000281,2999841,3091619,4002820,4009731,5013635,5013635,5013635
13,9,9.000,1001976,1003341,2998528,2671259,4008234,4013792,4013792,4013792,4013792
14,8,8.000,1002293,3003812,3013631,2636640,3016874,3025832,3025832,3025832,3025832
15,9,9.000,9900,2015546,2020363,1798851,2027037,2032259,2032259,2032259,2032259
16,15,15.000,9431,1009339,1017385,1086436,1031324,2029888,2031259,2031259,2031259
17,39,39.000,6125,984708,1956093,1295744,2016885,2023505,2024550,2026138,2026138
18,12,12.000,1001717,1017053,1021491,1023635,1036016,1040265,1044076,1044076,1044076
19,79,79.000,4067,16328,34965,627728,1008655,1981613,2005821,2978853,2978853
20,17,17.000,8067,1027326,1985596,1725918,2011477,2025243,6019617,6019617,6019617
21,34,34.000,4756,52057,2958223,2473520,3960672,5016982,8022118,8975963,8975963
22,16,16.000,4126,2996970,4025510,4451149,7016000,9031487,9032389,9032389,9032389
23,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
24,9,9.000,1001884,2022911,5060522,4820698,7027688,9158947,9158947,9158947,9158947
25,6,6.000,1001734,2008516,4017951,4188640,6026355,8061489,8061489,8061489,8061489
26,14,14.000,12239,1001878,2000557,2372197,4032195,5018365,5023550,5023550,5023550
