Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1769,1769.000,11412,13112,14591,18221,20596,25168,32086,68386,108506
1,1875,1875.000,10834,12746,14105,17051,20257,25118,29844,39981,49231
2,1951,1951.000,10960,12537,13801,16317,19506,23401,26507,35949,45302
3,1638,1638.000,10964,12978,14969,19634,22953,32743,41071,52089,340427
4,1683,1683.000,10498,12815,14708,20474,21594,31090,37334,171868,208136
5,567,567.000,10421,16385,19804,53275,78618,125405,174523,221694,320283
6,985,985.000,10658,13474,18278,36136,38899,74778,128870,228124,311793
7,650,650.000,10595,11700,13032,43336,67842,123241,156920,223124,459416
8,1034,1034.000,10968,12722,14644,32443,27755,92479,119322,166923,336559
9,433,433.000,10959,22253,53051,73099,84949,161208,190521,234447,324921
10,345,345.000,47998,51149,75715,113963,125915,205626,231348,1613787,1656754
11,115,115.000,48772,52588,78617,371416,130932,1395528,1486943,1549989,1567799
12,383,383.000,10861,12332,13977,32467,52470,80891,94257,134378,175718
13,1458,1458.000,10785,12817,14584,22084,26429,43500,52897,79501,104273
14,1712,1712.000,10644,12753,14293,18848,22813,30222,35908,68362,126363
15,1750,1750.000,10567,12830,14379,17903,22553,27736,32406,42738,69164
16,1837,1837.000,10712,12791,14278,17382,21593,26388,30140,39694,51413
17,1825,1825.000,10770,12884,14396,17558,22161,26443,29544,37157,46522
18,1852,1852.000,11076,12880,14311,17289,21465,25880,28977,39431,57046
19,1819,1819.000,10775,12897,14387,17559,22327,26627,29604,38358,62836
20,1787,1787.000,10977,13019,14540,17951,22544,27569,31568,41355,64446
21,1815,1815.000,11026,12876,14361,17612,22362,26835,29659,38618,58386
22,1730,1730.000,11045,13051,14639,18451,22500,27134,32583,56911,79606
23,1804,1804.000,10676,12661,14081,17785,21664,26628,32086,55645,84075
24,1779,1779.000,10890,12968,14820,17931,22374,27213,30383,42029,64728
25,1816,1816.000,10982,12876,14458,17608,22115,26485,28866,39962,63387
26,1859,1859.000,11041,12846,14263,17195,21464,25715,28357,37479,53499
27,1860,1860.000,10646,12807,14207,17235,21741,26103,28711,37586,50230
28,1824,1824.000,11023,12865,14455,17625,22083,25955,29246,41172,60794
29,1792,1792.000,11104,12974,14654,17813,22115,26634,30583,41862,79042
30,1795,1795.000,10982,12884,14563,17739,22469,26507,29901,40433,54095
31,1839,1839.000,10986,12811,14123,17416,21851,25967,30727,40217,49964
32,1746,1746.000,10580,12565,14042,18365,21589,27665,36543,63459,80296
33,1830,1830.000,10900,12937,14489,17441,21708,26122,29223,37534,91471
34,1800,1800.000,10950,12840,14441,17809,22216,27326,30997,43528,65659
35,1788,1788.000,11178,12930,14569,17850,22114,26739,29758,41752,56922
36,1803,1803.000,10650,12971,14681,17749,22076,26667,30155,39590,55171
37,1798,1798.000,10952,12929,14499,17786,22261,26571,29898,41563,74954
38,1807,1807.000,11075,12963,14353,17702,22162,26202,30891,43143,66164
39,1800,1800.000,11091,12903,14345,17780,22240,26664,30573,43676,69043
40,1832,1832.000,10918,12955,14468,17480,21600,25856,29269,40300,58344
41,1823,1823.000,10874,13038,14471,17538,21970,26224,29273,39792,55165
42,1693,1693.000,10890,12912,14632,18880,22254,27991,36118,66729,95798
43,1829,1829.000,10517,12992,14505,17480,22047,25815,29119,38160,61481
44,1794,1794.000,10859,12902,14654,17843,22371,26615,30582,39386,57333
45,1835,1835.000,10932,12768,14258,17398,21939,26441,29749,38883,58405
46,1811,1811.000,11100,12983,14381,17729,22205,26784,29992,42160,56329
47,1853,1853.000,11046,12742,14096,17267,21592,26107,29552,38957,57531
48,1822,1822.000,10919,12895,14268,17527,22117,26548,29942,36878,50437
49,1831,1831.000,10779,12827,14262,17495,21734,25721,30279,42175,67016
50,1823,1823.000,11059,12862,14397,17503,22113,26132,29697,38988,56422
51,1746,1746.000,10629,12820,14377,18400,22031,27000,33576,63696,133286
52,1825,1825.000,10662,12698,14243,17460,21758,26030,29304,40081,85114
53,1849,1849.000,10884,12815,14271,17312,21768,25917,29140,37485,65442
54,1810,1810.000,10815,12878,14451,17661,22135,26639,30332,40491,60147
55,1846,1846.000,10897,12803,14246,17403,21061,26034,29674,45441,85326
56,1797,1797.000,10851,12961,14600,17712,22005,27061,30221,39993,52464
57,1828,1828.000,10985,12920,14379,17543,21973,26287,28966,40538,60086
58,1815,1815.000,11093,12955,14694,17642,21978,26472,29452,38440,53147
59,1833,1833.000,10837,12759,14352,17477,21828,26165,30049,38167,54409
60,1815,1815.000,10890,12912,14589,17611,22373,26334,29672,38056,52295
61,1680,1680.000,10553,12697,14171,18995,22077,27690,36226,79623,97715
62,1807,1807.000,10954,13034,14631,17708,21994,26879,30207,39336,56089
63,1818,1818.000,10933,12841,14564,17629,21894,26376,30155,41741,62415
64,1825,1825.000,10677,12957,14384,17508,21884,26203,29928,39726,49308
65,1832,1832.000,10774,12893,14397,17529,22174,26293,29422,38830,59253
66,1793,1793.000,10932,12909,14614,17801,22236,26803,31031,41697,51639
67,1820,1820.000,11016,12856,14463,17617,22167,26472,29572,41450,61280
68,1801,1801.000,10872,12834,14521,17768,22535,26661,29846,39792,60690
69,1308,1308.000,11032,13626,20197,25692,29476,41877,47464,59019,1034558
70,1551,1551.000,10924,12979,14978,19529,23686,31149,40976,50855,228109
71,1633,1633.000,10659,12998,14864,19561,22797,28649,37620,87976,101862
72,1830,1830.000,10665,12659,14231,17512,21954,26610,30144,40763,56319
73,1803,1803.000,10999,12934,14493,17756,22281,26811,30633,43010,59537
74,1812,1812.000,10844,12873,14346,17751,22080,27000,30216,41021,64753
75,1820,1820.000,10945,12892,14342,17498,21475,26600,30906,42090,61819
76,1706,1706.000,10923,12910,14914,18724,22998,29744,35824,51169,59034
77,1789,1789.000,11115,13019,14577,17903,22543,26617,30541,41143,60907
78,1789,1789.000,10931,12975,14645,17863,22503,26877,30445,40109,64352
79,1843,1843.000,10909,12866,14241,17380,21619,26125,28904,39060,89829
80,1833,1833.000,10887,12784,14130,17471,22027,26705,30123,40690,78130
81,1709,1709.000,10342,12797,14337,18697,22260,27744,36654,64651,89664
82,1825,1825.000,10939,12747,14278,17526,21699,26791,30527,43583,66276
83,1826,1826.000,11096,12974,14474,17541,21733,26096,29780,39663,61315
84,1847,1847.000,10887,12826,14006,17311,22095,26394,28915,39409,54348
85,1821,1821.000,11045,12863,14310,17566,22366,26654,29522,38115,55987
86,1800,1800.000,11044,12983,14525,17782,22423,26986,30166,42239,55043
87,1822,1822.000,10820,12780,14236,17533,21992,26223,29829,42971,56191
88,1776,1776.000,10933,12945,14536,18013,22602,27217,30767,42443,66066
89,1655,1655.000,10870,12793,14151,20577,22087,26826,33279,44808,944531
90,1592,1592.000,10891,13246,15107,18837,23467,29266,34420,46350,60326
91,1694,1694.000,11087,12959,14731,18900,22631,27515,35658,66723,86682
92,1802,1802.000,11000,12794,14346,17693,22310,26357,29989,41396,61922
93,1816,1816.000,11029,13008,14496,17612,21917,26260,30074,40319,65890
94,1803,1803.000,11063,12887,14194,17759,22260,27164,30670,42164,61943
95,1788,1788.000,10874,12914,14524,17939,22366,26917,31367,42391,55987
96,1789,1789.000,10862,12853,14378,17916,22266,27034,32209,43517,61234
97,1733,1733.000,11040,13162,15051,18420,22975,28082,32842,42834,62794
98,1772,1772.000,10862,12800,14121,20000,21718,26015,29589,43543,1024706
99,1459,1459.000,10833,12806,14938,19542,23028,28969,34903,53604,518330
100,1834,1834.000,11023,12836,14363,17453,21611,26444,30475,38827,65594
101,1736,1736.000,10817,12835,14219,18420,22181,28026,34664,61150,85781
102,1816,1816.000,11161,12900,14662,17625,22028,26118,29590,39877,53101
103,1711,1711.000,10864,12453,13729,19919,21363,25411,28737,39778,1040042
104,1046,1046.000,10556,12839,18106,31062,25030,35447,40523,512479,1038725
105,1649,1649.000,10710,12779,14337,17879,22140,27962,31400,42350,109805
106,1806,1806.000,10661,12937,14506,17753,22482,26800,29670,38956,54959
107,1815,1815.000,10860,12934,14453,17550,22079,26276,29599,39390,61123
108,1814,1814.000,10836,12930,14587,17697,22168,26443,30033,39307,58286
109,1791,1791.000,10676,12926,14301,17819,22163,26753,30165,44702,78212
110,1624,1624.000,10716,12431,14037,21735,21626,25776,29811,49999,753090
111,1603,1603.000,10653,12575,14248,17945,21714,26971,31289,43931,194556
112,1749,1749.000,10835,12807,14224,18265,22032,27936,32838,60558,93619
113,1783,1783.000,10794,12889,14457,17901,22620,27415,31424,40943,62214
114,1782,1782.000,10862,12983,14786,17976,22353,26842,30667,41873,51514
115,1461,1461.000,10700,12350,13753,22098,21621,25608,29679,49669,1024319
116,1771,1771.000,10947,13017,14884,17896,22422,27234,30019,39039,51760
117,1797,1797.000,10988,12990,14594,17789,22500,26845,30433,39553,61576
118,1887,1887.000,10766,12670,13890,16934,20862,25269,28231,38140,73586
119,1885,1885.000,10711,12560,13737,16675,20285,24574,27863,37079,52466
