Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadModifyWrite,1683658452.845162,82582,4,1
1,ReadModifyWrite,1683658452.845269,101805,29,1
1,ReadModifyWrite,1683658452.845364,82665,28,1
1,ReadModifyWrite,1683658452.845382,85298,27,1
1,ReadModifyWrite,1683658452.845462,84139,30,1
1,ReadModifyWrite,1683658452.845573,85643,26,1
1,ReadModifyWrite,1683658452.845592,85984,24,1
1,ReadModifyWrite,1683658452.845663,86231,31,1
1,ReadModifyWrite,1683658452.845707,83263,22,1
1,ReadModifyWrite,1683658452.845722,94880,23,1
1,ReadModifyWrite,1683658452.846132,82446,20,1
1,ReadModifyWrite,1683658452.846197,57666,21,1
1,ReadModifyWrite,1683658452.846217,85607,19,1
1,ReadModifyWrite,1683658452.846232,83996,18,1
1,ReadModifyWrite,1683658452.846917,79441,17,1
1,ReadModifyWrite,1683658452.846972,81362,15,1
1,ReadModifyWrite,1683658452.846984,82273,16,1
1,ReadModifyWrite,1683658452.847089,84053,13,1
1,ReadModifyWrite,1683658452.847637,82233,14,1
1,ReadModifyWrite,1683658452.847837,81145,10,1
1,ReadModifyWrite,1683658452.847943,80437,11,1
1,ReadModifyWrite,1683658452.848044,81250,12,1
1,ReadModifyWrite,1683658452.848056,81484,9,1
1,ReadModifyWrite,1683658452.848169,80067,8,1
1,ReadModifyWrite,1683658452.848202,81704,7,1
1,ReadModifyWrite,1683658452.848215,80696,1,1
1,ReadModifyWrite,1683658452.848251,79818,3,1
1,ReadModifyWrite,1683658452.848264,80430,2,1
1,ReadModifyWrite,1683658452.848274,81281,6,1
1,ReadModifyWrite,1683658452.848365,80928,0,1
1,ReadModifyWrite,1683658452.848375,80595,5,1
1,ReadModifyWrite,1683658452.903991,12231,21,1
1,ReadModifyWrite,1683658452.916250,38703,21,1
1,ReadModifyWrite,1683658452.926395,41330,17,1
1,ReadModifyWrite,1683658452.927775,40185,4,1
1,ReadModifyWrite,1683658452.928048,39258,28,1
1,ReadModifyWrite,1683658452.928130,41514,3,1
1,ReadModifyWrite,1683658452.928260,41772,8,1
1,ReadModifyWrite,1683658452.928347,38403,15,1
1,ReadModifyWrite,1683658452.928413,41364,11,1
1,ReadModifyWrite,1683658452.928594,38475,20,1
1,ReadModifyWrite,1683658452.928710,38699,2,1
1,ReadModifyWrite,1683658452.928927,39305,1,1
1,ReadModifyWrite,1683658452.928988,39653,5,1
1,ReadModifyWrite,1683658452.928988,38999,22,1
1,ReadModifyWrite,1683658452.928997,37969,10,1
1,ReadModifyWrite,1683658452.929279,38803,16,1
1,ReadModifyWrite,1683658452.929311,39799,0,1
1,ReadModifyWrite,1683658452.929313,38333,12,1
1,ReadModifyWrite,1683658452.929558,37055,9,1
1,ReadModifyWrite,1683658452.929598,39318,6,1
1,ReadModifyWrite,1683658452.929623,40332,30,1
1,ReadModifyWrite,1683658452.929886,38635,14,1
1,ReadModifyWrite,1683658452.929922,40109,7,1
1,ReadModifyWrite,1683658452.930244,40063,18,1
1,ReadModifyWrite,1683658452.930696,38820,27,1
1,ReadModifyWrite,1683658452.931172,34407,13,1
1,ReadModifyWrite,1683658452.931233,37980,26,1
1,ReadModifyWrite,1683658452.931628,38152,24,1
1,ReadModifyWrite,1683658452.931846,37234,19,1
1,ReadModifyWrite,1683658452.931917,37607,31,1
1,ReadModifyWrite,1683658452.933935,38174,25,1
1,ReadModifyWrite,1683658452.940639,10579,23,1
1,ReadModifyWrite,1683658452.947109,35834,29,1
1,ReadModifyWrite,1683658452.951244,46410,23,1
1,ReadModifyWrite,1683658452.954976,42395,21,1
1,ReadModifyWrite,1683658452.965601,12319,13,1
1,ReadModifyWrite,1683658452.966635,45223,9,1
1,ReadModifyWrite,1683658452.966767,43521,15,1
1,ReadModifyWrite,1683658452.966983,45639,10,1
1,ReadModifyWrite,1683658452.967085,43837,20,1
1,ReadModifyWrite,1683658452.967320,47036,28,1
1,ReadModifyWrite,1683658452.967424,44667,2,1
1,ReadModifyWrite,1683658452.967660,44784,12,1
1,ReadModifyWrite,1683658452.967745,44334,17,1
1,ReadModifyWrite,1683658452.967976,44819,4,1
1,ReadModifyWrite,1683658452.968003,43795,22,1
1,ReadModifyWrite,1683658452.968095,25980,16,1
1,ReadModifyWrite,1683658452.968248,44971,1,1
1,ReadModifyWrite,1683658452.968544,43672,14,1
1,ReadModifyWrite,1683658452.968661,41875,5,1
1,ReadModifyWrite,1683658452.968932,43096,6,1
1,ReadModifyWrite,1683658452.969125,41543,0,1
1,ReadModifyWrite,1683658452.969134,43590,19,1
1,ReadModifyWrite,1683658452.969257,42748,26,1
1,ReadModifyWrite,1683658452.969532,43705,27,1
1,ReadModifyWrite,1683658452.969534,39524,31,1
1,ReadModifyWrite,1683658452.969661,41244,3,1
1,ReadModifyWrite,1683658452.969791,43445,24,1
1,ReadModifyWrite,1683658452.969791,41353,11,1
1,ReadModifyWrite,1683658452.969978,41896,30,1
1,ReadModifyWrite,1683658452.970045,41454,8,1
1,ReadModifyWrite,1683658452.970045,41668,7,1
1,ReadModifyWrite,1683658452.970321,41911,18,1
1,ReadModifyWrite,1683658452.972125,40168,25,1
1,ReadModifyWrite,1683658452.977947,47856,13,1
1,ReadModifyWrite,1683658452.983000,45824,29,1
1,ReadModifyWrite,1683658452.994112,46048,16,1
1,ReadModifyWrite,1683658452.997403,44641,21,1
1,ReadModifyWrite,1683658452.997672,45785,23,1
1,ReadModifyWrite,1683658453.009119,39459,31,1
1,ReadModifyWrite,1683658453.010311,37742,15,1
1,ReadModifyWrite,1683658453.010553,37328,5,1
1,ReadModifyWrite,1683658453.010688,38019,0,1
1,ReadModifyWrite,1683658453.010922,37381,3,1
1,ReadModifyWrite,1683658453.010941,37487,20,1
1,ReadModifyWrite,1683658453.011160,39783,11,1
1,ReadModifyWrite,1683658453.011514,39621,8,1
1,ReadModifyWrite,1683658453.011736,37859,7,1
1,ReadModifyWrite,1683658453.011850,36361,22,1
1,ReadModifyWrite,1683658453.011875,37226,9,1
1,ReadModifyWrite,1683658453.011884,37048,30,1
1,ReadModifyWrite,1683658453.012021,36533,26,1
1,ReadModifyWrite,1683658453.012038,36014,6,1
1,ReadModifyWrite,1683658453.012095,37448,17,1
1,ReadModifyWrite,1683658453.012100,39198,2,1
1,ReadModifyWrite,1683658453.012231,36475,14,1
1,ReadModifyWrite,1683658453.012242,34455,18,1
1,ReadModifyWrite,1683658453.012308,36816,25,1
1,ReadModifyWrite,1683658453.012458,35364,12,1
1,ReadModifyWrite,1683658453.012636,37200,10,1
1,ReadModifyWrite,1683658453.012743,35389,19,1
1,ReadModifyWrite,1683658453.012807,34715,4,1
1,ReadModifyWrite,1683658453.013234,36262,1,1
1,ReadModifyWrite,1683658453.013252,38206,24,1
1,ReadModifyWrite,1683658453.013252,34976,27,1
1,ReadModifyWrite,1683658453.014380,33515,28,1
1,ReadModifyWrite,1683658453.025823,30877,13,1
1,ReadModifyWrite,1683658453.028896,26985,29,1
1,ReadModifyWrite,1683658453.040220,28810,16,1
1,ReadModifyWrite,1683658453.042067,27701,21,1
1,ReadModifyWrite,1683658453.043474,25542,23,1
1,ReadModifyWrite,1683658453.046718,29454,18,1
1,ReadModifyWrite,1683658453.047555,5846,4,1
1,ReadModifyWrite,1683658453.047839,27442,12,1
1,ReadModifyWrite,1683658453.047892,29741,5,1
1,ReadModifyWrite,1683658453.047935,29887,28,1
1,ReadModifyWrite,1683658453.048067,28479,6,1
1,ReadModifyWrite,1683658453.048067,26747,15,1
1,ReadModifyWrite,1683658453.048148,28245,19,1
1,ReadModifyWrite,1683658453.048227,25849,22,1
1,ReadModifyWrite,1683658453.048238,30522,27,1
1,ReadModifyWrite,1683658453.048361,27777,3,1
1,ReadModifyWrite,1683658453.048445,26311,20,1
1,ReadModifyWrite,1683658453.048569,27604,26,1
1,ReadModifyWrite,1683658453.048618,27163,31,1
1,ReadModifyWrite,1683658453.048721,26886,14,1
1,ReadModifyWrite,1683658453.048721,27178,0,1
1,ReadModifyWrite,1683658453.048947,27614,30,1
1,ReadModifyWrite,1683658453.049117,27362,9,1
1,ReadModifyWrite,1683658453.049142,25912,25,1
1,ReadModifyWrite,1683658453.049542,27318,1,1
1,ReadModifyWrite,1683658453.049553,27160,17,1
1,ReadModifyWrite,1683658453.049611,25475,7,1
1,ReadModifyWrite,1683658453.049852,25902,10,1
1,ReadModifyWrite,1683658453.050958,24405,11,1
1,ReadModifyWrite,1683658453.051149,26827,8,1
1,ReadModifyWrite,1683658453.051311,25705,2,1
1,ReadModifyWrite,1683658453.051472,24550,24,1
1,ReadModifyWrite,1683658453.053415,13627,4,1
1,ReadModifyWrite,1683658453.055898,33467,29,1
1,ReadModifyWrite,1683658453.056717,34497,13,1
1,ReadModifyWrite,1683658453.067092,29604,4,1
1,ReadModifyWrite,1683658453.069044,27478,16,1
1,ReadModifyWrite,1683658453.069072,28546,23,1
1,ReadModifyWrite,1683658453.069787,26431,21,1
1,ReadModifyWrite,1683658453.074097,13097,22,1
1,ReadModifyWrite,1683658453.074776,31938,20,1
1,ReadModifyWrite,1683658453.075070,33324,25,1
1,ReadModifyWrite,1683658453.075103,32336,7,1
1,ReadModifyWrite,1683658453.075328,32103,12,1
1,ReadModifyWrite,1683658453.075379,32981,11,1
1,ReadModifyWrite,1683658453.075622,32895,14,1
1,ReadModifyWrite,1683658453.075655,32236,15,1
1,ReadModifyWrite,1683658453.075768,31642,10,1
1,ReadModifyWrite,1683658453.075796,31749,31,1
1,ReadModifyWrite,1683658453.075963,32054,0,1
1,ReadModifyWrite,1683658453.076045,31846,24,1
1,ReadModifyWrite,1683658453.076153,31658,3,1
1,ReadModifyWrite,1683658453.076187,31082,18,1
1,ReadModifyWrite,1683658453.076187,33127,26,1
1,ReadModifyWrite,1683658453.076409,31067,19,1
1,ReadModifyWrite,1683658453.076493,32133,9,1
1,ReadModifyWrite,1683658453.076562,31018,6,1
1,ReadModifyWrite,1683658453.076576,31132,30,1
1,ReadModifyWrite,1683658453.076726,31410,17,1
1,ReadModifyWrite,1683658453.076875,31210,1,1
1,ReadModifyWrite,1683658453.077031,31839,2,1
1,ReadModifyWrite,1683658453.077648,30780,5,1
1,ReadModifyWrite,1683658453.077838,29425,28,1
1,ReadModifyWrite,1683658453.077993,29753,8,1
1,ReadModifyWrite,1683658453.078776,28318,27,1
1,ReadModifyWrite,1683658453.087215,6817,22,1
1,ReadModifyWrite,1683658453.089384,31543,29,1
1,ReadModifyWrite,1683658453.091231,32414,13,1
1,ReadModifyWrite,1683658453.094047,11802,22,1
1,ReadModifyWrite,1683658453.096268,41388,21,1
1,ReadModifyWrite,1683658453.096537,40577,16,1
1,ReadModifyWrite,1683658453.096710,40440,4,1
1,ReadModifyWrite,1683658453.097635,39682,23,1
1,ReadModifyWrite,1683658453.105873,21190,22,1
1,ReadModifyWrite,1683658453.106735,12762,20,1
1,ReadModifyWrite,1683658453.107111,43418,27,1
1,ReadModifyWrite,1683658453.107277,42948,28,1
1,ReadModifyWrite,1683658453.107278,43362,18,1
1,ReadModifyWrite,1683658453.107428,42366,10,1
1,ReadModifyWrite,1683658453.107448,44287,12,1
1,ReadModifyWrite,1683658453.107448,42377,7,1
1,ReadModifyWrite,1683658453.107497,41989,19,1
1,ReadModifyWrite,1683658453.107567,42491,31,1
1,ReadModifyWrite,1683658453.107589,42776,6,1
1,ReadModifyWrite,1683658453.107730,42565,30,1
1,ReadModifyWrite,1683658453.107760,41917,8,1
1,ReadModifyWrite,1683658453.107836,42766,3,1
1,ReadModifyWrite,1683658453.107957,41986,24,1
1,ReadModifyWrite,1683658453.107979,41356,15,1
1,ReadModifyWrite,1683658453.108032,42082,0,1
1,ReadModifyWrite,1683658453.108105,42867,1,1
1,ReadModifyWrite,1683658453.108146,41389,17,1
1,ReadModifyWrite,1683658453.108375,41523,11,1
1,ReadModifyWrite,1683658453.108404,41997,25,1
1,ReadModifyWrite,1683658453.108445,42316,5,1
1,ReadModifyWrite,1683658453.108532,42195,14,1
1,ReadModifyWrite,1683658453.108639,41376,9,1
1,ReadModifyWrite,1683658453.108885,42240,2,1
1,ReadModifyWrite,1683658453.109330,40828,26,1
1,ReadModifyWrite,1683658453.119524,15414,20,1
1,ReadModifyWrite,1683658453.120949,36449,29,1
1,ReadModifyWrite,1683658453.123665,33464,13,1
1,ReadModifyWrite,1683658453.127083,30886,22,1
1,ReadModifyWrite,1683658453.134964,13529,20,1
1,ReadModifyWrite,1683658453.137173,30705,16,1
1,ReadModifyWrite,1683658453.137205,31486,4,1
1,ReadModifyWrite,1683658453.137333,29729,23,1
1,ReadModifyWrite,1683658453.137698,30684,21,1
1,ReadModifyWrite,1683658453.148595,17724,20,1
1,ReadModifyWrite,1683658453.149359,5933,15,1
1,ReadModifyWrite,1683658453.149550,1033993,17,1
1,ReadModifyWrite,1683658453.149581,1033676,19,1
1,ReadModifyWrite,1683658453.149696,1032522,8,1
1,ReadModifyWrite,1683658453.149809,1034000,10,1
1,ReadModifyWrite,1683658453.149841,1033724,7,1
1,ReadModifyWrite,1683658453.149912,1033524,11,1
1,ReadModifyWrite,1683658453.149957,1032166,24,1
1,ReadModifyWrite,1683658453.150028,1034176,9,1
1,ReadModifyWrite,1683658453.150072,1026831,31,1
1,ReadModifyWrite,1683658453.150140,1033768,0,1
1,ReadModifyWrite,1683658453.150224,1032295,26,1
1,ReadModifyWrite,1683658453.150240,1033191,28,1
1,ReadModifyWrite,1683658453.150307,1033576,30,1
1,ReadModifyWrite,1683658453.150379,1032898,6,1
1,ReadModifyWrite,1683658453.150430,1033345,25,1
1,ReadModifyWrite,1683658453.150553,1032898,27,1
1,ReadModifyWrite,1683658453.150616,1033267,3,1
1,ReadModifyWrite,1683658453.150659,1031803,18,1
1,ReadModifyWrite,1683658453.150742,1033333,14,1
1,ReadModifyWrite,1683658453.150818,1031634,5,1
1,ReadModifyWrite,1683658453.150988,1032749,1,1
1,ReadModifyWrite,1683658453.151140,1032517,2,1
1,ReadModifyWrite,1683658453.151753,1030908,12,1
1,ReadModifyWrite,1683658453.155309,1025854,15,1
1,ReadModifyWrite,1683658453.157153,1054026,13,1
1,ReadModifyWrite,1683658453.157414,1052248,29,1
1,ReadModifyWrite,1683658453.158123,1051634,22,1
1,ReadModifyWrite,1683658453.166341,1057440,20,1
1,ReadModifyWrite,1683658453.167082,1060470,23,1
1,ReadModifyWrite,1683658453.167896,1056631,16,1
1,ReadModifyWrite,1683658453.168398,1055236,21,1
1,ReadModifyWrite,1683658453.168705,1056642,4,1
1,ReadModifyWrite,1683658454.176932,47167,31,1
1,ReadModifyWrite,1683658454.181203,27481,15,1
1,ReadModifyWrite,1683658454.182189,43287,24,1
1,ReadModifyWrite,1683658454.182230,43677,8,1
1,ReadModifyWrite,1683658454.182508,51578,5,1
1,ReadModifyWrite,1683658454.182530,43053,26,1
1,ReadModifyWrite,1683658454.182530,43127,18,1
1,ReadModifyWrite,1683658454.182672,39921,12,1
1,ReadModifyWrite,1683658454.183291,42864,6,1
1,ReadModifyWrite,1683658454.183291,50624,19,1
1,ReadModifyWrite,1683658454.183446,42311,28,1
1,ReadModifyWrite,1683658454.183450,48986,11,1
1,ReadModifyWrite,1683658454.183499,42367,27,1
1,ReadModifyWrite,1683658454.183561,50026,17,1
