Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,804.400,42.923,10.283,11.893,17.591,26.411,34.210,44.038,989.576,1100.700,0.023
5,438.200,67.320,10.116,11.217,17.388,27.258,59.502,155.911,1019.939,2022.411,0.015
10,780.600,46.477,10.081,11.213,15.442,24.124,31.492,37.360,970.987,1046.359,0.022
15,491.600,56.368,10.027,11.136,15.099,24.332,31.948,40.476,1002.644,1038.236,0.018
20,754.200,42.428,9.970,11.218,15.350,24.353,31.568,37.831,985.462,1060.316,0.024
25,607.400,57.975,9.953,11.116,14.757,23.865,32.611,76.157,1008.608,1035.835,0.017
30,644.600,46.144,9.986,11.157,16.115,24.246,31.621,36.902,991.740,1041.321,0.022
35,765.000,42.144,9.788,11.166,15.879,24.335,31.484,37.692,998.537,1035.297,0.024
40,368.000,83.627,9.986,10.960,14.150,24.415,36.679,949.408,1011.972,1045.841,0.012
45,750.800,42.611,10.046,11.185,16.101,24.439,31.846,37.127,1002.661,1052.998,0.023
50,750.200,42.667,10.076,11.182,16.131,24.657,31.631,36.520,994.182,1038.366,0.023
55,519.200,64.529,10.003,11.114,15.745,24.979,33.422,102.572,1009.769,1093.808,0.015
60,527.400,63.730,10.021,11.074,14.806,24.345,33.140,60.931,1008.503,1987.248,0.016
65,529.400,63.418,10.066,11.124,15.076,24.523,32.700,54.859,1013.055,1045.550,0.016
70,509.200,53.683,10.035,11.156,15.569,24.093,31.984,39.278,1008.234,1031.044,0.019
75,320.200,111.848,9.935,10.977,14.199,24.404,36.159,967.980,1955.618,2022.850,0.009
80,632.400,47.028,10.058,11.253,16.177,24.883,32.164,38.492,988.726,1967.250,0.021
85,343.200,88.542,9.933,11.034,15.039,24.977,36.573,964.487,1013.893,1040.413,0.011
90,214.200,158.211,9.967,10.924,12.387,24.666,939.277,1007.854,1928.178,2949.628,0.006
95,605.600,56.000,10.044,11.118,14.822,23.310,31.178,38.057,987.285,1978.582,0.018
100,566.000,58.730,9.988,11.036,14.629,23.656,33.556,62.765,1007.267,1039.812,0.017
105,460.400,58.568,9.875,11.152,16.249,24.998,33.017,42.214,996.184,1031.333,0.017
110,387.800,109.138,9.986,11.003,14.330,24.744,36.399,960.713,1928.763,2032.207,0.009
115,380.400,50.912,10.067,11.096,15.278,23.731,30.823,36.736,989.296,1029.950,0.020
