Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadModifyWrite,1683063215.505627,84062,0,1
1,ReadModifyWrite,1683063215.505683,73930,29,1
1,ReadModifyWrite,1683063215.505702,60918,30,1
1,ReadModifyWrite,1683063215.505745,67834,28,1
1,ReadModifyWrite,1683063215.505757,84239,27,1
1,ReadModifyWrite,1683063215.505778,62540,25,1
1,ReadModifyWrite,1683063215.505790,50241,24,1
1,ReadModifyWrite,1683063215.505803,48187,26,1
1,ReadModifyWrite,1683063215.505837,78773,23,1
1,ReadModifyWrite,1683063215.505849,58744,22,1
1,ReadModifyWrite,1683063215.506200,59587,21,1
1,ReadModifyWrite,1683063215.506300,81783,20,1
1,ReadModifyWrite,1683063215.506400,62493,19,1
1,ReadModifyWrite,1683063215.507090,56174,17,1
1,ReadModifyWrite,1683063215.507180,48462,18,1
1,ReadModifyWrite,1683063215.507201,89175,16,1
1,ReadModifyWrite,1683063215.507262,60016,15,1
1,ReadModifyWrite,1683063215.507276,50526,13,1
1,ReadModifyWrite,1683063215.507290,91908,14,1
1,ReadModifyWrite,1683063215.507324,59964,12,1
1,ReadModifyWrite,1683063215.507351,47722,11,1
1,ReadModifyWrite,1683063215.507367,54126,7,1
1,ReadModifyWrite,1683063215.507381,45789,10,1
1,ReadModifyWrite,1683063215.507618,52074,2,1
1,ReadModifyWrite,1683063215.507630,55041,8,1
1,ReadModifyWrite,1683063215.507675,65904,9,1
1,ReadModifyWrite,1683063215.507726,71056,3,1
1,ReadModifyWrite,1683063215.507743,51659,5,1
1,ReadModifyWrite,1683063215.508014,45735,1,1
1,ReadModifyWrite,1683063215.508030,49017,4,1
1,ReadModifyWrite,1683063215.508041,68382,6,1
1,ReadModifyWrite,1683063215.553266,40389,10,1
1,ReadModifyWrite,1683063215.553769,28591,1,1
1,ReadModifyWrite,1683063215.554007,30845,26,1
1,ReadModifyWrite,1683063215.555097,40945,11,1
1,ReadModifyWrite,1683063215.555663,12603,18,1
1,ReadModifyWrite,1683063215.556046,13098,24,1
1,ReadModifyWrite,1683063215.557063,17575,4,1
1,ReadModifyWrite,1683063215.557853,16944,13,1
1,ReadModifyWrite,1683063215.559415,13163,5,1
1,ReadModifyWrite,1683063215.559713,29198,2,1
1,ReadModifyWrite,1683063215.561516,24684,7,1
1,ReadModifyWrite,1683063215.562693,30133,8,1
1,ReadModifyWrite,1683063215.563285,32701,17,1
1,ReadModifyWrite,1683063215.564608,36424,22,1
1,ReadModifyWrite,1683063215.565808,13521,21,1
1,ReadModifyWrite,1683063215.566635,16760,30,1
1,ReadModifyWrite,1683063215.567295,34711,15,1
1,ReadModifyWrite,1683063215.567307,24448,12,1
1,ReadModifyWrite,1683063215.568280,14414,18,1
1,ReadModifyWrite,1683063215.568355,13365,25,1
1,ReadModifyWrite,1683063215.568914,37072,19,1
1,ReadModifyWrite,1683063215.569155,25690,24,1
1,ReadModifyWrite,1683063215.572593,30758,5,1
1,ReadModifyWrite,1683063215.573596,42178,28,1
1,ReadModifyWrite,1683063215.573603,35939,9,1
1,ReadModifyWrite,1683063215.574652,67083,4,1
1,ReadModifyWrite,1683063215.574810,41342,13,1
1,ReadModifyWrite,1683063215.576444,35499,6,1
1,ReadModifyWrite,1683063215.578916,15342,3,1
1,ReadModifyWrite,1683063215.579342,31024,21,1
1,ReadModifyWrite,1683063215.579631,13605,29,1
1,ReadModifyWrite,1683063215.581735,16849,25,1
1,ReadModifyWrite,1683063215.582374,31712,1,1
1,ReadModifyWrite,1683063215.582709,32502,18,1
1,ReadModifyWrite,1683063215.583409,29435,30,1
1,ReadModifyWrite,1683063215.584674,25716,23,1
1,ReadModifyWrite,1683063215.584866,12772,26,1
1,ReadModifyWrite,1683063215.586233,27445,7,1
1,ReadModifyWrite,1683063215.588098,52864,20,1
1,ReadModifyWrite,1683063215.588925,27004,2,1
1,ReadModifyWrite,1683063215.589706,33363,0,1
1,ReadModifyWrite,1683063215.590017,35459,27,1
1,ReadModifyWrite,1683063215.591774,14699,12,1
1,ReadModifyWrite,1683063215.592841,20659,8,1
1,ReadModifyWrite,1683063215.593252,14368,29,1
1,ReadModifyWrite,1683063215.593669,13334,10,1
1,ReadModifyWrite,1683063215.594272,26570,3,1
1,ReadModifyWrite,1683063215.594859,12803,24,1
1,ReadModifyWrite,1683063215.596022,33081,17,1
1,ReadModifyWrite,1683063215.596057,18631,11,1
1,ReadModifyWrite,1683063215.596391,48538,16,1
1,ReadModifyWrite,1683063215.597653,24095,26,1
1,ReadModifyWrite,1683063215.598599,12539,25,1
1,ReadModifyWrite,1683063215.599219,14829,14,1
1,ReadModifyWrite,1683063215.601048,13926,22,1
1,ReadModifyWrite,1683063215.601450,12805,31,1
1,ReadModifyWrite,1683063215.602020,12408,15,1
1,ReadModifyWrite,1683063215.603400,33133,5,1
1,ReadModifyWrite,1683063215.606003,28059,19,1
1,ReadModifyWrite,1683063215.606487,30123,12,1
1,ReadModifyWrite,1683063215.607019,39949,10,1
1,ReadModifyWrite,1683063215.607634,22861,29,1
1,ReadModifyWrite,1683063215.607678,13114,24,1
1,ReadModifyWrite,1683063215.609594,12721,9,1
1,ReadModifyWrite,1683063215.610404,24263,23,1
1,ReadModifyWrite,1683063215.610409,14901,21,1
1,ReadModifyWrite,1683063215.611152,24062,25,1
1,ReadModifyWrite,1683063215.611958,23369,6,1
1,ReadModifyWrite,1683063215.612859,23699,30,1
1,ReadModifyWrite,1683063215.613514,15032,8,1
1,ReadModifyWrite,1683063215.613692,12614,7,1
1,ReadModifyWrite,1683063215.614063,11607,14,1
1,ReadModifyWrite,1683063215.614138,53525,1,1
1,ReadModifyWrite,1683063215.614269,27677,31,1
1,ReadModifyWrite,1683063215.614442,12457,15,1
1,ReadModifyWrite,1683063215.614702,13883,11,1
1,ReadModifyWrite,1683063215.614988,14759,22,1
1,ReadModifyWrite,1683063215.615232,12290,18,1
1,ReadModifyWrite,1683063215.615788,26614,28,1
1,ReadModifyWrite,1683063215.615943,16902,2,1
1,ReadModifyWrite,1683063215.616166,24994,13,1
1,ReadModifyWrite,1683063215.620806,12830,24,1
1,ReadModifyWrite,1683063215.620856,17380,3,1
1,ReadModifyWrite,1683063215.621762,23729,26,1
1,ReadModifyWrite,1683063215.622344,23311,9,1
1,ReadModifyWrite,1683063215.623084,12304,0,1
1,ReadModifyWrite,1683063215.625326,13754,21,1
1,ReadModifyWrite,1683063215.625489,31180,27,1
1,ReadModifyWrite,1683063215.625683,12514,14,1
1,ReadModifyWrite,1683063215.626322,13887,7,1
1,ReadModifyWrite,1683063215.626915,12086,15,1
1,ReadModifyWrite,1683063215.627537,37956,18,1
1,ReadModifyWrite,1683063215.628562,25130,8,1
1,ReadModifyWrite,1683063215.628600,39112,11,1
1,ReadModifyWrite,1683063215.629144,13549,17,1
1,ReadModifyWrite,1683063215.629772,12295,22,1
1,ReadModifyWrite,1683063215.630510,22473,29,1
1,ReadModifyWrite,1683063215.632860,21076,2,1
1,ReadModifyWrite,1683063215.633650,35102,24,1
1,ReadModifyWrite,1683063215.634101,16625,19,1
1,ReadModifyWrite,1683063215.634683,12273,23,1
1,ReadModifyWrite,1683063215.635230,43946,25,1
1,ReadModifyWrite,1683063215.635341,12309,6,1
1,ReadModifyWrite,1683063215.635402,28642,0,1
1,ReadModifyWrite,1683063215.636548,12451,5,1
1,ReadModifyWrite,1683063215.636573,20875,30,1
1,ReadModifyWrite,1683063215.636635,13354,12,1
1,ReadModifyWrite,1683063215.638212,23445,14,1
1,ReadModifyWrite,1683063215.638251,29154,3,1
1,ReadModifyWrite,1683063215.639039,11611,15,1
1,ReadModifyWrite,1683063215.639093,12987,21,1
1,ReadModifyWrite,1683063215.640224,14651,7,1
1,ReadModifyWrite,1683063215.640977,12863,20,1
1,ReadModifyWrite,1683063215.641180,13773,13,1
1,ReadModifyWrite,1683063215.641749,37917,4,1
1,ReadModifyWrite,1683063215.641960,30199,31,1
1,ReadModifyWrite,1683063215.642085,12307,22,1
1,ReadModifyWrite,1683063215.642416,28347,28,1
1,ReadModifyWrite,1683063215.642708,12382,17,1
1,ReadModifyWrite,1683063215.644944,21698,16,1
1,ReadModifyWrite,1683063215.645506,47405,26,1
1,ReadModifyWrite,1683063215.645669,20114,9,1
1,ReadModifyWrite,1683063215.646971,12059,23,1
1,ReadModifyWrite,1683063215.646977,22340,10,1
1,ReadModifyWrite,1683063215.647664,19451,6,1
1,ReadModifyWrite,1683063215.649014,12036,5,1
1,ReadModifyWrite,1683063215.650011,24477,12,1
1,ReadModifyWrite,1683063215.650673,12129,15,1
1,ReadModifyWrite,1683063215.650750,12087,19,1
1,ReadModifyWrite,1683063215.652094,47786,21,1
1,ReadModifyWrite,1683063215.652998,26856,29,1
1,ReadModifyWrite,1683063215.653706,33007,8,1
1,ReadModifyWrite,1683063215.653853,12324,20,1
1,ReadModifyWrite,1683063215.653951,49352,2,1
1,ReadModifyWrite,1683063215.654430,13622,22,1
1,ReadModifyWrite,1683063215.654931,33128,7,1
1,ReadModifyWrite,1683063215.654968,21227,13,1
1,ReadModifyWrite,1683063215.655143,15099,17,1
1,ReadModifyWrite,1683063215.656684,44509,27,1
1,ReadModifyWrite,1683063215.657462,27529,30,1
1,ReadModifyWrite,1683063215.659045,20125,23,1
1,ReadModifyWrite,1683063215.661064,21533,5,1
1,ReadModifyWrite,1683063215.661672,40662,14,1
1,ReadModifyWrite,1683063215.662851,12299,19,1
1,ReadModifyWrite,1683063215.662866,25444,15,1
1,ReadModifyWrite,1683063215.664060,11843,0,1
1,ReadModifyWrite,1683063215.665508,53881,18,1
1,ReadModifyWrite,1683063215.665798,23585,9,1
1,ReadModifyWrite,1683063215.666192,48106,20,1
1,ReadModifyWrite,1683063215.666659,11589,16,1
1,ReadModifyWrite,1683063215.667130,50602,6,1
1,ReadModifyWrite,1683063215.667422,12465,3,1
1,ReadModifyWrite,1683063215.667677,15971,1,1
1,ReadModifyWrite,1683063215.667722,25639,11,1
1,ReadModifyWrite,1683063215.668066,17710,22,1
1,ReadModifyWrite,1683063215.668767,11986,24,1
1,ReadModifyWrite,1683063215.669372,28865,10,1
1,ReadModifyWrite,1683063215.670257,29587,17,1
1,ReadModifyWrite,1683063215.670778,12375,28,1
1,ReadModifyWrite,1683063215.672174,12190,31,1
1,ReadModifyWrite,1683063215.674503,14429,12,1
1,ReadModifyWrite,1683063215.675185,13739,19,1
1,ReadModifyWrite,1683063215.675920,12373,0,1
1,ReadModifyWrite,1683063215.676210,36868,13,1
1,ReadModifyWrite,1683063215.678264,11739,16,1
1,ReadModifyWrite,1683063215.679186,17917,23,1
1,ReadModifyWrite,1683063215.679191,30985,25,1
1,ReadModifyWrite,1683063215.679689,31108,4,1
1,ReadModifyWrite,1683063215.679869,27400,29,1
1,ReadModifyWrite,1683063215.679898,49778,3,1
1,ReadModifyWrite,1683063215.680769,24114,24,1
1,ReadModifyWrite,1683063215.682631,13015,5,1
1,ReadModifyWrite,1683063215.683184,32963,28,1
1,ReadModifyWrite,1683063215.683663,41117,1,1
1,ReadModifyWrite,1683063215.684380,11556,31,1
1,ReadModifyWrite,1683063215.685006,11500,30,1
1,ReadModifyWrite,1683063215.685819,16526,22,1
1,ReadModifyWrite,1683063215.686727,45709,8,1
1,ReadModifyWrite,1683063215.688075,18071,7,1
1,ReadModifyWrite,1683063215.688309,11745,0,1
1,ReadModifyWrite,1683063215.688326,32332,15,1
1,ReadModifyWrite,1683063215.688940,25044,19,1
1,ReadModifyWrite,1683063215.688948,30546,12,1
1,ReadModifyWrite,1683063215.689398,15120,9,1
1,ReadModifyWrite,1683063215.690020,11676,16,1
1,ReadModifyWrite,1683063215.692927,12412,26,1
1,ReadModifyWrite,1683063215.693377,25921,11,1
1,ReadModifyWrite,1683063215.695662,27643,5,1
1,ReadModifyWrite,1683063215.695950,15440,31,1
1,ReadModifyWrite,1683063215.696523,23534,30,1
1,ReadModifyWrite,1683063215.697117,11752,23,1
1,ReadModifyWrite,1683063215.698252,16666,10,1
1,ReadModifyWrite,1683063215.699859,35329,17,1
1,ReadModifyWrite,1683063215.699895,12707,21,1
1,ReadModifyWrite,1683063215.700070,26219,0,1
1,ReadModifyWrite,1683063215.701207,27076,27,1
1,ReadModifyWrite,1683063215.701711,16976,16,1
1,ReadModifyWrite,1683063215.702371,30688,14,1
1,ReadModifyWrite,1683063215.702375,25352,22,1
1,ReadModifyWrite,1683063215.703319,18342,2,1
1,ReadModifyWrite,1683063215.704532,23593,9,1
1,ReadModifyWrite,1683063215.704894,21243,24,1
1,ReadModifyWrite,1683063215.705354,41362,26,1
1,ReadModifyWrite,1683063215.706162,30275,7,1
1,ReadModifyWrite,1683063215.707317,30104,29,1
1,ReadModifyWrite,1683063215.708884,12082,23,1
1,ReadModifyWrite,1683063215.710191,18222,25,1
1,ReadModifyWrite,1683063215.710811,11592,4,1
1,ReadModifyWrite,1683063215.711404,12112,31,1
1,ReadModifyWrite,1683063215.712616,12803,21,1
1,ReadModifyWrite,1683063215.713092,13653,13,1
1,ReadModifyWrite,1683063215.714000,33405,19,1
1,ReadModifyWrite,1683063215.714319,23833,20,1
1,ReadModifyWrite,1683063215.714932,37121,10,1
1,ReadModifyWrite,1683063215.716161,12792,28,1
1,ReadModifyWrite,1683063215.717747,12320,6,1
1,ReadModifyWrite,1683063215.718702,12208,16,1
1,ReadModifyWrite,1683063215.719312,24459,11,1
