Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1540,1540.000,10857,12127,17595,20984,27004,34247,41003,60016,91908
1,1499,1499.000,10727,11742,17807,40220,26055,34161,43663,987084,1027278
2,131,131.000,10610,11921,18483,26795,27044,32499,35289,50885,920516
3,649,649.000,10283,11521,16927,65248,24977,32215,47321,1008497,1022141
4,203,203.000,10595,13116,16165,168343,30678,952043,1000393,1053538,1100700
5,208,208.000,10800,52361,76962,93408,128066,178240,204569,281493,282676
6,241,241.000,10124,11104,15820,205397,25510,957837,1935961,2009619,2022411
7,49,49.000,10212,10416,10809,349731,974233,1004573,1011929,1019939,1019939
8,360,360.000,10116,10969,14114,102212,24477,38449,975153,1021561,1033336
9,1333,1333.000,10409,11249,16134,18480,23588,30699,35291,43674,82585
10,315,315.000,10099,10865,11781,107109,22291,755565,931018,993421,1046359
11,1647,1647.000,10356,11309,16138,20686,23835,30132,33775,39044,1011064
12,218,218.000,10081,10665,11721,129013,24185,860800,939040,968900,978871
13,1089,1089.000,10117,11361,16516,46507,24723,31355,37934,997602,1017002
14,634,634.000,10269,11137,16311,54916,24290,32977,39615,942092,1028547
15,325,325.000,10221,11253,14764,32516,23533,29651,36040,820079,844560
16,1029,1029.000,10043,11205,16131,47819,24630,31843,36994,1006315,1027814
17,619,619.000,10094,11141,14622,65650,23958,31279,886170,979008,1019654
18,260,260.000,10081,10760,13881,111771,24567,897778,970015,1030642,1038236
19,225,225.000,10027,11144,15569,40357,24018,33569,38774,858936,881912
20,446,446.000,9970,11126,12181,85083,23450,32544,962508,1012402,1027620
21,294,294.000,10034,11006,14613,121687,23517,904662,996621,1034452,1060316
22,1166,1166.000,10318,11163,16463,19145,25057,31369,35520,56572,99777
23,1028,1028.000,10127,11271,15618,47129,24060,31626,38587,957820,1012342
24,837,837.000,10503,11395,15548,18519,24466,30792,33548,41760,49555
25,989,989.000,10128,11143,14795,47622,23581,30443,36587,992986,1026576
26,564,564.000,9953,11112,14069,70508,23089,32838,925023,1010172,1021124
27,288,288.000,10111,11011,15250,122650,24054,909210,982555,1023450,1032526
28,324,324.000,10456,11155,14718,17917,23260,30800,32603,38513,41405
29,872,872.000,10090,11113,15139,55131,24652,36709,86356,1012573,1035835
30,860,860.000,10348,11220,16469,23055,24302,30342,33273,41818,1032446
31,122,122.000,10188,10685,13851,232520,29830,977025,1001338,1024953,1031730
32,460,460.000,10080,11020,15610,80262,24057,35380,901221,965119,1012304
33,1455,1455.000,10378,11230,16772,18474,24069,30204,33955,39050,50462
34,326,326.000,9986,10894,13819,112658,24701,47930,994281,1028453,1041321
35,401,401.000,9788,10809,14390,91304,24097,35840,936602,1012506,1034227
36,509,509.000,10030,11041,15703,78498,23987,35696,961913,1020128,1032506
37,807,807.000,10422,11191,15797,18082,23500,29793,32586,41610,47364
38,1689,1689.000,10264,11298,16433,18901,24802,31053,35137,44062,60742
39,419,419.000,10179,11104,15156,90963,24060,35870,981854,1014846,1035297
40,351,351.000,10231,10948,12005,101410,24591,37122,950680,1014351,1045841
41,478,478.000,10135,10877,14496,83380,24867,70114,944002,1008213,1027604
42,661,661.000,9986,11138,15996,64385,24449,32851,45946,1008717,1022396
43,157,157.000,10234,10744,11827,182042,24442,982070,1008572,1020604,1026151
44,193,193.000,10002,10773,11485,37739,22355,29192,35019,900656,901852
45,1712,1712.000,10339,11273,17048,18749,24550,30661,34471,40361,55083
46,172,172.000,10143,10848,15096,198112,25780,1003121,1024505,1052072,1052998
47,808,808.000,10046,11170,15055,56189,24919,33117,43518,1010663,1035686
48,672,672.000,10198,11027,15349,59212,23665,32453,61190,1007993,1037951
49,390,390.000,10338,11130,15927,22034,23762,30250,35007,46928,787989
50,1300,1300.000,10124,11211,17251,42569,25179,31826,38306,1009187,1030397
51,476,476.000,10487,11333,15704,18309,23710,30620,34986,40388,46054
52,710,710.000,10114,11253,16282,61274,24825,32220,40827,1004648,1038366
53,730,730.000,10076,11040,14325,58607,24833,32493,41898,990551,1025652
54,535,535.000,10360,11144,15134,18130,23719,29455,33220,40970,55402
55,441,441.000,10003,11028,15069,83314,25292,34661,905142,983566,1024035
56,260,260.000,10044,10962,15358,137572,26804,979505,1008724,1026587,1030704
57,943,943.000,10208,11182,15016,48241,24041,30667,36406,954129,1030084
58,438,438.000,10327,11146,17150,22986,25514,35127,80311,100549,102745
59,514,514.000,10057,11194,16402,76746,25137,33567,927351,1013703,1093808
60,466,466.000,10177,10961,14565,83161,24701,38653,949133,1008208,1021560
61,969,969.000,10472,11278,15809,18310,23870,29770,33789,40341,54051
62,581,581.000,10021,11051,14511,72179,23426,33275,844729,1011871,1987248
63,169,169.000,10151,10809,13622,183773,28985,951027,999917,1022798,1033761
64,452,452.000,10035,10897,13001,85325,26166,37206,955793,1013953,1032543
65,559,559.000,10283,11066,15153,72520,25023,34726,935656,1007014,1027315
66,415,415.000,10549,11176,16498,18896,24981,30953,35506,46354,51590
67,887,887.000,10176,11333,15725,52278,24480,32505,37692,1004239,1045550
68,550,550.000,10066,11016,13375,73318,23549,33040,903081,1022111,1036292
69,236,236.000,10151,10754,11707,138944,23594,932523,971029,1018313,1027808
70,426,426.000,10293,11108,16726,20009,24678,29863,32245,38701,760782
71,261,261.000,10035,10799,13804,132223,24555,907188,987817,1025587,1028268
72,1494,1494.000,10057,11255,15587,38338,23667,31645,36189,962771,1024773
73,232,232.000,10330,11295,16732,57176,24645,32792,50585,1020286,1031044
74,133,133.000,10077,10658,11451,173673,22372,947795,973149,1003186,1003981
75,931,931.000,10000,11005,13964,48730,23557,30258,36746,967627,1026071
76,171,171.000,10165,10866,14199,356490,29874,1947632,1988791,2017825,2022850
77,11,11.000,10013,10273,10335,368483,993230,994894,1000634,1000634,1000634
78,233,233.000,10137,10873,14814,146381,24628,952354,985359,1011878,1029371
79,255,255.000,9935,10954,15372,135607,24746,947208,981318,1014460,1019145
80,638,638.000,10222,11224,16894,57019,26284,33938,39752,1012961,1027353
81,116,116.000,10067,10682,11333,71805,22169,36472,861704,969387,988726
82,1683,1683.000,10330,11424,17455,18944,24811,31009,34129,43497,52045
83,474,474.000,10058,10994,13023,78005,23395,33660,896537,995038,1016653
84,251,251.000,10106,10875,14451,139989,26277,921629,971552,1008221,1967250
85,102,102.000,9988,10748,17885,311926,960274,1008070,1020454,1035970,1040413
86,718,718.000,9933,11063,15124,60448,24432,34521,45114,1000951,1032950
87,259,259.000,10135,11007,13234,135446,27513,941033,989934,1025153,1032011
88,453,453.000,10223,10962,14146,82720,23957,33079,967783,1007903,1035422
89,184,184.000,9941,11160,16475,22640,24201,28493,33016,41367,870708
90,242,242.000,10083,11043,13354,142858,24406,957848,990204,1010459,1032933
91,481,481.000,9967,10979,11965,81313,23187,31839,893150,1011382,1932199
92,104,104.000,10171,10721,11793,315599,969766,1008208,1022025,1032665,2949628
93,241,241.000,10285,10899,13040,252690,25325,1874863,1917303,1997553,2007738
94,3,3.000,10436,10436,1013578,680003,1015995,1015995,1015995,1015995,1015995
95,499,499.000,10139,11018,14695,76602,23171,33796,914707,1011009,1017976
96,899,899.000,10409,11348,15656,18256,23701,29690,32529,38352,43656
97,1227,1227.000,10112,11143,14714,42148,22831,30273,34485,935412,1978582
98,183,183.000,10211,10790,11940,171801,27004,908230,977312,1020318,1976169
99,220,220.000,10044,10539,11494,144439,23874,909546,972162,1007774,1014730
100,376,376.000,10094,10664,11394,90385,24829,78045,866283,1009476,1021804
101,458,458.000,10084,10922,15037,75952,23968,34161,944843,1015196,1029487
102,235,235.000,9988,11082,13278,35169,22712,31325,35793,879335,891135
103,1310,1310.000,9994,11199,15086,40971,23479,31588,36103,973092,1025695
104,451,451.000,10148,10975,14671,78704,23784,33223,947921,1011114,1039812
105,239,239.000,9875,11091,16886,28429,24150,31800,35973,765763,877931
106,667,667.000,10080,11178,14916,63992,24608,31890,40306,1004925,1031333
107,1037,1037.000,10103,11186,17002,46504,24869,32422,38471,993526,1028863
108,198,198.000,9968,10998,17102,128468,27200,949245,970655,1018743,1022528
109,161,161.000,10070,11101,12419,72579,24425,33152,885879,938729,956526
110,507,507.000,9986,11082,15211,77442,24700,33834,952236,995517,1017475
111,441,441.000,10122,11059,14327,85085,25375,35911,938895,992665,1026248
112,512,512.000,10168,11064,15135,76220,24453,32132,921818,1015901,1036133
113,209,209.000,10093,10777,11407,158764,23792,945052,982073,1011144,1023147
114,270,270.000,10236,10781,12519,231945,24247,1890824,1957957,2022379,2032207
115,17,17.000,10067,10203,10282,226608,10437,939712,996166,996166,996166
116,472,472.000,10405,11291,16078,17980,23546,27914,31153,39371,42610
117,407,407.000,10098,10940,12152,89703,22881,34691,948559,1018151,1029950
118,297,297.000,10085,11004,13418,117945,25709,870862,970295,1000964,1010740
119,709,709.000,10249,11127,16332,18273,23840,29774,32756,39052,50475
