Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1342,1342.000,4080,16107,22023,24098,28817,37180,47312,84205,140214
1,1295,1295.000,4127,17877,23991,24563,30911,38779,45003,60648,94536
2,1349,1349.000,3752,17594,23527,23783,29266,37311,43943,61705,139194
3,1384,1384.000,3178,16479,22753,23180,28862,36923,43717,59343,92342
4,1376,1376.000,3171,16672,22909,23197,29229,37422,42151,54112,73681
5,1282,1282.000,3359,17035,23296,24920,30315,39109,48810,87780,109621
6,1393,1393.000,3803,17461,23264,23051,29344,35902,40560,50477,91540
7,1383,1383.000,3470,17419,22816,23071,28471,36286,42318,60125,84655
8,1409,1409.000,2850,15879,21792,22766,27881,34759,42330,83964,128016
9,1398,1398.000,2928,15522,22511,22843,28429,34765,43442,84660,110007
10,1400,1400.000,3352,17273,23180,22842,28540,35532,40546,48955,68971
11,1376,1376.000,3479,17456,23112,23236,28909,36002,42313,54939,122013
12,1429,1429.000,3510,17596,22731,22454,28001,34258,39022,52840,78690
13,1373,1373.000,3398,18114,23540,23328,28745,35446,40916,53902,114902
14,1429,1429.000,3501,15870,22537,22209,28145,35803,39711,49994,60407
15,1455,1455.000,3810,16101,22784,22111,27590,34641,38758,48369,87137
16,1335,1335.000,2778,16938,23262,23967,28960,36779,43934,76258,110382
17,1419,1419.000,3770,17037,22136,22494,28243,34924,39035,52911,71927
18,1384,1384.000,2576,15821,22545,23142,28502,37484,42964,71647,94392
19,1252,1252.000,2887,16522,24492,25618,31710,41554,50700,91056,153883
20,1302,1302.000,3824,17655,24546,24611,31342,38920,44921,55704,74678
21,1305,1305.000,3983,17912,25154,24542,31310,37794,42610,55879,75762
22,581,581.000,3693,22331,42213,58586,63396,149575,157425,225798,302322
23,931,931.000,3626,15695,22717,31968,31151,50613,148258,152201,299161
24,1438,1438.000,3314,16001,22463,22317,29018,35913,40081,52189,81624
25,1282,1282.000,3326,17988,24648,24859,31836,39496,45176,57145,93830
26,1297,1297.000,3145,17811,24813,24820,31867,38887,44985,60838,91467
27,1104,1104.000,4058,19523,28778,28856,35477,43109,51997,94156,125438
28,1196,1196.000,3520,19699,27392,27065,34112,42219,48939,63763,92464
29,611,611.000,3761,26885,38656,55533,73626,126549,151749,200383,332108
30,232,232.000,5366,94565,132938,132569,158527,183948,209031,288885,351623
31,265,265.000,48787,51941,127423,123010,153152,178265,203511,279043,382337
32,340,340.000,2366,32696,97860,90336,126856,153029,177420,301439,886816
33,1415,1415.000,3421,15382,21751,22309,28476,36300,42139,56605,86505
34,1337,1337.000,2597,14873,22206,23957,28352,37672,48277,97292,118477
35,1426,1426.000,3634,16595,22510,22472,28268,35540,40771,52557,117947
36,1409,1409.000,3590,17076,22702,22721,28354,35484,40595,54608,78451
37,1388,1388.000,3436,16113,22221,22908,28648,37958,44225,54277,81432
38,1429,1429.000,3242,16355,22155,22507,28717,36461,40829,53420,76699
39,1386,1386.000,2990,16498,22856,23057,29505,37502,43347,58910,78761
40,1404,1404.000,3602,16583,22763,22832,28831,36701,42657,54663,85201
41,1329,1329.000,3157,17043,22858,24076,29251,36444,42538,93718,125297
42,1485,1485.000,3729,15805,21679,21491,27400,33281,37869,50116,93543
43,1416,1416.000,3646,16297,22251,22630,28493,35687,42899,55872,103444
44,1425,1425.000,3680,16772,22590,22437,28187,33889,39669,54868,68577
45,1361,1361.000,2454,15592,22251,23607,28845,37046,48953,85794,111623
46,1396,1396.000,3195,17052,22761,22776,28718,35065,40168,52182,70708
47,1361,1361.000,3282,16739,24103,23619,30410,37159,41530,55364,68550
48,1364,1364.000,3703,17630,23476,23358,29647,35965,40997,52719,74321
49,1381,1381.000,3407,17078,23219,23118,29014,35895,41460,57334,86491
50,1382,1382.000,3370,17034,23270,23257,29414,36848,42768,53600,76384
51,1297,1297.000,3938,17009,23740,26640,30863,40243,47791,75077,1025423
52,824,824.000,3776,21884,31550,35653,48665,62912,69975,85358,113448
53,1371,1371.000,3187,17615,22930,23356,29658,36756,42086,58265,108642
54,1391,1391.000,3316,17274,23026,22958,28843,36027,42384,56700,72372
55,1350,1350.000,3897,17421,23591,23763,30041,37464,43464,57193,102122
56,1359,1359.000,3494,16207,23457,23849,30574,38305,44461,66887,97672
57,1344,1344.000,2862,15809,22911,23373,29175,37024,44829,73301,92014
58,1387,1387.000,3490,16805,23288,23309,29649,37229,42734,56665,76867
59,1399,1399.000,3704,16787,22815,22758,28434,35836,41239,54910,93132
60,1391,1391.000,3872,16427,23052,23008,29107,36338,42467,55223,85509
61,1386,1386.000,3159,15964,23428,23003,29254,37010,41975,57182,80489
62,1404,1404.000,3431,16925,23125,22883,28790,36094,41796,51119,73513
63,1347,1347.000,3509,16674,22977,23648,30249,37061,43691,67170,84132
64,1370,1370.000,3861,17173,23485,23418,29577,36637,40933,54011,77296
65,1377,1377.000,3677,17240,23312,23211,29097,36346,40925,53562,65213
66,1422,1422.000,3540,15641,22704,22463,28514,35859,40763,50948,63491
67,1411,1411.000,3938,17228,22981,22697,28314,34384,39530,50216,84298
68,1372,1372.000,3222,15523,22697,23311,28807,37499,46606,73874,114761
69,1396,1396.000,3281,17192,22845,22873,28601,36678,42422,54272,80137
70,1358,1358.000,3191,17065,23070,23639,30075,38576,44039,61583,75275
71,1379,1379.000,3719,17868,23499,23206,29044,35925,40608,56158,67554
72,1361,1361.000,3335,17131,23258,23491,29350,37565,43308,57772,97958
73,1382,1382.000,3497,16396,23273,23148,29977,37123,41983,55751,68514
74,1328,1328.000,3402,16211,22939,23989,29015,37031,44341,84853,128753
75,1392,1392.000,3803,16963,23167,23083,29181,35925,41832,53783,85285
76,1335,1335.000,3328,17455,23872,23962,30638,37363,42908,53254,61093
77,1428,1428.000,3505,16318,22365,22448,28049,35982,41315,52346,79876
78,1424,1424.000,3523,16144,22363,22391,28147,35372,40834,53775,78877
79,1352,1352.000,2869,16563,22840,23705,29106,37081,44677,74115,93631
80,1417,1417.000,3553,17060,23047,22597,28463,34660,38762,49714,80746
81,1374,1374.000,3785,17387,23708,23228,29047,35668,40935,52635,84168
82,1448,1448.000,3633,16662,22378,22136,27909,34048,39266,51066,75549
83,1468,1468.000,3190,15715,22063,21771,27393,33921,39001,50121,73244
84,1428,1428.000,3812,16438,22540,22422,28582,34925,39315,48732,76120
85,1362,1362.000,3579,16712,22984,23356,29025,36659,44064,67439,93024
86,1408,1408.000,3399,16757,22844,22731,28645,36251,41414,53614,85795
87,1399,1399.000,2988,16774,23082,22987,29405,35383,40124,54132,87008
88,1370,1370.000,3303,17051,22998,23239,29370,36524,42348,55033,67522
89,1445,1445.000,3918,15579,22369,22361,28337,35045,40253,54454,77242
90,1392,1392.000,3545,16824,23426,22852,29128,35671,40843,54687,63731
91,1368,1368.000,2907,14823,22638,23449,29794,39412,46188,67778,134851
92,1423,1423.000,3411,16531,22647,22542,28390,35253,40303,50896,73420
93,1426,1426.000,3490,16753,22616,22335,28081,34287,39266,52379,82708
94,1435,1435.000,3713,16885,22685,22304,28127,34202,38955,48823,73456
95,1423,1423.000,3261,16064,22775,22498,28571,35378,40653,52593,77345
96,1372,1372.000,3730,16438,23063,23365,28888,36274,43112,69155,94546
97,1386,1386.000,3576,17106,23000,23087,29403,36123,41259,53859,77814
98,1433,1433.000,4147,16958,22913,22331,27809,33988,38530,49880,95024
99,1417,1417.000,3897,17121,22884,22459,28293,34359,38687,47492,66430
100,1418,1418.000,3579,16997,22581,22605,28389,34986,39402,50084,70991
101,1394,1394.000,3798,16972,23187,22999,29019,36270,41594,53108,75412
102,1317,1317.000,2682,15674,22536,24289,29913,39504,52881,81628,103457
103,1427,1427.000,3636,16098,22548,22454,28266,35713,40634,52889,69559
104,1382,1382.000,3520,16742,23096,23168,29177,37194,42985,56344,91836
105,1396,1396.000,3636,16774,23011,22906,29157,35799,41521,56557,82635
106,1377,1377.000,3832,17794,23440,23137,29258,35609,41055,53508,61932
107,1328,1328.000,3703,16390,23238,24178,29778,38295,44966,78697,95905
108,1373,1373.000,3218,16161,22747,23208,29717,37419,42902,58428,83329
109,1070,1070.000,4128,19265,26714,30546,35649,50053,62738,84921,1026315
110,1203,1203.000,3344,17409,24850,26117,32205,44015,53644,73392,98164
111,1353,1353.000,3622,17317,24146,23658,30193,37200,43116,54022,78258
112,1323,1323.000,3688,17581,24097,24185,30517,37742,43135,61221,82676
113,1380,1380.000,3615,17256,23663,23390,29388,36759,41270,53958,108134
114,1360,1360.000,2463,14627,22478,23284,28618,36511,48902,77902,110197
115,1408,1408.000,4064,16318,23061,22690,28857,35193,40450,54565,71364
116,1401,1401.000,3031,15548,22393,22903,29072,36979,44859,60956,108801
117,1402,1402.000,3786,16643,23048,22767,29125,35615,41395,52585,70299
118,1331,1331.000,3668,15233,23535,24086,30140,38973,46938,75784,127473
119,1490,1490.000,3479,15210,21223,20958,26517,32585,36592,48628,78467
