Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,56,56.000,5446,63056,1054130,1028444,2083729,2130465,2141985,2161325,2161325
1,15,15.000,5139,14029,1070232,787165,1092252,1114386,2107001,2107001,2107001
2,69,69.000,4325,23632,61547,1262269,1061292,5034902,5046400,6046835,6046835
3,16,16.000,8894,3046180,4042008,4043351,5053252,6075373,7057390,7057390,7057390
4,3,3.000,23962,23962,4009774,2696105,4054580,4054580,4054580,4054580,4054580
5,1,1.000,3066759,3066759,3066759,3066759,3066759,3066759,3066759,3066759,3066759
6,12,12.000,19518,1010264,2023780,1858450,2046476,4034602,5061709,5061709,5061709
7,21,21.000,3393,1008579,1025182,2171179,4026149,5067599,6070493,6074426,6074426
8,20,20.000,1009219,2031756,5059492,4047757,6049288,7085649,7086092,7086092,7086092
9,4,4.000,1006841,2020071,6048010,3782734,6056016,6056016,6056016,6056016,6056016
10,9,9.000,2035608,3052005,4032585,4053725,5058060,7074347,7074347,7074347,7074347
11,6,6.000,3048606,3050058,3066578,3559420,4044495,5095632,5095632,5095632,5095632
12,4,4.000,1012000,2038581,2042196,2285104,4047641,4047641,4047641,4047641,4047641
13,12,12.000,7167,1010347,2017609,1609092,2034694,3044176,3058134,3058134,3058134
14,17,17.000,9251,1007789,2027540,1614992,2053831,3036174,3038640,3038640,3038640
15,18,18.000,28980,1038807,2023498,1752747,2038128,3017378,3046527,3046527,3046527
16,21,21.000,3475,984140,1008528,1010665,1030469,2022750,2025511,3037195,3037195
17,40,40.000,4091,21038,996236,789133,1026276,2008487,2057306,2059660,2059660
18,30,30.000,11572,1018510,1032510,1068221,1051371,2045474,2046265,2052480,2052480
19,35,35.000,5031,1006586,1030399,1604333,1053016,3050156,8107242,9111040,9111040
20,36,36.000,3785,16963,2040179,3175579,6070191,8082999,11119047,11125601,11125601
21,5,5.000,1007281,2016671,5049923,5261007,8092220,10138944,10138944,10138944,10138944
22,8,8.000,1001345,2018319,8087212,5433420,9104373,9107246,9107246,9107246,9107246
23,7,7.000,1008191,2013804,5073016,4345912,6080849,6085722,6085722,6085722,6085722
24,4,4.000,1012942,4069362,5064318,4309433,7091112,7091112,7091112,7091112,7091112
25,3,3.000,5067138,5067138,6081226,5757051,6122790,6122790,6122790,6122790,6122790
26,8,8.000,23959,2019092,5049181,3167806,5071982,5088937,5088937,5088937,5088937
27,4,4.000,4057251,4064501,4070240,4072036,4096155,4096155,4096155,4096155,4096155
28,11,11.000,12300,971224,3026839,2118254,3037701,3048702,3081754,3081754,3081754
29,7,7.000,9906,38730,1006505,868701,1017978,2017095,2017095,2017095,2017095
30,8,8.000,996733,1013261,1015339,1018556,1031769,1048262,1048262,1048262,1048262
31,101,101.000,3692,26040,40866,353586,1029851,1061493,1081020,1112083,1121971
32,78,78.000,3022,35761,70566,645739,1073763,2037068,2078012,3032939,3032939
33,23,23.000,7584,981484,1001423,1607117,2008392,4007186,4008385,4008952,4008952
34,23,23.000,5697,1008336,2017960,1806607,3028436,3042127,3048281,4039593,4039593
35,18,18.000,2808,1009598,2011285,1741687,2032876,4026935,4044497,4044497,4044497
36,11,11.000,1025725,1044337,2019352,1935780,2039910,3025198,3040100,3040100,3040100
37,24,24.000,4957,996900,1023447,1353935,2036721,3034859,3041638,3069016,3069016
38,22,22.000,6632,1021517,2031391,1808227,3032302,3061579,3074984,3075793,3075793
39,15,15.000,15581,1007851,1046688,1434928,2053551,2061917,2074149,2074149,2074149
40,21,21.000,12482,1007206,1027361,1122396,1065450,2019057,2037413,2040726,2040726
41,39,39.000,8296,44222,1010649,791451,1028247,1050335,2023109,2042794,2042794
42,55,55.000,2778,24964,1009803,986551,2014832,3015461,3026224,3043838,3043838
43,18,18.000,3538,1014944,2009098,1629583,2018126,3038896,3038965,3038965,3038965
44,9,9.000,1001946,1011222,2023974,2021228,3022406,3041792,3041792,3041792,3041792
45,16,16.000,7552,1023246,2011211,1458199,2033705,2042123,2043729,2043729,2043729
46,11,11.000,1009304,1019614,2026078,1763771,2067896,3049826,3066473,3066473,3066473
47,22,22.000,2862,989226,1020796,840466,1028429,1049794,1058693,1062987,1062987
48,47,47.000,3173,43527,1009684,789126,1032716,1055651,2013121,3032474,3032474
49,32,32.000,19241,1028229,2032027,1844872,2060742,3046149,3051336,4064098,4064098
50,8,8.000,3748,1009374,2023499,1520087,2032032,2039140,2039140,2039140,2039140
51,21,21.000,1003638,1016748,1027839,1410463,2033536,2060737,3058411,3069897,3069897
52,29,29.000,3760,1028898,1043332,1428151,2075086,2108718,3072261,3076894,3076894
53,20,20.000,5640,1010080,1046208,983916,1060714,2048473,2050657,2050657,2050657
54,41,41.000,7406,34281,1006309,725064,1026796,1045732,1046711,2006375,2006375
55,52,52.000,7956,54991,995309,786866,1027736,1978755,1989456,2027090,2027090
56,30,30.000,2971,959786,1018181,1123600,1058487,3037888,3054774,3063813,3063813
57,35,35.000,3598,29044,1039488,1257269,2036732,2051202,3050065,3066763,3066763
58,19,19.000,6593,18922,1011078,1282939,2026784,4015069,4023374,4023374,4023374
59,30,30.000,19000,989209,1048849,1530232,2042317,3047687,4077239,5092745,5092745
60,24,24.000,2520,994330,2010718,1908197,3054847,4076544,4094523,7113954,7113954
61,13,13.000,6466,1003941,2059200,1970612,3066400,4069054,6115176,6115176,6115176
62,25,25.000,2982,12146,2055937,2257609,5091481,5117369,5119219,5125562,5125562
63,13,13.000,2758,10358,1019069,1490717,2039689,4060738,4091132,4091132,4091132
64,13,13.000,1013295,3022928,3036530,2733859,3051575,3079965,3085901,3085901,3085901
65,8,8.000,1007571,1014301,2030201,1659600,2065434,2066875,2066875,2066875,2066875
66,6,6.000,1031734,1037487,1056038,1049266,1058216,1069421,1069421,1069421,1069421
67,69,69.000,3487,24466,53580,985764,2015888,3016504,3050711,6078764,6078764
68,11,11.000,10796,993278,1018700,1026839,1071395,2041917,2055380,2055380,2055380
69,28,28.000,8118,1006338,1030175,1676283,3036806,5026311,5063936,5110381,5110381
70,22,22.000,8401,2028351,3032444,2850656,4041177,4050366,4052843,4088986,4088986
71,5,5.000,1019808,3023603,3050288,2648460,3053770,3094834,3094834,3094834,3094834
72,9,9.000,2017455,2035307,2053509,2047455,2060459,2071651,2071651,2071651,2071651
73,9,9.000,9756,1008898,1033952,914903,1043428,1044179,1044179,1044179,1044179
74,93,93.000,1594,23922,44779,450319,1025332,1049366,2065299,2074593,2074593
75,38,38.000,9054,18776,1020430,1112340,1068680,3055331,3064449,3065314,3065314
76,25,25.000,12926,2014636,2025273,2066927,2046410,3023038,3036171,3087444,3087444
77,2,2.000,997368,997368,1999806,1498587,1999806,1999806,1999806,1999806,1999806
78,36,36.000,2622,40442,1016148,797805,1026146,1045815,2013614,2031675,2031675
79,60,60.000,2466,20837,990528,536571,1021033,1040233,1046304,2037049,2037049
80,66,66.000,3392,20852,72687,999586,2018048,3032245,3057583,5096590,5096590
81,12,12.000,994247,1011895,2030324,1861173,3029635,3051617,4097546,4097546,4097546
82,24,24.000,3353,18773,1016309,1233919,2033402,3051082,3070425,3108569,3108569
83,20,20.000,3064,1007774,1031433,1231072,2035924,2079724,2084415,2084415,2084415
84,28,28.000,3721,18924,1032159,857239,1050815,1083926,2062339,3082326,3082326
85,28,28.000,3491,26699,41277,717858,58580,4061848,4065150,5064688,5064688
86,28,28.000,11299,2019924,4022590,3252211,5052880,5087905,6074836,7069722,7069722
87,6,6.000,1001169,3003644,4040657,3196897,4048892,4058076,4058076,4058076,4058076
88,5,5.000,3014437,3015828,3039078,3037356,3057047,3060394,3060394,3060394,3060394
89,4,4.000,1005671,2004128,2018012,1764014,2028248,2028248,2028248,2028248,2028248
90,10,10.000,999936,1012899,1055410,2242373,3067522,5091533,5091533,5091533,5091533
91,42,42.000,3546,37410,2007098,1746152,3025255,4027187,4083092,6075070,6075070
92,4,4.000,1007952,1027002,3027394,2025557,3039882,3039882,3039882,3039882,3039882
93,15,15.000,998174,1031347,4055132,3321584,4082239,4109392,5091728,5091728,5091728
94,11,11.000,1013442,2034718,3038739,2677655,3050904,3058350,3066076,3066076,3066076
95,10,10.000,3036,2040924,2055535,2453333,3066857,6109754,6109754,6109754,6109754
96,2,2.000,1039106,1039106,2061736,1550421,2061736,2061736,2061736,2061736,2061736
97,32,32.000,7975,1021354,1038543,1602088,3033432,3075152,5063231,5113097,5113097
98,21,21.000,1007663,1037960,2033700,2034820,2063157,3037850,3064756,4062985,4062985
99,8,8.000,1045475,2047815,3025484,2534216,3034151,3041978,3041978,3041978,3041978
100,18,18.000,6961,1046858,2008217,1582337,2026550,2064193,2069781,2069781,2069781
101,15,15.000,2815,958414,1018320,829453,1067413,1080047,1129451,1129451,1129451
102,104,104.000,3731,23341,46990,330832,968414,1003959,1026128,1044551,1047682
103,40,40.000,11804,1015475,1039026,1033395,1058022,2046412,2047051,2049090,2049090
104,26,26.000,11655,1009400,1038392,1367857,2012911,2031057,2058331,2061047,2061047
105,22,22.000,32435,1006997,1029556,1205029,1065147,2017839,2028136,2041157,2041157
106,32,32.000,4876,989241,1008512,1010438,1030574,1991520,1997905,2997142,2997142
107,41,41.000,8078,32312,1012168,1267332,2012076,4027090,4066569,4074765,4074765
108,22,22.000,9024,1010682,1022267,1751834,3052819,4046822,4047509,4074987,4074987
109,25,25.000,7034,1007316,2042757,1989500,3054043,3061419,4043047,4067659,4067659
110,5,5.000,2773,994577,1999081,1416807,2036165,2051442,2051442,2051442,2051442
111,13,13.000,15486,1007267,1046744,1182011,1102118,2032239,2050356,2050356,2050356
112,62,62.000,2760,35931,71053,580023,987347,1039292,1989591,2985416,2985416
113,31,31.000,3663,1007698,1024489,1309960,2022683,2036175,2046844,2047062,2047062
114,20,20.000,3262,1021533,1035292,885683,1051901,1063119,2026226,2026226,2026226
115,51,51.000,5188,23385,985482,616284,1003941,1010765,1021503,1038583,1038583
116,97,97.000,2114,20708,42486,477367,1021351,1094482,2055542,3079078,3079078
117,35,35.000,2399,16896,1024405,961846,2007276,2017366,2034099,2034941,2034941
118,25,25.000,4857,1006783,1029138,832125,1050529,1058690,1059645,1071457,1071457
119,50,50.000,3683,16700,31944,30087,37526,45904,56186,66963,66963
