Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,2161.200,14.806,10.701,12.250,13.006,14.413,21.316,23.709,34.608,83.662,0.068
5,2204.200,14.512,10.699,12.040,12.725,13.995,20.912,23.236,29.421,1022.290,0.069
10,2211.400,14.476,10.681,12.120,12.812,14.131,21.050,23.389,31.210,76.213,0.069
15,2256.000,14.180,10.573,12.060,12.742,13.951,20.818,23.080,28.728,74.092,0.071
20,2173.800,14.704,10.544,12.167,12.930,14.482,21.369,23.685,32.636,70.955,0.068
25,2236.200,14.305,10.478,12.051,12.718,14.014,20.784,23.181,30.125,71.752,0.070
30,2213.000,14.462,10.610,12.080,12.837,14.332,21.134,23.382,30.401,78.019,0.069
35,2238.600,14.287,10.624,12.036,12.713,13.941,20.808,23.278,30.777,74.912,0.070
40,2230.200,14.346,10.645,12.068,12.765,14.083,20.871,23.198,29.108,1020.100,0.070
45,2235.200,14.311,10.719,12.021,12.709,14.045,20.859,23.170,31.541,81.829,0.070
50,2252.000,14.225,10.517,12.002,12.665,13.933,21.041,23.483,29.816,89.052,0.070
55,2199.000,14.528,10.494,12.027,12.724,14.012,21.319,23.755,34.969,79.372,0.069
60,2237.400,14.306,10.739,12.038,12.712,13.962,21.042,23.461,30.518,75.045,0.070
65,2257.400,14.167,10.621,11.996,12.664,13.914,20.895,23.227,29.688,83.436,0.071
70,2237.400,14.296,10.641,12.068,12.726,13.890,20.952,23.195,31.077,73.612,0.070
75,2246.200,14.240,10.647,12.011,12.720,14.002,20.931,23.382,29.119,104.000,0.070
80,2220.400,14.411,10.587,12.021,12.725,14.098,20.928,23.389,30.400,88.553,0.069
85,1785.800,17.923,10.731,12.232,13.178,17.205,27.555,45.503,66.204,249.254,0.056
90,1885.400,16.969,10.220,11.806,12.648,14.894,23.624,33.030,109.443,231.603,0.059
95,2195.200,14.576,10.584,12.106,12.825,14.311,21.639,24.915,32.942,70.389,0.069
100,2160.000,14.803,10.623,12.026,12.674,13.943,21.032,23.417,31.491,1021.849,0.068
105,2236.400,14.314,10.653,12.039,12.707,13.959,21.291,24.067,31.532,81.839,0.070
110,1764.800,18.130,10.118,11.822,12.675,15.804,25.550,50.597,114.012,239.906,0.055
115,2111.400,15.097,10.612,12.080,12.848,14.482,22.170,25.747,44.032,122.014,0.066
