Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1891,1891.000,10906,12329,13054,17088,15189,25801,34160,72534,102249
1,1099,1099.000,10171,11324,11804,34299,12684,20799,27238,834951,1016792
2,1869,1869.000,10673,11486,11902,13975,12918,21331,24739,32988,42841
3,2339,2339.000,10558,11424,11828,13694,12636,20404,24153,31262,40031
4,1137,1137.000,10290,11005,11489,31766,12260,19908,26427,798080,1008913
5,2006,2006.000,10531,11416,11845,13891,12929,20725,24504,32497,132423
6,2118,2118.000,10260,11370,11772,20312,12611,21322,25309,37761,1019068
7,1181,1181.000,10176,11075,11623,17709,12483,20520,25261,146482,639594
8,2257,2257.000,10627,11496,11918,15584,12800,21661,25845,34096,1008996
9,1223,1223.000,10193,10961,11411,23580,12315,20116,24935,522764,799210
10,2294,2294.000,10621,11515,11960,13939,12851,20943,25477,33148,43757
11,2331,2331.000,10587,11405,11816,13725,12670,20676,24245,31360,41692
12,2218,2218.000,10623,11471,11862,14426,12845,21951,26396,53958,71857
13,2282,2282.000,10602,11503,11914,14043,13155,21393,24943,32916,40178
14,2305,2305.000,10637,11403,11812,13868,12642,21616,24958,32396,40405
15,2298,2298.000,10646,11455,11869,13906,12818,21011,25208,32714,42685
16,2285,2285.000,10590,11556,12013,13987,12902,21190,24960,34094,41111
17,2290,2290.000,10615,11442,11873,14013,12884,21463,25039,33648,41109
18,2240,2240.000,10568,11617,12109,14238,13742,21617,25202,31989,48316
19,2282,2282.000,10517,11464,11894,14027,12875,21987,25657,34718,49104
20,2204,2204.000,10595,11481,11920,14493,12834,22146,27395,53199,77704
21,2312,2312.000,10663,11504,11912,13856,12741,20983,24945,32734,41794
22,2308,2308.000,10619,11479,11898,13865,12819,21012,24464,31999,43468
23,2339,2339.000,10565,11387,11818,13663,12687,20583,24192,30391,42950
24,2317,2317.000,10605,11407,11786,13808,12772,20911,24273,32701,41973
25,2313,2313.000,10591,11412,11822,13814,12651,21084,24717,31794,43648
26,2288,2288.000,10606,11462,11897,13983,12827,21543,25292,32739,41589
27,2299,2299.000,10519,11406,11796,13918,12808,21444,25010,32922,40822
28,2302,2302.000,10547,11448,11892,13911,12907,21526,25020,31766,42951
29,2176,2176.000,10608,11426,11820,14671,12582,21893,26491,78461,99125
30,2258,2258.000,10542,11524,11981,14190,13757,21536,25042,33431,56002
31,2279,2279.000,10672,11483,11910,14026,13274,21164,24772,32255,49094
32,2314,2314.000,10501,11442,11878,13828,12729,20823,24112,30459,39483
33,2243,2243.000,10514,11498,11922,14282,12715,21935,26248,48888,66778
34,2244,2244.000,10588,11458,11893,14245,13596,22158,25885,35351,46621
35,1920,1920.000,10265,11214,11685,22834,12290,20465,25877,604378,1024404
36,1376,1376.000,10182,11332,11778,14616,12713,20669,24487,30672,413190
37,2339,2339.000,10496,11374,11775,13679,12545,21040,24298,31652,39985
38,2228,2228.000,10547,11555,12075,14353,13438,22469,26331,33729,47739
39,1171,1171.000,10228,10960,11297,28897,11993,22280,49138,656708,1028160
40,2174,2174.000,10594,11427,11844,13875,12864,20733,24662,32638,40630
41,2308,2308.000,10707,11545,11971,13841,12951,20772,24079,30714,46761
42,2293,2293.000,10609,11449,11849,13965,12840,21516,25214,33119,40619
43,2311,2311.000,10574,11415,11855,13830,12766,20706,24614,31339,45215
44,2291,2291.000,10625,11453,11912,13954,13042,21343,25181,32466,45314
45,2324,2324.000,10587,11445,11887,13787,12692,20964,24028,31707,48514
46,2280,2280.000,10670,11483,11908,14004,13030,21387,26001,33081,41250
47,2280,2280.000,10486,11433,11843,14050,12860,21619,25473,33375,52400
48,2161,2161.000,10533,11441,11914,14771,12964,22711,26519,64383,84571
49,2327,2327.000,10549,11465,11876,13796,12758,20852,24382,31643,41462
50,2291,2291.000,10524,11430,11848,13926,13106,21187,25095,33453,44655
51,2349,2349.000,10529,11428,11808,13641,12558,20639,23738,30700,42029
52,2318,2318.000,10452,11406,11857,13798,12921,21067,24187,31270,44463
53,2298,2298.000,10441,11396,11793,13918,12770,21470,25384,32850,41710
54,2308,2308.000,10611,11427,11913,13855,12896,21139,24296,32914,42314
55,2299,2299.000,10355,11438,11864,13903,12798,20941,25028,31873,43431
56,2314,2314.000,10634,11457,11859,13839,12760,20969,24296,32887,40487
57,2189,2189.000,10680,11469,11868,14595,12947,21673,26179,61643,91807
58,2280,2280.000,10713,11496,11984,14040,13006,21267,25246,34170,44119
59,2276,2276.000,10537,11488,11913,14056,12954,21655,25094,32267,44817
60,2206,2206.000,10573,11540,12025,14510,13861,21842,26795,37585,55467
61,2301,2301.000,10585,11550,12034,13905,12911,20736,24959,31586,41107
62,1945,1945.000,10296,11351,11865,24369,12746,21138,24878,748616,1008602
63,994,994.000,10248,11332,11825,16650,12962,20957,24830,37958,620410
64,2303,2303.000,10603,11488,11943,13932,12784,21111,24563,32616,50852
65,2272,2272.000,10633,11500,12001,14060,13477,21369,25404,32699,44432
66,2190,2190.000,10539,11457,11899,14601,12985,22288,26787,56508,81233
67,2350,2350.000,10599,11433,11826,13627,12549,20656,24145,31533,38890
68,2260,2260.000,10515,11460,11914,14155,13206,21932,25050,34941,48249
69,2309,2309.000,10589,11434,11844,13841,12744,21123,24773,31734,44627
70,2264,2264.000,10579,11454,11889,14159,13507,22225,25440,34274,43829
71,2290,2290.000,10589,11452,11860,13927,12790,21375,25002,32410,41434
