Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,2147,2147.000,10813,12279,12898,14993,14021,20065,25797,55595,88739
1,2331,2331.000,10746,11967,12535,13727,13407,16063,22335,31494,73663
2,2327,2327.000,10864,12043,12640,13708,13557,16490,21793,28870,42483
3,2349,2349.000,10744,11945,12503,13637,13350,17947,22063,29312,42529
4,2315,2315.000,10567,11926,12544,13820,13695,17422,22876,30546,50016
5,2320,2320.000,10707,11907,12501,13765,13489,17687,23150,30301,74356
6,2265,2265.000,10759,11892,12406,14096,13312,18933,23211,51174,81149
7,2348,2348.000,10829,11888,12461,13643,13329,17593,21985,29825,55656
8,2368,2368.000,10538,11987,12503,13556,13327,16911,21628,28215,37171
9,2361,2361.000,10601,11822,12354,13498,13259,18109,21668,27466,62827
10,2428,2428.000,10658,11762,12231,13195,12942,14955,21009,26985,41012
11,2421,2421.000,10668,11777,12257,13205,13028,14874,20748,27344,38387
12,2423,2423.000,10744,11796,12287,13193,12987,15222,20839,25759,37095
13,2396,2396.000,10737,11818,12292,13365,13030,16487,20672,27962,77799
14,2430,2430.000,10629,11787,12253,13159,13016,15344,20289,25397,40445
15,2228,2228.000,10745,11942,12577,14369,13847,18826,22119,61072,75719
16,2403,2403.000,10634,11783,12323,13323,13097,16826,21027,26903,44183
17,2368,2368.000,10718,11800,12304,13497,13229,18556,21518,27301,67494
18,2401,2401.000,10685,11830,12343,13326,13173,16292,20816,26662,37286
19,2338,2338.000,10720,11853,12430,13671,13486,18841,21517,27080,38854
20,2291,2291.000,10729,11928,12482,13950,13681,19072,22432,29814,51545
21,2321,2321.000,10853,11976,12514,13805,13399,18958,22487,28643,70208
22,2328,2328.000,10708,11892,12420,13716,13354,18950,22539,30071,42810
23,2226,2226.000,10670,12041,12719,14422,14490,20714,23525,30769,45331
24,2140,2140.000,10894,12103,12808,14922,14418,20443,23371,59137,70827
25,2253,2253.000,10799,12099,12709,14136,13979,19926,22345,30252,45415
26,2398,2398.000,10770,11853,12382,13389,13167,17586,21251,25959,38896
27,2422,2422.000,10583,11739,12246,13199,13007,16347,20549,26612,34675
28,2445,2445.000,10651,11737,12241,13098,12910,14642,20332,25359,49450
29,2378,2378.000,10824,11886,12407,13444,13240,17178,21339,26461,48209
30,2379,2379.000,10650,11808,12319,13429,13091,17022,21462,28411,72569
31,2383,2383.000,10713,11771,12255,13447,13082,18527,21876,26689,47779
32,2173,2173.000,10654,11855,12393,14712,13683,21182,25695,57470,73172
33,2419,2419.000,10778,11887,12375,13230,13142,15144,20545,24930,33702
34,2308,2308.000,10781,12007,12598,13782,13482,19221,21662,27930,52061
35,2366,2366.000,10701,11931,12495,13553,13401,16573,21803,27010,38544
36,2421,2421.000,10555,11778,12280,13223,13068,15231,20610,26202,39015
37,2328,2328.000,10530,11874,12476,13739,13477,19327,21709,28488,44452
38,2359,2359.000,10828,11944,12456,13598,13378,17778,21530,27386,64967
39,2389,2389.000,10609,11857,12374,13359,13255,16436,20861,24985,35004
40,2380,2380.000,10696,11947,12565,13546,13622,16394,20865,26220,39690
41,2234,2234.000,10696,11959,12500,14240,13441,19229,23045,53077,73022
42,2319,2319.000,10720,11783,12305,15625,13126,17742,21019,28594,1036369
43,1776,1776.000,10438,11716,12342,15600,15021,22603,27932,37285,453662
44,2402,2402.000,10730,11778,12313,13296,13214,15889,20694,26001,38019
45,2419,2419.000,10633,11791,12260,13243,13050,15237,20869,27338,43289
46,2433,2433.000,10693,11821,12286,13194,13016,14781,20333,25543,80847
47,2370,2370.000,10501,11809,12363,13450,13189,16707,20940,27707,74071
48,2429,2429.000,10568,11722,12241,13184,13034,15628,20506,25467,45041
49,2312,2312.000,10568,11759,12265,13797,12984,16522,21041,60406,82817
50,2409,2409.000,10697,11827,12306,13295,13121,16088,20653,25824,38308
51,2279,2279.000,10707,11905,12480,14065,13679,19846,22460,30653,183481
52,2197,2197.000,10908,12187,12932,14521,14608,20512,23423,29759,41402
53,2255,2255.000,10757,12085,12733,14227,14025,20064,22814,32544,57124
54,2307,2307.000,10754,12005,12577,13859,13596,19409,21859,28352,46855
55,2272,2272.000,10730,12023,12591,14059,13756,20124,22513,29685,83493
56,2367,2367.000,10838,11918,12478,13538,13390,16058,21104,30190,42249
57,2351,2351.000,10668,12000,12621,13593,13534,16230,21095,27453,38830
58,2255,2255.000,10713,11827,12336,14175,13247,19794,22211,55726,70488
59,2173,2173.000,10889,12266,12967,14730,14226,20916,24573,37598,68479
60,2354,2354.000,10698,11855,12401,13628,13357,18752,21550,26896,41739
61,2265,2265.000,10794,12094,12795,14185,13941,19603,22898,30727,52215
62,2216,2216.000,10751,12212,12884,14334,14017,20189,23532,32668,42450
63,2258,2258.000,10569,11944,12546,14196,13785,20420,24027,31017,48883
64,2331,2331.000,10679,11836,12466,13702,13508,18392,22163,28101,61444
65,2286,2286.000,10687,11912,12529,14006,13841,19221,22416,30416,43694
66,2264,2264.000,10739,11923,12640,14199,14883,19413,22586,29818,51980
67,2261,2261.000,10721,11703,12181,14710,13018,18642,23030,52994,1031146
68,1853,1853.000,10616,11526,12005,16465,12863,18417,21253,33039,764093
69,2378,2378.000,10751,11901,12414,13468,13231,16979,21273,26655,45846
70,2285,2285.000,10777,11885,12512,14047,13677,18700,23376,35692,75556
71,2137,2137.000,10884,12155,12883,14926,14563,19996,28184,44162,87175
72,1369,1369.000,10975,13806,16163,24302,21975,53753,60100,86491,215387
73,708,708.000,10552,16347,43592,44470,54165,64883,97840,148217,168892
74,1877,1877.000,10439,11210,11632,17115,12359,15851,34235,142636,175704
75,1752,1752.000,10559,11415,11931,17934,13137,18724,31173,170310,246030
76,2113,2113.000,10381,11643,12276,14977,13554,18141,27413,70480,155895
77,2146,2146.000,10936,12169,12999,14927,14710,21455,26688,38097,59485
78,2168,2168.000,10822,11910,12508,14713,13752,19934,26138,64633,69155
79,2148,2148.000,10811,12130,13043,14927,15734,21206,25287,32290,75771
80,2231,2231.000,10644,11884,12570,14350,14163,20603,24756,34772,44659
81,2224,2224.000,10793,12023,12675,14429,14096,20927,24374,32955,51850
82,2260,2260.000,10366,11845,12469,14077,13601,18855,21851,31592,109368
83,2260,2260.000,10732,11955,12592,14160,13974,19844,22659,29457,95837
84,2356,2356.000,10822,11875,12352,13558,13259,18659,22120,26934,40287
85,2388,2388.000,10742,11890,12414,13471,13179,17136,21537,27467,36374
86,2344,2344.000,10671,11951,12435,13577,13224,15683,22634,30025,40366
87,2266,2266.000,10649,11854,12387,14135,13239,16641,23897,60444,76307
88,2258,2258.000,10643,11922,12604,14179,13837,18911,25394,34344,62333
89,2313,2313.000,10782,11882,12469,13816,13616,17634,23527,32330,45377
90,2230,2230.000,10656,12025,12739,14350,14242,19996,24521,33788,54997
91,2109,2109.000,10720,12345,13231,15269,15511,22261,27565,36617,65061
92,1257,1257.000,10775,13330,23046,26095,27502,50577,54180,84773,231503
93,1122,1122.000,10323,11320,11852,28314,17160,78773,104899,179489,218344
94,2140,2140.000,10566,11753,12377,14571,13440,20700,24036,39625,165040
95,2263,2263.000,10693,11845,12443,14150,13921,20457,23799,31519,41625
96,2392,2392.000,10716,11772,12245,13362,13065,16281,21728,29721,43664
97,2311,2311.000,10484,11676,12167,13832,12923,16155,21871,64841,81381
98,1936,1936.000,10552,12666,13788,16563,16356,22958,32634,58200,108074
99,1907,1907.000,10727,12595,14115,16907,18135,23207,30764,51179,137705
100,699,699.000,10813,17724,48897,46818,53977,78379,79051,249851,298992
101,559,559.000,10869,12509,52798,55421,86675,107230,108024,154731,291750
102,2250,2250.000,10613,11897,12528,14225,13860,19850,25007,34991,50268
103,2127,2127.000,10760,12073,12944,15030,15030,21710,25942,39678,69450
104,2210,2210.000,10606,11987,12627,14507,14034,20969,26596,34919,56554
105,2281,2281.000,10765,11990,12587,14042,13756,19860,22660,30846,47642
106,2257,2257.000,10777,11945,12500,14121,13655,20403,23646,30368,63727
107,2291,2291.000,10721,11817,12269,13986,13106,18729,22370,54384,66651
108,2289,2289.000,10694,11902,12521,13967,13683,19875,22464,29275,46468
109,2306,2306.000,10760,11864,12464,13865,13664,19641,22637,28356,39066
110,2307,2307.000,10723,11878,12449,13899,13635,20030,22263,27816,49353
111,2319,2319.000,10436,11751,12335,13804,13560,19677,22432,27207,66663
112,2271,2271.000,10744,11927,12492,14053,13700,20276,22732,30094,42776
113,2274,2274.000,10658,11974,12537,14074,13745,20181,23249,29664,56347
114,2335,2335.000,10750,11835,12387,13715,13339,19592,22647,28273,46314
115,2378,2378.000,10742,11754,12316,13452,13134,19178,21763,27756,36716
116,2246,2246.000,10651,11789,12315,14238,13230,20102,23131,56043,72741
117,2396,2396.000,10710,11700,12238,13354,13000,18727,21751,27372,48000
118,2370,2370.000,10677,11713,12264,13465,13179,18360,21843,28072,60558
119,2238,2238.000,10735,11926,12527,14071,13688,20151,23569,30019,69031
