Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadModifyWrite,1683657866.055874,3341168,30,1
1,ReadModifyWrite,1683657866.055874,3325900,29,1
1,ReadModifyWrite,1683657866.055875,3333952,2,1
1,ReadModifyWrite,1683657866.055986,3326375,31,1
1,ReadModifyWrite,1683657866.056007,53186,25,1
1,ReadModifyWrite,1683657866.056016,3345329,28,1
1,ReadModifyWrite,1683657866.056038,1078336,27,1
1,ReadModifyWrite,1683657866.057430,2319128,26,1
1,ReadModifyWrite,1683657866.057435,3365509,24,1
1,ReadModifyWrite,1683657866.057533,3332364,22,1
1,ReadModifyWrite,1683657866.057946,2066038,23,1
1,ReadModifyWrite,1683657866.057965,79421,21,1
1,ReadModifyWrite,1683657866.058276,2316381,19,1
1,ReadModifyWrite,1683657866.059176,3367572,20,1
1,ReadModifyWrite,1683657866.059190,76559,18,1
1,ReadModifyWrite,1683657866.059340,3325688,16,1
1,ReadModifyWrite,1683657866.059427,3319688,17,1
1,ReadModifyWrite,1683657866.059471,1058031,15,1
1,ReadModifyWrite,1683657866.059690,72820,14,1
1,ReadModifyWrite,1683657866.059709,3336497,13,1
1,ReadModifyWrite,1683657866.059820,1312869,10,1
1,ReadModifyWrite,1683657866.059899,1076498,12,1
1,ReadModifyWrite,1683657866.059912,3339390,11,1
1,ReadModifyWrite,1683657866.059923,44107,5,1
1,ReadModifyWrite,1683657866.059973,3340910,9,1
1,ReadModifyWrite,1683657866.060048,3353320,6,1
1,ReadModifyWrite,1683657866.060122,1060718,8,1
1,ReadModifyWrite,1683657866.060135,3365993,7,1
1,ReadModifyWrite,1683657866.060147,3341410,4,1
1,ReadModifyWrite,1683657866.060348,3336488,0,1
1,ReadModifyWrite,1683657866.060393,81658,3,1
1,ReadModifyWrite,1683657866.060423,5390359,1,1
1,ReadModifyWrite,1683657866.104107,38771,5,1
1,ReadModifyWrite,1683657866.109217,3267838,25,1
1,ReadModifyWrite,1683657866.132540,3278867,14,1
1,ReadModifyWrite,1683657866.135772,3277498,18,1
1,ReadModifyWrite,1683657866.137415,3272907,21,1
1,ReadModifyWrite,1683657866.142107,3246646,3,1
1,ReadModifyWrite,1683657866.142899,7008,5,1
1,ReadModifyWrite,1683657866.149928,5110,5,1
1,ReadModifyWrite,1683657866.155056,4270038,5,1
1,ReadModifyWrite,1683657867.117531,1005196,15,1
1,ReadModifyWrite,1683657867.120869,2312584,8,1
1,ReadModifyWrite,1683657867.134403,1002595,27,1
1,ReadModifyWrite,1683657867.136429,2296050,12,1
1,ReadModifyWrite,1683657867.372721,2024807,10,1
1,ReadModifyWrite,1683657868.122751,1310239,15,1
1,ReadModifyWrite,1683657868.124010,1302398,23,1
1,ReadModifyWrite,1683657868.137020,2300779,27,1
1,ReadModifyWrite,1683657868.374694,1053541,19,1
1,ReadModifyWrite,1683657868.376581,1023169,26,1
1,ReadModifyWrite,1683657869.377080,31844,25,1
1,ReadModifyWrite,1683657869.379137,1042549,17,1
1,ReadModifyWrite,1683657869.381791,2445627,29,1
1,ReadModifyWrite,1683657869.382383,46155,31,1
1,ReadModifyWrite,1683657869.385048,47381,16,1
1,ReadModifyWrite,1683657869.388768,2437974,3,1
1,ReadModifyWrite,1683657869.389842,2439204,2,1
1,ReadModifyWrite,1683657869.389915,19900,22,1
1,ReadModifyWrite,1683657869.396231,29158,13,1
1,ReadModifyWrite,1683657869.396857,1033184,0,1
1,ReadModifyWrite,1683657869.397065,29463,30,1
1,ReadModifyWrite,1683657869.397542,3436275,10,1
1,ReadModifyWrite,1683657869.399327,32424,11,1
1,ReadModifyWrite,1683657869.399766,1025154,26,1
1,ReadModifyWrite,1683657869.400900,1028536,9,1
1,ReadModifyWrite,1683657869.401366,3428405,28,1
1,ReadModifyWrite,1683657869.401578,2428944,4,1
1,ReadModifyWrite,1683657869.408943,1012625,25,1
1,ReadModifyWrite,1683657869.409832,2420198,22,1
1,ReadModifyWrite,1683657869.410337,2415590,21,1
1,ReadModifyWrite,1683657869.411422,3434614,14,1
1,ReadModifyWrite,1683657869.413285,2413923,18,1
1,ReadModifyWrite,1683657869.413385,3422765,6,1
1,ReadModifyWrite,1683657869.422987,1001356,24,1
1,ReadModifyWrite,1683657869.425408,3410033,13,1
1,ReadModifyWrite,1683657869.426147,1014203,7,1
1,ReadModifyWrite,1683657869.426421,1017804,23,1
1,ReadModifyWrite,1683657869.426548,1016936,30,1
1,ReadModifyWrite,1683657869.426763,3419889,20,1
1,ReadModifyWrite,1683657869.428249,3413719,19,1
1,ReadModifyWrite,1683657869.428563,10724,31,1
1,ReadModifyWrite,1683657869.431770,3413023,11,1
1,ReadModifyWrite,1683657869.432447,992438,16,1
1,ReadModifyWrite,1683657869.432499,5435743,12,1
1,ReadModifyWrite,1683657869.433005,3407516,15,1
1,ReadModifyWrite,1683657869.433475,3414877,8,1
1,ReadModifyWrite,1683657869.439306,2379569,31,1
1,ReadModifyWrite,1683657870.421594,19334,25,1
