Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,837,837.000,2343,14585,20110,57950,33025,72862,103601,889238,1100864
1,548,548.000,3144,12217,19125,29268,32090,51618,74271,221658,294878
2,712,712.000,2513,14935,22449,68311,35255,63697,103964,1000106,1066850
3,492,492.000,3422,14226,18901,54309,30942,54838,117475,879923,1013851
4,577,577.000,2366,13838,21086,57837,31339,48426,84002,984259,1009737
5,152,152.000,2583,10891,18586,125825,37627,838806,929015,951261,954317
6,528,528.000,2616,10939,17274,68133,26939,44197,699339,984716,1035594
7,347,347.000,2883,13953,21083,106329,35181,69406,921826,1033940,1039631
8,454,454.000,2335,11054,18873,84944,30673,60211,881195,997129,1068696
9,551,551.000,2633,13262,20942,72961,34676,53481,860917,972655,1028852
10,245,245.000,2353,17904,25045,34268,36957,50624,62200,91299,813068
11,744,744.000,2713,15850,22431,65762,38227,73748,102929,951962,1124752
12,503,503.000,2282,13503,18879,80233,32628,66280,852681,1011569,1047970
13,201,201.000,3348,13317,20635,42505,34681,63801,99922,873007,1011048
14,342,342.000,2567,12832,19592,88255,29178,75133,757669,902584,917095
15,1078,1078.000,3320,17866,24750,45590,36709,54570,66670,890847,1014181
16,301,301.000,2571,12974,21463,49198,34495,52219,71170,785438,800738
17,1128,1128.000,3470,17693,25021,31048,36516,50352,62262,87792,1052629
18,198,198.000,2490,11322,16161,147428,27264,876073,946255,984508,1008483
19,560,560.000,2426,13249,20012,65057,32881,54027,652876,881729,958229
20,642,642.000,2441,14372,21196,67765,34631,53321,112793,1011281,1097994
21,514,514.000,3657,18287,27143,30856,40773,57235,65068,87128,115258
22,1090,1090.000,3403,17938,26046,29156,37649,51850,62716,76725,104968
23,601,601.000,2350,15123,21107,65784,33145,48852,686278,927928,1021663
24,719,719.000,3246,15291,22703,53412,33913,50068,77836,715533,779770
25,645,645.000,3081,17222,24964,32881,36706,50936,61552,86059,1075551
26,925,925.000,3196,17390,23759,31778,33288,47550,59801,93012,918085
27,719,719.000,3305,16060,23175,65156,39616,61634,99070,916735,980115
28,342,342.000,2654,13058,20345,102786,33484,73731,900913,962736,980376
29,487,487.000,2678,17762,24062,28162,35720,51846,61560,84949,119840
30,1072,1072.000,2480,16933,23835,37327,37630,55794,73715,136068,2055650
31,252,252.000,2698,9370,15672,137261,30220,774151,871449,1953820,1980413
32,241,241.000,2664,10459,14855,88424,22522,53529,819682,972538,992246
33,464,464.000,2963,14148,20485,71201,32429,55982,678661,796327,833206
34,286,286.000,3048,14057,20406,128079,32987,915995,979629,1051972,1109844
35,374,374.000,2200,12288,20305,93916,30403,76682,846428,948819,1014131
36,833,833.000,2658,16835,24501,27870,36867,50743,59615,76373,100510
37,1052,1052.000,3764,17849,25364,48648,37698,53431,70745,991468,1066719
38,218,218.000,2801,10853,19533,58749,30889,52570,106201,833841,893893
39,1048,1048.000,3308,17537,23797,44454,37845,58708,83900,924359,1019337
40,206,206.000,2387,11758,18843,106856,30805,110456,884911,1010149,1026344
41,229,229.000,2638,10762,15214,123979,24640,831581,930328,999697,1047282
42,1116,1116.000,2578,17086,23632,39450,35084,50975,69203,964068,1041548
43,153,153.000,2649,11104,16635,123339,30446,881219,921965,962524,990794
44,564,564.000,2621,16486,22847,77638,34185,59224,852801,1024303,1112616
45,689,689.000,2723,15124,23503,29464,37114,54968,69325,119700,220376
