Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1398,1398.000,11561,14493,20519,25437,24785,32507,41315,93776,1016524
1,1127,1127.000,10401,13223,18427,25479,22692,29336,38817,291106,658723
2,1435,1435.000,10977,14377,21025,22161,25756,31672,40124,63917,77173
3,1526,1526.000,11090,13897,20940,21112,25352,30237,35692,48932,63481
4,1508,1508.000,11187,14054,21161,21095,24957,30141,35498,46331,59267
5,1482,1482.000,11072,14215,21774,21625,26021,30779,36028,49994,61595
6,1399,1399.000,10931,14328,22833,22967,28050,33891,40204,55511,74677
7,1359,1359.000,11271,14875,23150,23540,28352,34502,40722,57920,80763
8,1330,1330.000,11174,14928,23973,23896,29273,34991,40951,53464,73302
9,1349,1349.000,10897,14829,22794,23851,28881,35671,43257,65929,91413
10,1354,1354.000,11218,14359,21045,28049,26996,33129,39084,72764,819898
11,1058,1058.000,10676,13880,18065,24508,26033,32598,40173,120948,489579
12,1324,1324.000,11253,15298,23880,24292,29180,36280,43631,55879,95541
13,1340,1340.000,10654,14913,23387,23816,28675,35304,42837,63116,91460
14,1354,1354.000,11650,14902,23692,23620,28567,34508,40738,53817,78804
15,1293,1293.000,11153,15060,23509,24740,29515,37502,46073,67972,103520
16,1363,1363.000,11284,14857,23705,23415,28762,34521,39481,51237,67265
17,1362,1362.000,11096,14969,23368,23395,27974,34522,40272,53553,80887
18,1324,1324.000,10633,14208,20206,24311,26068,32761,39479,125824,650856
19,1373,1373.000,11001,14744,22982,23347,28942,35163,39581,55426,76265
20,1332,1332.000,11114,15037,23931,23998,29390,35519,41342,55870,85630
21,1346,1346.000,11334,15032,23870,23798,28974,35314,41821,53010,78746
22,1323,1323.000,10876,14667,23553,24108,29030,36204,43366,65852,97275
23,1324,1324.000,11319,15127,23911,24220,29795,36880,42168,54010,69391
24,1300,1300.000,11199,15415,24055,24589,30114,38089,44175,56349,90569
25,1335,1335.000,10742,14370,23016,23973,28743,36594,44566,71222,112402
26,1397,1397.000,11227,13993,22137,22883,27021,32220,38055,53713,523600
27,1304,1304.000,11364,15182,24079,24586,29167,36044,45180,65677,81593
28,1366,1366.000,11018,14612,23696,23414,28750,34978,39571,52595,70145
29,1338,1338.000,11096,14810,23568,23843,28681,35584,43500,56924,81836
30,1344,1344.000,11397,14979,23875,23861,28993,35296,42044,57566,71882
31,1319,1319.000,11134,15168,24270,24205,28955,35734,41617,58145,92876
32,1359,1359.000,11123,14693,23421,23592,29054,35485,40620,54738,72454
33,1322,1322.000,11321,14763,23721,24198,29534,37226,45250,59542,83083
34,1325,1325.000,11146,15136,22904,24079,28767,37524,44395,66260,96368
35,1357,1357.000,11027,14819,23715,23618,28817,34868,40365,54325,82202
36,1319,1319.000,11579,14995,23957,24203,30291,36143,41252,55557,71927
37,1327,1327.000,10553,14885,23259,24115,29558,37179,44912,60796,76766
38,1348,1348.000,11150,14912,23784,23796,29019,35422,41649,55501,74269
39,1289,1289.000,11098,14686,24350,24888,30206,37494,46634,70173,93499
40,1339,1339.000,11368,14936,23713,23801,29128,34728,40606,53847,71182
41,1370,1370.000,11251,14524,23532,23407,28516,33974,41037,55375,78839
42,1361,1361.000,11350,14441,23547,23438,28793,34767,41098,53464,72561
43,1328,1328.000,11287,14990,23849,24113,28886,35750,42543,60984,92896
44,1352,1352.000,11456,15241,23319,23680,28724,35098,40417,55790,74015
45,1370,1370.000,11264,14886,23596,23418,28629,34270,39687,56496,78772
46,1323,1323.000,10817,14723,23418,24102,29251,37712,45161,60774,93650
47,1383,1383.000,10844,14766,23389,23128,28217,33749,38368,52278,80299
48,1360,1360.000,11284,14651,22640,26462,27470,33257,39151,58479,661103
49,1108,1108.000,10499,13973,19700,25308,27655,37127,52215,109356,401689
50,1336,1336.000,10811,15448,23841,23964,29154,35679,40375,52800,91453
51,1340,1340.000,11436,14711,23320,23745,29209,36668,41911,55746,76734
52,1294,1294.000,11237,14660,23672,24732,29012,37759,49124,71826,104786
53,1344,1344.000,11281,15243,23664,23920,29217,35508,42298,58142,78337
54,1317,1317.000,11434,15007,23990,24188,29616,36761,42932,56146,85767
55,1327,1327.000,11281,15111,24064,24109,29166,35675,41766,55427,74432
56,1349,1349.000,11084,14742,23418,26777,28514,34322,40785,53834,1013847
57,816,816.000,10350,13440,18702,34283,25296,31793,38448,565542,824275
58,1324,1324.000,11292,15787,23563,24230,28992,36225,44050,57766,88214
