Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadModifyWrite,1683658453.048755,65549,16,1
1,ReadModifyWrite,1683658453.048771,66747,27,1
1,ReadModifyWrite,1683658453.048772,65013,28,1
1,ReadModifyWrite,1683658453.048844,63892,26,1
1,ReadModifyWrite,1683658453.049147,65419,25,1
1,ReadModifyWrite,1683658453.049357,67980,24,1
1,ReadModifyWrite,1683658453.049367,63923,22,1
1,ReadModifyWrite,1683658453.049385,65766,3,1
1,ReadModifyWrite,1683658453.050294,63641,29,1
1,ReadModifyWrite,1683658453.050299,63197,0,1
1,ReadModifyWrite,1683658453.050318,62719,23,1
1,ReadModifyWrite,1683658453.050355,63807,5,1
1,ReadModifyWrite,1683658453.050598,61898,2,1
1,ReadModifyWrite,1683658453.050613,62143,21,1
1,ReadModifyWrite,1683658453.050620,51826,4,1
1,ReadModifyWrite,1683658453.050891,62652,6,1
1,ReadModifyWrite,1683658453.050898,61959,20,1
1,ReadModifyWrite,1683658453.051152,61728,7,1
1,ReadModifyWrite,1683658453.051421,63525,8,1
1,ReadModifyWrite,1683658453.051678,62698,19,1
1,ReadModifyWrite,1683658453.051689,61556,10,1
1,ReadModifyWrite,1683658453.051718,61500,9,1
1,ReadModifyWrite,1683658453.051952,61055,18,1
1,ReadModifyWrite,1683658453.052158,63465,13,1
1,ReadModifyWrite,1683658453.052180,58965,11,1
1,ReadModifyWrite,1683658453.052198,60203,1,1
1,ReadModifyWrite,1683658453.052822,63428,17,1
1,ReadModifyWrite,1683658453.052836,60909,14,1
1,ReadModifyWrite,1683658453.052844,63126,12,1
1,ReadModifyWrite,1683658453.053431,74526,30,1
1,ReadModifyWrite,1683658453.053444,60433,31,1
1,ReadModifyWrite,1683658453.102503,31532,4,1
1,ReadModifyWrite,1683658453.111175,37175,11,1
1,ReadModifyWrite,1683658453.112424,7266,1,1
1,ReadModifyWrite,1683658453.112519,36813,2,1
1,ReadModifyWrite,1683658453.112758,34729,26,1
1,ReadModifyWrite,1683658453.112779,34820,21,1
1,ReadModifyWrite,1683658453.112920,33978,20,1
1,ReadModifyWrite,1683658453.112924,34908,7,1
1,ReadModifyWrite,1683658453.113021,32851,18,1
1,ReadModifyWrite,1683658453.113051,36803,23,1
1,ReadModifyWrite,1683658453.113233,33236,9,1
1,ReadModifyWrite,1683658453.113262,33494,10,1
1,ReadModifyWrite,1683658453.113303,36849,22,1
1,ReadModifyWrite,1683658453.113517,33258,0,1
1,ReadModifyWrite,1683658453.113565,35027,6,1
1,ReadModifyWrite,1683658453.113761,34494,14,1
1,ReadModifyWrite,1683658453.113802,35796,28,1
1,ReadModifyWrite,1683658453.113890,22504,31,1
1,ReadModifyWrite,1683658453.113951,33150,29,1
1,ReadModifyWrite,1683658453.114058,17476,15,1
1,ReadModifyWrite,1683658453.114183,36452,5,1
1,ReadModifyWrite,1683658453.114327,31022,16,1
1,ReadModifyWrite,1683658453.114389,32253,19,1
1,ReadModifyWrite,1683658453.114587,33543,25,1
1,ReadModifyWrite,1683658453.114969,29633,8,1
1,ReadModifyWrite,1683658453.115168,32588,3,1
1,ReadModifyWrite,1683658453.115534,36552,27,1
1,ReadModifyWrite,1683658453.115636,32442,13,1
1,ReadModifyWrite,1683658453.115986,29527,12,1
1,ReadModifyWrite,1683658453.116279,30920,17,1
1,ReadModifyWrite,1683658453.117358,31704,24,1
1,ReadModifyWrite,1683658453.119705,30005,1,1
1,ReadModifyWrite,1683658453.127972,20210,30,1
1,ReadModifyWrite,1683658453.131550,18404,15,1
1,ReadModifyWrite,1683658453.134051,34096,4,1
1,ReadModifyWrite,1683658453.136409,20030,31,1
1,ReadModifyWrite,1683658453.144620,20566,8,1
1,ReadModifyWrite,1683658453.145384,20756,16,1
1,ReadModifyWrite,1683658453.145596,19146,12,1
1,ReadModifyWrite,1683658453.145896,18939,18,1
1,ReadModifyWrite,1683658453.146486,19322,9,1
1,ReadModifyWrite,1683658453.146658,18035,19,1
1,ReadModifyWrite,1683658453.146770,18899,10,1
1,ReadModifyWrite,1683658453.146795,19479,0,1
1,ReadModifyWrite,1683658453.146913,1036152,20,1
1,ReadModifyWrite,1683658453.147116,1038961,29,1
1,ReadModifyWrite,1683658453.147214,8856,17,1
1,ReadModifyWrite,1683658453.147502,15734,26,1
1,ReadModifyWrite,1683658453.147615,1035556,21,1
1,ReadModifyWrite,1683658453.147770,1034738,3,1
1,ReadModifyWrite,1683658453.147846,1037565,7,1
1,ReadModifyWrite,1683658453.148092,1037760,13,1
1,ReadModifyWrite,1683658453.148141,1035720,25,1
1,ReadModifyWrite,1683658453.148198,1036527,30,1
1,ReadModifyWrite,1683658453.148269,1038015,14,1
1,ReadModifyWrite,1683658453.148362,1039678,11,1
1,ReadModifyWrite,1683658453.148607,1036699,6,1
