Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,147,147.000,4281,30477,46629,522061,84790,2032489,3406364,3448454,3454905
1,7,7.000,1765784,1773039,2427019,2674073,2435828,5476274,5476274,5476274,5476274
2,23,23.000,4776,1006655,1997476,2429239,4435930,4471374,4720944,6761087,6761087
3,20,20.000,4267,2695986,3044828,2951251,3060818,6064641,6105506,6105506,6105506
4,5,5.000,2426394,2460389,2461227,3589344,5101181,5497530,5497530,5497530,5497530
5,2,2.000,4080581,4080581,5100830,4590705,5100830,5100830,5100830,5100830,5100830
6,24,24.000,12863,3070959,4079270,3710218,5096694,5100647,5100981,5112333,5112333
7,10,10.000,2870,7646,4075435,2044870,4083735,4094712,4094712,4094712,4094712
8,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,13,13.000,4228,2046405,2055158,1982882,2094853,3089203,3099072,3099072,3099072
10,6,6.000,1041859,1046619,1048324,1050479,1053678,1065506,1065506,1065506,1065506
11,43,43.000,3742,22139,1043010,1037143,2047610,2055501,2056076,2065011,2065011
12,20,20.000,4169,1026409,2014610,1727791,3030921,3035957,3065785,3065785,3065785
13,23,23.000,4157,1005023,2010077,1709782,2024664,2031459,2032690,4035118,4035118
14,14,14.000,6330,1001208,1040730,1521303,3031306,3041852,3058209,3058209,3058209
15,35,35.000,3176,16809,1025972,1411595,2034116,3039175,3047898,4033211,4033211
16,13,13.000,2347,1001413,1067817,1326697,2016291,2078117,2971840,2971840,2971840
17,29,29.000,3463,17090,1021978,1881704,3987677,5034882,6021447,6024564,6024564
18,22,22.000,4495,2993209,3998553,3277918,4018816,5004333,5007768,5020645,5020645
19,5,5.000,3011270,3067770,4025627,4035387,5010396,5061876,5061876,5061876,5061876
20,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
21,12,12.000,19711,1048221,2012837,1944573,3040442,3041725,3042262,3042262,3042262
22,17,17.000,3808,1011003,1999353,1720343,2015219,3031519,3062118,3062118,3062118
23,17,17.000,9405,1005646,1024566,1313909,2018210,2034768,2064920,2064920,2064920
24,25,25.000,2887,1018788,1029959,912807,1044837,1061141,1064332,1088434,1088434
25,67,67.000,2988,21618,35022,505622,58598,2001582,3027229,6040228,6040228
26,25,25.000,3117,1997216,3041619,3418836,5017665,6021621,6061603,9065993,9065993
27,6,6.000,45665,1001176,1006498,1351836,2027675,3023910,3023910,3023910,3023910
