Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadModifyWrite,1683068140.204905,104141,2,1
1,ReadModifyWrite,1683068140.204905,75385,0,1
1,ReadModifyWrite,1683068140.204908,101140,12,1
1,ReadModifyWrite,1683068140.204959,86566,6,1
1,ReadModifyWrite,1683068140.205022,105666,5,1
1,ReadModifyWrite,1683068140.205036,96845,1,1
1,ReadModifyWrite,1683068140.205042,75896,13,1
1,ReadModifyWrite,1683068140.205077,92119,14,1
1,ReadModifyWrite,1683068140.205105,103768,16,1
1,ReadModifyWrite,1683068140.205159,90359,17,1
1,ReadModifyWrite,1683068140.205183,106140,15,1
1,ReadModifyWrite,1683068140.205204,95964,18,1
1,ReadModifyWrite,1683068140.205236,104844,4,1
1,ReadModifyWrite,1683068140.205244,145251,19,1
1,ReadModifyWrite,1683068140.205263,101462,20,1
1,ReadModifyWrite,1683068140.205306,144414,22,1
1,ReadModifyWrite,1683068140.205831,96092,8,1
1,ReadModifyWrite,1683068140.206136,88480,3,1
1,ReadModifyWrite,1683068140.206152,130004,10,1
1,ReadModifyWrite,1683068140.206291,102472,11,1
1,ReadModifyWrite,1683068140.206431,102857,7,1
1,ReadModifyWrite,1683068140.206585,104202,21,1
1,ReadModifyWrite,1683068140.206623,118094,9,1
1,ReadModifyWrite,1683068140.207269,124449,30,1
1,ReadModifyWrite,1683068140.207346,101704,26,1
1,ReadModifyWrite,1683068140.207407,122366,27,1
1,ReadModifyWrite,1683068140.208211,79107,23,1
1,ReadModifyWrite,1683068140.208497,90006,25,1
1,ReadModifyWrite,1683068140.208502,77897,24,1
1,ReadModifyWrite,1683068140.208567,118060,28,1
1,ReadModifyWrite,1683068140.208584,91036,29,1
1,ReadModifyWrite,1683068140.208605,100887,31,1
1,ReadModifyWrite,1683068140.280440,51459,0,1
1,ReadModifyWrite,1683068140.280958,40924,13,1
1,ReadModifyWrite,1683068140.286424,42843,24,1
1,ReadModifyWrite,1683068140.287345,67579,23,1
1,ReadModifyWrite,1683068140.291553,52997,6,1
1,ReadModifyWrite,1683068140.294646,62187,3,1
1,ReadModifyWrite,1683068140.295544,32807,17,1
1,ReadModifyWrite,1683068140.297216,66996,14,1
1,ReadModifyWrite,1683068140.298527,28464,25,1
1,ReadModifyWrite,1683068140.299638,51382,29,1
1,ReadModifyWrite,1683068140.301184,25774,18,1
1,ReadModifyWrite,1683068140.301897,75142,1,1
1,ReadModifyWrite,1683068140.301952,14519,8,1
1,ReadModifyWrite,1683068140.306073,28643,12,1
1,ReadModifyWrite,1683068140.306746,46833,20,1
1,ReadModifyWrite,1683068140.308835,50585,11,1
1,ReadModifyWrite,1683068140.308888,14883,16,1
1,ReadModifyWrite,1683068140.309068,85178,2,1
1,ReadModifyWrite,1683068140.309074,33866,26,1
1,ReadModifyWrite,1683068140.309314,35511,7,1
1,ReadModifyWrite,1683068140.309512,67472,31,1
1,ReadModifyWrite,1683068140.310115,44042,4,1
1,ReadModifyWrite,1683068140.310710,12854,5,1
1,ReadModifyWrite,1683068140.310803,25958,21,1
1,ReadModifyWrite,1683068140.311334,52479,15,1
1,ReadModifyWrite,1683068140.316488,54062,8,1
1,ReadModifyWrite,1683068140.321904,12975,13,1
1,ReadModifyWrite,1683068140.323580,40706,5,1
1,ReadModifyWrite,1683068140.323788,39910,16,1
1,ReadModifyWrite,1683068140.324734,37828,9,1
1,ReadModifyWrite,1683068140.326643,25421,28,1
1,ReadModifyWrite,1683068140.326978,35971,18,1
1,ReadModifyWrite,1683068140.327009,38626,25,1
1,ReadModifyWrite,1683068140.328365,48852,17,1
1,ReadModifyWrite,1683068140.329279,35572,24,1
1,ReadModifyWrite,1683068140.329788,13824,27,1
1,ReadModifyWrite,1683068140.331769,74987,30,1
1,ReadModifyWrite,1683068140.331913,32020,0,1
1,ReadModifyWrite,1683068140.334764,46797,12,1
1,ReadModifyWrite,1683068140.334894,46727,13,1
1,ReadModifyWrite,1683068140.336173,37380,10,1
1,ReadModifyWrite,1683068140.336772,26559,21,1
1,ReadModifyWrite,1683068140.342961,33564,26,1
1,ReadModifyWrite,1683068140.343627,17354,27,1
1,ReadModifyWrite,1683068140.344563,13800,6,1
1,ReadModifyWrite,1683068140.344840,49058,7,1
1,ReadModifyWrite,1683068140.349737,43360,22,1
1,ReadModifyWrite,1683068140.350512,43628,19,1
1,ReadModifyWrite,1683068140.351053,30451,29,1
1,ReadModifyWrite,1683068140.352078,41142,28,1
1,ReadModifyWrite,1683068140.353594,23983,20,1
1,ReadModifyWrite,1683068140.354171,27482,4,1
1,ReadModifyWrite,1683068140.354939,21279,23,1
1,ReadModifyWrite,1683068140.356847,14522,3,1
1,ReadModifyWrite,1683068140.358407,55593,6,1
1,ReadModifyWrite,1683068140.359431,54611,11,1
1,ReadModifyWrite,1683068140.360996,14168,27,1
1,ReadModifyWrite,1683068140.362577,24073,9,1
1,ReadModifyWrite,1683068140.362964,45005,18,1
1,ReadModifyWrite,1683068140.363557,67756,21,1
1,ReadModifyWrite,1683068140.363713,27470,16,1
1,ReadModifyWrite,1683068140.363832,13485,15,1
1,ReadModifyWrite,1683068140.363950,17819,0,1
1,ReadModifyWrite,1683068140.364226,13378,14,1
1,ReadModifyWrite,1683068140.364300,34756,5,1
1,ReadModifyWrite,1683068140.364866,23523,24,1
1,ReadModifyWrite,1683068140.365647,12022,25,1
1,ReadModifyWrite,1683068140.370564,34505,8,1
1,ReadModifyWrite,1683068140.371385,16093,3,1
1,ReadModifyWrite,1683068140.373565,33458,10,1
1,ReadModifyWrite,1683068140.375186,48460,27,1
1,ReadModifyWrite,1683068140.376233,33347,23,1
1,ReadModifyWrite,1683068140.376540,17276,26,1
1,ReadModifyWrite,1683068140.377000,85148,31,1
1,ReadModifyWrite,1683068140.377056,14021,1,1
1,ReadModifyWrite,1683068140.377231,70021,17,1
1,ReadModifyWrite,1683068140.377332,21736,15,1
1,ReadModifyWrite,1683068140.377592,41539,20,1
1,ReadModifyWrite,1683068140.377619,31656,14,1
1,ReadModifyWrite,1683068140.377681,49132,25,1
1,ReadModifyWrite,1683068140.381545,16328,29,1
1,ReadModifyWrite,1683068140.381577,52051,12,1
1,ReadModifyWrite,1683068140.381632,36582,13,1
1,ReadModifyWrite,1683068140.381670,24254,4,1
1,ReadModifyWrite,1683068140.381781,28429,0,1
1,ReadModifyWrite,1683068140.386667,46482,9,1
1,ReadModifyWrite,1683068140.387495,14957,3,1
1,ReadModifyWrite,1683068140.388414,24383,24,1
1,ReadModifyWrite,1683068140.391093,12734,1,1
1,ReadModifyWrite,1683068140.391195,12729,16,1
1,ReadModifyWrite,1683068140.393113,26468,22,1
1,ReadModifyWrite,1683068140.393238,28935,28,1
1,ReadModifyWrite,1683068140.393830,28907,26,1
1,ReadModifyWrite,1683068140.393914,12930,7,1
1,ReadModifyWrite,1683068140.394154,21268,19,1
1,ReadModifyWrite,1683068140.394304,41334,2,1
1,ReadModifyWrite,1683068140.397890,12527,29,1
1,ReadModifyWrite,1683068140.399074,27404,5,1
1,ReadModifyWrite,1683068140.399078,77923,15,1
1,ReadModifyWrite,1683068140.402469,14807,3,1
1,ReadModifyWrite,1683068140.403845,22728,1,1
1,ReadModifyWrite,1683068140.403936,13130,16,1
1,ReadModifyWrite,1683068140.405084,12406,8,1
1,ReadModifyWrite,1683068140.405938,14850,4,1
1,ReadModifyWrite,1683068140.406770,51427,30,1
1,ReadModifyWrite,1683068140.406881,13079,7,1
1,ReadModifyWrite,1683068140.407037,20272,10,1
1,ReadModifyWrite,1683068140.407984,19940,18,1
1,ReadModifyWrite,1683068140.409291,61263,14,1
1,ReadModifyWrite,1683068140.409594,37534,23,1
1,ReadModifyWrite,1683068140.410226,28655,0,1
1,ReadModifyWrite,1683068140.410431,14954,29,1
1,ReadModifyWrite,1683068140.412811,49101,24,1
1,ReadModifyWrite,1683068140.414016,30117,6,1
1,ReadModifyWrite,1683068140.414058,19888,11,1
1,ReadModifyWrite,1683068140.415472,11546,19,1
1,ReadModifyWrite,1683068140.417082,23445,16,1
1,ReadModifyWrite,1683068140.417296,41539,3,1
1,ReadModifyWrite,1683068140.417503,26934,8,1
1,ReadModifyWrite,1683068140.418227,30609,13,1
1,ReadModifyWrite,1683068140.419143,25137,20,1
1,ReadModifyWrite,1683068140.419596,58424,22,1
1,ReadModifyWrite,1683068140.419975,24342,7,1
1,ReadModifyWrite,1683068140.420803,25334,4,1
1,ReadModifyWrite,1683068140.422190,23730,28,1
1,ReadModifyWrite,1683068140.422753,35609,26,1
