Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,449,449.000,10007,16212,27759,91488,47548,103768,788273,959572,1041776
1,469,469.000,10560,16125,24426,87409,35920,56841,877804,1028349,1083673
2,497,497.000,10405,17886,25740,29273,35206,52541,63368,77792,87092
3,950,950.000,10142,15629,24138,53085,36956,53644,66948,1005466,1141728
4,341,341.000,9868,15470,22947,60701,34943,58140,122058,1023796,1054648
5,171,171.000,10215,11792,19047,151804,32641,853740,986377,1047087,1050571
6,495,495.000,9837,16027,23403,83120,34736,60956,835713,1008876,1092303
7,634,634.000,10439,15664,27304,34534,43319,67689,90220,128321,163253
8,909,909.000,10766,19676,29936,35088,44511,65261,80426,101227,163034
9,484,484.000,10172,17096,26957,98846,40466,80074,967520,1169168,1308026
10,207,207.000,10186,19090,49559,78601,129076,183680,217551,294497,435195
11,1066,1066.000,10589,19007,25050,29826,36519,53844,63903,92822,131320
12,545,545.000,9763,15456,24561,79015,34731,58237,814947,1011899,1056419
13,603,603.000,10876,16837,29545,49109,42468,61204,77189,841363,955884
14,272,272.000,9812,17092,30660,154630,47120,720711,938334,1068308,1081654
15,178,178.000,10134,14928,28937,74078,39214,66522,784118,876663,893006
16,552,552.000,10284,15485,27105,67354,39907,65304,549210,835672,1027425
17,705,705.000,9910,17630,25440,51976,38004,60199,192740,942976,1163935
18,197,197.000,10073,13955,20551,112887,32817,772820,870031,934360,958536
19,525,525.000,10346,16818,24659,79522,36479,62223,823514,957755,990870
20,620,620.000,10074,15836,23077,65103,34851,53567,86088,904716,1027243
21,442,442.000,10362,18446,25224,31580,36274,50210,59551,75663,712505
22,401,401.000,10139,15697,24110,96514,40136,65050,877486,1002262,1038928
23,453,453.000,10162,17811,24824,92637,36904,54087,938956,1018292,1042581
24,514,514.000,10726,17709,25380,29465,38108,49491,60219,74477,110456
25,819,819.000,10049,16913,24281,63507,36667,57184,89698,973336,1043824
26,408,408.000,10666,16645,25075,40253,36263,51499,60101,974561,1044180
27,231,231.000,10360,16925,23258,119110,37060,783887,847015,896452,916898
28,1021,1021.000,11125,20027,26553,31603,37796,56163,69643,95569,120800
29,660,660.000,10135,15517,22810,62121,33767,50799,91283,830043,1032891
30,315,315.000,10257,14891,21552,113097,34160,765398,921601,1025839,1048964
31,648,648.000,10668,15732,24448,29432,37242,51449,61051,110736,140186
32,373,373.000,9963,15186,22184,86157,32190,64674,749276,889788,984473
33,537,537.000,9756,15166,23068,75477,34197,56131,796438,956991,1017442
