Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1473,1473.000,11385,14183,20514,21918,24689,29344,34622,97480,153700
1,1592,1592.000,11075,14012,19630,20096,24290,28041,31012,46204,68290
2,1575,1575.000,11217,13628,19759,20319,24355,28167,31399,59508,76306
3,1611,1611.000,11232,13891,19815,19801,24254,27974,30596,35849,61216
4,1674,1674.000,11078,13550,19074,19156,23494,26781,29140,37315,54602
5,1651,1651.000,10922,13658,19569,19388,23548,27093,29560,36746,53225
6,1511,1511.000,11011,14024,21180,21204,26745,30671,33387,41708,60452
7,1475,1475.000,11276,14610,22313,21619,27002,30521,33577,41832,56868
8,1490,1490.000,11229,14607,21925,21579,26846,30808,33865,41501,64500
9,1482,1482.000,11422,14440,21795,21542,26791,30828,34392,43602,56952
10,1484,1484.000,11071,14074,21301,21574,26644,31169,35256,50300,85707
11,1524,1524.000,11459,14152,19906,21150,26344,30149,32725,41723,501371
12,1436,1436.000,11224,14580,22159,22074,27337,32336,36261,43809,59201
13,1379,1379.000,11004,14819,22394,23184,27760,33888,38156,66229,87281
14,1483,1483.000,11029,14751,21696,21556,26525,30644,33306,43888,68250
15,1501,1501.000,11204,14376,21283,21369,26592,31084,34142,40830,61043
16,1499,1499.000,11231,14331,21853,21309,26420,30347,33252,41002,60567
17,1485,1485.000,11152,14386,21859,21576,26627,31159,34288,42893,61413
18,1440,1440.000,11306,14903,22292,22208,27542,31925,35445,43953,62991
19,1492,1492.000,11265,14150,21878,21476,26754,30952,33723,43343,74638
20,1469,1469.000,11261,14385,22350,21684,27018,31032,33879,44184,57341
21,1491,1491.000,11101,14158,21581,21504,26541,30622,34806,48686,73272
22,1504,1504.000,11256,14229,22017,21270,26283,29929,33954,43547,54443
23,1453,1453.000,11131,14687,22310,22075,27539,31838,35228,43740,58685
24,1422,1422.000,11016,14473,21626,22413,26683,32468,38303,66441,90050
25,1470,1470.000,10640,14570,21564,21849,26476,30884,35222,56154,84206
26,1458,1458.000,11376,14629,22200,21930,27204,31253,34710,43206,70432
27,1375,1375.000,11455,14597,23977,23258,29202,34110,37341,51903,74967
28,1349,1349.000,11048,14843,23676,23713,29284,34931,39400,64968,89552
29,1082,1082.000,11347,16705,25018,32527,34071,47487,92467,179391,252972
30,369,369.000,10117,16884,51305,80329,137883,198412,224650,238813,253840
31,1469,1469.000,10505,14127,21211,21182,25854,30338,33441,47291,91339
32,1516,1516.000,11163,14218,21294,21077,26353,30186,32711,39588,56331
33,1459,1459.000,11085,14298,21960,21912,26960,31354,34722,56740,85937
34,1181,1181.000,10835,15023,22488,27676,30152,44717,76880,123190,166853
35,901,901.000,11115,14395,26702,34899,52796,68466,80329,95803,132605
36,1288,1288.000,10969,14675,23867,25010,31169,40863,47651,64141,95366
37,407,407.000,14717,29733,52482,82025,154443,180393,189750,212889,289593
38,1150,1150.000,10543,14060,21796,26441,27481,38422,75132,144797,177693
39,1472,1472.000,11288,14246,21855,21686,27081,31789,35439,44024,60837
40,1422,1422.000,11239,14404,22584,22501,28372,33380,36789,46252,82134
