Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1333,1333.000,5837,16200,20333,24150,28260,40357,52773,71130,118755
1,534,534.000,5052,15880,20507,77374,33348,67083,779136,1013610,1079435
2,665,665.000,5026,16800,24097,34619,38772,65662,85790,226053,264743
3,442,442.000,3992,17243,23869,92460,37386,57827,918293,1005178,1018565
4,576,576.000,4605,14836,20596,59872,32720,65954,483102,786687,1034929
5,489,489.000,4399,17645,25496,86015,38522,66090,879866,981733,1048450
6,349,349.000,5182,17936,23691,58575,35467,52393,87343,965752,1036618
7,265,265.000,4336,12628,21008,87170,37159,76334,793630,872144,1012093
8,251,251.000,4249,13696,19583,127675,29459,813454,905702,1011766,1018595
9,406,406.000,4423,14162,20951,93943,35681,63637,867858,1007708,1055657
10,458,458.000,4253,16306,24188,90996,38884,63539,902125,1026429,1051358
11,449,449.000,4920,20357,28163,33573,41582,61239,77358,108881,118017
12,445,445.000,4635,16607,24463,90662,39718,66628,870390,1008242,1036169
13,408,408.000,4806,18211,23868,101342,37580,87707,947936,1026991,1095237
14,452,452.000,5219,14838,21773,60830,33003,54053,79221,935507,1031758
15,413,413.000,3963,16075,24538,45088,36373,54025,77884,645718,678121
16,844,844.000,5202,18391,26167,58234,36208,52977,75969,845895,1044198
17,486,486.000,4767,19343,25998,30786,40590,54937,64799,93739,113510
18,894,894.000,5300,20122,27382,62762,40866,62050,83149,956069,1084259
19,246,246.000,5616,20059,26063,63678,38884,52426,85202,1008729,1010623
20,377,377.000,4095,13128,21281,63890,30872,52275,634079,777113,879991
21,521,521.000,4428,13935,22382,76319,34907,57995,745562,945246,1024690
22,778,778.000,5194,19842,27453,31615,40443,55982,68311,92753,130649
23,996,996.000,5653,19720,27587,34777,40795,56377,68774,100316,1025497
24,302,302.000,4532,10781,18842,97012,29956,70140,824600,922268,968012
25,549,549.000,4018,16233,23080,67111,37161,57577,572927,934531,1029893
26,841,841.000,5497,19899,28018,32085,40288,58128,67264,90990,143320
27,1065,1065.000,5852,20643,27874,30156,36873,49757,58733,78724,100422
28,457,457.000,5087,16836,25202,85564,39574,63406,812104,922360,1049797
29,277,277.000,4402,13817,22764,123332,35190,817333,905494,959438,1037115
30,746,746.000,5714,19560,26357,30490,37969,53034,61618,88041,127455
31,872,872.000,4212,16932,24255,62958,37278,63454,106957,980859,1908176
32,355,355.000,5634,16501,22474,39241,29148,47107,67527,761518,993029
33,561,561.000,4169,11769,18432,62930,29746,52373,567591,897631,1019362
34,398,398.000,4093,10919,18984,102163,30854,443053,809005,1031156,1080018
35,176,176.000,4475,10559,18696,97522,39508,77746,875907,1025663,1037608
36,245,245.000,4256,12882,19530,123608,33565,799455,881336,963858,1006709
37,1006,1006.000,5424,19880,28336,31428,39444,55864,65583,83986,105781
38,796,796.000,4323,18469,26603,65358,40664,57918,78981,983166,1052977
39,388,388.000,6107,19796,26387,31102,38895,54408,67781,89176,96943
40,732,732.000,4219,19028,26556,69815,40916,75805,122010,985974,1046636
41,272,272.000,5029,17169,25025,136361,42746,886508,992520,1018809,1021492
42,245,245.000,4421,18439,26619,31763,40009,59137,70700,122470,144514
43,801,801.000,4378,19618,27848,67264,43028,63183,85826,977175,1073289
44,310,310.000,5183,19303,29531,35519,41733,56522,71845,103349,1076984
45,252,252.000,4343,15193,22275,134272,37170,840111,929089,1041124,1063665
46,936,936.000,4830,17929,26151,31155,40599,56096,68468,96498,191328
47,664,664.000,4166,19772,27429,73150,40959,63225,106540,982213,1026640
48,481,481.000,4611,18280,25605,55636,39332,55562,76642,989498,1034105
49,263,263.000,4349,13633,21391,93236,36202,81037,822527,1011708,1022083
50,284,284.000,4646,13378,19195,99252,28953,88019,831832,946880,960547
51,361,361.000,4085,15732,24535,98489,39288,83399,800156,922143,1020512
52,832,832.000,4539,17369,24734,60928,38120,57285,87790,972950,1045351
53,292,292.000,4134,20416,26591,33688,38652,52342,69304,89099,751012
54,978,978.000,5563,20697,28851,32541,40603,56479,66408,87576,118347
55,970,970.000,5064,19167,27493,51211,39710,58731,73018,893442,1053838
56,317,317.000,4223,13058,19557,57290,34924,72716,143981,969040,1019579
57,222,222.000,4134,12529,19016,127207,35713,827640,878096,924778,938133
58,646,646.000,4399,18180,24985,72024,37556,58100,140263,977030,1014359
59,533,533.000,4584,19092,27475,44519,42348,58289,72497,965420,1014155
60,240,240.000,4632,15883,23062,106695,37703,736414,822929,899527,913369
61,614,614.000,4360,18621,25212,71668,38980,63738,745437,896382,1024563
62,325,325.000,4625,16445,23163,105228,40164,114806,782054,941083,1014997
63,353,353.000,4554,18109,27387,106949,39788,87678,886123,976660,1029969
64,381,381.000,5473,20201,27882,31946,41662,53542,66403,84800,157664
65,785,785.000,4406,17905,25980,64156,39344,59754,81945,976318,1104393
